Time [s], V, RESP, II, AVR, PLETH
190.71,0.6002,-0.00048864,0.16016,0.64516,1.564
190.72,0.60997,-0.00048864,0.17529,0.6349,1.5288
190.73,0.62023,-0.00048864,0.18506,0.63001,1.4995
190.74,0.62512,-0.00048864,0.2002,0.62023,1.4751
190.74,0.6349,-0.00048864,0.21484,0.60997,1.4536
190.75,0.65005,-0.00048864,0.22998,0.6002,1.434
190.76,0.66031,-0.00048864,0.24512,0.59531,1.4164
190.77,0.67009,-0.00048864,0.25488,0.58504,1.4027
190.78,0.67498,-0.00024432,0.27002,0.58016,1.391
190.78,0.68524,0.0019546,0.28516,0.56989,1.3783
190.79,0.70039,0.0043977,0.30029,0.56012,1.3636
190.8,0.70528,0.0065966,0.31006,0.54985,1.348
190.81,0.71994,0.0087955,0.33008,0.54497,1.3324
190.82,0.72532,0.011239,0.34521,0.52981,1.3167
190.82,0.73998,0.013682,0.36523,0.52004,1.303
190.83,0.75024,0.016125,0.38525,0.50978,1.2893
190.84,0.76002,0.018813,0.41016,0.49022,1.2747
190.85,0.77517,0.020523,0.43506,0.47996,1.26
190.86,0.78543,0.022477,0.45508,0.46481,1.2454
190.86,0.79032,0.023455,0.49023,0.45015,1.2356
190.87,0.79521,0.024676,0.52002,0.43011,1.2268
190.88,0.8001,0.025165,0.55518,0.41007,1.216
190.89,0.79521,0.025898,0.58008,0.39003,1.2043
190.9,0.78543,0.025654,0.60986,0.37488,1.1916
190.9,0.75513,0.025654,0.61475,0.36999,1.1799
190.91,0.71505,0.02321,0.5752,0.38514,1.1701
190.92,0.67498,0.021011,0.51514,0.41496,1.1603
190.93,0.62512,0.016614,0.43994,0.46481,1.1515
190.94,0.58504,0.012216,0.36523,0.50978,1.1427
190.94,0.54497,0.006108,0.30518,0.54497,1.1349
190.95,0.52004,0,0.26514,0.56989,1.1271
190.96,0.50978,-0.00024432,0.22998,0.59531,1.1212
190.97,0.5,-0.00048864,0.21484,0.60508,1.1183
190.98,0.49022,-0.00048864,0.20508,0.61486,1.1183
190.98,0.49511,-0.00048864,0.2002,0.61486,1.1173
190.99,0.49511,-0.00048864,0.2002,0.61486,1.1163
191,0.49511,-0.00048864,0.2002,0.61486,1.1144
191.01,0.5,-0.00048864,0.2002,0.60997,1.1105
191.02,0.49511,-0.00048864,0.20508,0.61486,1.1046
191.02,0.5,-0.00048864,0.20996,0.60508,1.0958
191.03,0.50489,-0.00048864,0.21484,0.60508,1.086
191.04,0.50489,-0.00048864,0.22021,0.60508,1.0792
191.05,0.50489,-0.00048864,0.22021,0.6002,1.0831
191.06,0.50978,-0.00048864,0.22021,0.60508,1.1056
191.06,0.50489,-0.00048864,0.22021,0.59531,1.1437
191.07,0.50978,-0.00048864,0.2251,0.59531,1.2043
191.08,0.50978,-0.00048864,0.2251,0.59531,1.303
191.09,0.50978,-0.00048864,0.2251,0.59531,1.4389
191.1,0.50978,-0.00048864,0.2251,0.59531,1.6041
191.1,0.50978,-0.00048864,0.22021,0.59531,1.7898
191.11,0.50489,-0.00048864,0.22021,0.6002,1.9824
191.12,0.51515,-0.00048864,0.24023,0.58504,2.1711
191.13,0.54008,-0.00048864,0.27002,0.56989,2.3451
191.14,0.57527,-0.00048864,0.31494,0.54497,2.4985
191.14,0.6002,-0.00048864,0.3501,0.52004,2.6276
191.15,0.61486,-0.00048864,0.37988,0.5,2.7312
191.16,0.62512,-0.00048864,0.40479,0.47507,2.8104
191.17,0.60508,-0.00048864,0.41992,0.46481,2.8612
191.18,0.60508,-0.00048864,0.4502,0.44477,2.8905
191.18,0.57527,-0.00048864,0.41504,0.45992,2.911
191.19,0.54008,-0.00048864,0.34521,0.5,2.9218
191.2,0.51515,-0.00048864,0.29492,0.54497,2.9228
191.21,0.49511,-0.00048864,0.23486,0.59531,2.915
191.22,0.49022,-0.00048864,0.19531,0.62023,2.8993
191.22,0.49022,-0.00048864,0.18506,0.62512,2.8778
191.23,0.49022,-0.00048864,0.18994,0.62512,2.8495
191.24,0.49022,-0.00048864,0.18506,0.62023,2.8162
191.25,0.49022,-0.00048864,0.18506,0.62512,2.7801
191.26,0.49511,-0.00048864,0.18994,0.62023,2.74
191.26,0.5,-0.00048864,0.18994,0.62023,2.6989
191.27,0.50489,-0.00048864,0.2002,0.62023,2.6559
191.28,0.5,-0.00048864,0.18018,0.63001,2.609
191.29,0.52981,-0.00048864,0.090332,0.68524,2.5582
191.3,0.62512,-0.00048864,0.040039,0.71994,2.5044
191.3,0.82502,-0.00048864,0.63477,0.26002,2.4467
191.31,0.97556,-0.00048864,1.5,-0.31574,2.3851
191.32,1.0655,-0.00048864,1.5,-0.50049,2.3187
191.33,0.56989,0.0041534,1.4248,-0.15543,2.2473
191.34,0.41496,0.0087955,0.75,0.25464,2.173
191.34,0.52981,0.013926,0.45996,0.45503,2.0948
191.35,0.58016,0.019057,0.30029,0.56012,2.0137
191.36,0.57527,0.024676,0.22998,0.60508,1.9335
191.37,0.58016,0.03054,0.18506,0.6349,1.8641
191.38,0.58016,0.036648,0.15527,0.65005,1.8035
191.38,0.58016,0.043,0.14014,0.6652,1.741
191.39,0.58504,0.049841,0.14014,0.6652,1.6813
191.4,0.58993,0.056926,0.1499,0.66031,1.6266
191.41,0.6002,0.0645,0.1499,0.65494,1.5787
191.42,0.60508,0.072074,0.15527,0.65005,1.5376
191.42,0.60508,0.079404,0.16504,0.64027,1.5044
191.43,0.60997,0.086733,0.16992,0.64027,1.4761
191.44,0.62023,0.093819,0.18506,0.63001,1.4516
191.45,0.63001,0.10115,0.2002,0.62023,1.4301
191.46,0.64027,0.10799,0.20996,0.62023,1.4115
191.46,0.65005,0.11507,0.2251,0.60508,1.3969
191.47,0.66031,0.12192,0.24023,0.59531,1.3851
191.48,0.66031,0.129,0.25,0.58993,1.3724
191.49,0.67498,0.13657,0.27002,0.57527,1.3578
191.5,0.68035,0.14439,0.29004,0.565,1.3431
191.5,0.69501,0.15246,0.30518,0.55523,1.3275
191.51,0.70528,0.16076,0.31494,0.54985,1.3118
191.52,0.71994,0.16834,0.31982,0.54497,1.2962
191.53,0.71994,0.17615,0.33496,0.53519,1.2796
191.54,0.73509,0.18324,0.35498,0.52493,1.263
191.54,0.74536,0.19032,0.37988,0.50978,1.2473
191.55,0.75513,0.1979,0.40479,0.49022,1.2317
191.56,0.7654,0.20572,0.43018,0.47507,1.217
191.57,0.77517,0.21354,0.4502,0.45992,1.2072
191.58,0.78006,0.2216,0.49023,0.435,1.1994
191.58,0.79032,0.22868,0.5249,0.41984,1.1887
191.59,0.78543,0.23601,0.5498,0.40469,1.1769
191.6,0.77517,0.24261,0.58496,0.38514,1.1652
191.61,0.7654,0.24921,0.60498,0.36999,1.1544
191.62,0.73509,0.25483,0.58008,0.37977,1.1437
191.62,0.69013,0.26069,0.54492,0.39003,1.1339
191.63,0.64516,0.26558,0.4751,0.435,1.1251
191.64,0.60508,0.27046,0.39502,0.49022,1.1173
191.65,0.56012,0.27413,0.3252,0.52981,1.1095
191.66,0.52981,0.27804,0.2749,0.565,1.1026
191.66,0.50978,0.28072,0.24023,0.58504,1.0997
191.67,0.49511,0.28366,0.21484,0.60508,1.0997
191.68,0.48485,0.28585,0.2002,0.62023,1.0968
191.69,0.48485,0.28805,0.18994,0.62023,1.0929
191.7,0.48485,0.28952,0.18018,0.63001,1.0899
191.7,0.48485,0.29123,0.18994,0.62512,1.087
191.71,0.49022,0.29245,0.19531,0.62512,1.0841
191.72,0.49511,0.29367,0.18994,0.62512,1.0802
191.73,0.49511,0.29465,0.19531,0.62512,1.0743
191.74,0.5,0.29587,0.2002,0.60997,1.0655
191.74,0.49511,0.29807,0.20508,0.61486,1.0567
191.75,0.5,0.30051,0.2002,0.62023,1.0528
191.76,0.49511,0.30393,0.21484,0.60997,1.0596
191.77,0.49022,0.30735,0.22021,0.60508,1.0792
191.78,0.49022,0.31175,0.22021,0.60997,1.1183
191.78,0.49022,0.31615,0.22021,0.6002,1.1896
191.79,0.49511,0.32152,0.21484,0.60508,1.2972
191.8,0.49022,0.3269,0.2251,0.60997,1.4399
191.81,0.49022,0.33472,0.22021,0.6002,1.6109
191.82,0.49022,0.34278,0.22021,0.60508,1.7996
191.82,0.49022,0.35255,0.22021,0.6002,1.9941
191.83,0.49022,0.36233,0.2251,0.59531,2.1808
191.84,0.50978,0.3721,0.24023,0.59531,2.3509
191.85,0.52493,0.38212,0.2749,0.56989,2.4985
191.86,0.54985,0.39213,0.31006,0.54985,2.6217
191.86,0.58016,0.40215,0.34521,0.52981,2.7077
191.87,0.58993,0.41339,0.37988,0.50489,2.7664
191.88,0.60508,0.42487,0.41016,0.47996,2.8162
191.89,0.6002,0.43758,0.43018,0.46481,2.8524
191.9,0.59531,0.45028,0.47021,0.43988,2.8749
191.9,0.56012,0.46396,0.41016,0.46481,2.8847
191.91,0.52004,0.47764,0.35986,0.50978,2.8837
191.92,0.5,0.49182,0.28516,0.565,2.8729
191.93,0.47507,0.50599,0.2251,0.60508,2.8553
191.94,0.47019,0.51918,0.19531,0.62023,2.8309
191.94,0.46481,0.53237,0.18994,0.63001,2.8006
191.95,0.47019,0.54508,0.18994,0.63001,2.7654
191.96,0.47019,0.55778,0.18994,0.62512,2.7263
191.97,0.47019,0.57269,0.2002,0.62023,2.6852
191.98,0.47507,0.58783,0.19531,0.62023,2.6432
191.98,0.47996,0.60445,0.2002,0.62023,2.5973
191.99,0.47996,0.6213,0.2002,0.62023,2.5484
192,0.47507,0.63767,0.16016,0.63001,2.4956
192.01,0.52981,0.65404,0.044922,0.71994,2.4399
192.02,0.68035,0.67017,0.030273,0.59531,2.3793
192.02,0.93548,0.68629,0.89502,0.089932,2.3138
192.03,1.0753,0.70437,1.5,-0.44086,2.2434
192.04,0.8651,0.7227,1.5,-0.50049,2.1691
192.05,0.41496,0.74273,1.145,0.029814,2.0909
192.06,0.3651,0.76277,0.61475,0.34995,2.0108
192.06,0.52493,0.78475,0.38525,0.50978,1.9384
192.07,0.54985,0.80674,0.26025,0.58016,1.871
192.08,0.54497,0.82971,0.20508,0.62023,1.7986
192.09,0.54008,0.85292,0.16504,0.64516,1.7283
192.1,0.54497,0.87418,0.1499,0.66031,1.6618
192.1,0.54985,0.89543,0.14502,0.6652,1.6012
192.11,0.54985,0.91522,0.14014,0.6652,1.5484
192.12,0.55523,0.93501,0.13525,0.66031,1.5044
192.13,0.565,0.95627,0.1499,0.65005,1.4663
192.14,0.58016,0.97777,0.16016,0.64027,1.434
192.14,0.58016,0.98876,0.16504,0.64516,1.4076
192.15,0.58504,1,0.17529,0.64027,1.3851
192.16,0.59531,1,0.18018,0.63001,1.3685
192.17,0.60508,1,0.2002,0.62023,1.3548
192.18,0.62023,1,0.20996,0.60997,1.3392
192.18,0.63001,1,0.22021,0.60508,1.3236
192.19,0.63001,1,0.24023,0.6002,1.3079
192.2,0.64516,1,0.25,0.59531,1.2923
192.21,0.65005,1,0.25488,0.58016,1.2766
192.22,0.65494,1,0.26514,0.57527,1.262
192.22,0.67009,1,0.29004,0.565,1.2375
192.23,0.67498,1,0.31006,0.54497,1.2082
192.24,0.69013,1,0.3252,0.54497,1.1857
192.25,0.70039,1,0.3501,0.52493,1.1662
192.26,0.71017,1,0.35986,0.52493,1.1486
192.26,0.71505,1,0.37988,0.50489,1.1359
192.27,0.73021,1,0.41016,0.49022,1.1261
192.28,0.73998,1,0.43994,0.47019,1.1144
192.29,0.74536,1,0.46484,0.45503,1.1017
192.3,0.75024,1,0.49512,0.43011,1.089
192.3,0.75513,1,0.52979,0.41007,1.0772
192.31,0.75024,1,0.56006,0.39492,1.0665
192.32,0.74536,1,0.58984,0.36999,1.0557
192.33,0.73021,1,0.60498,0.35973,1.0459
192.34,0.71017,1,0.58008,0.37488,1.0362
192.34,0.67009,1,0.53516,0.3998,1.0264
192.35,0.6349,1,0.46484,0.44477,1.0176
192.36,0.58993,1,0.39502,0.49022,1.0127
192.37,0.55523,1,0.33008,0.53519,1.0098
192.38,0.52981,1,0.28027,0.56989,1.0039
192.38,0.50978,1,0.24023,0.59531,0.99707
192.39,0.49511,1,0.22021,0.60997,0.99022
192.4,0.49022,1,0.20996,0.62023,0.98534
192.41,0.49022,1,0.2002,0.62512,0.98045
192.42,0.49511,1,0.2002,0.62023,0.97654
192.42,0.5,1,0.20508,0.62023,0.97361
192.43,0.49511,1,0.20996,0.61486,0.97067
192.44,0.5,1,0.21484,0.60997,0.96676
192.45,0.50489,1,0.22021,0.60508,0.9609
192.46,0.5,1,0.22998,0.6002,0.95308
192.46,0.5,1,0.23486,0.6002,0.94819
192.47,0.5,1,0.24023,0.59531,0.94721
192.48,0.50489,1,0.24023,0.59531,0.95112
192.49,0.50489,1,0.24512,0.59531,0.97067
192.5,0.50489,1,0.24512,0.59531,1.0156
192.5,0.50978,1,0.24512,0.59531,1.0938
192.51,0.50978,1,0.25,0.58993,1.2102
192.52,0.50978,1,0.25488,0.58504,1.3627
192.53,0.50978,1,0.25488,0.58993,1.5445
192.54,0.50978,1,0.25488,0.58504,1.7439
192.54,0.50978,1,0.25488,0.58504,1.9482
192.55,0.52004,1,0.26514,0.57527,2.1437
192.56,0.53519,1,0.28027,0.56989,2.3021
192.57,0.565,1,0.31494,0.54985,2.4301
192.58,0.59531,1,0.35498,0.52981,2.5513
192.58,0.62512,1,0.39014,0.50489,2.6559
192.59,0.6349,1,0.41992,0.49022,2.739
192.6,0.64027,1,0.44482,0.46481,2.8016
192.61,0.63001,1,0.46484,0.45503,2.8446
192.62,0.62512,1,0.49512,0.43011,2.871
192.62,0.58993,1,0.43994,0.45503,2.8827
192.63,0.57527,1,0.38525,0.49511,2.8817
192.64,0.54985,1,0.31494,0.54985,2.871
192.65,0.52493,1,0.26025,0.58504,2.8514
192.66,0.52004,1,0.2251,0.60508,2.825
192.66,0.51515,1,0.22021,0.61486,2.7937
192.67,0.52004,1,0.22021,0.60997,2.7586
192.68,0.52493,1,0.22021,0.60997,2.7195
192.69,0.52493,1,0.22021,0.60997,2.6755
192.7,0.52981,1,0.22021,0.60997,2.6276
192.7,0.52981,1,0.22998,0.60508,2.5758
192.71,0.53519,1,0.22021,0.60508,2.5191
192.72,0.52493,1,0.17529,0.63001,2.4575
192.73,0.58993,1,0.055176,0.71505,2.392
192.74,0.77028,1,0.28516,0.52493,2.3216
192.74,1.0005,1,1.0801,-0.015152,2.2463
192.75,1.1857,1,1.5,-0.50049,2.1662
192.76,0.89052,1,1.5,-0.48094,2.0929
192.77,0.43011,1,1.0947,0.059629,2.0225
192.78,0.41007,1,0.60986,0.35973,1.9443
192.78,0.58016,1,0.39502,0.5,1.8631
192.79,0.6002,1,0.27002,0.58016,1.784
192.8,0.59531,1,0.20508,0.62023,1.7097
192.81,0.58504,1,0.16992,0.64027,1.6413
192.82,0.58993,1,0.1499,0.65494,1.5797
192.82,0.59531,1,0.14502,0.66031,1.5259
192.83,0.59531,1,0.14502,0.6652,1.479
192.84,0.6002,1,0.14014,0.66031,1.4399
192.85,0.60508,1,0.1499,0.65494,1.4057
192.86,0.60997,1,0.1499,0.65494,1.3773
192.86,0.61486,1,0.16504,0.64516,1.3578
192.87,0.62512,1,0.18018,0.64027,1.3441
192.88,0.63001,1,0.18994,0.62512,1.3304
192.89,0.64516,1,0.2002,0.62023,1.3167
192.9,0.65494,0.98412,0.21484,0.61486,1.304
192.9,0.6652,0.96848,0.23486,0.60508,1.2923
192.91,0.67498,0.94772,0.24512,0.59531,1.2805
192.92,0.68524,0.92695,0.26025,0.59531,1.2688
192.93,0.69501,0.9052,0.2749,0.58504,1.2571
192.94,0.70039,0.8837,0.28516,0.56989,1.2454
192.94,0.71017,0.86147,0.30029,0.565,1.2326
192.95,0.71994,0.83924,0.31982,0.54985,1.2209
192.96,0.73021,0.8192,0.33984,0.54497,1.2121
192.97,0.74536,0.79941,0.35986,0.52981,1.2043
192.98,0.75024,0.78133,0.37988,0.51515,1.1935
192.98,0.7654,0.7635,0.40479,0.5,1.1818
192.99,0.77517,0.74493,0.43018,0.49022,1.1691
193,0.78543,0.72661,0.45508,0.47019,1.1564
193.01,0.79032,0.70755,0.49023,0.45503,1.1437
193.02,0.8001,0.68874,0.52002,0.43011,1.131
193.02,0.8001,0.66944,0.55518,0.41007,1.1193
193.03,0.80499,0.65038,0.59521,0.38514,1.1075
193.04,0.79032,0.63108,0.62988,0.3651,1.0958
193.05,0.77517,0.61178,0.64014,0.35973,1.085
193.06,0.73998,0.59443,0.61475,0.36999,1.0753
193.06,0.70528,0.57708,0.5498,0.3998,1.0704
193.07,0.65494,0.56071,0.47021,0.44477,1.0674
193.08,0.60997,0.54434,0.39502,0.5,1.0626
193.09,0.58016,0.52578,0.3252,0.54008,1.0567
193.1,0.54985,0.50745,0.2749,0.56989,1.0499
193.1,0.53519,0.48717,0.24023,0.58993,1.044
193.11,0.51515,0.46689,0.22021,0.60997,1.0391
193.12,0.50978,0.44735,0.20508,0.61486,1.0352
193.13,0.50978,0.42805,0.2002,0.62023,1.0332
193.14,0.50978,0.40924,0.2002,0.62023,1.0323
193.14,0.51515,0.39067,0.2002,0.62023,1.0313
193.15,0.52004,0.37063,0.2002,0.62023,1.0303
193.16,0.52493,0.35084,0.20996,0.61486,1.0313
193.17,0.52981,0.33008,0.20996,0.60997,1.0323
193.18,0.52493,0.30955,0.20996,0.61486,1.0293
193.18,0.52493,0.28976,0.21484,0.60997,1.0254
193.19,0.52004,0.27022,0.22021,0.60508,1.0254
193.2,0.52493,0.25189,0.22021,0.6002,1.0381
193.21,0.52004,0.23381,0.22021,0.60508,1.0733
193.22,0.52004,0.21891,0.22021,0.60997,1.1388
193.22,0.52493,0.20401,0.22021,0.60508,1.2414
193.23,0.52004,0.19204,0.22021,0.60508,1.3832
193.24,0.52004,0.18006,0.22021,0.60508,1.5572
193.25,0.52004,0.17078,0.22021,0.60508,1.7546
193.26,0.52004,0.16174,0.22021,0.60508,1.9629
193.26,0.51515,0.15465,0.22021,0.6002,2.1437
193.27,0.53519,0.14757,0.24023,0.59531,2.3021
193.28,0.565,0.14219,0.2749,0.57527,2.4633
193.29,0.58993,0.13706,0.31982,0.54985,2.6109
193.3,0.62023,0.13291,0.35986,0.52493,2.7361
193.3,0.63001,0.12876,0.37988,0.5,2.8368
193.31,0.62023,0.12558,0.3999,0.48485,2.913
193.32,0.60508,0.1224,0.41992,0.47019,2.9677
193.33,0.59531,0.11996,0.43506,0.45503,3.0039
193.34,0.565,0.11752,0.375,0.48485,3.0244
193.34,0.53519,0.11507,0.3252,0.52981,3.0323
193.35,0.51515,0.11263,0.2749,0.56989,3.0293
193.36,0.5,0.11019,0.20996,0.60997,3.0147
193.37,0.49511,0.10799,0.18018,0.63001,2.9922
193.38,0.49022,0.10603,0.17529,0.63001,2.9648
193.38,0.49022,0.10432,0.18018,0.6349,2.9335
193.39,0.49022,0.10286,0.18506,0.63001,2.8974
193.4,0.49511,0.10139,0.18018,0.63001,2.8573
193.41,0.5,0.099438,0.18994,0.62512,2.8123
193.42,0.50489,0.097484,0.19531,0.62512,2.7625
193.42,0.50978,0.09504,0.19531,0.62023,2.7087
193.43,0.50489,0.092597,0.1499,0.64516,2.652
193.44,0.55523,0.090643,0.035156,0.72532,2.5904
193.45,0.71505,0.088688,0.25,0.54008,2.5259
193.46,0.93011,0.087222,1.0698,-0.010264,2.4575
193.46,1.1305,0.085756,1.5,-0.50049,2.392
193.47,0.94037,0.08429,1.5,-0.50049,2.3275
193.48,0.44477,0.082824,1.1196,0.039589,2.2532
193.49,0.41007,0.081114,0.625,0.34995,2.173
193.5,0.565,0.079648,0.39014,0.50978,2.0899
193.5,0.58504,0.077938,0.26025,0.58993,2.0059
193.51,0.58016,0.076228,0.20508,0.62512,1.9238
193.52,0.58016,0.074517,0.16992,0.64516,1.8456
193.53,0.58016,0.073052,0.1499,0.66031,1.7732
193.54,0.58993,0.072319,0.14502,0.6652,1.7077
193.54,0.58993,0.07183,0.13525,0.6652,1.6491
193.55,0.58993,0.07183,0.14014,0.6652,1.5992
193.56,0.6002,0.07183,0.1499,0.66031,1.5611
193.57,0.60508,0.071586,0.16016,0.65005,1.5318
193.58,0.60997,0.071586,0.16992,0.64516,1.5034
193.58,0.62023,0.071097,0.18018,0.6349,1.478
193.59,0.63001,0.070608,0.2002,0.62512,1.4545
193.6,0.6349,0.07012,0.20996,0.61486,1.434
193.61,0.65005,0.069875,0.2251,0.60997,1.4145
193.62,0.65494,0.069631,0.24512,0.6002,1.3969
193.62,0.67009,0.069387,0.26025,0.58993,1.3803
193.63,0.67498,0.068898,0.27002,0.58016,1.3636
193.64,0.69013,0.068409,0.28516,0.56989,1.347
193.65,0.70039,0.067432,0.29492,0.56989,1.3304
193.66,0.71017,0.066699,0.31006,0.56012,1.3138
193.66,0.71994,0.065722,0.3252,0.54985,1.3011
193.67,0.71994,0.064745,0.34521,0.53519,1.2903
193.68,0.73509,0.063523,0.35986,0.52493,1.2766
193.69,0.74536,0.062301,0.38525,0.50978,1.262
193.7,0.76002,0.06108,0.40479,0.5,1.2463
193.7,0.77028,0.059858,0.43018,0.48485,1.2307
193.71,0.78006,0.058148,0.45996,0.47019,1.216
193.72,0.79032,0.056682,0.48486,0.45503,1.2023
193.73,0.79521,0.054239,0.52002,0.435,1.1887
193.74,0.80499,0.051796,0.55518,0.41007,1.175
193.74,0.8001,0.048375,0.58984,0.39492,1.1613
193.75,0.79032,0.045199,0.62012,0.37488,1.1486
193.76,0.77028,0.04129,0.62988,0.3651,1.1408
193.77,0.73998,0.037381,0.60498,0.36999,1.1359
193.78,0.69013,0.032739,0.54004,0.40469,1.129
193.78,0.64027,0.028097,0.47021,0.44477,1.1212
193.79,0.58993,0.021744,0.39502,0.49511,1.1144
193.8,0.55523,0.015636,0.33008,0.52981,1.1085
193.81,0.52493,0.0078182,0.2749,0.565,1.1017
193.82,0.50978,0,0.24512,0.58504,1.0948
193.82,0.49511,-0.00024432,0.22021,0.6002,1.089
193.83,0.49022,-0.00048864,0.20508,0.60997,1.0831
193.84,0.49022,-0.00048864,0.20508,0.61486,1.0782
193.85,0.49022,-0.00048864,0.20508,0.62023,1.0743
193.86,0.49022,-0.00048864,0.20508,0.61486,1.0743
193.86,0.49022,-0.00048864,0.20508,0.62023,1.0753
193.87,0.49511,-0.00048864,0.20996,0.61486,1.0733
193.88,0.5,-0.00048864,0.20508,0.61486,1.0684
193.89,0.5,-0.00048864,0.21484,0.61486,1.0606
193.9,0.49511,-0.00048864,0.22021,0.60508,1.0528
193.9,0.5,-0.00048864,0.22021,0.60508,1.0499
193.91,0.49511,-0.00048864,0.22021,0.60508,1.0606
193.92,0.5,-0.00048864,0.22021,0.6002,1.0938
193.93,0.5,-0.00048864,0.2251,0.6002,1.1593
193.94,0.49511,-0.00048864,0.2251,0.59531,1.263
193.94,0.49511,-0.00048864,0.2251,0.6002,1.4037
193.95,0.49511,-0.00048864,0.2251,0.6002,1.5777
193.96,0.49511,-0.00048864,0.2251,0.6002,1.7458
193.97,0.49511,-0.00048864,0.2251,0.6002,1.9101
193.98,0.5,-0.00048864,0.23486,0.59531,2.0948
193.98,0.51515,-0.00048864,0.25,0.58016,2.2796
193.99,0.54497,-0.00048864,0.29004,0.56012,2.4506
194,0.57527,-0.00048864,0.33496,0.53519,2.5992
194.01,0.60508,-0.00048864,0.36523,0.51515,2.7214
194.02,0.61486,-0.00048864,0.39014,0.49022,2.8182
194.02,0.60508,-0.00048864,0.41016,0.47507,2.8905
194.03,0.58993,-0.00048864,0.43506,0.45992,2.9413
194.04,0.57527,-0.00048864,0.44482,0.45015,2.9736
194.05,0.54497,-0.00048864,0.375,0.48485,2.9912
194.06,0.51515,-0.00048864,0.3252,0.52981,2.9932
194.06,0.49022,-0.00048864,0.26514,0.57527,2.9844
194.07,0.48485,-0.00048864,0.21484,0.60997,2.9697
194.08,0.47507,-0.00048864,0.18994,0.62023,2.9501
194.09,0.47996,-0.00048864,0.18506,0.63001,2.9247
194.1,0.47507,-0.00048864,0.18506,0.62512,2.8944
194.1,0.47996,-0.00048864,0.18994,0.62512,2.8583
194.11,0.48485,-0.00048864,0.18994,0.62023,2.8182
194.12,0.48485,-0.00048864,0.2002,0.62023,2.7742
194.13,0.49022,-0.00048864,0.2002,0.62023,2.7263
194.14,0.49511,-0.00048864,0.2002,0.62023,2.6755
194.14,0.49022,-0.00048864,0.1499,0.64516,2.6217
194.15,0.54985,-0.00048864,0.035156,0.71994,2.565
194.16,0.71017,-0.00048864,0.29492,0.50978,2.5103
194.17,0.92522,-0.00048864,1.145,-0.070381,2.4545
194.18,1.1202,-0.00048864,1.5,-0.50049,2.391
194.18,0.88514,-0.00048864,1.5,-0.47067,2.3206
194.19,0.42473,-0.00048864,1.0449,0.079668,2.2454
194.2,0.41984,-0.00048864,0.60498,0.35973,2.1652
194.21,0.56012,-0.00048864,0.37988,0.50978,2.0821
194.22,0.58016,-0.00048864,0.26514,0.58504,1.9971
194.22,0.56989,-0.00048864,0.20508,0.62512,1.913
194.23,0.56989,-0.00048864,0.16992,0.64027,1.8319
194.24,0.57527,-0.00048864,0.15527,0.65005,1.7566
194.25,0.58016,-0.00048864,0.1499,0.66031,1.6891
194.26,0.58016,-0.00048864,0.1499,0.65494,1.6354
194.26,0.58504,-0.00048864,0.1499,0.66031,1.5914
194.27,0.59531,-0.00048864,0.15527,0.65005,1.5572
194.28,0.6002,-0.00048864,0.16504,0.64516,1.5318
194.29,0.60508,-0.00048864,0.17529,0.64027,1.5064
194.3,0.61486,-0.00048864,0.19531,0.63001,1.4819
194.3,0.63001,-0.00048864,0.20508,0.62023,1.4604
194.31,0.6349,-0.00048864,0.22021,0.60997,1.4409
194.32,0.65005,-0.00048864,0.23486,0.59531,1.4242
194.33,0.66031,-0.00048864,0.25,0.59531,1.4086
194.34,0.67009,-0.00048864,0.26514,0.58016,1.3939
194.34,0.67498,-0.00048864,0.2749,0.57527,1.3793
194.35,0.69013,-0.00048864,0.29492,0.565,1.3646
194.36,0.70039,-0.00048864,0.31006,0.55523,1.3539
194.37,0.71017,-0.00048864,0.31982,0.54985,1.3441
194.38,0.71994,-0.00048864,0.33496,0.54008,1.3314
194.38,0.73021,-0.00048864,0.35498,0.52493,1.3177
194.39,0.73998,-0.00048864,0.375,0.52004,1.303
194.4,0.75024,0.00024432,0.39502,0.50489,1.2884
194.41,0.7654,0.00097728,0.41504,0.49022,1.2737
194.42,0.77517,0.0026875,0.43994,0.47507,1.26
194.42,0.78006,0.0046421,0.47021,0.46481,1.2463
194.43,0.79032,0.0056194,0.5,0.43988,1.2336
194.44,0.80499,0.006841,0.52979,0.42473,1.2199
194.45,0.80499,0.0070853,0.56494,0.3998,1.2072
194.46,0.81036,0.0075739,0.59521,0.37977,1.1984
194.46,0.79032,0.0056194,0.62012,0.35973,1.1916
194.47,0.77028,0.0039091,0.62988,0.35973,1.1828
194.48,0.73509,0.0017102,0.6001,0.37488,1.174
194.49,0.69013,-0.00048864,0.53516,0.41007,1.1662
194.5,0.6349,-0.00048864,0.45508,0.45015,1.1574
194.5,0.59531,-0.00048864,0.38525,0.49022,1.1496
194.51,0.56012,-0.00048864,0.3252,0.52981,1.1417
194.52,0.53519,-0.00048864,0.2749,0.565,1.1349
194.53,0.51515,-0.00048864,0.24023,0.58504,1.129
194.54,0.50978,-0.00048864,0.22021,0.59531,1.1241
194.54,0.5,-0.00048864,0.20996,0.60508,1.1193
194.55,0.50489,-0.00048864,0.20508,0.61486,1.1163
194.56,0.50489,-0.00048864,0.2002,0.62023,1.1163
194.57,0.50489,-0.00048864,0.20508,0.62023,1.1173
194.58,0.50978,-0.00048864,0.2002,0.62023,1.1163
194.58,0.50978,-0.00048864,0.20508,0.60997,1.1124
