Time [s], PLETH, ABP, RESP, II, V, AVR
318.69,0.39687,52.216,0.23558,0.32353,0.34902,0.56078
318.7,0.38319,51.825,0.2346,0.32353,0.3549,0.56078
318.7,0.3695,51.434,0.23363,0.31373,0.3451,0.56078
318.71,0.35679,51.043,0.23167,0.33529,0.33529,0.5451
318.72,0.34604,50.652,0.23069,0.5549,0.3098,0.41961
318.73,0.33724,50.261,0.23069,0.87059,0.31373,0.24902
318.74,0.32747,50.065,0.23069,0.93725,0.33922,0.21373
318.74,0.31867,49.674,0.23069,0.7549,0.4549,0.33529
318.75,0.31085,49.283,0.23069,0.33529,0.57059,0.59608
318.76,0.30401,49.087,0.23167,0.2451,0.52549,0.65098
318.77,0.29814,48.892,0.23167,0.31373,0.4451,0.58431
318.78,0.29326,48.501,0.23167,0.33529,0.38431,0.56471
318.78,0.29032,48.11,0.23265,0.33922,0.36471,0.5549
318.79,0.28837,47.718,0.23363,0.33529,0.3549,0.5549
318.8,0.28641,47.327,0.23558,0.32941,0.34902,0.56078
318.81,0.28641,47.132,0.23754,0.33529,0.3451,0.5549
318.82,0.28739,46.936,0.23949,0.33529,0.34902,0.5549
318.82,0.28935,46.545,0.24242,0.33529,0.3451,0.5549
318.83,0.2913,46.349,0.24536,0.32941,0.3451,0.5549
318.84,0.29423,46.154,0.24927,0.32941,0.3451,0.5549
318.85,0.29717,45.763,0.2522,0.33529,0.34902,0.5549
318.86,0.29912,45.372,0.25611,0.33922,0.3451,0.5549
318.86,0.30205,45.176,0.261,0.33922,0.34902,0.5549
318.87,0.30401,44.785,0.26588,0.3451,0.34902,0.5451
318.88,0.30596,44.589,0.27077,0.3451,0.35882,0.5451
318.89,0.30792,44.589,0.27566,0.34902,0.3549,0.53529
318.9,0.3089,44.394,0.28152,0.3549,0.36471,0.53529
318.9,0.30987,44.198,0.28739,0.3549,0.35882,0.53529
318.91,0.31085,44.003,0.29326,0.3549,0.35882,0.53529
318.92,0.31085,43.807,0.29912,0.35882,0.36471,0.52941
318.93,0.31085,43.612,0.30499,0.36471,0.35882,0.52941
318.94,0.30987,43.416,0.30987,0.37059,0.35882,0.52941
318.94,0.3089,43.22,0.31574,0.37451,0.3549,0.52549
318.95,0.30694,43.025,0.3216,0.37451,0.35882,0.52941
318.96,0.30596,42.829,0.32747,0.37451,0.3549,0.52549
318.97,0.30401,42.634,0.33333,0.38039,0.35882,0.51961
318.98,0.30108,42.438,0.3392,0.3902,0.36471,0.51569
318.98,0.29814,42.243,0.34506,0.39412,0.36471,0.51961
318.99,0.29619,42.243,0.35093,0.4,0.36471,0.50588
319,0.29326,42.047,0.35679,0.4098,0.37059,0.50588
319.01,0.29032,42.047,0.36266,0.41961,0.37451,0.49412
319.02,0.28739,42.243,0.36852,0.42941,0.38039,0.4902
319.02,0.28446,43.22,0.37537,0.4451,0.37451,0.48039
319.03,0.2825,45.567,0.38221,0.46078,0.38431,0.48039
319.04,0.28055,50.065,0.38905,0.48039,0.38431,0.46078
319.05,0.27761,56.91,0.39589,0.4902,0.3902,0.46078
319.06,0.27468,65.711,0.40371,0.5098,0.3902,0.44902
319.06,0.27175,75.098,0.41056,0.51961,0.4,0.4451
319.07,0.26882,83.703,0.4174,0.53529,0.4,0.43922
319.08,0.26588,90.939,0.42326,0.53922,0.4,0.43922
319.09,0.26393,96.024,0.42913,0.53922,0.3902,0.43529
319.1,0.261,98.957,0.43402,0.52941,0.3902,0.43922
319.1,0.25904,99.935,0.43891,0.51569,0.38039,0.4451
319.11,0.25709,99.544,0.44184,0.4902,0.38039,0.46078
319.12,0.25513,97.979,0.44477,0.48431,0.37059,0.46471
319.13,0.25415,96.024,0.44673,0.46471,0.37059,0.47451
319.14,0.25318,94.068,0.44868,0.4451,0.36471,0.48431
319.14,0.2522,92.308,0.44966,0.42549,0.36471,0.49412
319.15,0.2522,90.548,0.44966,0.4098,0.36471,0.50588
319.16,0.25122,89.179,0.44966,0.39412,0.36471,0.51569
319.17,0.25122,87.614,0.44966,0.38039,0.35882,0.52549
319.18,0.25122,86.05,0.44868,0.37451,0.35882,0.52549
319.18,0.25122,84.681,0.4477,0.36471,0.36471,0.52941
319.19,0.25122,83.116,0.44673,0.35882,0.3549,0.53922
319.2,0.2522,81.943,0.44575,0.34902,0.35882,0.55098
319.21,0.2522,80.574,0.44379,0.34902,0.3549,0.5451
319.22,0.25318,79.596,0.44184,0.34902,0.36471,0.55098
319.22,0.25513,78.618,0.43988,0.34902,0.35882,0.5451
319.23,0.25709,77.836,0.43891,0.34902,0.36471,0.55098
319.24,0.25806,77.054,0.43695,0.3451,0.35882,0.5451
319.25,0.26002,76.271,0.435,0.3451,0.35882,0.55098
319.26,0.261,75.489,0.43402,0.34902,0.3549,0.5451
319.26,0.26295,74.902,0.43304,0.34902,0.35882,0.5451
319.27,0.26588,74.12,0.43304,0.3549,0.35882,0.53922
319.28,0.27077,73.338,0.43206,0.3549,0.36471,0.5451
319.29,0.27859,72.36,0.43206,0.35882,0.36471,0.53529
319.3,0.2913,71.186,0.43206,0.35882,0.37059,0.53922
319.3,0.30987,70.013,0.43304,0.3549,0.36471,0.53922
319.31,0.33724,68.644,0.43402,0.3549,0.37059,0.53922
319.32,0.36461,67.08,0.435,0.35882,0.36471,0.53529
319.33,0.39589,65.711,0.43597,0.3549,0.37059,0.53922
319.34,0.43695,64.146,0.43891,0.3549,0.37059,0.53529
319.34,0.48289,62.777,0.44282,0.3549,0.37451,0.52941
319.35,0.53177,61.213,0.4477,0.35882,0.38039,0.53529
319.36,0.57967,59.844,0.45357,0.3549,0.37451,0.52941
319.37,0.62366,58.866,0.46041,0.34902,0.38431,0.53922
319.38,0.66276,58.083,0.46725,0.34902,0.38039,0.53922
319.38,0.69501,57.301,0.47507,0.34902,0.38431,0.53922
319.39,0.72043,56.715,0.48387,0.34902,0.38039,0.5451
319.4,0.73803,55.932,0.49169,0.3549,0.38431,0.53922
319.41,0.74878,55.346,0.49951,0.34902,0.38039,0.5451
319.42,0.75367,54.954,0.50635,0.33922,0.38431,0.55098
319.42,0.75367,54.563,0.51417,0.33922,0.37451,0.55098
319.43,0.7478,54.172,0.52199,0.3451,0.38431,0.55098
319.44,0.73998,54.172,0.52981,0.33922,0.37451,0.5451
319.45,0.72923,54.172,0.53861,0.32941,0.37451,0.5549
319.46,0.71652,54.172,0.54643,0.32353,0.37059,0.5549
319.46,0.70283,54.368,0.55425,0.31961,0.37059,0.57059
319.47,0.68719,54.563,0.56109,0.31373,0.36471,0.57451
319.48,0.67155,54.759,0.56794,0.31373,0.37059,0.57451
319.49,0.65591,54.954,0.57478,0.30392,0.36471,0.58039
319.5,0.6393,55.15,0.58162,0.3098,0.37059,0.57451
319.5,0.62366,55.541,0.58944,0.32353,0.37451,0.57059
319.51,0.60899,55.737,0.59629,0.33922,0.39412,0.56078
319.52,0.59433,55.932,0.60411,0.34902,0.4098,0.5549
319.53,0.58162,55.932,0.61095,0.35882,0.41961,0.5549
319.54,0.56794,55.932,0.61779,0.36471,0.42549,0.5549
319.54,0.55523,55.737,0.62366,0.37059,0.41961,0.5549
319.55,0.54154,55.541,0.62952,0.35882,0.4098,0.5549
319.56,0.52884,55.346,0.63539,0.34902,0.3902,0.5549
319.57,0.51515,55.15,0.64125,0.32941,0.36471,0.56471
319.58,0.50244,54.954,0.64614,0.31373,0.35882,0.57451
319.58,0.48876,54.563,0.652,0.3098,0.36471,0.58039
319.59,0.47507,54.172,0.65689,0.30392,0.36471,0.58431
319.6,0.46041,53.781,0.66178,0.2902,0.36471,0.59608
319.61,0.44673,53.585,0.66667,0.27843,0.3549,0.59608
319.62,0.43206,53.39,0.67155,0.27843,0.35882,0.6
319.62,0.41935,53.39,0.67449,0.27843,0.34902,0.59608
319.63,0.4086,52.999,0.6784,0.28431,0.3549,0.6
319.64,0.39589,52.803,0.68035,0.2902,0.34902,0.6
319.65,0.38319,52.216,0.68328,0.27843,0.34902,0.6
319.66,0.37048,51.825,0.68622,0.26863,0.3451,0.59608
319.66,0.35973,51.239,0.68915,0.34902,0.31961,0.53922
319.67,0.34897,50.652,0.6911,0.65098,0.3098,0.38431
319.68,0.33822,50.261,0.69404,0.88039,0.3,0.2549
319.69,0.32942,49.87,0.69697,0.90196,0.34902,0.2451
319.7,0.3216,49.479,0.69892,0.55098,0.48431,0.47059
319.7,0.31476,49.283,0.6999,0.2,0.55098,0.68039
319.71,0.3089,48.892,0.70186,0.18824,0.48431,0.68627
319.72,0.30499,48.501,0.70186,0.27451,0.4,0.61961
319.73,0.30205,48.11,0.70283,0.28431,0.35882,0.60588
319.74,0.3001,47.718,0.70381,0.27843,0.33922,0.59608
319.74,0.29814,47.523,0.70381,0.28431,0.33922,0.5902
319.75,0.29814,47.327,0.70381,0.28431,0.33922,0.6
319.76,0.29814,47.132,0.70479,0.28431,0.33922,0.59608
319.77,0.3001,46.741,0.70381,0.27843,0.33922,0.6
319.78,0.30108,46.545,0.70381,0.27843,0.33529,0.6
319.78,0.30401,46.154,0.70381,0.27843,0.33922,0.60588
319.79,0.30694,45.958,0.70381,0.27843,0.32941,0.6
319.8,0.30987,45.763,0.70283,0.28431,0.33529,0.6
319.81,0.31281,45.372,0.70283,0.2902,0.32941,0.59608
319.82,0.31574,45.176,0.70283,0.3,0.33922,0.5902
319.82,0.31867,44.98,0.70283,0.3,0.33529,0.58431
319.83,0.32063,44.785,0.70283,0.30392,0.33922,0.58431
319.84,0.32258,44.589,0.70381,0.30392,0.33529,0.58039
319.85,0.32454,44.394,0.70381,0.30392,0.33922,0.58431
319.86,0.32551,44.198,0.70381,0.3098,0.33922,0.57451
319.86,0.32649,44.003,0.70381,0.31373,0.3451,0.57451
319.87,0.32649,43.807,0.70283,0.31373,0.33922,0.57451
319.88,0.32551,43.612,0.70283,0.31961,0.3451,0.57451
319.89,0.32454,43.416,0.70283,0.32353,0.33922,0.57059
319.9,0.32356,43.22,0.70186,0.32941,0.34902,0.56471
319.9,0.32258,43.025,0.70186,0.33529,0.3451,0.56471
319.91,0.32063,42.829,0.70088,0.33922,0.3451,0.56471
319.92,0.31867,42.634,0.70088,0.3451,0.3451,0.5549
319.93,0.31769,42.438,0.6999,0.3549,0.3451,0.5549
319.94,0.31476,42.438,0.69892,0.36471,0.34902,0.55098
319.94,0.31183,42.243,0.69892,0.37451,0.35882,0.5451
319.95,0.3089,42.047,0.69795,0.38431,0.36471,0.53529
319.96,0.30596,42.047,0.69697,0.4,0.36471,0.52941
319.97,0.30205,42.634,0.69599,0.4098,0.37059,0.51961
319.98,0.29912,44.198,0.69404,0.42549,0.36471,0.50588
319.98,0.29521,47.718,0.69208,0.4451,0.37451,0.5
319.99,0.29228,53.781,0.68915,0.46078,0.37451,0.4902
320,0.28837,61.995,0.68622,0.47059,0.38431,0.48039
320.01,0.28543,71.578,0.68133,0.4902,0.38039,0.47059
320.02,0.28348,80.769,0.67644,0.50588,0.3902,0.47059
320.02,0.28152,88.788,0.67058,0.51569,0.38431,0.46078
320.03,0.27859,94.655,0.66471,0.52549,0.3902,0.46078
320.04,0.27664,98.37,0.65787,0.51961,0.38039,0.46078
320.05,0.2737,100.13,0.652,0.5098,0.37451,0.46471
320.06,0.27175,100.13,0.64418,0.49412,0.36471,0.47451
320.06,0.26979,98.957,0.63734,0.48039,0.36471,0.48039
320.07,0.26784,97.001,0.62757,0.4549,0.35882,0.4902
320.08,0.26588,95.046,0.61779,0.43529,0.35882,0.50588
320.09,0.26491,93.286,0.60704,0.41961,0.3549,0.51569
320.1,0.26295,91.721,0.59531,0.4,0.3549,0.52549
320.1,0.26197,90.352,0.58456,0.38431,0.3451,0.52941
320.11,0.261,88.983,0.57283,0.37451,0.34902,0.53922
320.12,0.261,87.419,0.56109,0.37059,0.3451,0.5451
320.13,0.26197,85.658,0.55034,0.35882,0.3549,0.53922
320.14,0.26197,84.289,0.53666,0.3549,0.34902,0.5549
320.14,0.26295,82.725,0.52395,0.34902,0.34902,0.5549
320.15,0.26393,81.552,0.50929,0.34902,0.34902,0.56078
320.16,0.26491,80.378,0.49462,0.3451,0.3451,0.56078
320.17,0.26686,79.4,0.47898,0.3451,0.34902,0.56471
320.18,0.26784,78.422,0.46432,0.34902,0.3451,0.5549
320.18,0.26979,77.445,0.44966,0.34902,0.3549,0.5549
320.19,0.27077,76.662,0.435,0.34902,0.34902,0.55098
320.2,0.27175,75.685,0.42229,0.34902,0.34902,0.5549
320.21,0.27175,74.707,0.40958,0.34902,0.3549,0.5549
320.22,0.27273,73.924,0.39883,0.34902,0.35882,0.5549
320.22,0.27468,73.338,0.3871,0.34902,0.3549,0.5549
320.23,0.27859,72.36,0.37732,0.34902,0.36471,0.5549
320.24,0.28641,71.382,0.36755,0.3549,0.35882,0.5451
320.25,0.29912,70.404,0.35777,0.34902,0.36471,0.5549
320.26,0.31867,69.035,0.348,0.3549,0.36471,0.5451
320.26,0.34604,67.862,0.34018,0.3549,0.36471,0.55098
320.27,0.38123,66.297,0.33236,0.35882,0.36471,0.5451
320.28,0.42229,64.928,0.32551,0.35882,0.36471,0.5451
320.29,0.46823,63.364,0.31965,0.3549,0.36471,0.53922
320.3,0.51613,61.799,0.31476,0.35882,0.37059,0.5451
320.3,0.56305,60.43,0.30987,0.3549,0.37451,0.53922
320.31,0.60704,59.061,0.30694,0.35882,0.37059,0.5451
320.32,0.64223,58.083,0.30499,0.35882,0.38039,0.53922
320.33,0.66862,57.106,0.30303,0.35882,0.37059,0.5451
320.34,0.69404,56.519,0.30205,0.35882,0.38039,0.53922
320.34,0.71359,55.737,0.30205,0.35882,0.37451,0.5451
320.35,0.72825,55.15,0.30303,0.3549,0.38039,0.53922
320.36,0.73607,54.759,0.30303,0.3549,0.38039,0.5451
320.37,0.739,54.368,0.30303,0.3549,0.38431,0.5451
320.38,0.73705,53.977,0.30303,0.3549,0.38039,0.5451
320.38,0.73118,53.781,0.30303,0.3549,0.38431,0.5451
320.39,0.72141,53.585,0.30303,0.3549,0.38039,0.5451
320.4,0.70968,53.585,0.30303,0.35882,0.38039,0.55098
320.41,0.69599,53.781,0.30303,0.3549,0.37451,0.5451
320.42,0.68231,53.781,0.30303,0.34902,0.38039,0.55098
320.42,0.66862,54.172,0.30303,0.34902,0.37451,0.5451
320.43,0.65298,54.368,0.30303,0.34902,0.38039,0.55098
320.44,0.63734,54.563,0.30303,0.3549,0.37451,0.53922
320.45,0.6217,54.759,0.30303,0.3549,0.38039,0.5451
320.46,0.60606,54.954,0.30205,0.35882,0.37451,0.53922
320.46,0.59042,55.15,0.3001,0.37451,0.38431,0.53529
320.47,0.57576,55.15,0.29814,0.3902,0.39412,0.52549
320.48,0.56109,55.15,0.29619,0.39412,0.41569,0.52549
320.49,0.54643,55.15,0.29326,0.40392,0.42549,0.51569
320.5,0.53275,54.954,0.29032,0.41569,0.43529,0.5098
320.5,0.51906,54.759,0.28739,0.4098,0.41961,0.5098
320.51,0.50538,54.563,0.28446,0.41569,0.41961,0.52549
320.52,0.49365,54.368,0.28055,0.4,0.3902,0.52941
320.53,0.48289,53.977,0.27664,0.38039,0.37059,0.52941
320.54,0.47019,53.781,0.27273,0.37059,0.35882,0.53529
320.54,0.45748,53.39,0.26882,0.36471,0.36471,0.5451
320.55,0.44379,52.999,0.26491,0.34902,0.37059,0.55098
320.56,0.43011,52.803,0.26197,0.33922,0.36471,0.5549
320.57,0.41642,52.412,0.25806,0.32941,0.35882,0.56471
320.58,0.40274,52.216,0.25513,0.32353,0.35882,0.56471
320.58,0.38905,51.825,0.2522,0.32353,0.35882,0.57059
320.59,0.37634,51.434,0.24927,0.32353,0.35882,0.57059
320.6,0.36364,51.239,0.24633,0.32353,0.3549,0.57059
320.61,0.35191,50.847,0.24438,0.32941,0.3451,0.57059
320.62,0.34213,50.456,0.24242,0.3098,0.33922,0.56471
320.62,0.33333,50.261,0.24047,0.38039,0.31373,0.51569
320.63,0.32454,49.87,0.23851,0.67647,0.3098,0.36471
320.64,0.31574,49.479,0.23754,0.92157,0.3098,0.21961
320.65,0.30792,49.087,0.23656,0.93725,0.37059,0.21373
320.66,0.30108,48.892,0.23656,0.6098,0.4902,0.42941
320.66,0.29521,48.501,0.23656,0.24902,0.56471,0.6549
320.67,0.29032,48.305,0.23656,0.22941,0.4902,0.66471
320.68,0.28739,47.914,0.23656,0.31373,0.41569,0.5902
320.69,0.28446,47.718,0.23754,0.32353,0.35882,0.57059
320.7,0.28348,47.327,0.23754,0.32353,0.34902,0.57451
320.7,0.28348,47.132,0.23754,0.32353,0.33922,0.57059
320.71,0.28446,46.741,0.23949,0.31961,0.33922,0.57451
320.72,0.28641,46.545,0.24047,0.31961,0.33922,0.57059
320.73,0.28837,46.154,0.24242,0.31373,0.33922,0.57451
320.74,0.2913,45.958,0.24438,0.31961,0.33922,0.57059
320.74,0.29326,45.567,0.24633,0.31373,0.33922,0.57451
320.75,0.29521,45.372,0.24927,0.31373,0.33922,0.57451
320.76,0.29814,44.98,0.25122,0.31373,0.33529,0.57451
320.77,0.3001,44.785,0.25318,0.31961,0.33922,0.57059
320.78,0.30108,44.589,0.25709,0.31961,0.33922,0.57451
320.78,0.30303,44.394,0.26002,0.31961,0.33922,0.57059
320.79,0.30401,44.198,0.26491,0.32353,0.33922,0.57059
320.8,0.30499,44.003,0.26882,0.32353,0.34902,0.57059
320.81,0.30499,43.807,0.2737,0.33529,0.34902,0.56471
320.82,0.30596,43.612,0.27761,0.33529,0.3549,0.56471
320.82,0.30596,43.416,0.28152,0.33529,0.34902,0.5549
320.83,0.30596,43.22,0.28641,0.3451,0.3549,0.5549
320.84,0.30499,43.025,0.28935,0.34902,0.34902,0.55098
320.85,0.30303,43.025,0.29326,0.34902,0.3549,0.55098
320.86,0.30205,42.829,0.29521,0.3549,0.34902,0.5451
320.86,0.29912,42.438,0.29814,0.35882,0.35882,0.5451
320.87,0.29717,42.243,0.30108,0.36471,0.34902,0.53922
320.88,0.29423,42.047,0.30303,0.37059,0.36471,0.53529
320.89,0.2913,41.851,0.30596,0.37059,0.35882,0.52941
320.9,0.28837,41.851,0.30792,0.37451,0.36471,0.52941
320.9,0.28543,41.656,0.30987,0.38431,0.35882,0.52549
320.91,0.2825,41.656,0.31183,0.4,0.36471,0.51961
320.92,0.28055,41.46,0.31281,0.40392,0.36471,0.5098
320.93,0.27859,41.851,0.31476,0.42549,0.36471,0.50588
320.94,0.27664,42.829,0.31574,0.43922,0.37059,0.49412
320.94,0.2737,45.567,0.31672,0.46078,0.37451,0.48431
320.95,0.27175,50.652,0.31672,0.47059,0.38039,0.47451
320.96,0.26882,57.888,0.31769,0.4902,0.37451,0.46471
320.97,0.26686,66.884,0.31672,0.5,0.3902,0.47059
320.98,0.26491,76.271,0.31672,0.51569,0.38039,0.46078
320.98,0.26197,84.485,0.31476,0.51961,0.3902,0.4549
320.99,0.26002,91.134,0.31281,0.53529,0.3902,0.4549
321,0.25709,95.632,0.31085,0.52941,0.38431,0.4549
321.01,0.25513,98.175,0.30792,0.51569,0.37451,0.46078
321.02,0.25415,98.957,0.30499,0.5,0.38039,0.46471
321.02,0.25318,98.37,0.30108,0.4902,0.36471,0.47451
321.03,0.2522,96.806,0.29521,0.47059,0.36471,0.48039
321.04,0.25122,94.85,0.29032,0.4451,0.35882,0.49412
321.05,0.25024,92.699,0.2825,0.42941,0.35882,0.50588
321.06,0.24927,90.743,0.27468,0.41569,0.3549,0.5098
321.06,0.24927,89.179,0.26686,0.4,0.3549,0.51961
321.07,0.24829,87.614,0.25904,0.3902,0.3451,0.52941
321.08,0.24927,86.05,0.25122,0.37451,0.34902,0.53529
321.09,0.24927,84.485,0.24438,0.37059,0.3451,0.53922
321.1,0.25024,83.116,0.23558,0.3549,0.34902,0.5549
321.1,0.25122,81.747,0.22678,0.34902,0.3549,0.5549
321.11,0.2522,80.574,0.21701,0.34902,0.34902,0.5549
321.12,0.25415,79.4,0.20723,0.3451,0.3549,0.5549
321.13,0.25513,78.422,0.19746,0.3451,0.34902,0.5549
321.14,0.25709,77.64,0.18768,0.3451,0.3549,0.5549
321.14,0.25904,76.662,0.17791,0.34902,0.34902,0.5549
321.15,0.261,75.88,0.16813,0.3451,0.3549,0.5549
321.16,0.26295,75.098,0.16031,0.3451,0.34902,0.5549
321.17,0.26491,74.316,0.15152,0.3451,0.3549,0.56078
321.18,0.26588,73.533,0.14467,0.34902,0.34902,0.5549
321.18,0.26784,72.751,0.13881,0.34902,0.35882,0.55098
321.19,0.27175,71.969,0.13294,0.34902,0.35882,0.5451
321.2,0.27957,70.991,0.12708,0.35882,0.36471,0.53922
321.21,0.29228,69.818,0.12219,0.35882,0.35882,0.53529
321.22,0.3089,68.644,0.1173,0.36471,0.36471,0.53529
321.22,0.32845,67.275,0.11437,0.35882,0.36471,0.53529
321.23,0.35875,65.711,0.11144,0.3549,0.37059,0.53922
321.24,0.39589,64.342,0.10948,0.3549,0.37059,0.53529
321.25,0.43988,62.777,0.10753,0.35882,0.37059,0.53922
321.26,0.48778,61.213,0.1085,0.3549,0.37059,0.52941
321.26,0.53666,59.844,0.1085,0.34902,0.37451,0.52941
321.27,0.58358,58.475,0.11046,0.3549,0.37059,0.53529
321.28,0.62659,57.497,0.11241,0.35882,0.37451,0.52941
321.29,0.66373,56.715,0.11535,0.35882,0.37059,0.52941
321.3,0.69404,55.932,0.11926,0.3549,0.38431,0.53529
321.3,0.7175,55.346,0.12414,0.3549,0.37451,0.53529
321.31,0.73412,54.759,0.12903,0.3549,0.38039,0.5451
321.32,0.74194,54.172,0.13294,0.34902,0.37451,0.53922
321.33,0.74389,53.781,0.13783,0.34902,0.38039,0.5451
321.34,0.74291,53.39,0.14174,0.34902,0.37451,0.5451
321.34,0.73705,53.194,0.14663,0.3549,0.37451,0.53922
321.35,0.72923,53.194,0.15152,0.34902,0.38039,0.5451
321.36,0.71848,53.194,0.1564,0.34902,0.37451,0.55098
321.37,0.70479,53.194,0.16129,0.34902,0.38431,0.55098
321.38,0.6911,53.39,0.16618,0.34902,0.37451,0.5451
321.38,0.67546,53.585,0.17009,0.34902,0.38431,0.55098
321.39,0.65885,53.781,0.17498,0.34902,0.38039,0.5451
321.4,0.64321,53.977,0.17889,0.34902,0.38431,0.55098
321.41,0.62659,54.172,0.1828,0.34902,0.37059,0.55098
321.42,0.61193,54.563,0.18671,0.35882,0.38039,0.5451
321.42,0.59824,54.759,0.18964,0.36471,0.38039,0.53529
321.43,0.58358,54.759,0.19257,0.38039,0.39412,0.52941
321.44,0.56989,54.759,0.1955,0.39412,0.40392,0.51961
321.45,0.55621,54.563,0.19648,0.4098,0.42941,0.51569
321.46,0.54252,54.563,0.19844,0.41569,0.42549,0.50588
321.46,0.52884,54.368,0.19941,0.40392,0.42549,0.5098
321.47,0.51613,53.977,0.20039,0.41569,0.4098,0.5098
321.48,0.50244,53.781,0.20039,0.4,0.39412,0.51569
321.49,0.48876,53.781,0.20137,0.37451,0.36471,0.52549
321.5,0.47605,53.39,0.20039,0.36471,0.35882,0.52941
321.5,0.46139,53.194,0.20039,0.35882,0.35882,0.52941
321.51,0.4477,52.803,0.19941,0.34902,0.37059,0.5451
321.52,0.435,52.412,0.19844,0.33529,0.36471,0.5549
321.53,0.42326,52.216,0.19648,0.32941,0.36471,0.56078
321.54,0.41056,51.825,0.1955,0.32353,0.34902,0.56471
321.54,0.39687,51.434,0.19355,0.32353,0.3549,0.57059
321.55,0.38416,51.239,0.19257,0.32353,0.34902,0.57451
321.56,0.37146,50.847,0.19062,0.32353,0.34902,0.57059
321.57,0.35875,50.652,0.18964,0.32353,0.3451,0.57451
321.58,0.348,50.261,0.18866,0.30392,0.3451,0.57059
321.58,0.33724,49.87,0.18768,0.33529,0.32941,0.5451
321.59,0.32845,49.479,0.18671,0.56471,0.30392,0.41961
321.6,0.31965,49.087,0.18671,0.87059,0.3098,0.2549
321.61,0.31183,48.892,0.18671,0.91569,0.33922,0.22353
321.62,0.30596,48.501,0.18671,0.72549,0.44902,0.36471
321.62,0.30205,48.305,0.18671,0.3098,0.5549,0.61961
321.63,0.29814,48.11,0.18671,0.22353,0.51569,0.67059
321.64,0.29521,47.718,0.18866,0.3,0.42941,0.60588
321.65,0.29326,47.327,0.18964,0.31373,0.37451,0.58431
321.66,0.29228,46.936,0.19257,0.3098,0.3451,0.57451
321.66,0.29228,46.741,0.19453,0.30392,0.33922,0.57451
321.67,0.29326,46.545,0.19844,0.3098,0.33922,0.57451
321.68,0.29521,46.154,0.20235,0.31373,0.33922,0.57059
321.69,0.29717,45.958,0.20626,0.3098,0.33529,0.57451
321.7,0.29912,45.763,0.21114,0.30392,0.33529,0.57451
321.7,0.30108,45.372,0.21603,0.30392,0.33529,0.57451
321.71,0.30401,45.176,0.22092,0.30392,0.33922,0.57451
321.72,0.30596,44.98,0.22483,0.30392,0.33529,0.57451
321.73,0.30694,44.589,0.22972,0.31373,0.33922,0.57451
321.74,0.3089,44.394,0.23558,0.31961,0.33922,0.57059
321.74,0.30987,44.198,0.24047,0.31373,0.33922,0.57059
321.75,0.31085,44.198,0.24633,0.31961,0.3451,0.56471
321.76,0.31085,44.003,0.2522,0.32353,0.3451,0.56078
321.77,0.31183,43.807,0.25806,0.32941,0.34902,0.5549
321.78,0.31085,43.612,0.26393,0.33529,0.34902,0.5549
321.78,0.30987,43.416,0.26979,0.33529,0.3549,0.5549
321.79,0.3089,43.22,0.27664,0.33922,0.34902,0.5549
321.8,0.30792,43.025,0.28152,0.33922,0.34902,0.55098
321.81,0.30694,42.829,0.28739,0.34902,0.3549,0.53922
321.82,0.30499,42.634,0.29228,0.3549,0.35882,0.53922
321.82,0.30401,42.438,0.29619,0.35882,0.3549,0.53529
321.83,0.30205,42.243,0.3001,0.35882,0.35882,0.53922
321.84,0.29912,42.047,0.30499,0.36471,0.3549,0.53529
321.85,0.29717,41.851,0.30792,0.37059,0.35882,0.53529
321.86,0.29423,41.656,0.31183,0.37451,0.35882,0.53529
321.86,0.2913,41.46,0.31574,0.37451,0.35882,0.52941
321.87,0.28837,41.46,0.31867,0.38431,0.36471,0.52549
321.88,0.28543,41.46,0.3216,0.4,0.36471,0.51961
321.89,0.2825,41.46,0.32454,0.41569,0.36471,0.50588
321.9,0.27859,42.243,0.32747,0.42941,0.37451,0.50588
321.9,0.27566,44.198,0.32942,0.43922,0.37451,0.4902
321.91,0.2737,48.305,0.33138,0.4549,0.38039,0.4902
321.92,0.27175,54.759,0.33236,0.47059,0.38431,0.48039
321.93,0.26979,62.973,0.33236,0.4902,0.3902,0.47451
321.94,0.26784,72.36,0.33236,0.50588,0.3902,0.46471
321.94,0.26491,81.16,0.33138,0.51569,0.3902,0.46471
321.95,0.26295,88.396,0.3304,0.51569,0.3902,0.46471
321.96,0.261,93.872,0.32845,0.51961,0.3902,0.46471
321.97,0.26002,97.393,0.32649,0.51569,0.38039,0.46471
321.98,0.25806,98.761,0.32356,0.5,0.37059,0.47059
321.98,0.25709,98.566,0.32063,0.48431,0.36471,0.48039
321.99,0.25611,97.197,0.31574,0.46471,0.36471,0.4902
322,0.25415,95.437,0.31183,0.43922,0.3549,0.50588
322.01,0.25318,93.481,0.30596,0.41961,0.3549,0.5098
322.02,0.25318,91.721,0.3001,0.40392,0.3549,0.51961
322.02,0.25318,90.157,0.29423,0.39412,0.34902,0.52549
322.03,0.25415,88.592,0.28837,0.38039,0.34902,0.52941
322.04,0.25415,87.027,0.28152,0.37451,0.34902,0.52941
322.05,0.25415,85.658,0.27468,0.35882,0.3549,0.53922
322.06,0.25513,84.094,0.26784,0.3549,0.3451,0.5451
322.06,0.25611,82.529,0.26002,0.34902,0.3549,0.5549
322.07,0.25709,80.965,0.25122,0.34902,0.34902,0.5549
322.08,0.25904,79.596,0.2434,0.34902,0.3549,0.5549
