Time [s], RESP, ABP, PLETH, II, III, V
238.39,0.37813,71.215,1.6608,0.65479,0.41504,0.68035
238.4,0.38668,69.31,1.6608,0.66504,0.41992,0.68524
238.41,0.39462,67.503,1.6588,0.65479,0.41504,0.68524
238.42,0.40318,65.842,1.654,0.66016,0.41992,0.68524
238.42,0.41051,64.377,1.6461,0.64502,0.41992,0.68524
238.43,0.41845,63.058,1.6354,0.65479,0.4248,0.68035
238.44,0.42517,61.934,1.6246,0.6499,0.4248,0.68035
238.45,0.43189,61.006,1.6178,0.65479,0.4248,0.68524
238.46,0.438,60.225,1.6139,0.65479,0.41504,0.68035
238.46,0.44411,59.687,1.6188,0.66016,0.41016,0.69013
238.47,0.45021,59.297,1.6373,0.6499,0.39502,0.70528
238.48,0.45632,59.101,1.6725,0.66504,0.3999,0.71505
238.49,0.46243,59.101,1.7136,0.66016,0.39502,0.72532
238.5,0.46854,59.297,1.7654,0.66504,0.3999,0.71017
238.5,0.47465,59.687,1.8368,0.66016,0.39502,0.69013
238.51,0.48076,60.322,1.9189,0.68506,0.40479,0.6652
238.52,0.48626,61.006,2.0059,0.68994,0.4248,0.65005
238.53,0.49175,61.885,2.0938,0.66992,0.43506,0.6349
238.54,0.49725,62.862,2.176,0.66016,0.43994,0.63001
238.54,0.50275,63.839,2.2473,0.66016,0.43506,0.63001
238.55,0.50886,64.914,2.303,0.66504,0.43506,0.6349
238.56,0.51558,66.037,2.3441,0.64502,0.43506,0.6349
238.57,0.52291,67.112,2.3705,0.62988,0.43018,0.64027
238.58,0.53024,68.186,2.3812,0.62012,0.43506,0.65005
238.58,0.53818,69.114,2.3783,0.61475,0.43018,0.65494
238.59,0.54612,69.945,2.3656,0.60498,0.4248,0.65494
238.6,0.55406,70.629,2.3441,0.62988,0.43506,0.6652
238.61,0.56261,71.117,2.3167,0.62012,0.43506,0.6652
238.62,0.573,71.508,2.2845,0.62988,0.43506,0.6652
238.62,0.58338,71.605,2.2483,0.61475,0.43018,0.67009
238.63,0.5956,71.605,2.2092,0.62988,0.43506,0.67498
238.64,0.60782,71.41,2.1672,0.60986,0.41504,0.68524
238.65,0.62187,71.166,2.1232,0.58008,0.41504,0.75513
238.66,0.63592,70.726,2.0792,0.5498,0.3501,0.78006
238.66,0.65119,70.238,2.0352,0.625,0.29004,0.77028
238.67,0.66646,69.603,1.9912,0.89014,0.39014,0.67498
238.68,0.6799,68.919,1.9521,1.2446,0.5752,0.47507
238.69,0.69395,68.235,1.915,1.2798,0.60498,0.35484
238.7,0.70678,67.551,1.8768,1.1147,0.75977,0.28983
238.7,0.71961,66.916,1.8368,0.96484,0.83008,0.32502
238.71,0.73366,66.233,1.7957,0.82471,0.65479,0.45992
238.72,0.74832,65.549,1.7586,0.70996,0.53516,0.60997
238.73,0.76359,64.914,1.7234,0.65479,0.47998,0.69013
238.74,0.77886,64.377,1.6901,0.61475,0.44482,0.71505
238.74,0.7923,63.742,1.6598,0.60498,0.43018,0.72532
238.75,0.80574,63.155,1.6334,0.59521,0.43506,0.73509
238.76,0.81735,62.667,1.6139,0.58984,0.41504,0.73509
238.77,0.82957,62.179,1.6022,0.6001,0.40479,0.73998
238.78,0.84117,61.739,1.5963,0.58496,0.3999,0.74536
238.78,0.85278,61.348,1.5943,0.6001,0.40479,0.74536
238.79,0.865,60.909,1.5953,0.58984,0.38525,0.74536
238.8,0.87721,60.616,1.5992,0.60498,0.38525,0.75024
238.81,0.88882,60.225,1.609,0.6001,0.37988,0.75024
238.82,0.90043,59.883,1.6237,0.60986,0.37988,0.75024
238.82,0.91142,59.492,1.6413,0.60498,0.37012,0.74536
238.83,0.92242,59.15,1.6628,0.61475,0.37012,0.74536
238.84,0.93158,58.857,1.6862,0.60498,0.35498,0.73998
238.85,0.94075,58.564,1.7126,0.60986,0.3501,0.73509
238.86,0.94808,58.222,1.738,0.59521,0.33008,0.74536
238.86,0.95602,57.978,1.7615,0.58984,0.3252,0.73998
238.87,0.96151,57.685,1.783,0.56982,0.31006,0.75024
238.88,0.96762,57.441,1.8016,0.56494,0.30029,0.74536
238.89,0.9719,57.245,1.8192,0.54492,0.29004,0.74536
238.9,0.97679,57.343,1.8368,0.55518,0.30029,0.73998
238.9,0.97984,58.124,1.8524,0.54004,0.29492,0.73998
238.91,0.9829,60.225,1.8651,0.5498,0.30029,0.73998
238.92,0.98412,64.279,1.8768,0.54004,0.30518,0.73998
238.93,0.98534,69.994,1.8876,0.55518,0.31494,0.73509
238.94,0.98412,76.246,1.8954,0.56006,0.31982,0.73998
238.94,0.9829,82.253,1.8993,0.58008,0.33496,0.73509
238.95,0.97862,87.675,1.9013,0.58496,0.33984,0.73021
238.96,0.97434,92.853,1.9003,0.60498,0.3501,0.73509
238.97,0.9664,97.884,1.8944,0.625,0.35498,0.73021
238.98,0.95907,102.47,1.8876,0.64014,0.37012,0.73021
238.98,0.94869,106.38,1.8817,0.65479,0.39014,0.73021
238.99,0.93891,109.07,1.8759,0.66016,0.39502,0.72532
239,0.92792,110.49,1.8719,0.68018,0.41016,0.71505
239.01,0.91753,110.44,1.8671,0.68018,0.41016,0.71505
239.02,0.90593,109.07,1.8612,0.68506,0.4248,0.71505
239.02,0.89493,106.68,1.8543,0.68018,0.4248,0.71017
239.03,0.88088,103.5,1.8456,0.68506,0.43506,0.71017
239.04,0.86683,99.886,1.8358,0.68018,0.43506,0.71017
239.05,0.85034,96.125,1.827,0.68994,0.43506,0.70528
239.06,0.83445,92.511,1.8211,0.68018,0.4248,0.70528
239.06,0.81857,88.994,1.8182,0.68506,0.43506,0.70039
239.07,0.8033,85.721,1.8172,0.68018,0.4248,0.71017
239.08,0.78864,82.693,1.8162,0.68018,0.43018,0.71017
239.09,0.77398,79.86,1.8162,0.66016,0.4248,0.71505
239.1,0.75748,77.223,1.8133,0.66992,0.43018,0.71505
239.1,0.7416,74.878,1.8084,0.66016,0.4248,0.71505
239.11,0.72389,72.631,1.8016,0.66504,0.43018,0.71017
239.12,0.70678,70.629,1.7928,0.65479,0.4248,0.70528
239.13,0.68845,68.724,1.783,0.66016,0.43018,0.71017
239.14,0.67013,67.063,1.7732,0.65479,0.43018,0.70528
239.14,0.65119,65.5,1.7644,0.65479,0.43506,0.70528
239.15,0.63287,64.132,1.7576,0.66016,0.43018,0.70528
239.16,0.61576,62.862,1.7517,0.65479,0.43018,0.70039
239.17,0.59866,61.788,1.7478,0.66504,0.43506,0.70528
239.18,0.58216,60.909,1.7488,0.65479,0.43018,0.71017
239.18,0.56628,60.176,1.7527,0.66504,0.41992,0.71017
239.19,0.54856,59.59,1.7634,0.66016,0.41016,0.71505
239.2,0.53146,59.248,1.7908,0.66992,0.41016,0.73021
239.21,0.51252,59.053,1.8387,0.66504,0.3999,0.74536
239.22,0.4942,59.053,1.9081,0.68018,0.40479,0.74536
239.22,0.47709,59.297,1.9951,0.65479,0.39502,0.73021
239.23,0.45999,59.736,2.0938,0.6748,0.40479,0.71017
239.24,0.44411,60.322,2.1975,0.69482,0.3999,0.69013
239.25,0.42822,61.055,2.2981,0.70508,0.43506,0.67009
239.26,0.41234,61.885,2.3891,0.66992,0.43506,0.65494
239.26,0.39646,62.814,2.4624,0.6748,0.43506,0.65005
239.27,0.38057,63.79,2.5181,0.65479,0.43506,0.65494
239.28,0.3653,64.816,2.5523,0.66504,0.44482,0.66031
239.29,0.35003,65.793,2.5679,0.6499,0.4502,0.66031
239.3,0.33537,66.819,2.5718,0.65479,0.43994,0.6652
239.3,0.32071,67.747,2.564,0.62988,0.44482,0.67009
239.31,0.30666,68.528,2.5474,0.64014,0.43994,0.67498
239.32,0.29383,69.31,2.521,0.62988,0.4502,0.68035
239.33,0.28161,69.798,2.4848,0.63477,0.43506,0.68524
239.34,0.27062,70.189,2.4418,0.63477,0.43506,0.68035
239.34,0.25962,70.384,2.3959,0.64014,0.43994,0.68524
239.35,0.24985,70.384,2.346,0.62988,0.43506,0.69013
239.36,0.24068,70.189,2.2933,0.63477,0.43506,0.69013
239.37,0.23213,69.847,2.2414,0.625,0.4248,0.69501
239.38,0.22358,69.505,2.1877,0.58984,0.43018,0.7654
239.38,0.21625,68.968,2.1388,0.56494,0.37012,0.78543
239.39,0.20953,68.382,2.0948,0.62012,0.29492,0.78006
239.4,0.20403,67.698,2.0489,0.86475,0.3501,0.69501
239.41,0.19853,66.916,2,1.1948,0.50488,0.51515
239.42,0.19304,66.233,1.9511,1.25,0.53516,0.41007
239.42,0.18754,65.5,1.9032,1.0601,0.7002,0.41496
239.43,0.18204,64.718,1.8543,0.94482,0.79492,0.39003
239.44,0.17654,64.035,1.8065,0.79004,0.625,0.48485
239.45,0.17104,63.448,1.7625,0.70508,0.5249,0.60997
239.46,0.16555,62.814,1.7204,0.6499,0.47021,0.69501
239.46,0.16005,62.179,1.6833,0.62988,0.43994,0.71994
239.47,0.15455,61.592,1.65,0.60498,0.41992,0.73509
239.48,0.14905,61.104,1.6246,0.60986,0.41992,0.74536
239.49,0.14356,60.664,1.6061,0.6001,0.41016,0.73998
239.5,0.13806,60.225,1.5934,0.60498,0.41016,0.73509
239.5,0.13256,59.785,1.5855,0.60498,0.40479,0.73998
239.51,0.12645,59.443,1.5826,0.61475,0.40479,0.74536
239.52,0.12095,59.053,1.5855,0.60498,0.39502,0.75024
239.53,0.11484,58.662,1.5904,0.62012,0.3999,0.73998
239.54,0.10874,58.32,1.5982,0.625,0.38525,0.74536
239.54,0.10263,57.978,1.61,0.60986,0.37988,0.73998
239.55,0.096518,57.685,1.6237,0.62988,0.38525,0.73509
239.56,0.090409,57.343,1.6383,0.625,0.36523,0.73509
239.57,0.084301,57.099,1.654,0.62988,0.35498,0.73021
239.58,0.07697,56.855,1.6706,0.60986,0.34521,0.73509
239.58,0.07025,56.61,1.6882,0.6001,0.33496,0.73509
239.59,0.062309,56.366,1.7058,0.58984,0.31494,0.73998
239.6,0.054979,56.073,1.7243,0.58008,0.31494,0.73509
239.61,0.047037,55.878,1.7419,0.56006,0.30029,0.73509
239.62,0.039096,55.682,1.7556,0.55518,0.30518,0.74536
239.62,0.031155,55.731,1.7674,0.53516,0.29004,0.74536
239.63,0.023824,56.171,1.7781,0.54004,0.29004,0.73998
239.64,0.017104,57.587,1.7869,0.5249,0.28516,0.74536
239.65,0.010996,60.664,1.7908,0.52979,0.29004,0.74536
239.66,0.004887,65.353,1.7918,0.5249,0.29004,0.74536
239.66,-0.00061087,71.068,1.7879,0.5498,0.30518,0.73509
239.67,-0.0061087,76.881,1.781,0.55518,0.31006,0.73509
239.68,-0.011607,82.253,1.7732,0.5752,0.31494,0.73021
239.69,-0.017104,87.236,1.7664,0.58496,0.33496,0.73021
239.7,-0.022602,92.12,1.7586,0.61475,0.3501,0.71994
239.7,-0.0281,96.858,1.7517,0.62012,0.35498,0.71505
239.71,-0.033598,101.11,1.7419,0.64502,0.37988,0.71505
239.72,-0.039096,104.58,1.7292,0.65479,0.38525,0.71505
239.73,-0.044594,106.82,1.7175,0.66992,0.3999,0.71505
239.74,-0.051313,107.7,1.7058,0.68018,0.41504,0.71017
239.74,-0.057422,107.16,1.6931,0.68506,0.41992,0.70039
239.75,-0.064753,105.5,1.6784,0.68994,0.4248,0.70039
239.76,-0.071472,102.87,1.6647,0.68506,0.4248,0.69013
239.77,-0.079414,99.691,1.652,0.7002,0.43506,0.69013
239.78,-0.087355,96.125,1.6422,0.68994,0.43018,0.69013
239.78,-0.095296,92.511,1.6364,0.69482,0.43506,0.69013
239.79,-0.10324,88.847,1.6315,0.68506,0.43506,0.69013
239.8,-0.11057,85.379,1.6266,0.68994,0.43018,0.69013
239.81,-0.1179,82.058,1.6217,0.6748,0.43018,0.69501
239.82,-0.12462,78.981,1.6168,0.66504,0.41992,0.70039
239.82,-0.13134,76.099,1.6119,0.65479,0.41504,0.70039
239.83,-0.13806,73.559,1.607,0.66504,0.4248,0.70528
239.84,-0.14478,71.166,1.6012,0.65479,0.41504,0.70528
239.85,-0.15089,68.919,1.5973,0.65479,0.4248,0.70528
239.86,-0.15699,66.916,1.5953,0.64502,0.41992,0.71017
239.86,-0.1631,65.06,1.5934,0.65479,0.43018,0.70528
239.87,-0.1686,63.351,1.5885,0.6499,0.4248,0.70528
239.88,-0.1741,61.788,1.5836,0.65479,0.43506,0.70039
239.89,-0.17899,60.469,1.5797,0.6499,0.4248,0.70528
239.9,-0.18448,59.443,1.5748,0.66016,0.43506,0.71017
239.9,-0.18998,58.564,1.5709,0.65479,0.43018,0.70528
239.91,-0.19548,57.88,1.5718,0.66992,0.4248,0.71017
239.92,-0.20098,57.441,1.5797,0.66016,0.41504,0.71505
239.93,-0.20709,57.099,1.6012,0.68018,0.41504,0.72532
239.94,-0.21258,56.903,1.6413,0.6748,0.41016,0.73021
239.94,-0.21869,57.001,1.7019,0.68018,0.41504,0.73509
239.95,-0.2248,57.245,1.7801,0.66992,0.41504,0.71505
239.96,-0.22969,57.587,1.8719,0.68994,0.41504,0.69013
239.97,-0.23396,58.222,1.9697,0.70996,0.43018,0.68035
239.98,-0.23824,58.906,2.0665,0.7002,0.4502,0.65494
239.98,-0.24191,59.785,2.1457,0.68018,0.45508,0.64516
239.99,-0.24557,60.713,2.2092,0.68018,0.43994,0.65494
240,-0.24863,61.739,2.2688,0.66504,0.43994,0.65494
240.01,-0.25168,62.716,2.3196,0.66016,0.4502,0.66031
240.02,-0.25473,63.742,2.3558,0.6499,0.43994,0.6652
240.02,-0.25718,64.718,2.3744,0.62988,0.43506,0.6652
240.03,-0.25962,65.695,2.3793,0.62988,0.44482,0.67498
240.04,-0.26145,66.526,2.3715,0.62012,0.43994,0.68035
240.05,-0.26329,67.307,2.3519,0.64014,0.44482,0.67009
240.06,-0.26451,67.844,2.3236,0.64502,0.44482,0.67498
240.06,-0.26573,68.382,2.2903,0.66504,0.45996,0.67009
240.07,-0.26695,68.675,2.2522,0.65479,0.45508,0.67498
240.08,-0.26817,68.87,2.2151,0.65479,0.4502,0.68035
240.09,-0.26878,68.87,2.176,0.64014,0.43506,0.69013
240.1,-0.26878,68.675,2.132,0.625,0.43506,0.70528
240.1,-0.26878,68.431,2.087,0.5752,0.41504,0.77028
240.11,-0.26817,68.04,2.0391,0.56494,0.33008,0.77028
240.12,-0.26756,67.551,1.9892,0.68506,0.29004,0.75024
240.13,-0.26695,66.965,1.9404,1.0049,0.41016,0.6349
240.14,-0.26573,66.379,1.8905,1.2397,0.50977,0.45015
240.14,-0.26451,65.744,1.8416,1.145,0.56982,0.41496
240.15,-0.26329,65.109,1.7937,1,0.7749,0.43011
240.16,-0.26206,64.425,1.7498,0.875,0.79004,0.41984
240.17,-0.26023,63.79,1.7097,0.73975,0.58008,0.53519
240.18,-0.2584,63.155,1.6706,0.66992,0.49023,0.65494
240.18,-0.25657,62.569,1.6383,0.63477,0.4502,0.71017
240.19,-0.25473,61.983,1.6119,0.61475,0.43506,0.73021
240.2,-0.25351,61.495,1.5875,0.60498,0.4248,0.73509
240.21,-0.25168,60.909,1.566,0.59521,0.41504,0.73509
240.22,-0.25107,60.469,1.5484,0.60498,0.41992,0.73509
240.22,-0.24985,59.981,1.5347,0.59521,0.41016,0.73509
240.23,-0.24985,59.492,1.5249,0.60498,0.41016,0.73509
240.24,-0.24985,59.053,1.52,0.60498,0.40479,0.73509
240.25,-0.24985,58.662,1.52,0.62012,0.41016,0.73509
240.26,-0.24924,58.222,1.5269,0.61475,0.39502,0.73509
240.26,-0.24863,57.88,1.5396,0.625,0.39014,0.73509
240.27,-0.24801,57.49,1.5562,0.60986,0.375,0.73509
240.28,-0.2474,57.099,1.5718,0.62012,0.375,0.73509
240.29,-0.24679,56.806,1.5875,0.60986,0.35986,0.73509
240.3,-0.24679,56.415,1.607,0.62012,0.35498,0.73509
240.3,-0.24679,56.171,1.6285,0.59521,0.33984,0.73509
240.31,-0.24618,55.878,1.65,0.59521,0.33008,0.73998
240.32,-0.24557,55.536,1.6706,0.5752,0.31494,0.73509
240.33,-0.24496,55.292,1.6921,0.56006,0.30518,0.73509
240.34,-0.24374,55.047,1.7116,0.54492,0.29492,0.73509
240.34,-0.24252,54.998,1.7292,0.54004,0.29492,0.73509
240.35,-0.2413,55.047,1.7439,0.52979,0.29004,0.73509
240.36,-0.24007,55.682,1.7566,0.5249,0.29492,0.73509
240.37,-0.23885,57.343,1.7683,0.53516,0.30518,0.73509
240.38,-0.23702,60.664,1.7781,0.52979,0.31006,0.73509
240.38,-0.23519,65.598,1.784,0.5498,0.31982,0.71994
240.39,-0.23274,71.361,1.7859,0.56006,0.33008,0.71994
240.4,-0.2303,77.027,1.783,0.5752,0.33984,0.71505
240.41,-0.22786,82.302,1.7761,0.58984,0.34521,0.71505
240.42,-0.2248,87.284,1.7674,0.62012,0.35986,0.71505
240.42,-0.22175,92.12,1.7595,0.63477,0.375,0.70528
240.43,-0.21869,96.809,1.7527,0.65479,0.39014,0.70039
240.44,-0.21625,100.91,1.7468,0.66504,0.3999,0.70039
240.45,-0.21381,104.23,1.7419,0.68506,0.41016,0.70039
240.46,-0.21197,106.28,1.7361,0.68506,0.41992,0.69501
240.46,-0.20953,107.12,1.7312,0.70508,0.43994,0.69013
240.47,-0.2077,106.53,1.7263,0.69482,0.43506,0.69013
240.48,-0.20586,104.82,1.7224,0.70996,0.44482,0.68035
240.49,-0.20403,102.04,1.7185,0.70996,0.45508,0.68035
240.5,-0.2022,98.616,1.7146,0.71973,0.45508,0.67498
240.5,-0.20159,94.855,1.7097,0.70508,0.45508,0.67009
240.51,-0.20037,90.997,1.7048,0.71484,0.45996,0.67009
240.52,-0.19976,87.382,1.6999,0.70508,0.45508,0.68035
240.53,-0.19914,83.914,1.695,0.7002,0.45996,0.68035
240.54,-0.19914,80.739,1.6901,0.68994,0.44482,0.68524
240.54,-0.19914,77.76,1.6843,0.68506,0.4502,0.68524
240.55,-0.19914,74.976,1.6794,0.7002,0.45508,0.68524
240.56,-0.19914,72.436,1.6745,0.68018,0.44482,0.69013
240.57,-0.19914,69.994,1.6686,0.68018,0.44482,0.69013
240.58,-0.19914,67.796,1.6647,0.6748,0.44482,0.69013
240.58,-0.19914,65.744,1.6588,0.68018,0.43994,0.69013
240.59,-0.19853,63.937,1.651,0.66016,0.43506,0.69013
240.6,-0.19853,62.227,1.6422,0.66504,0.4248,0.69501
240.61,-0.19853,60.811,1.6295,0.64502,0.41504,0.70039
240.62,-0.19914,59.492,1.6158,0.65479,0.41992,0.69501
240.62,-0.19914,58.418,1.6031,0.62988,0.41016,0.70528
240.63,-0.19976,57.587,1.5963,0.63477,0.3999,0.71017
240.64,-0.20037,56.903,1.5953,0.62988,0.39014,0.71505
240.65,-0.20098,56.561,1.6051,0.64014,0.38525,0.72532
240.66,-0.20159,56.366,1.6305,0.62988,0.375,0.73509
240.66,-0.2022,56.366,1.6745,0.64502,0.38525,0.73509
240.67,-0.20281,56.561,1.7361,0.62988,0.38525,0.72532
240.68,-0.20342,56.855,1.8016,0.6499,0.39014,0.69501
240.69,-0.20403,57.441,1.8749,0.66992,0.39502,0.68035
240.7,-0.20464,58.173,1.9648,0.68506,0.43506,0.66031
240.7,-0.20525,59.053,2.0587,0.66016,0.43506,0.64516
240.71,-0.20648,60.029,2.1486,0.66504,0.43506,0.64027
240.72,-0.20709,61.104,2.2287,0.65479,0.43506,0.64027
240.73,-0.20648,62.227,2.2942,0.66016,0.4502,0.64027
240.74,-0.20586,63.351,2.3431,0.64502,0.45508,0.64027
240.74,-0.20403,64.474,2.3734,0.6499,0.4502,0.64027
240.75,-0.20159,65.598,2.3891,0.62988,0.45508,0.65494
240.76,-0.19853,66.623,2.392,0.625,0.45508,0.66031
240.77,-0.19487,67.551,2.3822,0.62988,0.44482,0.6652
240.78,-0.18998,68.382,2.3646,0.62988,0.43994,0.67009
240.78,-0.18509,68.968,2.3402,0.63477,0.43506,0.67009
240.79,-0.17776,69.505,2.3079,0.625,0.43506,0.67498
240.8,-0.17043,69.798,2.2688,0.62988,0.43018,0.68524
240.81,-0.16127,69.945,2.2278,0.60986,0.41992,0.68524
240.82,-0.1515,69.945,2.1828,0.61475,0.40479,0.69501
240.82,-0.14172,69.798,2.1359,0.55518,0.39502,0.7654
240.83,-0.13134,69.505,2.086,0.53516,0.33008,0.78543
240.84,-0.12034,69.066,2.0323,0.58496,0.26025,0.78006
240.85,-0.10935,68.479,1.9785,0.8501,0.33496,0.69501
240.86,-0.095907,67.844,1.9159,1.1797,0.5,0.52004
240.86,-0.081857,67.161,1.8514,1.2246,0.53516,0.41496
240.87,-0.065974,66.477,1.7977,1.0298,0.7002,0.38514
240.88,-0.049481,65.744,1.7566,0.91504,0.78516,0.38514
240.89,-0.032376,65.06,1.7243,0.75488,0.6001,0.47996
240.9,-0.014661,64.377,1.6911,0.66016,0.49023,0.61486
240.9,0.0030544,63.742,1.6579,0.6001,0.43018,0.69501
240.91,0.021381,63.155,1.6237,0.58496,0.41016,0.71994
240.92,0.037874,62.618,1.5914,0.56006,0.38525,0.73509
240.93,0.054368,62.032,1.5621,0.56006,0.38525,0.73998
240.94,0.069029,61.544,1.5376,0.56006,0.37988,0.74536
240.94,0.084301,61.055,1.5191,0.56494,0.38525,0.73509
240.95,0.099572,60.567,1.5073,0.56006,0.37012,0.73998
240.96,0.11484,60.029,1.5015,0.58008,0.375,0.74536
240.97,0.13012,59.687,1.5015,0.58496,0.37988,0.73998
240.98,0.14539,59.297,1.5064,0.58008,0.36523,0.73509
240.98,0.15883,58.906,1.5142,0.59521,0.37012,0.73021
240.99,0.17288,58.613,1.5269,0.58496,0.35986,0.72532
241,0.18571,58.222,1.5425,0.60498,0.37012,0.72532
241.01,0.19914,57.978,1.5591,0.60986,0.35986,0.72532
241.02,0.21258,57.734,1.5748,0.62012,0.35498,0.71994
241.02,0.22663,57.49,1.5924,0.60498,0.34521,0.72532
241.03,0.24068,57.245,1.6109,0.60986,0.33984,0.72532
241.04,0.25535,57.001,1.6295,0.59521,0.33008,0.71994
241.05,0.27001,56.757,1.6481,0.58984,0.3252,0.71505
241.06,0.28467,56.61,1.6667,0.56982,0.31006,0.71505
241.06,0.29933,56.464,1.6843,0.56494,0.31494,0.71505
241.07,0.3146,56.561,1.6999,0.55518,0.31006,0.71505
241.08,0.32804,57.196,1.7126,0.56006,0.31982,0.71505
241.09,0.34209,58.906,1.7224,0.54004,0.31494,0.71505
241.1,0.35492,62.423,1.7322,0.55518,0.3252,0.71505
241.1,0.36775,67.6,1.7419,0.56006,0.33008,0.71505
241.11,0.3818,73.755,1.7517,0.58496,0.34521,0.71017
241.12,0.39646,79.762,1.7586,0.58984,0.3501,0.70528
241.13,0.41234,85.233,1.7625,0.61475,0.36523,0.70039
241.14,0.42822,90.362,1.7615,0.62988,0.37988,0.70039
241.14,0.44227,95.344,1.7566,0.65479,0.39502,0.69013
241.15,0.45693,100.23,1.7488,0.6748,0.41016,0.68524
241.16,0.46976,104.58,1.74,0.69482,0.4248,0.68524
241.17,0.4832,107.95,1.7322,0.71484,0.43506,0.68035
241.18,0.49664,110,1.7273,0.72998,0.4502,0.6652
241.18,0.51069,110.63,1.7243,0.73975,0.47021,0.6652
241.19,0.52474,109.8,1.7204,0.75488,0.48486,0.65494
241.2,0.53879,107.75,1.7155,0.77002,0.50488,0.64516
241.21,0.55162,104.82,1.7107,0.78516,0.51514,0.64027
241.22,0.56506,101.25,1.7058,0.79492,0.52002,0.6349
241.22,0.57728,97.346,1.7009,0.75977,0.50488,0.65005
241.23,0.5901,93.439,1.696,0.74512,0.49023,0.66031
241.24,0.60049,89.531,1.6911,0.71973,0.46484,0.67009
241.25,0.61087,85.966,1.6862,0.70996,0.45996,0.67498
241.26,0.61943,82.595,1.6833,0.68506,0.43994,0.68035
241.26,0.62859,79.616,1.6813,0.68994,0.44482,0.68035
241.27,0.63592,76.929,1.6813,0.68018,0.44482,0.68035
241.28,0.64386,74.487,1.6843,0.69482,0.45508,0.68035
241.29,0.64997,72.289,1.6872,0.68018,0.43994,0.68524
241.3,0.65669,70.238,1.6882,0.68018,0.4502,0.69013
241.3,0.66219,68.284,1.6872,0.66504,0.43506,0.69013
241.31,0.6683,66.623,1.6843,0.66992,0.43018,0.69013
241.32,0.67318,65.109,1.6804,0.65479,0.4248,0.69013
241.33,0.67868,63.79,1.6735,0.6499,0.43018,0.69013
241.34,0.68296,62.667,1.6647,0.64014,0.4248,0.69013
241.34,0.68784,61.739,1.6559,0.6499,0.43018,0.69013
241.35,0.69212,61.006,1.651,0.65479,0.41992,0.69501
241.36,0.6964,60.371,1.652,0.64502,0.41504,0.69501
241.37,0.70006,59.981,1.6647,0.63477,0.40479,0.70528
241.38,0.70434,59.785,1.6862,0.62988,0.39014,0.71505
241.38,0.708,59.785,1.7214,0.64014,0.38525,0.73509
241.39,0.71167,59.932,1.7771,0.6499,0.37988,0.74536
241.4,0.71533,60.322,1.8534,0.65479,0.38525,0.75024
241.41,0.719,60.811,1.9453,0.62988,0.375,0.73021
241.42,0.72266,61.544,2.043,0.6499,0.37988,0.70039
241.42,0.72633,62.423,2.1398,0.65479,0.39014,0.69013
241.43,0.7306,63.351,2.2297,0.6499,0.41016,0.6652
241.44,0.73549,64.425,2.306,0.62988,0.40479,0.6652
241.45,0.74099,65.598,2.3656,0.62988,0.41016,0.66031
241.46,0.74649,66.819,2.4086,0.61475,0.40479,0.6652
241.46,0.75199,67.942,2.436,0.60986,0.3999,0.67009
241.47,0.75748,68.968,2.4487,0.58984,0.39014,0.67498
241.48,0.76298,69.994,2.4477,0.6001,0.40479,0.67498
241.49,0.76909,70.824,2.437,0.58008,0.3999,0.69013
241.5,0.77642,71.508,2.4184,0.58496,0.39502,0.69013
241.5,0.78436,71.996,2.392,0.58496,0.40479,0.69013
241.51,0.79352,72.436,2.3597,0.6001,0.40479,0.69013
241.52,0.8033,72.631,2.3226,0.58984,0.3999,0.69013
241.53,0.81368,72.68,2.2825,0.60498,0.41016,0.69013
241.54,0.82468,72.485,2.2405,0.60498,0.41016,0.69501
241.54,0.83629,72.192,2.1965,0.60498,0.40479,0.69501
241.55,0.84789,71.605,2.1505,0.58008,0.3999,0.73509
241.56,0.85767,70.97,2.1036,0.5498,0.375,0.8001
241.57,0.86744,70.238,2.0567,0.56006,0.29492,0.8001
241.58,0.87599,69.505,2.0166,0.71973,0.28027,0.76002
241.58,0.88454,68.675,1.9795,1.0747,0.46484,0.59531
241.59,0.8931,67.796,1.9394,1.2646,0.56006,0.39003
241.6,0.90165,66.965,1.8983,1.1499,0.625,0.33969
241.61,0.9102,66.184,1.8583,1.0298,0.81006,0.30987
241.62,0.91875,65.353,1.8192,0.87988,0.70996,0.3998
241.62,0.92486,64.621,1.7801,0.75488,0.5752,0.54985
241.63,0.93158,63.839,1.7429,0.68018,0.49512,0.67498
241.64,0.93586,63.253,1.7097,0.62988,0.4502,0.71994
241.65,0.94013,62.618,1.6813,0.61475,0.43994,0.73509
241.66,0.94197,62.13,1.6559,0.6001,0.4248,0.74536
241.66,0.9438,61.544,1.6364,0.6001,0.4248,0.74536
241.67,0.94319,61.104,1.6227,0.58984,0.41016,0.75024
241.68,0.94258,60.616,1.6149,0.6001,0.41016,0.75024
241.69,0.9383,60.225,1.6119,0.59521,0.41016,0.75024
241.7,0.93403,59.883,1.6149,0.60986,0.40479,0.75024
241.7,0.9267,59.492,1.6217,0.60498,0.39502,0.75513
241.71,0.91998,59.15,1.6334,0.61475,0.39502,0.75513
241.72,0.91203,58.808,1.65,0.60986,0.38525,0.75024
241.73,0.90409,58.466,1.6706,0.625,0.38525,0.74536
241.74,0.89554,58.173,1.6921,0.62988,0.37988,0.75024
241.74,0.88699,57.929,1.7116,0.62988,0.375,0.74536
241.75,0.87538,57.685,1.7312,0.625,0.36523,0.73998
