Time [s], RESP, PLETH, I, II, V, ABP
259.26,0.46944,0.40078,0.43555,0.025391,0.74414,57.692
259.26,0.47677,0.41838,0.41602,0.044922,0.73438,57.497
259.27,0.48655,0.43891,0.41602,0.060547,0.7207,57.106
259.28,0.49878,0.46237,0.40039,0.050781,0.71484,56.715
259.29,0.50856,0.48583,0.4043,0.041016,0.70898,56.128
259.3,0.51834,0.51026,0.39062,0.025391,0.70898,55.346
259.3,0.52812,0.5347,0.375,-0.0039062,0.69531,54.759
259.31,0.53545,0.55425,0.35938,-0.044922,0.68945,53.977
259.32,0.54523,0.56891,0.34961,-0.074219,0.67969,53.194
259.33,0.55257,0.58358,0.35547,-0.074219,0.68555,52.216
259.34,0.5599,0.59629,0.34961,-0.083984,0.67969,51.239
259.34,0.56724,0.60411,0.35547,-0.089844,0.67969,50.456
259.35,0.57702,0.60899,0.34961,-0.083984,0.67969,49.479
259.36,0.58435,0.61095,0.36523,-0.080078,0.68555,48.696
259.37,0.59169,0.61095,0.35547,-0.083984,0.68555,47.914
259.38,0.59902,0.60899,0.36523,-0.074219,0.69531,47.327
259.38,0.60636,0.60508,0.38477,-0.064453,0.69922,46.545
259.39,0.61369,0.6002,0.43555,0.0097656,0.74414,45.958
259.4,0.61858,0.59433,0.45508,0.13477,0.53906,45.372
259.41,0.62347,0.58847,0.21094,0.66016,-0.11523,44.785
259.42,0.62836,0.58162,0.16602,1.3887,-0.49805,44.394
259.42,0.63325,0.57478,0.3457,1.5,-0.49805,44.003
259.43,0.63814,0.56794,0.38086,1.334,-0.44336,43.612
259.44,0.64303,0.56012,0.23047,0.82422,-0.25391,43.22
259.45,0.64548,0.55327,0.33984,0.3457,0.34961,42.829
259.46,0.65037,0.54741,0.46484,0.035156,0.83984,42.438
259.46,0.65281,0.54154,0.48438,-0.11914,0.97461,42.047
259.47,0.6577,0.53568,0.48438,-0.14844,0.98438,41.851
259.48,0.66015,0.52981,0.48047,-0.17383,0.99023,41.46
259.49,0.66504,0.52395,0.46094,-0.20508,0.98047,41.265
259.5,0.66748,0.51808,0.43945,-0.25,0.95898,41.069
259.5,0.67237,0.5132,0.43555,-0.28516,0.95508,40.874
259.51,0.67482,0.50733,0.42578,-0.29883,0.94531,40.678
259.52,0.67971,0.50244,0.41992,-0.30469,0.93555,40.482
259.53,0.68215,0.49756,0.42578,-0.29883,0.93555,40.287
259.54,0.68704,0.49365,0.41992,-0.30469,0.93555,40.091
259.54,0.69193,0.48974,0.42578,-0.30469,0.93945,40.091
259.55,0.69682,0.48583,0.42578,-0.29883,0.94531,39.896
259.56,0.70171,0.48192,0.43945,-0.28516,0.95508,39.7
259.57,0.7066,0.47801,0.44922,-0.28516,0.95898,39.505
259.58,0.70905,0.47507,0.47461,-0.26367,0.97461,39.309
259.58,0.71394,0.47116,0.49023,-0.25977,0.99023,39.113
259.59,0.71638,0.46628,0.51562,-0.22461,1.0098,38.918
259.6,0.72127,0.46237,0.51562,-0.20508,1.0254,38.722
259.61,0.72616,0.45846,0.53516,-0.18359,1.0391,38.527
259.62,0.72861,0.45552,0.53516,-0.17383,1.0547,38.331
259.62,0.73105,0.45161,0.55469,-0.18945,1.084,37.94
259.63,0.73594,0.44868,0.55469,-0.16406,1.1035,37.744
259.64,0.73594,0.44477,0.57031,-0.13477,1.125,37.549
259.65,0.73839,0.44086,0.57422,-0.11914,1.1445,37.353
259.66,0.73839,0.43793,0.57031,-0.10938,1.1445,37.158
259.66,0.73839,0.435,0.55469,-0.14844,1.1484,37.353
259.67,0.73839,0.43109,0.55469,-0.16016,1.1602,38.136
259.68,0.73594,0.42815,0.53516,-0.18359,1.1602,39.896
259.69,0.7335,0.42522,0.5293,-0.19336,1.1543,43.416
259.7,0.7335,0.42229,0.53516,-0.19336,1.1484,49.087
259.7,0.72861,0.41935,0.52539,-0.16406,1.1152,56.91
259.71,0.72616,0.4174,0.50977,-0.125,1.0645,66.102
259.72,0.72127,0.41447,0.48438,-0.083984,0.98438,76.271
259.73,0.71883,0.41153,0.45508,-0.048828,0.89453,86.832
259.74,0.71394,0.40958,0.41602,-0.029297,0.79883,96.806
259.74,0.70905,0.40665,0.39453,-0.029297,0.73438,106.19
259.75,0.70171,0.40469,0.38086,-0.029297,0.69531,114.21
259.76,0.69682,0.40567,0.38086,-0.025391,0.67578,120.47
259.77,0.68704,0.40762,0.38477,-0.029297,0.66016,124.58
259.78,0.67971,0.4086,0.40039,-0.019531,0.66992,126.53
259.78,0.66993,0.40762,0.39453,0,0.66406,125.95
259.79,0.66259,0.40567,0.41016,0.019531,0.67969,123.6
259.8,0.65281,0.40274,0.41016,0.015625,0.68555,119.49
259.81,0.64548,0.39883,0.4043,0,0.67969,114.21
259.82,0.63325,0.39589,0.41016,0.019531,0.70508,107.95
259.82,0.62347,0.39198,0.4043,0.060547,0.71484,101.5
259.83,0.61125,0.38807,0.39453,0.070312,0.70508,95.046
259.84,0.60147,0.38416,0.39062,0.080078,0.68945,88.983
259.85,0.58924,0.38123,0.38477,0.050781,0.68555,83.312
259.86,0.57702,0.37928,0.375,0.03125,0.68945,78.422
259.86,0.56479,0.3783,0.3457,-0.019531,0.66992,74.12
259.87,0.55257,0.37732,0.33984,-0.054688,0.66016,70.6
259.88,0.54034,0.37732,0.33008,-0.074219,0.66016,67.862
259.89,0.52812,0.37732,0.33008,-0.09375,0.6543,65.515
259.9,0.51834,0.3783,0.32422,-0.09375,0.66016,63.95
259.9,0.50856,0.38025,0.32422,-0.089844,0.6543,62.582
259.91,0.49878,0.38123,0.33008,-0.09375,0.66406,61.604
259.92,0.489,0.38221,0.32422,-0.099609,0.66992,61.213
259.93,0.48166,0.38221,0.33984,-0.09375,0.67578,60.626
259.94,0.47188,0.38221,0.35547,-0.089844,0.67969,60.43
259.94,0.46455,0.38221,0.36523,-0.074219,0.69531,60.039
259.95,0.45477,0.38319,0.38086,-0.070312,0.69922,59.844
259.96,0.44743,0.38514,0.40039,-0.048828,0.71484,59.452
259.97,0.44254,0.3871,0.41602,-0.029297,0.72461,59.257
259.98,0.43521,0.39101,0.42578,0,0.73047,59.257
259.98,0.42787,0.39785,0.41992,0.015625,0.73438,59.061
259.99,0.42054,0.40762,0.42969,0.0058594,0.73047,58.866
260,0.41565,0.42131,0.42969,0,0.74023,58.67
260.01,0.40831,0.435,0.43555,0.035156,0.74023,58.475
260.02,0.40342,0.45064,0.41992,0.054688,0.73047,58.083
260.02,0.39609,0.46921,0.41602,0.070312,0.71484,57.692
260.03,0.3912,0.49071,0.4043,0.060547,0.71484,57.301
260.04,0.38386,0.5132,0.41016,0.044922,0.70898,56.715
260.05,0.37897,0.53568,0.38477,0.015625,0.69922,56.128
260.06,0.37408,0.55621,0.375,-0.013672,0.68945,55.346
260.06,0.36919,0.57576,0.35938,-0.048828,0.68555,54.563
260.07,0.3643,0.59238,0.35547,-0.070312,0.67969,53.781
260.08,0.35697,0.60508,0.35547,-0.080078,0.67969,52.999
260.09,0.35208,0.61584,0.34961,-0.083984,0.67969,52.216
260.1,0.34719,0.62366,0.35547,-0.074219,0.67969,51.239
260.1,0.3423,0.62757,0.34961,-0.080078,0.67969,50.456
260.11,0.33496,0.6305,0.35938,-0.080078,0.68945,49.674
260.12,0.33007,0.63148,0.35547,-0.083984,0.68555,48.892
260.13,0.32518,0.62952,0.375,-0.058594,0.69531,48.11
260.14,0.32029,0.62659,0.38477,-0.039062,0.69922,47.523
260.14,0.31296,0.62072,0.44531,0.054688,0.73438,46.936
260.15,0.30807,0.6129,0.32031,0.25586,0.29492,46.154
260.16,0.30318,0.60606,0.16016,0.91992,-0.30859,45.763
260.17,0.29584,0.59922,0.14062,1.5,-0.49805,45.176
260.18,0.29095,0.59238,0.41016,1.5,-0.48828,44.785
260.18,0.28362,0.58456,0.34961,1.1836,-0.37891,44.394
260.19,0.27628,0.57771,0.25586,0.69922,-0.10938,43.807
260.2,0.26895,0.57087,0.38086,0.25,0.51953,43.612
260.21,0.26406,0.565,0.48047,-0.025391,0.91406,43.22
260.22,0.25672,0.55914,0.47461,-0.13477,0.98438,43.025
260.22,0.25183,0.55425,0.47461,-0.14844,0.99023,42.634
260.23,0.2445,0.54936,0.47461,-0.17969,0.99414,42.438
260.24,0.23961,0.54448,0.46094,-0.20898,0.98438,42.243
260.25,0.23227,0.53861,0.43555,-0.25391,0.95898,42.047
260.26,0.22738,0.53372,0.42969,-0.28516,0.95508,41.656
260.26,0.22249,0.52786,0.41602,-0.29492,0.94922,41.46
260.27,0.21516,0.52297,0.41602,-0.30469,0.94531,41.46
260.28,0.21027,0.51711,0.41602,-0.29883,0.94531,41.265
260.29,0.20538,0.5132,0.41602,-0.30469,0.94531,41.069
260.3,0.20049,0.51026,0.41992,-0.29883,0.94922,40.874
260.3,0.1956,0.50733,0.43555,-0.30469,0.94922,40.482
260.31,0.19071,0.5044,0.43945,-0.2793,0.95898,40.287
260.32,0.18582,0.50244,0.44922,-0.27344,0.96875,40.091
260.33,0.18093,0.49951,0.46484,-0.25977,0.98438,40.091
260.34,0.17848,0.49658,0.49023,-0.25,1,39.896
260.34,0.17359,0.49267,0.50977,-0.21875,1.0195,39.505
260.35,0.1687,0.48974,0.52539,-0.19922,1.0293,39.309
260.36,0.16626,0.48583,0.53906,-0.17969,1.0488,39.113
260.37,0.16137,0.48289,0.54492,-0.19336,1.0645,38.918
260.38,0.15892,0.47898,0.55469,-0.18359,1.0938,38.527
260.38,0.15648,0.47507,0.56445,-0.16406,1.1152,38.331
260.39,0.15159,0.47214,0.57031,-0.13477,1.1348,38.136
260.4,0.14914,0.46823,0.56055,-0.11914,1.1543,37.94
260.41,0.1467,0.46432,0.55469,-0.125,1.1484,37.94
260.42,0.14181,0.46139,0.55469,-0.14453,1.1543,38.331
260.42,0.13936,0.45748,0.54492,-0.16406,1.1641,39.7
260.43,0.13447,0.45259,0.5293,-0.18359,1.1602,42.438
260.44,0.13203,0.44868,0.5293,-0.18945,1.1602,47.327
260.45,0.12714,0.44477,0.52539,-0.17969,1.1445,54.368
260.46,0.12225,0.44184,0.51953,-0.13867,1.1094,63.559
260.46,0.11736,0.43793,0.5,-0.099609,1.0488,73.729
260.47,0.11247,0.43304,0.47461,-0.064453,0.96484,84.485
260.48,0.10758,0.42913,0.42578,-0.044922,0.86914,95.241
260.49,0.10024,0.42522,0.39453,-0.025391,0.7793,105.02
260.5,0.095355,0.42229,0.375,-0.025391,0.71484,113.82
260.5,0.08802,0.42033,0.37109,-0.029297,0.67969,121.06
260.51,0.080685,0.41838,0.36523,-0.025391,0.66016,126.14
260.52,0.07335,0.4174,0.375,-0.035156,0.6543,128.88
260.53,0.066015,0.41544,0.39062,-0.013672,0.66406,129.66
260.54,0.056235,0.41349,0.39453,0.0058594,0.66992,128.49
260.54,0.0489,0.41056,0.40039,0.019531,0.67969,125.36
260.55,0.03912,0.40762,0.4043,0,0.67969,121.06
260.56,0.02934,0.40567,0.41016,-0.0039062,0.69922,115.58
260.57,0.017115,0.40371,0.41602,0.025391,0.70508,109.32
260.58,0.007335,0.40176,0.41016,0.054688,0.70898,102.87
260.58,-0.00489,0.3998,0.40039,0.070312,0.70508,96.61
260.59,-0.017115,0.39785,0.39062,0.080078,0.69922,90.548
260.6,-0.026895,0.39589,0.38086,0.035156,0.68555,85.072
260.61,-0.03912,0.39394,0.36523,0.015625,0.67969,80.378
260.62,-0.051345,0.39198,0.3457,-0.025391,0.66406,76.271
260.62,-0.06357,0.39003,0.33008,-0.070312,0.66016,72.947
260.63,-0.075795,0.38905,0.32031,-0.083984,0.6543,70.209
260.64,-0.08802,0.38807,0.32422,-0.09375,0.6543,67.862
260.65,-0.0978,0.38807,0.32031,-0.09375,0.6543,66.297
260.66,-0.11002,0.38807,0.32422,-0.09375,0.6543,64.928
260.66,-0.1198,0.38807,0.32031,-0.10938,0.66016,64.146
260.67,-0.12958,0.38807,0.33008,-0.11523,0.66016,63.364
260.68,-0.13936,0.3871,0.33594,-0.10352,0.66992,62.973
260.69,-0.1467,0.38514,0.34961,-0.09375,0.67578,62.386
260.7,-0.15403,0.38416,0.36523,-0.074219,0.68945,61.995
260.7,-0.16137,0.38416,0.38477,-0.070312,0.69531,61.604
260.71,-0.16626,0.38612,0.4043,-0.048828,0.71484,61.213
260.72,-0.17115,0.38905,0.41992,-0.013672,0.7207,60.821
260.73,-0.17604,0.39492,0.42578,0,0.72461,60.626
260.74,-0.18093,0.40371,0.42969,0.0058594,0.72461,60.43
260.74,-0.18582,0.41642,0.42969,-0.0097656,0.73047,60.235
260.75,-0.18826,0.43206,0.42578,0.0097656,0.73438,60.039
260.76,-0.19071,0.45064,0.42969,0.041016,0.73438,59.844
260.77,-0.19315,0.47214,0.41992,0.060547,0.72461,59.648
260.78,-0.19315,0.49462,0.41602,0.070312,0.71484,59.257
260.78,-0.1956,0.51808,0.41016,0.050781,0.70898,58.866
260.79,-0.19804,0.54154,0.41016,0.035156,0.70898,58.279
260.8,-0.20049,0.56403,0.38477,0,0.69922,57.692
260.81,-0.20293,0.5826,0.36523,-0.029297,0.68945,56.91
260.82,-0.20293,0.59824,0.34961,-0.064453,0.67969,56.128
260.82,-0.20538,0.61388,0.3457,-0.074219,0.67969,55.346
260.83,-0.20782,0.62854,0.33984,-0.083984,0.67969,54.368
260.84,-0.21027,0.64027,0.3457,-0.074219,0.67969,53.585
260.85,-0.21271,0.65005,0.3457,-0.083984,0.67969,52.608
260.86,-0.21516,0.65591,0.34961,-0.083984,0.68555,51.825
260.86,-0.21516,0.65982,0.34961,-0.074219,0.67969,51.043
260.87,-0.22005,0.65982,0.36523,-0.070312,0.68555,50.261
260.88,-0.22249,0.65689,0.38086,-0.054688,0.69531,49.479
260.89,-0.22494,0.65298,0.4043,-0.013672,0.70898,48.696
260.9,-0.22983,0.64712,0.45508,0.085938,0.74414,48.11
260.9,-0.23227,0.64027,0.26562,0.40039,0.099609,47.523
260.91,-0.23716,0.63343,0.13477,1.1445,-0.46484,47.132
260.92,-0.23961,0.62561,0.28516,1.5,-0.49805,46.545
260.93,-0.24205,0.61877,0.41602,1.5,-0.48438,46.154
260.94,-0.2445,0.61193,0.29492,1.0039,-0.37891,45.763
260.94,-0.24694,0.60411,0.24023,0.56055,0.025391,45.372
260.95,-0.25183,0.59726,0.41992,0.17578,0.66016,44.98
260.96,-0.25428,0.59042,0.48438,-0.064453,0.95508,44.589
260.97,-0.25917,0.5826,0.48438,-0.13477,0.98438,44.394
260.98,-0.26161,0.57576,0.48438,-0.16016,0.99414,44.003
260.98,-0.2665,0.56891,0.47461,-0.19922,0.99023,43.807
260.99,-0.26895,0.56207,0.44922,-0.24023,0.97461,43.612
261,-0.27384,0.55621,0.42969,-0.28516,0.95898,43.416
261.01,-0.27628,0.55132,0.42969,-0.28906,0.94922,43.025
261.02,-0.28117,0.54741,0.41602,-0.28516,0.94531,43.025
261.02,-0.28362,0.54448,0.41992,-0.29492,0.93945,42.634
261.03,-0.28606,0.54154,0.41602,-0.30469,0.94531,42.438
261.04,-0.28851,0.53861,0.42578,-0.29883,0.94531,42.243
261.05,-0.28851,0.53568,0.41992,-0.28906,0.94531,42.047
261.06,-0.29095,0.53177,0.43945,-0.29492,0.95508,41.851
261.06,-0.29095,0.52786,0.44922,-0.28906,0.95898,41.656
261.07,-0.2934,0.52297,0.46094,-0.26953,0.96875,41.46
261.08,-0.2934,0.51711,0.48047,-0.25977,0.98438,41.265
261.09,-0.2934,0.51222,0.50977,-0.23438,1.0039,41.069
261.1,-0.29584,0.50635,0.52539,-0.20898,1.0254,40.874
261.1,-0.29584,0.50244,0.53906,-0.19922,1.0391,40.482
261.11,-0.29584,0.49853,0.55078,-0.17969,1.0547,40.287
261.12,-0.29584,0.49462,0.55469,-0.18945,1.0703,40.091
261.13,-0.29584,0.49169,0.57031,-0.18359,1.1035,39.896
261.14,-0.29829,0.48778,0.58008,-0.1543,1.125,39.7
261.14,-0.29829,0.48387,0.58008,-0.11914,1.1484,39.505
261.15,-0.29829,0.48094,0.58008,-0.10352,1.1543,39.309
261.16,-0.29829,0.47703,0.56445,-0.12891,1.1641,39.309
261.17,-0.30073,0.47312,0.55469,-0.1543,1.1699,39.896
261.18,-0.30073,0.47019,0.53906,-0.17969,1.1738,41.46
261.18,-0.30073,0.46628,0.53516,-0.18945,1.1699,44.785
261.19,-0.30073,0.46139,0.53906,-0.19336,1.1699,50.456
261.2,-0.30318,0.45455,0.52539,-0.17383,1.1484,58.279
261.21,-0.30318,0.44966,0.5293,-0.125,1.1035,67.666
261.22,-0.30318,0.44575,0.49023,-0.09375,1.0293,78.227
261.22,-0.30562,0.44282,0.46484,-0.058594,0.93945,88.983
261.23,-0.30562,0.44086,0.42578,-0.048828,0.83984,99.544
261.24,-0.30807,0.43891,0.40039,-0.035156,0.75977,109.13
261.25,-0.30807,0.43695,0.37109,-0.044922,0.70508,117.34
261.26,-0.31051,0.435,0.36523,-0.048828,0.67578,123.79
261.26,-0.31296,0.43304,0.36523,-0.044922,0.66016,128.1
261.27,-0.31785,0.43206,0.39062,-0.044922,0.66016,129.86
261.28,-0.32029,0.42913,0.40039,-0.019531,0.66992,129.47
261.29,-0.32518,0.42717,0.39062,-0.0039062,0.66406,127.12
261.3,-0.33007,0.42522,0.41016,0,0.67969,123.21
261.3,-0.33496,0.42326,0.41016,-0.013672,0.67969,117.93
261.31,-0.33985,0.42229,0.41016,-0.0039062,0.69922,112.06
261.32,-0.34474,0.42131,0.41992,0.041016,0.70898,105.8
261.33,-0.34963,0.42033,0.41016,0.060547,0.71484,99.544
261.34,-0.35452,0.41935,0.40039,0.064453,0.69531,93.481
261.34,-0.35941,0.41838,0.38477,0.041016,0.68945,87.81
261.35,-0.3643,0.41642,0.38086,0.019531,0.67969,82.921
261.36,-0.36919,0.41544,0.35547,-0.019531,0.66992,78.814
261.37,-0.37408,0.41349,0.32422,-0.070312,0.6543,75.098
261.38,-0.37897,0.40958,0.32422,-0.09375,0.6543,72.164
261.38,-0.38386,0.40665,0.32031,-0.10352,0.66016,69.818
261.39,-0.38875,0.40274,0.32422,-0.10938,0.66016,67.862
261.4,-0.3912,0.3998,0.32422,-0.11523,0.66016,66.493
261.41,-0.3912,0.39687,0.33008,-0.11914,0.66992,65.319
261.42,-0.39364,0.39589,0.32422,-0.11914,0.67578,64.537
261.42,-0.39364,0.39394,0.33984,-0.11523,0.67969,63.95
261.43,-0.39364,0.39198,0.3457,-0.11914,0.67969,63.364
261.44,-0.39364,0.39101,0.36523,-0.089844,0.68555,62.973
261.45,-0.3912,0.39101,0.375,-0.080078,0.69922,62.582
261.46,-0.38875,0.39101,0.40039,-0.074219,0.70898,62.19
261.46,-0.38631,0.39296,0.41602,-0.048828,0.72461,61.995
261.47,-0.38386,0.39687,0.42578,-0.025391,0.7207,61.799
261.48,-0.38142,0.40274,0.42969,-0.0039062,0.73047,61.604
261.49,-0.37653,0.41251,0.42969,-0.019531,0.73047,61.604
261.5,-0.37408,0.42522,0.43555,-0.025391,0.74023,61.408
261.5,-0.37164,0.43891,0.43555,0.0058594,0.74023,61.017
261.51,-0.36675,0.45357,0.42969,0.035156,0.74023,60.626
261.52,-0.36186,0.4741,0.41992,0.050781,0.7207,60.235
261.53,-0.35941,0.4956,0.41602,0.044922,0.7207,59.648
261.54,-0.35452,0.51906,0.41016,0.015625,0.7207,59.061
261.54,-0.35208,0.54252,0.39453,0,0.70898,58.475
261.55,-0.34719,0.56403,0.36523,-0.029297,0.68945,57.692
261.56,-0.34474,0.58358,0.35547,-0.070312,0.68945,56.91
261.57,-0.3423,0.60117,0.34961,-0.083984,0.68555,56.128
261.58,-0.33985,0.61486,0.34961,-0.080078,0.68555,55.346
261.58,-0.33741,0.62561,0.3457,-0.089844,0.67969,54.368
261.59,-0.33496,0.63343,0.34961,-0.09375,0.68555,53.39
261.6,-0.33252,0.63832,0.34961,-0.09375,0.67969,52.608
261.61,-0.33252,0.64027,0.35547,-0.089844,0.68555,51.825
261.62,-0.33007,0.64027,0.34961,-0.089844,0.68945,51.043
261.62,-0.33007,0.6393,0.375,-0.074219,0.69531,50.261
261.63,-0.33007,0.63539,0.38477,-0.048828,0.69922,49.674
261.64,-0.32763,0.6305,0.45508,0.035156,0.74414,49.087
261.65,-0.32763,0.62463,0.3457,0.21094,0.35938,48.501
261.66,-0.32763,0.61877,0.16602,0.82031,-0.26953,47.914
261.66,-0.32763,0.6129,0.14453,1.4297,-0.49805,47.523
261.67,-0.32763,0.60704,0.42578,1.5,-0.49805,46.936
261.68,-0.32763,0.6002,0.43555,1.1738,-0.43359,46.545
261.69,-0.32763,0.59335,0.25586,0.7207,-0.19922,46.154
261.7,-0.33007,0.58651,0.38477,0.24609,0.48047,45.763
261.7,-0.33007,0.57967,0.49023,-0.025391,0.90039,45.372
261.71,-0.33007,0.57283,0.50977,-0.125,0.98438,45.176
261.72,-0.33007,0.56598,0.49023,-0.14844,1,44.785
261.73,-0.33007,0.56109,0.48438,-0.18359,1.0039,44.589
261.74,-0.33007,0.55621,0.4707,-0.21875,0.99023,44.394
261.74,-0.32763,0.5523,0.43555,-0.26953,0.96875,44.198
261.75,-0.32763,0.54936,0.41992,-0.29883,0.95898,43.807
261.76,-0.32763,0.54545,0.41602,-0.29492,0.94922,43.612
261.77,-0.32763,0.54154,0.41602,-0.29492,0.94531,43.22
261.78,-0.32763,0.53763,0.41602,-0.29883,0.94922,43.025
261.78,-0.32518,0.53275,0.41016,-0.30469,0.93945,42.829
261.79,-0.32518,0.52786,0.41602,-0.28906,0.94531,42.634
261.8,-0.32274,0.52297,0.41602,-0.29883,0.94922,42.438
261.81,-0.32274,0.5132,0.43555,-0.28906,0.95508,42.243
261.82,-0.32029,0.50049,0.44531,-0.28516,0.96875,42.047
261.82,-0.31785,0.49169,0.46094,-0.25977,0.98047,41.656
261.83,-0.3154,0.48485,0.48438,-0.25977,1,41.46
261.84,-0.31296,0.47996,0.51562,-0.22461,1.0195,41.265
261.85,-0.31051,0.47605,0.52539,-0.20508,1.0293,41.069
261.86,-0.30807,0.47214,0.53906,-0.18359,1.0488,40.678
261.86,-0.30807,0.47019,0.55078,-0.17383,1.0742,40.482
261.87,-0.30562,0.46725,0.56055,-0.19336,1.0938,40.287
261.88,-0.30318,0.46432,0.57031,-0.16406,1.125,40.091
261.89,-0.30073,0.46041,0.58008,-0.13867,1.1484,39.896
261.9,-0.30073,0.45748,0.58398,-0.11914,1.1699,39.7
261.9,-0.29829,0.45455,0.58008,-0.10352,1.1699,39.505
261.91,-0.29584,0.45064,0.57031,-0.12891,1.1797,39.896
261.92,-0.2934,0.44673,0.57422,-0.14453,1.1836,41.069
261.93,-0.2934,0.44184,0.54492,-0.16992,1.1836,43.612
261.94,-0.29095,0.43695,0.53516,-0.18359,1.1797,48.11
261.94,-0.28851,0.43206,0.5293,-0.16992,1.1641,55.15
261.95,-0.28606,0.42717,0.5293,-0.13867,1.1289,64.146
261.96,-0.28362,0.42424,0.50977,-0.099609,1.0742,74.316
261.97,-0.28362,0.42033,0.47461,-0.070312,0.98047,85.072
261.98,-0.28117,0.4174,0.43555,-0.044922,0.875,95.828
261.98,-0.28117,0.41447,0.39062,-0.035156,0.78516,105.8
261.99,-0.28117,0.41251,0.375,-0.039062,0.72461,114.6
262,-0.28117,0.41056,0.35938,-0.044922,0.67578,121.64
262.01,-0.28362,0.4086,0.36523,-0.044922,0.6543,126.73
262.02,-0.28362,0.40762,0.35938,-0.048828,0.6543,129.27
262.02,-0.28606,0.40665,0.39062,-0.025391,0.66016,129.66
262.03,-0.28606,0.40567,0.39062,-0.0097656,0.66992,127.9
262.04,-0.28851,0.40469,0.4043,0.0097656,0.67578,124.38
262.05,-0.28851,0.40371,0.41016,0.015625,0.67969,119.49
262.06,-0.29095,0.40176,0.41016,-0.013672,0.68945,113.82
262.06,-0.2934,0.3998,0.41602,0.0058594,0.70508,107.56
262.07,-0.29584,0.39589,0.41602,0.041016,0.71484,101.11
262.08,-0.29829,0.39198,0.41016,0.054688,0.71484,94.85
262.09,-0.30318,0.38807,0.39453,0.070312,0.69922,88.983
262.1,-0.30562,0.38514,0.38086,0.035156,0.68945,83.703
262.1,-0.31051,0.38319,0.375,0.015625,0.67969,79.009
262.11,-0.31296,0.38123,0.34961,-0.019531,0.66992,75.098
262.12,-0.3154,0.37928,0.33984,-0.070312,0.66016,71.969
262.13,-0.31785,0.37634,0.32422,-0.09375,0.66016,69.231
262.14,-0.32029,0.37439,0.32422,-0.099609,0.6543,67.08
262.14,-0.32029,0.37146,0.32031,-0.10938,0.6543,65.515
262.15,-0.32029,0.37048,0.32422,-0.11914,0.66016,64.342
262.16,-0.31785,0.3695,0.33008,-0.11523,0.66406,63.364
262.17,-0.3154,0.36852,0.32422,-0.11914,0.66992,62.777
262.18,-0.31296,0.36852,0.3457,-0.10938,0.67578,62.19
262.18,-0.31051,0.36852,0.3457,-0.10938,0.67578,61.799
262.19,-0.30562,0.36852,0.36523,-0.09375,0.68555,61.408
262.2,-0.30073,0.36852,0.38086,-0.080078,0.68945,61.213
262.21,-0.29584,0.3695,0.4043,-0.058594,0.69922,61.017
262.22,-0.28851,0.37146,0.41992,-0.039062,0.70898,60.821
262.22,-0.28117,0.37634,0.43555,-0.013672,0.7207,60.821
262.23,-0.27139,0.38221,0.43555,-0.0039062,0.72461,60.626
262.24,-0.26161,0.39296,0.43555,0,0.72461,60.43
262.25,-0.25183,0.40665,0.43555,-0.0097656,0.74023,60.235
262.26,-0.23961,0.42424,0.43555,0.019531,0.74414,60.039
262.26,-0.22738,0.44379,0.42969,0.044922,0.73438,59.648
262.27,-0.21516,0.46628,0.42578,0.054688,0.7207,59.061
262.28,-0.20538,0.48974,0.41602,0.064453,0.71484,58.475
262.29,-0.19315,0.5132,0.41602,0.041016,0.70898,57.888
262.3,-0.18093,0.5347,0.39453,0.015625,0.71484,57.106
262.3,-0.17115,0.5523,0.37109,-0.019531,0.69531,56.323
262.31,-0.15892,0.56696,0.35938,-0.054688,0.68555,55.346
262.32,-0.1467,0.57967,0.35547,-0.080078,0.67969,54.563
262.33,-0.13447,0.58944,0.3457,-0.083984,0.67969,53.585
262.34,-0.12225,0.59726,0.34961,-0.083984,0.67578,52.608
262.34,-0.11002,0.60215,0.35547,-0.089844,0.67969,51.825
262.35,-0.0978,0.60606,0.3457,-0.09375,0.67578,50.847
262.36,-0.085575,0.60704,0.34961,-0.080078,0.67578,50.065
262.37,-0.07335,0.60508,0.35547,-0.083984,0.67969,49.087
262.38,-0.061125,0.60117,0.36523,-0.074219,0.69531,48.501
262.38,-0.0489,0.59531,0.38477,-0.048828,0.68945,47.718
262.39,-0.03912,0.58847,0.44531,0.03125,0.73438,47.132
262.4,-0.026895,0.5826,0.44922,0.17578,0.41992,46.545
262.41,-0.01467,0.57674,0.17969,0.75391,-0.23438,45.958
262.42,-0.00489,0.56989,0.15039,1.3945,-0.49805,45.567
262.42,0.007335,0.56305,0.375,1.5,-0.49805,44.98
262.43,0.017115,0.55621,0.38477,1.1543,-0.45312,44.589
262.44,0.026895,0.54839,0.22461,0.70898,-0.23438,44.198
262.45,0.036675,0.54057,0.37109,0.25586,0.43555,43.807
262.46,0.046455,0.53275,0.49023,-0.013672,0.88477,43.416
262.46,0.056235,0.52493,0.49414,-0.125,0.98047,43.025
262.47,0.066015,0.51808,0.48438,-0.14453,0.99414,42.829
262.48,0.075795,0.51124,0.48047,-0.18359,0.99023,42.438
262.49,0.085575,0.5044,0.46484,-0.21875,0.98438,42.243
262.5,0.095355,0.49756,0.43945,-0.25977,0.95898,42.047
262.5,0.10513,0.49169,0.42969,-0.29492,0.95508,41.851
262.51,0.11491,0.4868,0.41992,-0.30469,0.94922,41.656
