Time [s], RESP, PLETH, II, V, AVR, ABP
317.08,-0.26807,0.35777,-0.029297,0.97059,0.92549,70.991
317.09,-0.26807,0.35484,-0.025391,0.96667,0.92157,69.035
317.1,-0.27108,0.35191,-0.035156,0.97059,0.92549,67.08
317.1,-0.2741,0.34897,-0.025391,0.96667,0.91569,64.928
317.11,-0.2741,0.34604,-0.025391,0.97647,0.92157,62.777
317.12,-0.27711,0.34409,0,0.97647,0.90196,60.43
317.13,-0.28012,0.34115,0.015625,0.97647,0.8902,58.279
317.14,-0.28012,0.33627,0.035156,0.97647,0.88039,55.932
317.14,-0.28313,0.33138,0.035156,0.98235,0.88627,53.781
317.15,-0.28313,0.32747,0.035156,0.97059,0.87647,51.63
317.16,-0.28313,0.32258,0.041016,0.95686,0.87059,49.674
317.17,-0.28614,0.31769,0.019531,0.95098,0.88039,47.914
317.18,-0.28614,0.31281,0.0097656,0.95098,0.87647,46.349
317.18,-0.28614,0.30792,0.015625,0.97059,0.88627,45.176
317.19,-0.28614,0.30401,0.0097656,0.97647,0.88627,44.003
317.2,-0.28916,0.3001,-0.019531,0.97647,0.91569,43.22
317.21,-0.28916,0.29717,-0.054688,0.97647,0.94118,42.438
317.22,-0.28916,0.29619,-0.074219,0.97647,0.95098,41.851
317.22,-0.28916,0.29717,-0.064453,0.97647,0.94118,41.46
317.23,-0.28916,0.3001,-0.074219,0.97647,0.94706,41.46
317.24,-0.28916,0.30792,-0.070312,0.97647,0.94118,41.265
317.25,-0.28916,0.31867,-0.074219,0.98235,0.95686,41.265
317.26,-0.28916,0.33529,-0.058594,0.97647,0.94118,41.265
317.26,-0.28916,0.35679,-0.074219,0.97647,0.95098,41.46
317.27,-0.28916,0.38319,-0.058594,0.97647,0.94118,41.656
317.28,-0.28916,0.41447,-0.039062,0.94118,0.93725,41.851
317.29,-0.28916,0.4477,0.03125,0.87647,0.89608,42.047
317.3,-0.28916,0.48387,0.085938,0.78627,0.84118,42.243
317.3,-0.28916,0.52004,-0.025391,0.74118,0.86078,42.438
317.31,-0.28916,0.55034,-0.1543,0.56471,0.85686,42.634
317.32,-0.28916,0.57771,-0.21484,0.55098,0.91569,42.634
317.33,-0.28916,0.60606,-0.31445,0.7451,1.0412,42.829
317.34,-0.28916,0.63343,-0.33008,0.96667,1.0863,42.829
317.34,-0.28916,0.65787,-0.11914,1.0216,0.99216,43.025
317.35,-0.28916,0.67937,-0.058594,1.0471,0.96078,43.025
317.36,-0.28916,0.69795,-0.044922,1.0569,0.95686,43.025
317.37,-0.29217,0.71163,-0.029297,1.051,0.94706,43.025
317.38,-0.29217,0.72239,-0.025391,1.0608,0.94118,43.025
317.38,-0.29217,0.72825,-0.029297,1.0471,0.94118,43.025
317.39,-0.29217,0.72923,-0.013672,1.0471,0.93725,43.025
317.4,-0.29217,0.7263,-0.025391,1.0412,0.94118,43.025
317.41,-0.29217,0.71945,-0.0097656,1.0471,0.93137,43.025
317.42,-0.29217,0.7087,-0.013672,1.0412,0.93725,42.829
317.42,-0.29518,0.69697,-0.0039062,1.0471,0.93137,42.634
317.43,-0.29518,0.68133,-0.019531,1.0471,0.94118,42.438
317.44,-0.29518,0.66373,0,1.0471,0.92549,42.243
317.45,-0.29518,0.64321,-0.0039062,1.0412,0.93137,42.047
317.46,-0.29518,0.6217,0.0097656,1.0412,0.91569,41.851
317.46,-0.29518,0.59922,0.0058594,1.0471,0.91569,41.46
317.47,-0.29518,0.57576,0.019531,1.0412,0.91569,41.265
317.48,-0.29518,0.5523,0.0097656,1.0471,0.91569,40.874
317.49,-0.29217,0.52981,0.025391,1.0471,0.90588,40.482
317.5,-0.29217,0.50733,0.019531,1.051,0.91569,40.091
317.5,-0.28916,0.48778,0.035156,1.0569,0.90196,39.896
317.51,-0.28916,0.47019,0.03125,1.0725,0.90196,39.505
317.52,-0.28614,0.45455,0.044922,1.0725,0.88627,39.113
317.53,-0.28614,0.43988,0.044922,1.0863,0.8902,38.722
317.54,-0.28313,0.42522,0.054688,1.0863,0.88039,38.527
317.54,-0.28313,0.41251,0.060547,1.0863,0.88627,38.136
317.55,-0.28012,0.40176,0.070312,1.0725,0.88039,37.744
317.56,-0.27711,0.39198,0.064453,1.0608,0.87059,37.549
317.57,-0.2741,0.38416,0.064453,1.0412,0.87647,37.549
317.58,-0.2741,0.37732,0.054688,1.0275,0.87059,37.744
317.58,-0.27108,0.37243,0.050781,1.002,0.8902,38.722
317.59,-0.26807,0.3695,0.041016,0.99216,0.88627,40.482
317.6,-0.26506,0.36852,0.03125,0.97647,0.8902,43.416
317.61,-0.26506,0.36755,0.035156,0.97059,0.8902,47.327
317.62,-0.26205,0.36657,0.0058594,0.96078,0.90588,52.021
317.62,-0.26205,0.36755,0.015625,0.95686,0.89608,56.91
317.63,-0.25904,0.36755,-0.013672,0.95686,0.91569,61.604
317.64,-0.25904,0.36755,-0.0097656,0.96078,0.91176,65.906
317.65,-0.25602,0.36755,-0.025391,0.95686,0.92157,69.426
317.66,-0.25602,0.36657,-0.019531,0.96078,0.91569,72.164
317.66,-0.25602,0.36559,-0.029297,0.96667,0.92157,74.12
317.67,-0.25602,0.36364,-0.025391,0.96078,0.91569,75.293
317.68,-0.25904,0.36266,-0.035156,0.96667,0.92549,75.88
317.69,-0.25904,0.3607,-0.035156,0.96078,0.92157,75.88
317.7,-0.25904,0.35875,-0.048828,0.96667,0.93137,75.489
317.7,-0.25904,0.35679,-0.039062,0.96078,0.92157,74.707
317.71,-0.25904,0.35582,-0.048828,0.97059,0.93725,73.729
317.72,-0.25904,0.35582,-0.044922,0.96078,0.93137,72.555
317.73,-0.26205,0.35484,-0.048828,0.97059,0.93725,70.991
317.74,-0.26205,0.35288,-0.039062,0.97059,0.92549,69.231
317.74,-0.26506,0.35093,-0.048828,0.97647,0.93137,67.275
317.75,-0.26506,0.348,-0.039062,0.97059,0.92549,65.319
317.76,-0.26807,0.34506,-0.035156,0.97647,0.92157,62.973
317.77,-0.26807,0.34115,-0.039062,0.97059,0.91569,60.821
317.78,-0.27108,0.33822,-0.019531,0.98235,0.91569,58.475
317.78,-0.27108,0.33431,-0.0039062,0.98627,0.89608,56.128
317.79,-0.2741,0.33138,0.019531,0.99608,0.8902,53.977
317.8,-0.2741,0.32845,0.035156,0.98235,0.87647,51.825
317.81,-0.2741,0.32356,0.041016,0.97647,0.87059,49.87
317.82,-0.2741,0.32063,0.019531,0.95686,0.87059,48.11
317.82,-0.2741,0.31769,0.019531,0.95098,0.86667,46.349
317.83,-0.2741,0.31378,0.025391,0.96078,0.87647,44.98
317.84,-0.2741,0.31085,0.035156,0.97647,0.86667,43.612
317.85,-0.2741,0.30694,0,0.97647,0.8902,42.634
317.86,-0.2741,0.30303,-0.019531,0.98235,0.91176,41.851
317.86,-0.2741,0.3001,-0.054688,0.97647,0.93725,41.265
317.87,-0.2741,0.29912,-0.054688,0.97647,0.93725,40.678
317.88,-0.2741,0.3001,-0.070312,0.98235,0.94118,40.482
317.89,-0.27108,0.30401,-0.058594,0.97647,0.94118,40.287
317.9,-0.27108,0.31378,-0.074219,0.97647,0.94706,40.091
317.9,-0.27108,0.32747,-0.074219,0.97647,0.94706,40.091
317.91,-0.27108,0.33333,-0.080078,0.98235,0.95686,40.287
317.92,-0.26807,0.33627,-0.074219,0.97647,0.95098,40.287
317.93,-0.26807,0.35386,-0.064453,0.97059,0.94706,40.482
317.94,-0.26807,0.38025,-0.0097656,0.92549,0.92157,40.678
317.94,-0.26807,0.41153,0.054688,0.85098,0.88039,40.874
317.95,-0.26807,0.44575,0.095703,0.7902,0.83529,41.069
317.96,-0.26807,0.48094,-0.048828,0.6902,0.85686,41.265
317.97,-0.26807,0.51417,-0.16016,0.55098,0.88039,41.46
317.98,-0.26807,0.54643,-0.25,0.6098,0.95686,41.656
317.98,-0.26807,0.57478,-0.32422,0.81176,1.0765,41.656
317.99,-0.26807,0.60117,-0.24414,0.98627,1.0922,41.851
318,-0.26807,0.62463,-0.10938,1.0216,0.98235,41.851
318.01,-0.26807,0.64321,-0.070312,1.051,0.96078,41.851
318.02,-0.26807,0.65689,-0.054688,1.0569,0.95098,41.851
318.02,-0.26807,0.66569,-0.044922,1.0569,0.94118,41.851
318.03,-0.26807,0.67253,-0.035156,1.051,0.94706,41.851
318.04,-0.26807,0.67644,-0.019531,1.0569,0.93725,41.851
318.05,-0.26807,0.67546,-0.025391,1.0471,0.94118,41.851
318.06,-0.26807,0.67155,-0.0039062,1.0471,0.92549,41.656
318.06,-0.26807,0.66276,-0.019531,1.0471,0.93725,41.46
318.07,-0.26807,0.65103,-0.0097656,1.0471,0.92549,41.46
318.08,-0.26807,0.63539,-0.019531,1.0471,0.93137,41.265
318.09,-0.26807,0.61779,0,1.0412,0.91569,41.069
318.1,-0.26807,0.59922,-0.0097656,1.0471,0.92549,40.678
318.1,-0.26807,0.57771,-0.0039062,1.0412,0.93137,40.482
318.11,-0.26506,0.55914,-0.0039062,1.0471,0.92549,40.287
318.12,-0.26506,0.54057,0.0097656,1.0412,0.91569,40.091
318.13,-0.26506,0.51906,0.015625,1.0471,0.91176,39.7
318.14,-0.26205,0.49658,0,1.0471,0.91569,39.505
318.14,-0.25904,0.4741,0.015625,1.051,0.91569,39.113
318.15,-0.25904,0.45161,0.03125,1.0412,0.90588,38.722
318.16,-0.25602,0.43011,0.015625,1.0608,0.91176,38.331
318.17,-0.25,0.41056,0.025391,1.0725,0.90196,37.94
318.18,-0.24699,0.39198,0.041016,1.0725,0.8902,37.549
318.18,-0.24096,0.37537,0.050781,1.0725,0.88627,37.353
318.19,-0.23494,0.3607,0.064453,1.0765,0.88039,36.962
318.2,-0.23193,0.348,0.060547,1.0667,0.88627,36.767
318.21,-0.2259,0.33627,0.070312,1.0667,0.87647,36.376
318.22,-0.21988,0.32845,0.064453,1.0471,0.88039,36.18
318.22,-0.21386,0.32258,0.080078,1.0373,0.86667,36.18
318.23,-0.20783,0.31672,0.070312,1.0216,0.87059,36.376
318.24,-0.20181,0.31281,0.054688,1.0118,0.87647,37.158
318.25,-0.19578,0.30987,0.044922,0.99216,0.88039,38.722
318.26,-0.18976,0.30792,0.050781,0.98627,0.87647,41.46
318.26,-0.18373,0.30596,0.015625,0.97647,0.8902,44.98
318.27,-0.17771,0.30499,0.019531,0.97647,0.8902,49.479
318.28,-0.17169,0.30303,0.0097656,0.97059,0.90196,54.368
318.29,-0.16566,0.30205,0.019531,0.96667,0.8902,59.061
318.3,-0.15964,0.30108,-0.0039062,0.97059,0.91569,63.364
318.3,-0.15361,0.3001,0.0058594,0.95686,0.90588,67.08
318.31,-0.14759,0.29912,-0.019531,0.96667,0.91569,70.209
318.32,-0.14157,0.29814,-0.0039062,0.96078,0.91569,72.555
318.33,-0.13855,0.29619,-0.019531,0.97059,0.91569,73.924
318.34,-0.13253,0.29423,-0.013672,0.96078,0.91569,74.902
318.34,-0.12952,0.2913,-0.025391,0.96667,0.91569,74.902
318.35,-0.12651,0.28935,0,0.95098,0.90588,74.707
318.36,-0.12048,0.28739,-0.019531,0.96078,0.91569,73.924
318.37,-0.11747,0.28543,0,0.95686,0.90588,72.751
318.38,-0.11446,0.28348,-0.013672,0.96667,0.90196,71.578
318.38,-0.11145,0.28055,-0.019531,0.96667,0.91569,70.013
318.39,-0.10843,0.27859,-0.0097656,0.97059,0.91176,68.253
318.4,-0.10241,0.27664,-0.0039062,0.96667,0.90588,66.297
318.41,-0.099398,0.2737,-0.013672,0.97647,0.91176,64.146
318.42,-0.093373,0.27077,-0.0039062,0.97059,0.91569,61.799
318.42,-0.090361,0.26784,0.0058594,0.97647,0.89608,59.648
318.43,-0.087349,0.26393,0.015625,0.97647,0.8902,57.106
318.44,-0.081325,0.26002,0.041016,0.98627,0.88039,54.954
318.45,-0.078313,0.25611,0.044922,0.97647,0.8902,52.608
318.46,-0.075301,0.2522,0.050781,0.97059,0.87059,50.456
318.46,-0.069277,0.24731,0.025391,0.95686,0.88627,48.305
318.47,-0.063253,0.24242,0.044922,0.95098,0.86667,46.349
318.48,-0.057229,0.23754,0.019531,0.95098,0.88039,44.785
318.49,-0.051205,0.23265,0.03125,0.96078,0.87647,43.416
318.5,-0.045181,0.22776,0,0.97647,0.89608,42.243
318.5,-0.039157,0.22385,0.0058594,0.98235,0.91176,41.265
318.51,-0.033133,0.21994,-0.048828,0.97647,0.94118,40.482
318.52,-0.027108,0.21799,-0.070312,0.97059,0.95098,40.091
318.53,-0.021084,0.21701,-0.074219,0.97647,0.95686,39.7
318.54,-0.01506,0.21701,-0.064453,0.97059,0.95098,39.505
318.54,-0.0090361,0.21994,-0.099609,0.98235,0.96667,39.505
318.55,-0.0060241,0.22678,-0.10352,0.98235,0.97059,39.505
318.56,0,0.23851,-0.089844,0.98235,0.96078,39.7
318.57,0.0060241,0.25513,-0.074219,0.97647,0.95686,39.896
318.58,0.012048,0.27761,-0.074219,0.97647,0.95686,40.091
318.58,0.018072,0.30401,-0.025391,0.94706,0.93137,40.287
318.59,0.024096,0.33431,0.019531,0.90196,0.90588,40.482
318.6,0.027108,0.36755,0.089844,0.81569,0.85686,40.678
318.61,0.033133,0.40176,-0.029297,0.83137,0.88627,40.874
318.62,0.036145,0.43304,-0.125,0.64118,0.89608,41.069
318.62,0.042169,0.46139,-0.17383,0.6098,0.91176,41.265
318.63,0.048193,0.49169,-0.26367,0.73529,1.0275,41.46
318.64,0.054217,0.52102,-0.29492,0.93725,1.0824,41.46
318.65,0.063253,0.54936,-0.14453,0.99216,1.0118,41.46
318.66,0.069277,0.57478,-0.070312,1.0275,0.96667,41.656
318.66,0.075301,0.59922,-0.058594,1.0412,0.96667,41.656
318.67,0.084337,0.61779,-0.048828,1.0412,0.96078,41.656
318.68,0.090361,0.62952,-0.048828,1.0471,0.95686,41.656
318.69,0.096386,0.63734,-0.029297,1.0412,0.94706,41.656
318.7,0.10241,0.64125,-0.039062,1.0471,0.94706,41.656
318.7,0.10843,0.64027,-0.025391,1.0373,0.94118,41.46
318.71,0.11446,0.63636,-0.029297,1.0412,0.94706,41.46
318.72,0.12048,0.62952,-0.025391,1.0314,0.94118,41.46
318.73,0.12651,0.61877,-0.029297,1.0373,0.94706,41.265
318.74,0.13253,0.60508,-0.019531,1.0275,0.94118,41.265
318.74,0.13855,0.58847,-0.025391,1.0275,0.94118,41.265
318.75,0.14458,0.56891,-0.013672,1.0216,0.93137,41.069
318.76,0.1506,0.54741,-0.019531,1.0314,0.92549,41.069
318.77,0.15361,0.52493,-0.0039062,1.0216,0.93725,40.874
318.78,0.15964,0.50049,-0.0097656,1.0216,0.92549,40.678
318.78,0.16566,0.47605,0,1.0216,0.93137,40.482
318.79,0.16867,0.45161,0.0097656,1.0275,0.92157,40.287
318.8,0.1747,0.42815,0,1.0216,0.91569,40.091
318.81,0.1747,0.40762,0.015625,1.0373,0.91569,39.7
318.82,0.17771,0.39003,0.019531,1.0314,0.91569,39.505
318.82,0.18072,0.37243,0.025391,1.0471,0.90588,39.113
318.83,0.18072,0.35484,0.019531,1.0471,0.91176,38.918
318.84,0.18072,0.34018,0.035156,1.051,0.89608,38.722
318.85,0.18072,0.32649,0.03125,1.0471,0.90588,38.722
318.86,0.18072,0.31476,0.044922,1.0471,0.8902,38.527
318.86,0.18072,0.30499,0.044922,1.0412,0.8902,38.527
318.87,0.1747,0.29717,0.044922,1.0314,0.8902,38.722
318.88,0.17169,0.2913,0.035156,1.0118,0.89608,39.113
318.89,0.16265,0.28641,0.041016,1.002,0.8902,40.091
318.9,0.15361,0.28348,0.019531,0.98627,0.90196,41.851
318.9,0.14458,0.2825,0.025391,0.97647,0.8902,44.785
318.91,0.13855,0.2825,0.0097656,0.97059,0.90588,48.501
318.92,0.12651,0.2825,0.0058594,0.96078,0.90196,52.999
318.93,0.11747,0.28348,-0.0097656,0.96667,0.91176,58.083
318.94,0.10542,0.28348,-0.0097656,0.95686,0.91176,62.777
318.94,0.093373,0.28348,-0.025391,0.96667,0.91569,67.275
318.95,0.078313,0.28348,-0.025391,0.96078,0.92157,70.991
318.96,0.066265,0.28348,-0.035156,0.96667,0.91569,73.924
318.97,0.051205,0.28348,-0.039062,0.96078,0.93137,76.076
318.98,0.036145,0.28348,-0.044922,0.96667,0.92549,77.445
318.98,0.021084,0.28348,-0.029297,0.95686,0.93137,78.031
318.99,0.0060241,0.28348,-0.039062,0.95686,0.92549,78.031
319,-0.0060241,0.28348,-0.035156,0.95098,0.93137,77.64
319.01,-0.021084,0.28446,-0.039062,0.96667,0.92549,76.662
319.02,-0.03012,0.28543,-0.044922,0.96667,0.93725,75.685
319.02,-0.042169,0.28543,-0.029297,0.97059,0.93137,74.316
319.03,-0.051205,0.28543,-0.044922,0.96667,0.93725,72.751
319.04,-0.060241,0.28543,-0.035156,0.97059,0.93137,70.991
319.05,-0.069277,0.28543,-0.048828,0.96078,0.94118,69.231
319.06,-0.078313,0.28543,-0.039062,0.96667,0.93137,67.08
319.06,-0.084337,0.28446,-0.048828,0.96078,0.94118,64.928
319.07,-0.093373,0.28446,-0.039062,0.96667,0.93137,62.582
319.08,-0.099398,0.28446,-0.029297,0.97059,0.92549,60.43
319.09,-0.10542,0.2825,0,0.96667,0.91569,58.083
319.1,-0.11145,0.28055,-0.0039062,0.97647,0.90588,55.737
319.1,-0.11747,0.27859,0.019531,0.97059,0.8902,53.781
319.11,-0.12349,0.27664,0.015625,0.97647,0.89608,51.63
319.12,-0.12952,0.27566,0.015625,0.95686,0.8902,49.674
319.13,-0.13253,0.27468,-0.0039062,0.94706,0.89608,47.914
319.14,-0.13855,0.27175,-0.0039062,0.94706,0.89608,46.545
319.14,-0.14458,0.26882,0,0.95098,0.8902,45.372
319.15,-0.14759,0.26588,0.0097656,0.96667,0.89608,44.394
319.16,-0.15361,0.26295,-0.019531,0.97647,0.91569,43.416
319.17,-0.15663,0.261,-0.054688,0.97647,0.94118,43.025
319.18,-0.15964,0.261,-0.083984,0.97647,0.96078,42.438
319.18,-0.16265,0.26295,-0.089844,0.97059,0.96078,42.243
319.19,-0.16867,0.26979,-0.09375,0.97647,0.96078,42.047
319.2,-0.17169,0.28152,-0.09375,0.97059,0.96667,42.047
319.21,-0.1747,0.29521,-0.089844,0.97647,0.96078,42.047
319.22,-0.17771,0.31281,-0.099609,0.97059,0.96667,42.047
319.22,-0.18072,0.33627,-0.089844,0.97059,0.96078,42.243
319.23,-0.18373,0.36364,-0.09375,0.96667,0.97059,42.438
319.24,-0.18373,0.39589,-0.064453,0.95098,0.95686,42.438
319.25,-0.18675,0.43011,-0.019531,0.90196,0.93137,42.634
319.26,-0.18675,0.4653,0.076172,0.81176,0.87059,42.829
319.26,-0.18976,0.50049,0.080078,0.78627,0.85098,43.025
319.27,-0.18976,0.53372,-0.09375,0.64118,0.87059,43.025
319.28,-0.18976,0.56696,-0.19922,0.57451,0.90196,43.025
319.29,-0.18976,0.59726,-0.29883,0.68627,1.0059,43.025
319.3,-0.18976,0.62463,-0.36914,0.92157,1.1118,43.025
319.3,-0.18976,0.64809,-0.19336,1.0216,1.0314,43.025
319.31,-0.18976,0.66471,-0.10938,1.0275,0.98627,43.025
319.32,-0.18976,0.67644,-0.070312,1.0471,0.96078,43.025
319.33,-0.18976,0.68719,-0.064453,1.0471,0.96078,43.025
319.34,-0.18976,0.69599,-0.048828,1.0471,0.95098,43.025
319.34,-0.18976,0.6999,-0.048828,1.0471,0.95686,43.025
319.35,-0.19277,0.70088,-0.035156,1.0471,0.94118,43.025
319.36,-0.19277,0.69697,-0.044922,1.0471,0.94706,43.025
319.37,-0.19578,0.69013,-0.025391,1.0412,0.94118,42.829
319.38,-0.19578,0.67937,-0.039062,1.0471,0.94118,42.829
319.38,-0.1988,0.66471,-0.025391,1.0412,0.93725,42.634
319.39,-0.20181,0.64809,-0.019531,1.0471,0.93137,42.634
319.4,-0.20181,0.62952,-0.025391,1.0412,0.94118,42.438
319.41,-0.20482,0.61095,-0.019531,1.0471,0.93137,42.243
319.42,-0.20482,0.59238,-0.025391,1.0314,0.93725,42.047
319.42,-0.20783,0.57185,0,1.0471,0.92549,41.851
319.43,-0.21084,0.55034,-0.013672,1.0412,0.93137,41.46
319.44,-0.21386,0.52981,0,1.0471,0.92157,41.265
319.45,-0.21687,0.50831,0.0058594,1.0412,0.91569,41.069
319.46,-0.21687,0.48876,0.019531,1.0471,0.90588,40.678
319.46,-0.21988,0.46921,0.015625,1.051,0.91176,40.287
319.47,-0.21988,0.45161,0.03125,1.0608,0.8902,39.896
319.48,-0.21988,0.435,0.025391,1.0725,0.90196,39.7
319.49,-0.21988,0.41935,0.044922,1.0725,0.8902,39.309
319.5,-0.21988,0.40665,0.044922,1.0765,0.8902,38.918
319.5,-0.21988,0.39589,0.060547,1.0824,0.88039,38.527
319.51,-0.21687,0.38807,0.050781,1.0725,0.88627,38.331
319.52,-0.21687,0.38319,0.076172,1.0667,0.87059,38.136
319.53,-0.21687,0.3783,0.060547,1.051,0.87059,37.94
319.54,-0.21386,0.37439,0.064453,1.0373,0.86667,38.331
319.54,-0.21386,0.37146,0.044922,1.0157,0.87647,39.505
319.55,-0.21386,0.36852,0.050781,0.99608,0.87059,41.46
319.56,-0.21084,0.36755,0.025391,0.98235,0.88627,44.98
319.57,-0.21084,0.36559,0.035156,0.97059,0.88039,49.479
319.58,-0.21084,0.36461,0.019531,0.96078,0.8902,54.563
319.58,-0.21084,0.36364,0.015625,0.95686,0.89608,60.039
319.59,-0.21084,0.36168,-0.0039062,0.96078,0.90588,65.124
319.6,-0.21386,0.3607,-0.0097656,0.95098,0.91176,69.622
319.61,-0.21386,0.3607,-0.025391,0.96078,0.91569,73.338
319.62,-0.21687,0.35973,-0.035156,0.95686,0.92157,76.076
319.62,-0.21988,0.35973,-0.025391,0.95686,0.91569,77.836
319.63,-0.22289,0.35875,-0.029297,0.95098,0.92157,79.009
319.64,-0.2259,0.35777,-0.025391,0.95686,0.91569,79.205
319.65,-0.22892,0.35679,-0.035156,0.96078,0.93137,79.205
319.66,-0.23193,0.35679,-0.029297,0.97059,0.92157,78.618
319.66,-0.23494,0.35679,-0.044922,0.96667,0.93137,77.836
319.67,-0.24096,0.35582,-0.035156,0.97059,0.92549,76.858
319.68,-0.24398,0.35386,-0.048828,0.96667,0.93137,75.685
319.69,-0.25,0.35093,-0.035156,0.97059,0.92157,74.12
319.7,-0.25301,0.348,-0.048828,0.96667,0.93725,72.555
319.7,-0.25904,0.34604,-0.039062,0.97059,0.93137,70.6
319.71,-0.26205,0.34506,-0.048828,0.97647,0.94118,68.644
319.72,-0.26807,0.34409,-0.035156,0.96667,0.93137,66.493
319.73,-0.27108,0.34213,-0.048828,0.97647,0.94118,64.342
319.74,-0.2741,0.3392,-0.019531,0.97059,0.92157,61.799
319.74,-0.27711,0.33724,-0.013672,0.97647,0.91569,59.452
319.75,-0.28012,0.33431,0.0058594,0.97647,0.91176,57.106
319.76,-0.28313,0.33138,0,0.98235,0.91569,54.954
319.77,-0.28614,0.32747,0.0097656,0.96667,0.90196,52.803
319.78,-0.28614,0.32356,0,0.95686,0.8902,50.847
319.78,-0.28916,0.31965,0,0.95098,0.8902,49.087
319.79,-0.28916,0.31672,-0.0039062,0.94706,0.89608,47.523
319.8,-0.29217,0.31378,0.0058594,0.95686,0.8902,46.154
319.81,-0.29217,0.31085,-0.0039062,0.97647,0.89608,45.176
319.82,-0.29217,0.3089,-0.029297,0.97647,0.92157,44.198
319.82,-0.29217,0.30694,-0.070312,0.97647,0.94706,43.416
319.83,-0.29217,0.30596,-0.089844,0.97647,0.96078,43.025
319.84,-0.29217,0.30792,-0.09375,0.97647,0.95686,42.634
319.85,-0.29217,0.31378,-0.09375,0.97059,0.96667,42.438
319.86,-0.28916,0.32356,-0.083984,0.97647,0.96078,42.243
319.86,-0.28916,0.3392,-0.09375,0.97647,0.96667,42.243
319.87,-0.28916,0.35973,-0.083984,0.97059,0.95686,42.243
319.88,-0.28916,0.3871,-0.09375,0.97647,0.96078,42.438
319.89,-0.28916,0.41838,-0.083984,0.97059,0.95686,42.634
319.9,-0.28916,0.45259,-0.054688,0.94118,0.94118,42.829
319.9,-0.28916,0.48974,0.0097656,0.87647,0.91176,43.025
319.91,-0.28916,0.52297,0.076172,0.78039,0.85098,43.025
319.92,-0.29217,0.5523,-0.029297,0.7451,0.87059,43.22
319.93,-0.29217,0.58553,-0.16016,0.58039,0.8902,43.416
319.94,-0.29217,0.61877,-0.22852,0.56078,0.92157,43.416
319.94,-0.29518,0.64907,-0.33984,0.73529,1.0471,43.612
319.95,-0.29518,0.67644,-0.35938,0.96667,1.0922,43.612
319.96,-0.29819,0.7087,-0.14453,1.0157,1.002,43.612
319.97,-0.29819,0.74194,-0.074219,1.0314,0.96667,43.612
319.98,-0.3012,0.76344,-0.058594,1.0471,0.96078,43.612
319.98,-0.3012,0.77713,-0.039062,1.0412,0.95098,43.807
319.99,-0.3012,0.78592,-0.035156,1.0471,0.94706,43.612
320,-0.30422,0.78983,-0.025391,1.0412,0.93725,43.612
320.01,-0.30422,0.78886,-0.029297,1.0471,0.94118,43.612
320.02,-0.30422,0.78397,-0.035156,1.0471,0.93725,43.416
320.02,-0.30422,0.77615,-0.013672,1.0471,0.93725,43.416
320.03,-0.30723,0.7654,-0.019531,1.0412,0.92549,43.22
320.04,-0.30723,0.75073,0,1.0471,0.92157,43.025
320.05,-0.30723,0.73412,-0.013672,1.0412,0.93137,43.025
320.06,-0.30723,0.71457,-0.0039062,1.0471,0.92549,42.829
320.06,-0.31024,0.69306,-0.013672,1.0471,0.93137,42.438
320.07,-0.31024,0.66862,0,1.0471,0.92157,42.243
320.08,-0.31024,0.64321,-0.0039062,1.0471,0.93137,42.047
320.09,-0.31024,0.61779,0,1.0471,0.91569,41.656
320.1,-0.30723,0.59238,-0.0039062,1.0412,0.92157,41.46
320.1,-0.30723,0.56696,0.015625,1.0471,0.91176,41.069
320.11,-0.30723,0.54545,0.0097656,1.051,0.91569,40.678
320.12,-0.30723,0.52688,0.03125,1.0471,0.90588,40.287
320.13,-0.30422,0.50733,0.019531,1.0569,0.91176,39.896
320.14,-0.30422,0.48876,0.035156,1.0725,0.90196,39.505
320.14,-0.30422,0.47214,0.035156,1.0765,0.90196,39.113
320.15,-0.3012,0.4565,0.050781,1.0765,0.8902,38.918
320.16,-0.29819,0.44282,0.041016,1.0824,0.8902,38.527
320.17,-0.29819,0.43109,0.054688,1.0725,0.88039,38.331
320.18,-0.29518,0.41935,0.044922,1.0608,0.8902,38.136
320.18,-0.29217,0.41056,0.054688,1.0412,0.88039,37.94
320.19,-0.28916,0.40469,0.044922,1.0275,0.87647,38.331
320.2,-0.28916,0.3998,0.050781,1.0118,0.88039,39.309
320.21,-0.28614,0.39687,0.035156,0.99608,0.87647,41.46
320.22,-0.28313,0.39492,0.03125,0.97647,0.8902,44.589
320.22,-0.28012,0.39492,0.019531,0.97059,0.88627,48.696
320.23,-0.28012,0.39394,0.015625,0.96078,0.89608,53.39
320.24,-0.27711,0.39394,0.0058594,0.96667,0.89608,58.475
320.25,-0.2741,0.39296,0,0.96078,0.90588,63.168
320.26,-0.2741,0.39198,-0.0097656,0.96078,0.91176,67.471
320.26,-0.27108,0.39101,-0.019531,0.96078,0.91569,71.186
320.27,-0.27108,0.38905,-0.013672,0.96667,0.91176,73.924
320.28,-0.27108,0.38612,-0.025391,0.95686,0.91569,75.685
320.29,-0.26807,0.38416,-0.019531,0.96078,0.91569,76.858
320.3,-0.27108,0.38123,-0.029297,0.95686,0.92549,77.249
320.3,-0.27108,0.37928,-0.025391,0.96667,0.92157,77.054
320.31,-0.27108,0.37732,-0.035156,0.97059,0.93137,76.662
320.32,-0.27108,0.37634,-0.025391,0.96667,0.92157,75.88
