Time [s], I, RESP, II, V, PLETH
290.26,0.7793,0.76246,0.11961,0.71569,0.51613
290.26,0.7793,0.75269,0.11373,0.7098,0.54057
290.27,0.77539,0.74291,0.11961,0.7098,0.56403
290.28,0.76953,0.73216,0.11961,0.70588,0.58553
290.29,0.7793,0.72141,0.12941,0.7,0.60704
290.3,0.7793,0.7087,0.14314,0.70588,0.62757
290.3,0.7793,0.69697,0.14902,0.7,0.64614
290.31,0.7793,0.68328,0.14902,0.69608,0.66373
290.32,0.7793,0.6696,0.13922,0.70588,0.67644
290.33,0.78516,0.65494,0.13333,0.7098,0.68622
290.34,0.78516,0.64027,0.12353,0.71569,0.69599
290.34,0.78516,0.62463,0.12353,0.71569,0.70479
290.35,0.78906,0.60899,0.10392,0.71569,0.71163
290.36,0.79883,0.59335,0.10392,0.72549,0.71554
290.37,0.81055,0.57771,0.1098,0.73137,0.71848
290.38,0.81055,0.56109,0.12353,0.72157,0.71945
290.38,0.78906,0.54448,0.11961,0.71569,0.71848
290.39,0.77539,0.52786,0.10392,0.71569,0.71652
290.4,0.76953,0.51124,0.098039,0.71569,0.71359
290.41,0.76953,0.49365,0.088235,0.71569,0.7087
290.42,0.76562,0.47605,0.088235,0.72157,0.70381
290.42,0.75977,0.45846,0.088235,0.71569,0.69697
290.43,0.76562,0.43988,0.084314,0.72157,0.68915
290.44,0.76953,0.42131,0.088235,0.72157,0.68133
290.45,0.75977,0.40274,0.084314,0.72157,0.67253
290.46,0.76562,0.38416,0.088235,0.72549,0.66276
290.46,0.76562,0.36559,0.088235,0.72157,0.65298
290.47,0.75977,0.34702,0.094118,0.71569,0.64223
290.48,0.7207,0.32845,0.10392,0.7098,0.63245
290.49,0.70508,0.31085,0.11961,0.72549,0.62366
290.5,1.0137,0.29326,0.31373,0.7902,0.61388
290.5,1.3633,0.27566,0.53529,0.81176,0.60508
290.51,1.4492,0.25709,0.3,0.83529,0.59726
290.52,0.75391,0.23949,-0.076471,0.57451,0.58944
290.53,0.64062,0.2219,-0.12157,0.5549,0.5826
290.54,0.71484,0.20528,-0.0058823,0.68039,0.57576
290.54,0.75,0.18866,0.058824,0.71569,0.56891
290.55,0.74414,0.17204,0.078431,0.71569,0.56109
290.56,0.74023,0.1564,0.084314,0.71569,0.55327
290.57,0.74023,0.14076,0.084314,0.71569,0.54643
290.58,0.74414,0.12512,0.088235,0.71569,0.53959
290.58,0.75,0.10948,0.084314,0.72549,0.53177
290.59,0.75,0.094819,0.084314,0.72549,0.52493
290.6,0.75,0.080156,0.084314,0.72157,0.51711
290.61,0.74414,0.066471,0.094118,0.72549,0.51026
290.62,0.75,0.051808,0.094118,0.72157,0.50342
290.62,0.75391,0.038123,0.098039,0.72157,0.49756
290.63,0.75977,0.02346,0.094118,0.72549,0.49071
290.64,0.75391,0.0087977,0.094118,0.72549,0.48387
290.65,0.75977,0.0039101,0.098039,0.72157,0.47605
290.66,0.75977,0,0.098039,0.72549,0.46921
290.66,0.75977,0,0.098039,0.72549,0.46334
290.67,0.76562,0,0.10392,0.72549,0.4565
290.68,0.76953,0,0.1098,0.73137,0.44966
290.69,0.7793,0,0.11373,0.73137,0.44282
290.7,0.78516,0,0.11961,0.73529,0.43597
290.7,0.79492,0,0.12353,0.73529,0.42913
290.71,0.80469,0,0.12353,0.74118,0.42229
290.72,0.81055,0,0.12941,0.73529,0.4174
290.73,0.81055,0,0.12941,0.74118,0.41153
290.74,0.81445,0,0.13333,0.74118,0.40665
290.74,0.82031,0,0.13922,0.74118,0.40078
290.75,0.83008,0,0.14902,0.74118,0.39589
290.76,0.83008,0,0.14314,0.74118,0.39003
290.77,0.83008,0,0.14314,0.7451,0.38514
290.78,0.83008,0,0.14902,0.74118,0.38123
290.78,0.83008,0,0.13333,0.74118,0.37634
290.79,0.83008,0,0.12941,0.74118,0.37243
290.8,0.82031,0,0.12941,0.74118,0.36755
290.81,0.81445,0,0.11961,0.74118,0.36364
290.82,0.80469,0,0.10392,0.73529,0.35973
290.82,0.79492,0,0.10392,0.73137,0.35679
290.83,0.79492,0,0.10392,0.72549,0.35288
290.84,0.78516,0,0.098039,0.72549,0.34995
290.85,0.78516,0,0.098039,0.72157,0.34604
290.86,0.78516,0,0.098039,0.72157,0.34213
290.86,0.77539,0,0.088235,0.71569,0.33822
290.87,0.76953,0,0.088235,0.71569,0.33431
290.88,0.77539,0,0.094118,0.71569,0.3304
290.89,0.76562,0,0.088235,0.71569,0.32845
290.9,0.75977,0,0.084314,0.71569,0.32551
290.9,0.75977,0,0.088235,0.71569,0.32356
290.91,0.75977,0,0.094118,0.7098,0.3216
290.92,0.75977,0,0.098039,0.7098,0.32063
290.93,0.75391,0,0.094118,0.70588,0.31867
290.94,0.75391,0,0.098039,0.7098,0.31672
290.94,0.75391,0,0.094118,0.70588,0.31476
290.95,0.75391,0,0.094118,0.70588,0.31281
290.96,0.75977,0,0.098039,0.70588,0.31085
290.97,0.75977,0,0.098039,0.7098,0.30987
290.98,0.75977,0,0.10392,0.7098,0.31183
290.98,0.75977,0,0.10392,0.7098,0.31672
290.99,0.75977,0,0.10392,0.70588,0.32454
291,0.76562,0,0.1098,0.70588,0.33529
291.01,0.76562,0,0.1098,0.7098,0.348
291.02,0.76953,0,0.1098,0.7098,0.36168
291.02,0.76953,0,0.1098,0.7098,0.37537
291.03,0.77539,0,0.1098,0.7098,0.39296
291.04,0.77539,0,0.1098,0.7098,0.41153
291.05,0.76953,0,0.10392,0.7098,0.43206
291.06,0.76953,0,0.1098,0.7098,0.45259
291.06,0.76953,0,0.10392,0.7098,0.4741
291.07,0.76953,0,0.10392,0.71569,0.4956
291.08,0.76953,0,0.10392,0.7098,0.51613
291.09,0.76953,0,0.10392,0.7098,0.53666
291.1,0.77539,0,0.10392,0.7098,0.55621
291.1,0.76953,0,0.12353,0.70588,0.57674
291.11,0.77539,0,0.13333,0.69608,0.59531
291.12,0.77539,0,0.13922,0.7,0.60997
291.13,0.77539,0,0.13922,0.7,0.62952
291.14,0.78516,0,0.12941,0.70588,0.65298
291.14,0.78906,0,0.12941,0.71569,0.6696
291.15,0.78516,0,0.11961,0.71569,0.68328
291.16,0.78906,0,0.12353,0.71569,0.69404
291.17,0.78906,0,0.098039,0.71569,0.70283
291.18,0.80469,0,0.10392,0.72157,0.71065
291.18,0.81055,0,0.10392,0.73137,0.7175
291.19,0.81055,0,0.11961,0.72549,0.72239
291.2,0.78516,0,0.10392,0.72157,0.7263
291.21,0.77539,0,0.094118,0.71569,0.72825
291.22,0.76562,0,0.088235,0.71569,0.72825
291.22,0.76953,0,0.084314,0.72157,0.7263
291.23,0.76562,0,0.078431,0.72549,0.72336
291.24,0.75977,0,0.078431,0.71569,0.71848
291.25,0.75977,0,0.078431,0.72549,0.71261
291.26,0.75977,0,0.084314,0.71569,0.70479
291.26,0.76562,0,0.078431,0.72157,0.69599
291.27,0.76562,0,0.078431,0.71569,0.68719
291.28,0.76562,0,0.084314,0.72157,0.67742
291.29,0.75391,0,0.084314,0.71569,0.66764
291.3,0.70508,0,0.094118,0.7,0.65787
291.3,0.69531,0,0.13922,0.73137,0.64809
291.31,1.0996,0,0.3451,0.81569,0.63734
291.32,1.4336,0,0.5098,0.85686,0.62757
291.33,1.4883,0,0.17843,0.88627,0.61877
291.34,0.71484,0,-0.13725,0.56471,0.60997
291.34,0.64453,0,-0.076471,0.60588,0.60117
291.35,0.72461,0,0.013725,0.68627,0.5914
291.36,0.74414,0,0.062745,0.71569,0.5826
291.37,0.73438,0,0.078431,0.71569,0.5738
291.38,0.73438,0,0.084314,0.7098,0.565
291.38,0.73438,0,0.078431,0.71569,0.55621
291.39,0.74023,0,0.078431,0.71569,0.54741
291.4,0.74414,0,0.078431,0.72157,0.53861
291.41,0.74023,0,0.088235,0.71569,0.52981
291.42,0.74414,0,0.084314,0.72157,0.52199
291.42,0.75391,0,0.078431,0.72157,0.51515
291.43,0.75,0,0.088235,0.72157,0.50831
291.44,0.75391,0,0.094118,0.71569,0.50147
291.45,0.75391,0,0.094118,0.72157,0.4956
291.46,0.75391,0,0.088235,0.72157,0.48876
291.46,0.75391,0,0.084314,0.72157,0.48289
291.47,0.75977,0,0.094118,0.72157,0.47605
291.48,0.75977,0,0.094118,0.72549,0.46823
291.49,0.76562,0,0.098039,0.72157,0.46041
291.5,0.77539,0,0.1098,0.72549,0.45357
291.5,0.7793,0,0.11373,0.72549,0.44673
291.51,0.78906,0,0.1098,0.73529,0.44086
291.52,0.78906,0,0.11373,0.73529,0.43597
291.53,0.80469,0,0.12353,0.73529,0.43109
291.54,0.81055,0,0.12941,0.74118,0.4262
291.54,0.81445,0,0.12941,0.74118,0.42033
291.55,0.82031,0,0.12941,0.7451,0.41544
291.56,0.83008,0,0.14314,0.75098,0.40958
291.57,0.83398,0,0.14902,0.75098,0.40469
291.58,0.83984,0,0.1549,0.7451,0.39883
291.58,0.83398,0,0.14902,0.75098,0.39394
291.59,0.83398,0,0.13333,0.7451,0.38905
291.6,0.83008,0,0.12941,0.75098,0.38416
291.61,0.83398,0,0.13333,0.75098,0.38025
291.62,0.82422,0,0.12353,0.74118,0.37634
291.62,0.81445,0,0.12941,0.74118,0.37439
291.63,0.81055,0,0.1098,0.74118,0.37146
291.64,0.79883,0,0.10392,0.73529,0.36755
291.65,0.79492,0,0.10392,0.73137,0.36461
291.66,0.78516,0,0.098039,0.73137,0.3607
291.66,0.78906,0,0.098039,0.72157,0.35679
291.67,0.78516,0,0.10392,0.71569,0.35386
291.68,0.7793,0,0.094118,0.72157,0.34995
291.69,0.78516,0,0.098039,0.71569,0.34604
291.7,0.76562,0,0.088235,0.71569,0.34213
291.7,0.75977,0,0.094118,0.7098,0.33822
291.71,0.76953,0,0.098039,0.7098,0.33431
291.72,0.76562,0,0.084314,0.71569,0.33236
291.73,0.75977,0,0.084314,0.7098,0.33138
291.74,0.76562,0,0.078431,0.71569,0.32942
291.74,0.75977,0,0.088235,0.71569,0.32649
291.75,0.75391,0,0.084314,0.7098,0.32454
291.76,0.75977,0,0.094118,0.7098,0.32258
291.77,0.75977,0,0.098039,0.7098,0.3216
291.78,0.75977,0,0.10392,0.70588,0.3216
291.78,0.75977,0,0.098039,0.70588,0.32258
291.79,0.76953,0,0.1098,0.70588,0.32551
291.8,0.75977,0,0.1098,0.7098,0.3304
291.81,0.75977,0,0.11373,0.70588,0.33822
291.82,0.76562,0,0.1098,0.7098,0.34897
291.82,0.75977,0,0.11373,0.71569,0.3607
291.83,0.76562,0,0.11373,0.7098,0.37537
291.84,0.75977,0,0.10392,0.71569,0.39296
291.85,0.77539,0,0.1098,0.7098,0.41251
291.86,0.77539,0,0.11373,0.7098,0.43304
291.86,0.76953,0,0.11373,0.70588,0.45455
291.87,0.76562,0,0.1098,0.7098,0.47703
291.88,0.76953,0,0.10392,0.70588,0.49951
291.89,0.76562,0,0.10392,0.7098,0.52297
291.9,0.76953,0,0.098039,0.7098,0.54448
291.9,0.76953,0,0.094118,0.7098,0.56598
291.91,0.76953,0,0.11373,0.70588,0.58553
291.92,0.7793,0,0.12941,0.69608,0.60215
291.93,0.78516,0,0.13333,0.69608,0.61681
291.94,0.7793,0,0.13333,0.7,0.63245
291.94,0.78516,0,0.12941,0.7,0.64907
291.95,0.78516,0,0.12941,0.7098,0.66471
291.96,0.79492,0,0.11961,0.71569,0.6784
291.97,0.78516,0,0.11373,0.7098,0.6911
291.98,0.78906,0,0.10392,0.71569,0.70283
291.98,0.80469,0,0.098039,0.71569,0.71163
291.99,0.81055,0,0.10392,0.72549,0.71848
292,0.81445,0,0.11373,0.72157,0.72434
292.01,0.80469,0,0.11961,0.71569,0.72825
292.02,0.77539,0,0.098039,0.71569,0.73021
292.02,0.76562,0,0.088235,0.71569,0.73118
292.03,0.76562,0,0.078431,0.72157,0.73118
292.04,0.75977,0,0.078431,0.71569,0.73021
292.05,0.76562,0,0.07451,0.72157,0.72727
292.06,0.75977,0,0.07451,0.72157,0.72336
292.06,0.76562,0,0.068627,0.71569,0.71652
292.07,0.75977,0,0.07451,0.72157,0.70772
292.08,0.75977,0,0.07451,0.71569,0.69892
292.09,0.75391,0,0.078431,0.71569,0.69013
292.1,0.75977,0,0.078431,0.71569,0.67937
292.1,0.72461,0,0.084314,0.70588,0.66764
292.11,0.69531,0,0.088235,0.69608,0.65689
292.12,0.91016,0,0.21961,0.78627,0.64712
292.13,1.3301,0,0.4549,0.85686,0.63734
292.14,1.498,0,0.4902,0.91176,0.62757
292.14,0.97461,0,-0.072549,0.67059,0.61877
292.15,0.66016,0,-0.15098,0.56078,0.60899
292.16,0.70898,0,-0.031373,0.6549,0.6002
292.17,0.73047,0,0.039216,0.7,0.59042
292.18,0.73438,0,0.068627,0.71569,0.58162
292.18,0.73438,0,0.078431,0.71569,0.5738
292.19,0.73438,0,0.078431,0.7098,0.565
292.2,0.73438,0,0.078431,0.71569,0.55718
292.21,0.73438,0,0.078431,0.71569,0.54839
292.22,0.74023,0,0.078431,0.71569,0.54154
292.22,0.73438,0,0.084314,0.71569,0.5347
292.23,0.74414,0,0.084314,0.71569,0.52786
292.24,0.74414,0,0.088235,0.72157,0.52004
292.25,0.74414,0,0.084314,0.71569,0.51222
292.26,0.74414,0,0.084314,0.71569,0.5044
292.26,0.75977,0,0.088235,0.71569,0.49658
292.27,0.75391,0,0.088235,0.71569,0.48876
292.28,0.75391,0,0.084314,0.72157,0.48094
292.29,0.75977,0,0.098039,0.72549,0.47312
292.3,0.76562,0,0.10392,0.72157,0.46628
292.3,0.76562,0,0.10392,0.72549,0.45943
292.31,0.7793,0,0.1098,0.72549,0.45357
292.32,0.7793,0,0.11373,0.73137,0.44868
292.33,0.78906,0,0.12353,0.73137,0.44282
292.34,0.79492,0,0.11961,0.73529,0.43793
292.34,0.80469,0,0.12941,0.73529,0.43206
292.35,0.81055,0,0.12941,0.74118,0.4262
292.36,0.82031,0,0.13333,0.74118,0.42033
292.37,0.82422,0,0.14902,0.7451,0.41544
292.38,0.83008,0,0.14902,0.7451,0.40958
292.38,0.83008,0,0.14902,0.7451,0.40469
292.39,0.83398,0,0.14902,0.74118,0.39883
292.4,0.83008,0,0.14902,0.74118,0.39394
292.41,0.83008,0,0.13922,0.74118,0.38905
292.42,0.83398,0,0.13333,0.74118,0.38416
292.42,0.82422,0,0.12941,0.74118,0.38025
292.43,0.81445,0,0.11961,0.74118,0.37634
292.44,0.81055,0,0.11961,0.74118,0.37243
292.45,0.81055,0,0.11373,0.73137,0.3695
292.46,0.80469,0,0.11373,0.72549,0.36657
292.46,0.79492,0,0.10392,0.72157,0.36364
292.47,0.78906,0,0.10392,0.71569,0.3607
292.48,0.78516,0,0.10392,0.71569,0.35777
292.49,0.78516,0,0.094118,0.71569,0.35386
292.5,0.7793,0,0.094118,0.71569,0.34995
292.5,0.76953,0,0.088235,0.7098,0.34604
292.51,0.77539,0,0.094118,0.7098,0.34311
292.52,0.75977,0,0.084314,0.70588,0.34115
292.53,0.76562,0,0.088235,0.70588,0.33724
292.54,0.75977,0,0.084314,0.7098,0.33431
292.54,0.75977,0,0.088235,0.70588,0.33138
292.55,0.75977,0,0.088235,0.7098,0.32845
292.56,0.75977,0,0.098039,0.7,0.32551
292.57,0.75391,0,0.088235,0.70588,0.32258
292.58,0.75,0,0.094118,0.7,0.31965
292.58,0.75391,0,0.10392,0.7,0.31965
292.59,0.75391,0,0.10392,0.7,0.3216
292.6,0.74414,0,0.10392,0.69608,0.32551
292.61,0.75977,0,0.1098,0.70588,0.3304
292.62,0.75391,0,0.11373,0.70588,0.33724
292.62,0.75977,0,0.11373,0.7098,0.34604
292.63,0.75977,0,0.10392,0.71569,0.35875
292.64,0.76562,0,0.11373,0.7098,0.37243
292.65,0.76562,0,0.11961,0.7098,0.38905
292.66,0.76953,0,0.10392,0.71569,0.40762
292.66,0.77539,0,0.1098,0.70588,0.42717
292.67,0.76562,0,0.11961,0.70588,0.4477
292.68,0.76953,0,0.11373,0.70588,0.46921
292.69,0.76562,0,0.1098,0.70588,0.49169
292.7,0.76953,0,0.10392,0.7098,0.5132
292.7,0.76562,0,0.1098,0.70588,0.53568
292.71,0.76953,0,0.11373,0.7,0.55327
292.72,0.76953,0,0.12941,0.69608,0.56989
292.73,0.76953,0,0.12941,0.6902,0.58749
292.74,0.77539,0,0.12941,0.7,0.60606
292.74,0.7793,0,0.13333,0.69608,0.62366
292.75,0.7793,0,0.12353,0.70588,0.64027
292.76,0.78906,0,0.11373,0.71569,0.65494
292.77,0.78516,0,0.1098,0.71569,0.66862
292.78,0.78516,0,0.10392,0.71569,0.68133
292.78,0.78906,0,0.098039,0.71569,0.69208
292.79,0.81055,0,0.10392,0.72157,0.70088
292.8,0.81055,0,0.10392,0.72549,0.7087
292.81,0.79883,0,0.1098,0.72157,0.71457
292.82,0.77539,0,0.088235,0.71569,0.7175
292.82,0.76953,0,0.084314,0.71569,0.71848
292.83,0.75977,0,0.078431,0.71569,0.71945
292.84,0.75977,0,0.078431,0.71569,0.71848
292.85,0.75977,0,0.078431,0.7098,0.7175
292.86,0.75977,0,0.078431,0.71569,0.71457
292.86,0.75977,0,0.078431,0.71569,0.70968
292.87,0.75977,0,0.078431,0.7098,0.70283
292.88,0.75977,0,0.078431,0.71569,0.69501
292.89,0.75977,0,0.07451,0.71569,0.68719
292.9,0.75977,0,0.078431,0.71569,0.67742
292.9,0.73438,0,0.078431,0.70588,0.66764
292.91,0.68555,0,0.094118,0.68627,0.65787
292.92,0.79883,0,0.16863,0.74118,0.64809
292.93,1.1992,0,0.38431,0.8451,0.63832
292.94,1.5,0,0.48039,0.90196,0.62854
292.94,1.2051,0,0.033333,0.90588,0.61877
292.95,0.66992,0,-0.14706,0.5451,0.60899
292.96,0.6543,0,-0.05098,0.62549,0.59922
292.97,0.72461,0,0.029412,0.6902,0.58944
292.98,0.74023,0,0.062745,0.70588,0.57967
292.98,0.73438,0,0.07451,0.7098,0.56989
292.99,0.73047,0,0.084314,0.7098,0.56012
293,0.73047,0.0048876,0.078431,0.71569,0.55034
293.01,0.73438,0.010753,0.078431,0.7098,0.54154
293.02,0.74023,0.022483,0.088235,0.71569,0.53372
293.02,0.73438,0.034213,0.084314,0.71569,0.52688
293.03,0.73438,0.048876,0.078431,0.71569,0.51906
293.04,0.74414,0.062561,0.084314,0.71569,0.51124
293.05,0.75,0.078201,0.078431,0.71569,0.50342
293.06,0.75,0.094819,0.084314,0.71569,0.49658
293.06,0.75391,0.11241,0.088235,0.71569,0.49071
293.07,0.75,0.13099,0.084314,0.71569,0.48485
293.08,0.75391,0.15152,0.094118,0.72157,0.47801
293.09,0.75977,0.17204,0.094118,0.72157,0.47019
293.1,0.75977,0.20039,0.094118,0.72157,0.46334
293.1,0.76562,0.22776,0.10392,0.71569,0.4565
293.11,0.76953,0.26393,0.1098,0.72549,0.44966
293.12,0.77539,0.29912,0.10392,0.72549,0.44379
293.13,0.78516,0.348,0.11373,0.73137,0.43597
293.14,0.78516,0.39589,0.12941,0.72549,0.42913
293.14,0.79492,0.45552,0.12353,0.73137,0.42229
293.15,0.80469,0.51515,0.12941,0.73529,0.41642
293.16,0.81055,0.58162,0.13922,0.73137,0.41056
293.17,0.82031,0.64712,0.14902,0.73137,0.40469
293.18,0.83008,0.71554,0.14902,0.73529,0.38612
293.18,0.83008,0.78397,0.14902,0.74118,0.36168
293.19,0.83008,0.83871,0.14902,0.73529,0.34604
293.2,0.83008,0.89247,0.1549,0.74118,0.33431
293.21,0.83008,0.93451,0.14902,0.73529,0.32649
293.22,0.83008,0.97654,0.14314,0.73529,0.32063
293.22,0.82422,0.98827,0.13333,0.73529,0.31574
293.23,0.81445,1,0.12941,0.73137,0.31183
293.24,0.81055,1,0.12941,0.72549,0.30792
293.25,0.80469,1,0.12353,0.72157,0.30303
293.26,0.79883,1,0.11961,0.72157,0.29912
293.26,0.78906,1,0.1098,0.71569,0.29423
293.27,0.78906,1,0.1098,0.71569,0.28935
293.28,0.78906,1,0.11373,0.71569,0.28543
293.29,0.78516,1,0.10392,0.71569,0.27957
293.3,0.7793,1,0.1098,0.70588,0.27468
293.3,0.76562,1,0.10392,0.7098,0.26882
293.31,0.76953,1,0.088235,0.7098,0.26491
293.32,0.75977,1,0.098039,0.70588,0.26197
293.33,0.75977,1,0.098039,0.7,0.25904
293.34,0.75391,1,0.084314,0.7,0.25611
293.34,0.76562,1,0.094118,0.70588,0.25318
293.35,0.75391,1,0.088235,0.69608,0.25024
293.36,0.75391,1,0.098039,0.70588,0.24731
293.37,0.75,1,0.094118,0.7,0.24438
293.38,0.75391,1,0.098039,0.70588,0.24242
293.38,0.75,1,0.088235,0.70588,0.24047
293.39,0.75391,1,0.10392,0.7,0.23949
293.4,0.75977,1,0.098039,0.70588,0.23949
293.41,0.75977,1,0.10392,0.7,0.24242
293.42,0.75391,1,0.1098,0.7,0.24829
293.42,0.75391,1,0.10392,0.7,0.25709
293.43,0.75977,1,0.10392,0.7098,0.26882
293.44,0.75977,1,0.10392,0.7098,0.28446
293.45,0.75977,1,0.11373,0.70588,0.30205
293.46,0.76562,1,0.12353,0.7098,0.32258
293.46,0.76562,1,0.10392,0.71569,0.34409
293.47,0.76562,1,0.10392,0.7098,0.36657
293.48,0.77539,1,0.1098,0.71569,0.38905
293.49,0.76953,1,0.11373,0.7098,0.41349
293.5,0.75977,1,0.1098,0.7098,0.43695
293.5,0.76953,1,0.11961,0.70588,0.46139
293.51,0.77539,1,0.13922,0.7,0.48192
293.52,0.76953,1,0.13922,0.7,0.50049
293.53,0.76562,1,0.12941,0.69608,0.52004
293.54,0.76953,1,0.13922,0.69608,0.53861
293.54,0.78516,1,0.13333,0.7098,0.55621
293.55,0.77539,1,0.1098,0.71569,0.5738
293.56,0.7793,1,0.1098,0.72157,0.5914
293.57,0.78516,1,0.10392,0.72157,0.60704
293.58,0.79883,1,0.10392,0.72549,0.62072
293.58,0.79883,1,0.094118,0.73137,0.63441
293.59,0.80469,1,0.10392,0.72549,0.64614
293.6,0.78906,1,0.11373,0.72157,0.65494
293.61,0.76953,1,0.094118,0.72157,0.66178
293.62,0.77539,1,0.084314,0.72157,0.66569
293.62,0.76953,1,0.078431,0.72157,0.66764
293.63,0.75977,1,0.084314,0.72549,0.66862
293.64,0.75977,1,0.078431,0.72549,0.66862
293.65,0.76562,1,0.07451,0.72549,0.66764
293.66,0.75977,1,0.078431,0.72157,0.66373
293.66,0.76562,1,0.084314,0.72549,0.65689
293.67,0.75977,1,0.07451,0.73137,0.64809
293.68,0.76953,1,0.078431,0.72549,0.63832
293.69,0.75977,1,0.07451,0.72549,0.62659
293.7,0.75,1,0.078431,0.72549,0.61388
293.7,0.70508,1,0.07451,0.71569,0.60117
293.71,0.85547,1,0.17843,0.76667,0.59042
293.72,1.2246,1,0.4451,0.8,0.57967
293.73,1.4082,1,0.53922,0.78627,0.56696
293.74,0.93945,1,0.068627,0.61961,0.55523
293.74,0.58398,1,-0.11176,0.51961,0.5435
293.75,0.66406,1,-0.031373,0.6451,0.53079
293.76,0.73438,1,0.029412,0.71569,0.51906
293.77,0.75391,1,0.058824,0.73137,0.50733
293.78,0.75,1,0.068627,0.72549,0.49658
293.78,0.75391,1,0.058824,0.73137,0.48583
293.79,0.75,1,0.07451,0.73137,0.47507
293.8,0.75977,1,0.068627,0.73529,0.4653
293.81,0.75391,1,0.07451,0.73137,0.45552
293.82,0.75391,1,0.068627,0.73529,0.4477
293.82,0.75977,1,0.068627,0.74118,0.43988
293.83,0.75977,1,0.068627,0.74118,0.43109
293.84,0.75977,1,0.098039,0.73137,0.42229
293.85,0.75977,1,0.07451,0.74118,0.41349
293.86,0.76562,1,0.052941,0.74118,0.40469
293.86,0.76953,1,0.068627,0.73137,0.39589
293.87,0.75977,1,0.078431,0.73137,0.3871
293.88,0.7793,1,0.078431,0.73529,0.37928
293.89,0.76953,1,0.07451,0.73529,0.37048
293.9,0.7793,1,0.088235,0.73137,0.3607
293.9,0.78516,1,0.11373,0.72549,0.35191
293.91,0.79883,1,0.098039,0.73529,0.34409
293.92,0.80469,1,0.094118,0.74118,0.33724
293.93,0.81055,1,0.098039,0.7451,0.32942
293.94,0.81445,1,0.1098,0.7451,0.3216
293.94,0.82031,1,0.11961,0.74118,0.31476
293.95,0.82031,1,0.12353,0.74118,0.30792
293.96,0.83008,1,0.14902,0.74118,0.30108
293.97,0.83398,1,0.13333,0.74118,0.29423
293.98,0.84375,1,0.14902,0.74118,0.28641
293.98,0.83984,1,0.14902,0.73529,0.27957
293.99,0.84375,1,0.14902,0.74118,0.2737
294,0.83984,1,0.13922,0.74118,0.26882
294.01,0.83398,1,0.13333,0.74118,0.26588
294.02,0.83008,1,0.12353,0.73529,0.26295
294.02,0.83008,1,0.12941,0.73137,0.25904
294.03,0.81445,1,0.11373,0.72549,0.25415
294.04,0.81055,1,0.1098,0.72549,0.24927
294.05,0.79883,1,0.098039,0.72157,0.2434
294.06,0.79883,1,0.088235,0.72549,0.23656
294.06,0.79883,1,0.098039,0.72157,0.23069
294.07,0.79492,1,0.10392,0.71569,0.22483
294.08,0.78516,1,0.088235,0.72157,0.21994
294.09,0.77539,1,0.088235,0.71569,0.21603
294.1,0.76953,1,0.078431,0.71569,0.21408
294.1,0.76562,1,0.088235,0.71569,0.21212
294.11,0.77539,1,0.10392,0.71569,0.21114
294.12,0.76562,1,0.094118,0.71569,0.21114
294.13,0.75977,1,0.078431,0.71569,0.21017
294.14,0.76562,1,0.078431,0.7098,0.20723
294.14,0.75977,1,0.07451,0.7098,0.20332
294.15,0.75977,1,0.078431,0.71569,0.19941
294.16,0.75391,1,0.084314,0.7098,0.1955
294.17,0.75977,1,0.078431,0.7098,0.19159
294.18,0.75977,1,0.10392,0.7098,0.18866
294.18,0.76562,1,0.088235,0.71569,0.18671
294.19,0.76562,1,0.084314,0.7098,0.18573
294.2,0.75977,1,0.098039,0.7098,0.18671
294.21,0.76953,1,0.088235,0.71569,0.19062
294.22,0.77539,1,0.084314,0.71569,0.19746
294.22,0.7793,1,0.098039,0.71569,0.20723
294.23,0.76953,1,0.10392,0.71569,0.21994
294.24,0.76953,1,0.098039,0.71569,0.23656
294.25,0.76953,1,0.10392,0.71569,0.25611
294.26,0.7793,1,0.084314,0.72157,0.27761
294.26,0.7793,1,0.078431,0.73137,0.30108
294.27,0.78516,1,0.088235,0.72157,0.32454
294.28,0.7793,1,0.094118,0.72157,0.34897
294.29,0.77539,1,0.098039,0.71569,0.37243
294.3,0.77539,1,0.10392,0.71569,0.39687
294.3,0.7793,1,0.1098,0.71569,0.42131
294.31,0.77539,1,0.12353,0.7098,0.44282
294.32,0.7793,1,0.13922,0.70588,0.46237
294.33,0.7793,1,0.13333,0.70588,0.48289
294.34,0.77539,1,0.13922,0.7098,0.50244
294.34,0.78516,1,0.13922,0.71569,0.52102
294.35,0.78516,1,0.13333,0.71569,0.53959
294.36,0.78906,1,0.12941,0.71569,0.55718
294.37,0.78516,1,0.11373,0.71569,0.57283
294.38,0.79883,1,0.1098,0.72157,0.58749
294.38,0.81055,1,0.11961,0.72157,0.59922
294.39,0.81445,1,0.12941,0.72549,0.60997
294.4,0.81055,1,0.13333,0.72157,0.61779
294.41,0.78516,1,0.11961,0.72157,0.62268
294.42,0.78516,1,0.11373,0.71569,0.62561
294.42,0.78516,1,0.1098,0.71569,0.62854
294.43,0.7793,1,0.10392,0.71569,0.62854
294.44,0.7793,1,0.1098,0.71569,0.62659
294.45,0.77539,1,0.1098,0.71569,0.62366
294.46,0.7793,1,0.11373,0.71569,0.61975
294.46,0.77539,1,0.11961,0.71569,0.61388
294.47,0.77539,1,0.11373,0.71569,0.60704
294.48,0.7793,1,0.11961,0.71569,0.59824
294.49,0.77539,1,0.11961,0.71569,0.58847
