Time [s], RESP, PLETH, CVP, II, V, AVR
247.8,0.43206,0.51808,14.003,0.48438,0.67578,0.70588
247.81,0.43206,0.50244,14.081,0.47461,0.67578,0.6902
247.82,0.43206,0.48778,14.12,0.49023,0.66992,0.67059
247.82,0.43206,0.4741,14.198,0.5,0.67969,0.68039
247.83,0.43206,0.46237,14.198,0.50586,0.66406,0.67647
247.84,0.43206,0.45161,14.276,0.4707,0.66016,0.7
247.85,0.43206,0.44086,14.276,0.5,0.6543,0.66078
247.86,0.43206,0.43304,14.276,0.51562,0.67969,0.66471
247.86,0.43206,0.42522,14.276,0.5,0.67578,0.6902
247.87,0.43206,0.42033,14.276,0.49023,0.66406,0.7
247.88,0.43109,0.41544,14.198,0.5293,0.66016,0.65098
247.89,0.43109,0.40958,14.081,0.52539,0.67578,0.6549
247.9,0.43109,0.40371,13.885,0.54492,0.66406,0.63529
247.9,0.43109,0.39785,13.768,0.55078,0.66016,0.65098
247.91,0.43011,0.39101,13.69,0.56055,0.65039,0.62549
247.92,0.43011,0.38612,13.768,0.59961,0.66406,0.61569
247.93,0.43011,0.38025,13.885,0.61914,0.6543,0.59608
247.94,0.43011,0.37439,13.963,0.61523,0.6543,0.5902
247.94,0.42913,0.3695,13.963,0.625,0.65039,0.61569
247.95,0.42913,0.36364,13.963,0.6543,0.64062,0.58431
247.96,0.42913,0.35875,13.885,0.6543,0.62891,0.58431
247.97,0.42913,0.35386,13.885,0.66016,0.625,0.58039
247.98,0.42815,0.35093,13.807,0.66992,0.60547,0.55098
247.98,0.42815,0.34604,13.807,0.67578,0.61914,0.5451
247.99,0.42717,0.34213,13.807,0.65039,0.60938,0.58431
248,0.42717,0.33822,13.807,0.61914,0.60547,0.6
248.01,0.42717,0.33333,13.807,0.625,0.60938,0.58431
248.02,0.4262,0.32942,13.807,0.58008,0.62891,0.61961
248.02,0.4262,0.32356,13.885,0.53516,0.625,0.64118
248.03,0.4262,0.31867,13.963,0.50977,0.63477,0.68039
248.04,0.42522,0.31281,14.003,0.5293,0.64453,0.6451
248.05,0.42522,0.30792,14.081,0.51562,0.63477,0.6549
248.06,0.42424,0.30401,14.081,0.47461,0.625,0.68039
248.06,0.42326,0.30401,14.081,0.5,0.63477,0.66078
248.07,0.42229,0.30694,14.081,0.51562,0.64062,0.6549
248.08,0.42033,0.30792,14.081,0.48047,0.62891,0.68039
248.09,0.41935,0.30596,14.081,0.49023,0.6543,0.68627
248.1,0.41838,0.30303,14.081,0.48438,0.64062,0.6902
248.1,0.4174,0.3001,14.081,0.51562,0.6543,0.66078
248.11,0.41642,0.29619,14.12,0.5,0.64062,0.67059
248.12,0.41544,0.29228,14.081,0.47461,0.64453,0.6902
248.13,0.41447,0.28837,14.081,0.50586,0.6543,0.67647
248.14,0.41447,0.28543,14.003,0.50977,0.64062,0.6549
248.14,0.41349,0.2825,13.963,0.49023,0.65039,0.67647
248.15,0.41251,0.27957,13.963,0.46484,0.65039,0.70588
248.16,0.41153,0.27664,13.963,0.48438,0.64062,0.6902
248.17,0.41153,0.27468,13.807,0.5,0.6543,0.66078
248.18,0.41056,0.27175,13.651,0.48438,0.66406,0.7
248.18,0.41056,0.26882,13.494,0.50977,0.67578,0.66471
248.19,0.40958,0.26491,13.377,0.51562,0.69531,0.67059
248.2,0.40958,0.261,13.338,0.49414,0.68555,0.68039
248.21,0.4086,0.25904,13.338,0.5,0.6543,0.67647
248.22,0.4086,0.25806,13.494,0.49414,0.64453,0.68039
248.22,0.40762,0.26002,13.768,0.49023,0.65039,0.66471
248.23,0.40762,0.26491,14.198,0.46484,0.64062,0.6902
248.24,0.40665,0.27566,14.589,0.41016,0.625,0.72549
248.25,0.40665,0.29032,14.902,0.43555,0.64062,0.7098
248.26,0.40567,0.31085,15.02,0.46484,0.65039,0.68039
248.26,0.40567,0.33627,15.02,0.45508,0.64453,0.67647
248.27,0.40469,0.36168,14.746,0.42969,0.65039,0.72549
248.28,0.40371,0.38807,14.276,0.43555,0.66016,0.71569
248.29,0.40371,0.41838,13.338,0.44922,0.6543,0.7
248.3,0.40176,0.45161,12.203,0.41992,0.6543,0.71569
248.3,0.40078,0.48289,11.265,0.4043,0.6543,0.73137
248.31,0.39883,0.51417,10.717,0.41016,0.66016,0.73529
248.32,0.39687,0.54448,10.561,0.39062,0.66016,0.7451
248.33,0.39492,0.57185,10.561,0.41992,0.68555,0.72157
248.34,0.39296,0.59726,10.443,0.38477,0.70508,0.76078
248.34,0.39003,0.61975,10.13,0.42578,0.68555,0.73529
248.35,0.38612,0.64027,9.7001,0.56445,0.61523,0.62941
248.36,0.38221,0.65885,9.1916,0.81055,0.5,0.47059
248.37,0.3783,0.67253,8.8396,0.91016,0.39453,0.3902
248.38,0.37243,0.68328,8.4485,0.66992,0.375,0.53529
248.38,0.36755,0.69404,8.2138,0.4707,0.49023,0.67059
248.39,0.36266,0.70381,7.9009,0.34961,0.56445,0.7549
248.4,0.35679,0.71163,7.5098,0.31445,0.59961,0.77647
248.41,0.35191,0.71652,7.1969,0.36523,0.65039,0.7451
248.42,0.34702,0.72043,7.0013,0.35938,0.67969,0.77059
248.42,0.34213,0.72141,6.9622,0.34961,0.69922,0.77647
248.43,0.33724,0.71945,6.9622,0.39453,0.70898,0.73137
248.44,0.33138,0.71652,7.0013,0.39062,0.71484,0.75098
248.45,0.32551,0.70968,7.0795,0.375,0.70508,0.75098
248.46,0.31867,0.70186,7.1186,0.38477,0.69531,0.74118
248.46,0.31281,0.69208,7.1969,0.39453,0.70508,0.75098
248.47,0.30596,0.68133,7.3142,0.375,0.70898,0.7451
248.48,0.3001,0.6696,7.3924,0.35547,0.69922,0.7902
248.49,0.29326,0.65591,7.3924,0.41016,0.69531,0.72157
248.5,0.28739,0.6393,7.3924,0.41992,0.69531,0.71569
248.5,0.28055,0.62268,7.3142,0.39453,0.69922,0.75098
248.51,0.2737,0.60411,7.1969,0.41602,0.69531,0.73137
248.52,0.26686,0.58553,7.0795,0.41992,0.69922,0.73137
248.53,0.25904,0.56794,6.884,0.42578,0.69922,0.73529
248.54,0.25122,0.55034,6.6884,0.42578,0.69531,0.72157
248.54,0.24438,0.53372,6.4928,0.43555,0.69531,0.73529
248.55,0.23656,0.51711,6.2581,0.43945,0.68555,0.72549
248.56,0.22874,0.50244,6.0626,0.43555,0.68555,0.72549
248.57,0.2219,0.48974,5.8279,0.46484,0.68945,0.69608
248.58,0.21603,0.47801,5.6323,0.49023,0.67578,0.68039
248.58,0.21017,0.4653,5.515,0.49023,0.67578,0.68627
248.59,0.20528,0.45259,5.3976,0.51562,0.67969,0.68039
248.6,0.20039,0.44184,5.0847,0.52539,0.66406,0.66471
248.61,0.1955,0.43206,4.7718,0.54492,0.65039,0.64118
248.62,0.19159,0.42229,4.4589,0.56055,0.66016,0.66078
248.62,0.18768,0.41349,4.1851,0.56445,0.64453,0.64118
248.63,0.18377,0.40567,4.0287,0.56055,0.64453,0.6549
248.64,0.18084,0.39883,3.8722,0.56445,0.6543,0.6549
248.65,0.17889,0.39101,3.7158,0.57422,0.64062,0.63529
248.66,0.17693,0.38319,3.5593,0.56055,0.625,0.62941
248.66,0.17498,0.37537,3.4029,0.53516,0.625,0.65098
248.67,0.174,0.36852,3.1291,0.51562,0.63477,0.68627
248.68,0.17204,0.36266,2.8944,0.48438,0.64062,0.6902
248.69,0.17009,0.35679,2.5815,0.46094,0.64453,0.70588
248.7,0.16911,0.34995,2.3077,0.43945,0.64062,0.7
248.7,0.16813,0.34311,2.073,0.41992,0.6543,0.74118
248.71,0.16618,0.33529,1.9948,0.43945,0.6543,0.72157
248.72,0.1652,0.32845,1.9948,0.42969,0.6543,0.72549
248.73,0.16422,0.32258,2.1512,0.41602,0.65039,0.73137
248.74,0.16325,0.31574,2.1903,0.41016,0.6543,0.73137
248.74,0.16129,0.30987,2.2686,0.41992,0.66016,0.7451
248.75,0.16031,0.30499,2.2686,0.41602,0.6543,0.73137
248.76,0.15836,0.29912,2.2686,0.42578,0.6543,0.7451
248.77,0.15738,0.29521,2.3077,0.41602,0.64453,0.72549
248.78,0.15543,0.2913,2.3077,0.42578,0.64062,0.74118
248.78,0.15347,0.28739,2.3859,0.41602,0.66406,0.76078
248.79,0.15249,0.2825,2.3859,0.42969,0.64062,0.72157
248.8,0.15152,0.27761,2.3859,0.43945,0.6543,0.72549
248.81,0.15152,0.27273,2.3859,0.41016,0.6543,0.7549
248.82,0.15054,0.26882,2.3077,0.42969,0.65039,0.72157
248.82,0.15054,0.26588,2.3077,0.43945,0.6543,0.73137
248.83,0.14956,0.26295,2.3859,0.41992,0.6543,0.7451
248.84,0.14956,0.26002,2.5033,0.41992,0.6543,0.7451
248.85,0.14858,0.25709,2.6988,0.41016,0.6543,0.76078
248.86,0.14858,0.25415,2.8162,0.43945,0.67578,0.72549
248.86,0.14761,0.25024,3.0117,0.43945,0.69531,0.72549
248.87,0.14761,0.24731,3.2073,0.42969,0.69922,0.74118
248.88,0.14663,0.24536,3.4029,0.44922,0.66016,0.72157
248.89,0.14663,0.2434,3.4029,0.46094,0.65039,0.71569
248.9,0.14663,0.24145,3.2464,0.43945,0.64453,0.74118
248.9,0.14663,0.24145,3.1291,0.41992,0.625,0.72549
248.91,0.14663,0.24438,3.1291,0.40039,0.61914,0.7451
248.92,0.14663,0.25122,3.1291,0.41992,0.62891,0.72549
248.93,0.14761,0.26393,3.1291,0.41016,0.625,0.7451
248.94,0.14761,0.2825,3.09,0.41992,0.625,0.72549
248.94,0.14761,0.30596,2.8944,0.41016,0.64062,0.76667
248.95,0.14761,0.33333,2.5815,0.40039,0.63477,0.77059
248.96,0.14761,0.36559,2.2686,0.41992,0.63477,0.75098
248.97,0.14858,0.40469,1.9948,0.40039,0.62891,0.75098
248.98,0.14956,0.43988,1.9557,0.41602,0.63477,0.73529
248.98,0.14956,0.4653,1.8774,0.42578,0.64453,0.74118
248.99,0.15054,0.4956,1.9557,0.40039,0.65039,0.76078
249,0.15152,0.5259,1.9948,0.39062,0.66016,0.77647
249.01,0.15249,0.55718,2.073,0.38477,0.67578,0.77647
249.02,0.15347,0.58651,2.073,0.42969,0.66016,0.74118
249.02,0.15445,0.61388,1.9948,0.54492,0.58984,0.67059
249.03,0.15445,0.6393,1.9948,0.75391,0.49023,0.55098
249.04,0.15445,0.65982,2.1512,0.93555,0.4043,0.41569
249.05,0.15543,0.6784,2.2686,0.76953,0.38477,0.5098
249.06,0.15543,0.69208,2.5815,0.5,0.46484,0.68627
249.06,0.1564,0.70381,2.9335,0.39453,0.55469,0.74118
249.07,0.15738,0.70968,3.5202,0.30469,0.60547,0.8
249.08,0.15738,0.71261,3.9505,0.30078,0.64062,0.82157
249.09,0.15836,0.71359,4.2634,0.35547,0.65039,0.78039
249.1,0.15934,0.71261,4.498,0.38086,0.66406,0.76667
249.1,0.16031,0.70968,4.6545,0.34961,0.67578,0.79608
249.11,0.16129,0.70381,4.7718,0.39062,0.66992,0.76078
249.12,0.16325,0.69501,4.8892,0.38086,0.66406,0.77059
249.13,0.16422,0.68328,4.8892,0.40039,0.67578,0.75098
249.14,0.1652,0.67058,4.9674,0.38477,0.67578,0.77647
249.14,0.16618,0.65494,5.0065,0.38086,0.66016,0.76667
249.15,0.16813,0.63734,5.0065,0.39453,0.66992,0.76078
249.16,0.16911,0.61975,5.0847,0.38477,0.67578,0.77647
249.17,0.17009,0.60215,5.1239,0.4043,0.6543,0.74118
249.18,0.17204,0.58456,5.2021,0.41016,0.6543,0.7451
249.18,0.17302,0.565,5.3194,0.39062,0.66992,0.77647
249.19,0.17498,0.54448,5.4368,0.4043,0.66406,0.7549
249.2,0.17693,0.52395,5.7106,0.42578,0.66016,0.73529
249.21,0.17889,0.50342,6.0235,0.41016,0.6543,0.7549
249.22,0.18084,0.48289,6.3755,0.43555,0.66992,0.72549
249.22,0.1828,0.46334,6.7666,0.43945,0.6543,0.7451
249.23,0.18475,0.44379,7.1186,0.44531,0.65039,0.72549
249.24,0.18671,0.42522,7.3142,0.46484,0.64453,0.7098
249.25,0.18866,0.4086,7.3142,0.48438,0.63477,0.69608
249.26,0.19062,0.39394,7.0795,0.4707,0.64453,0.73137
249.26,0.19257,0.38123,6.4928,0.50586,0.65039,0.69608
249.27,0.1955,0.37146,5.7497,0.50977,0.62891,0.70588
249.28,0.19746,0.36168,4.8892,0.54492,0.61914,0.66471
249.29,0.20039,0.35386,4.0678,0.56445,0.625,0.6451
249.3,0.20235,0.34604,3.3246,0.57422,0.61914,0.6549
249.3,0.2043,0.33822,2.8162,0.56055,0.59961,0.66471
249.31,0.20626,0.33138,2.4641,0.58398,0.59961,0.65098
249.32,0.20821,0.32454,2.2686,0.58984,0.60547,0.64118
249.33,0.21017,0.31769,2.073,0.57031,0.58008,0.62941
249.34,0.21114,0.31183,1.9948,0.5293,0.58984,0.68627
249.34,0.2131,0.30792,1.9557,0.55078,0.60547,0.66078
249.35,0.21408,0.30401,1.8774,0.51562,0.59961,0.65098
249.36,0.21505,0.30108,1.8383,0.4707,0.61914,0.72157
249.37,0.21603,0.29912,1.7601,0.46094,0.62891,0.73137
249.38,0.21701,0.29717,1.6428,0.42969,0.625,0.71569
249.38,0.21799,0.29619,1.5645,0.41016,0.62891,0.76078
249.39,0.21896,0.29423,1.5254,0.43555,0.61914,0.72157
249.4,0.22092,0.29228,1.5254,0.41992,0.62891,0.74118
249.41,0.2219,0.2913,1.5645,0.41992,0.64062,0.7549
249.42,0.22385,0.2913,1.7601,0.43555,0.62891,0.72549
249.42,0.22483,0.2913,1.9948,0.41992,0.64062,0.73529
249.43,0.22678,0.2913,2.3077,0.43945,0.61914,0.70588
249.44,0.22874,0.29032,2.777,0.44531,0.64062,0.73137
249.45,0.23069,0.28935,3.2073,0.42578,0.64062,0.7549
249.46,0.23265,0.28837,3.5593,0.44922,0.63477,0.71569
249.46,0.23558,0.28739,3.8331,0.45508,0.62891,0.70588
249.47,0.23851,0.28837,4.0678,0.43945,0.62891,0.72549
249.48,0.24145,0.28739,4.2634,0.46094,0.63477,0.71569
249.49,0.24438,0.28641,4.4589,0.46484,0.62891,0.70588
249.5,0.24731,0.28446,4.6936,0.46094,0.63477,0.72157
249.5,0.25024,0.2825,5.0065,0.44922,0.62891,0.72549
249.51,0.2522,0.27957,5.3976,0.4707,0.62891,0.6902
249.52,0.25513,0.27664,5.8279,0.47461,0.62891,0.7
249.53,0.25709,0.27468,6.1799,0.45508,0.65039,0.73137
249.54,0.26002,0.27273,6.571,0.48047,0.66016,0.68627
249.54,0.261,0.27077,6.9622,0.48047,0.6543,0.68039
249.55,0.26295,0.26979,7.1969,0.50977,0.64062,0.69608
249.56,0.26393,0.26784,7.4315,0.49023,0.625,0.68627
249.57,0.26491,0.26784,7.7053,0.48047,0.60938,0.70588
249.58,0.26588,0.26882,7.94,0.44922,0.60547,0.71569
249.58,0.26686,0.26979,8.1356,0.43945,0.59961,0.70588
249.59,0.26784,0.2737,8.3311,0.46484,0.60938,0.6902
249.6,0.26882,0.28152,8.4485,0.44922,0.59961,0.69608
249.61,0.26882,0.29521,8.6441,0.44531,0.59961,0.70588
249.62,0.26979,0.31476,8.7614,0.46094,0.61914,0.71569
249.62,0.26979,0.33822,8.8396,0.44922,0.61914,0.72157
249.63,0.27077,0.36657,8.8787,0.48047,0.60547,0.68039
249.64,0.27077,0.39785,8.957,0.44531,0.62891,0.72549
249.65,0.27077,0.43109,8.9961,0.46484,0.63477,0.7
249.66,0.27077,0.4653,9.1525,0.43555,0.61523,0.7098
249.66,0.27175,0.49462,9.1916,0.42969,0.63477,0.72549
249.67,0.27175,0.52102,9.1916,0.43555,0.62891,0.72157
249.68,0.27175,0.54839,9.2699,0.43555,0.65039,0.72549
249.69,0.27273,0.5738,9.2699,0.42969,0.6543,0.73137
249.7,0.27273,0.59726,9.1916,0.5957,0.58984,0.62549
249.7,0.2737,0.61877,9.2699,0.83008,0.47461,0.47451
249.71,0.27468,0.63636,9.3872,0.96875,0.37109,0.37451
249.72,0.27664,0.65103,9.6219,0.78516,0.34961,0.48039
249.73,0.27761,0.66373,10.013,0.53516,0.44922,0.62941
249.74,0.27957,0.67253,10.248,0.4043,0.55078,0.71569
249.74,0.28055,0.6784,10.326,0.34961,0.58984,0.75098
249.75,0.2825,0.68231,10.209,0.35938,0.59961,0.7451
249.76,0.28446,0.68328,10.13,0.41602,0.62891,0.71569
249.77,0.28641,0.68231,10.13,0.41992,0.6543,0.7098
249.78,0.28837,0.67937,10.248,0.41602,0.66992,0.73529
249.78,0.29032,0.67449,10.404,0.42969,0.67578,0.72157
249.79,0.29326,0.66862,10.521,0.40039,0.66992,0.7451
249.8,0.29619,0.65982,10.561,0.41992,0.66406,0.72549
249.81,0.29912,0.64907,10.561,0.41602,0.66992,0.72549
249.82,0.30303,0.63636,10.561,0.42969,0.66406,0.73137
249.82,0.30596,0.62268,10.521,0.43945,0.6543,0.71569
249.83,0.30987,0.60704,10.443,0.42578,0.6543,0.72549
249.84,0.31378,0.59042,10.443,0.45508,0.66406,0.7
249.85,0.31672,0.57283,10.443,0.46484,0.66406,0.6902
249.86,0.32063,0.55425,10.443,0.45508,0.66992,0.71569
249.86,0.32356,0.53666,10.443,0.4707,0.6543,0.68039
249.87,0.32649,0.52004,10.443,0.46484,0.6543,0.69608
249.88,0.3304,0.50244,10.521,0.46484,0.6543,0.70588
249.89,0.33431,0.48387,10.639,0.46094,0.6543,0.69608
249.9,0.33724,0.4653,10.756,0.47461,0.65039,0.7
249.9,0.34115,0.44673,10.952,0.50977,0.6543,0.66078
249.91,0.34506,0.42913,11.186,0.51953,0.64062,0.6451
249.92,0.348,0.41349,11.46,0.50977,0.64062,0.67647
249.93,0.35093,0.39883,11.578,0.54492,0.64062,0.65098
249.94,0.35484,0.38612,11.773,0.57422,0.65039,0.64118
249.94,0.35875,0.37439,11.89,0.58008,0.62891,0.62549
249.95,0.36364,0.36266,11.89,0.5957,0.62891,0.61569
249.96,0.3695,0.35288,11.812,0.58984,0.61914,0.63529
249.97,0.37537,0.34604,11.695,0.63477,0.61523,0.5902
249.98,0.38025,0.34115,11.499,0.6543,0.61914,0.57451
249.98,0.38612,0.33627,11.343,0.6543,0.60547,0.57451
249.99,0.39101,0.33138,11.186,0.65039,0.60547,0.58039
250,0.39687,0.32747,11.069,0.62891,0.58984,0.58431
250.01,0.40078,0.32551,11.03,0.61914,0.58398,0.5902
250.02,0.40567,0.32356,10.952,0.625,0.60938,0.6098
250.02,0.40958,0.3216,10.952,0.56055,0.60547,0.62941
250.03,0.41349,0.32063,10.874,0.55078,0.60547,0.62941
250.04,0.4174,0.31867,10.834,0.53906,0.60938,0.63529
250.05,0.42229,0.31769,10.756,0.52539,0.625,0.67647
250.06,0.4262,0.31476,10.756,0.51562,0.60938,0.6549
250.06,0.43011,0.31378,10.756,0.51953,0.61523,0.65098
250.07,0.43402,0.31281,10.756,0.50586,0.625,0.66471
250.08,0.43793,0.31085,10.756,0.51562,0.61523,0.6549
250.09,0.44086,0.30792,10.756,0.49023,0.62891,0.6902
250.1,0.44477,0.30596,10.834,0.52539,0.625,0.6549
250.1,0.4477,0.30303,10.834,0.5293,0.62891,0.67647
250.11,0.45161,0.30303,10.834,0.50977,0.63477,0.68039
250.12,0.45552,0.30499,10.834,0.5,0.61914,0.68627
250.13,0.45846,0.30401,10.874,0.54492,0.62891,0.62549
250.14,0.46237,0.30205,10.952,0.51562,0.61914,0.65098
250.14,0.4653,0.3001,11.069,0.49414,0.61523,0.69608
250.15,0.46823,0.29717,11.147,0.53516,0.64062,0.6451
250.16,0.47116,0.29521,11.265,0.54492,0.62891,0.63529
250.17,0.4741,0.29326,11.382,0.5293,0.625,0.64118
250.18,0.47703,0.29228,11.46,0.51562,0.65039,0.67647
250.18,0.47898,0.29032,11.499,0.52539,0.6543,0.68039
250.19,0.48192,0.28739,11.578,0.56445,0.66016,0.62941
250.2,0.48485,0.28348,11.578,0.55078,0.67578,0.65098
250.21,0.4868,0.28055,11.656,0.53906,0.63477,0.64118
250.22,0.48876,0.27761,11.656,0.5293,0.61914,0.66471
250.22,0.49169,0.27468,11.773,0.53906,0.625,0.64118
250.23,0.49267,0.27273,11.773,0.53516,0.61523,0.62941
250.24,0.49462,0.27175,11.812,0.50977,0.60938,0.66471
250.25,0.4956,0.2737,11.812,0.48438,0.61914,0.6902
250.26,0.49658,0.27859,11.89,0.5,0.625,0.67647
250.26,0.49853,0.28739,11.969,0.52539,0.60938,0.6451
250.27,0.49951,0.3001,11.969,0.53516,0.60547,0.62941
250.28,0.50049,0.31867,11.969,0.51953,0.625,0.6549
250.29,0.50244,0.34213,11.969,0.51562,0.61914,0.6549
250.3,0.50342,0.37146,11.969,0.49414,0.62891,0.66471
250.3,0.5044,0.40274,11.89,0.50586,0.625,0.6451
250.31,0.5044,0.43793,11.812,0.5,0.63477,0.67059
250.32,0.50538,0.47214,11.812,0.49023,0.64062,0.68627
250.33,0.50538,0.50635,11.812,0.48438,0.64062,0.68039
250.34,0.50635,0.53861,11.812,0.49023,0.65039,0.67059
250.34,0.50635,0.56989,11.812,0.5,0.67969,0.68039
250.35,0.50635,0.59824,11.773,0.55469,0.63477,0.65098
250.36,0.50635,0.62463,11.773,0.75,0.54492,0.51961
250.37,0.50635,0.64516,11.812,0.96875,0.41602,0.36471
250.38,0.50635,0.66276,11.812,1.0098,0.34961,0.32941
250.38,0.50635,0.68035,11.812,0.66016,0.40039,0.53922
250.39,0.50538,0.69697,11.89,0.48438,0.47461,0.6451
250.4,0.50538,0.71261,11.89,0.4043,0.53906,0.70588
250.41,0.50538,0.7263,11.969,0.43555,0.57422,0.68627
250.42,0.50538,0.73803,12.086,0.4707,0.625,0.68039
250.42,0.5044,0.7478,12.203,0.49023,0.65039,0.66471
250.43,0.5044,0.75464,12.321,0.46484,0.66406,0.7
250.44,0.50342,0.75855,12.438,0.48047,0.66406,0.67647
250.45,0.50342,0.76051,12.516,0.49023,0.6543,0.6549
250.46,0.50342,0.75953,12.595,0.48438,0.67969,0.6902
250.46,0.50342,0.75562,12.595,0.49023,0.66406,0.68039
250.47,0.5044,0.74976,12.634,0.48438,0.66406,0.6902
250.48,0.5044,0.74194,12.712,0.4707,0.66406,0.69608
250.49,0.50538,0.73216,12.712,0.46484,0.67578,0.7
250.5,0.50538,0.72141,12.751,0.51562,0.66016,0.6549
250.5,0.50538,0.7087,12.829,0.51562,0.66016,0.6549
250.51,0.50538,0.69404,12.907,0.51562,0.6543,0.66078
250.52,0.50635,0.6784,13.025,0.51953,0.66016,0.6451
250.53,0.50635,0.66276,13.064,0.51562,0.67578,0.68039
250.54,0.50733,0.64614,13.142,0.50977,0.66016,0.67647
250.54,0.50831,0.62952,13.142,0.5293,0.6543,0.6549
250.55,0.50831,0.6129,13.181,0.51562,0.66406,0.67647
250.56,0.50929,0.59531,13.142,0.55078,0.66406,0.6451
250.57,0.50929,0.57967,13.025,0.55469,0.6543,0.62941
250.58,0.50929,0.56598,12.907,0.57031,0.65039,0.62549
250.58,0.51026,0.55132,12.751,0.57422,0.6543,0.62941
250.59,0.51124,0.53666,12.751,0.59961,0.64453,0.6098
250.6,0.51124,0.52199,12.751,0.61523,0.6543,0.6
250.61,0.51222,0.50929,12.829,0.63477,0.65039,0.58431
250.62,0.51222,0.49658,12.829,0.62891,0.64062,0.6098
250.62,0.51222,0.48485,12.829,0.67578,0.63477,0.56078
250.63,0.51222,0.4741,12.829,0.6543,0.625,0.57451
250.64,0.51124,0.46432,12.751,0.65039,0.61914,0.58431
250.65,0.51026,0.45455,12.712,0.67578,0.625,0.56078
250.66,0.51026,0.44575,12.712,0.65039,0.60547,0.58431
250.66,0.50929,0.43891,12.634,0.64453,0.59961,0.57059
250.67,0.50831,0.43304,12.634,0.62891,0.60938,0.6
250.68,0.50733,0.42717,12.634,0.5957,0.61914,0.59608
250.69,0.50635,0.42033,12.595,0.58398,0.60938,0.61961
250.7,0.5044,0.41447,12.516,0.55078,0.61914,0.61569
250.7,0.50342,0.4086,12.516,0.53516,0.61914,0.65098
250.71,0.50147,0.40176,12.516,0.53516,0.61914,0.63529
250.72,0.49951,0.39492,12.516,0.52539,0.62891,0.65098
250.73,0.49756,0.3871,12.595,0.52539,0.62891,0.6451
250.74,0.4956,0.38025,12.634,0.51562,0.61914,0.6451
250.74,0.49365,0.37439,12.634,0.51953,0.63477,0.66078
250.75,0.49169,0.36852,12.712,0.50977,0.62891,0.6549
250.76,0.49071,0.36461,12.751,0.50586,0.64062,0.68627
250.77,0.48876,0.3607,12.829,0.53516,0.62891,0.63529
250.78,0.4868,0.35777,12.829,0.53906,0.64453,0.6549
250.78,0.48485,0.35484,12.829,0.50977,0.63477,0.67647
250.79,0.48289,0.35191,12.907,0.51953,0.62891,0.6451
250.8,0.48094,0.348,12.947,0.53516,0.64062,0.63529
250.81,0.47898,0.34409,13.025,0.51953,0.65039,0.66471
250.82,0.47703,0.34115,13.064,0.51562,0.6543,0.67647
250.82,0.4741,0.33822,13.259,0.53516,0.625,0.63529
250.83,0.47214,0.33529,13.377,0.50977,0.64453,0.67647
250.84,0.47019,0.33236,13.572,0.5293,0.64453,0.6549
250.85,0.46823,0.3304,13.768,0.55078,0.6543,0.63529
250.86,0.46628,0.32845,13.885,0.5293,0.66406,0.6549
250.86,0.4653,0.32649,14.081,0.55078,0.67969,0.63529
250.87,0.46334,0.32649,14.198,0.55469,0.66406,0.65098
250.88,0.46237,0.32454,14.276,0.52539,0.61914,0.62941
250.89,0.46139,0.32356,14.394,0.55078,0.64062,0.63529
250.9,0.46041,0.32258,14.433,0.52539,0.61914,0.65098
250.9,0.45943,0.32454,14.433,0.5,0.60938,0.6451
250.91,0.45846,0.32942,14.394,0.50586,0.62891,0.67647
250.92,0.45748,0.3392,14.315,0.47461,0.61523,0.6902
250.93,0.4565,0.35484,14.315,0.50977,0.62891,0.6549
250.94,0.45552,0.37537,14.315,0.5,0.61914,0.66078
250.94,0.45455,0.40176,14.315,0.49023,0.61523,0.66471
250.95,0.45455,0.43109,14.198,0.51953,0.625,0.64118
250.96,0.45357,0.45943,14.12,0.50977,0.62891,0.67059
250.97,0.45259,0.48778,14.003,0.49023,0.62891,0.66078
250.98,0.45259,0.52102,13.963,0.49023,0.62891,0.67647
250.98,0.45161,0.55425,13.885,0.47461,0.64062,0.69608
250.99,0.45161,0.58651,13.768,0.49023,0.6543,0.68627
251,0.44966,0.61877,13.651,0.4707,0.65039,0.6902
251.01,0.44868,0.64907,13.494,0.48438,0.67969,0.7
251.02,0.4477,0.68328,13.338,0.5293,0.66016,0.66078
251.02,0.44575,0.71359,13.259,0.67969,0.56445,0.56078
251.03,0.44477,0.73314,13.181,0.91016,0.43555,0.41569
251.04,0.44379,0.75171,13.142,0.99023,0.34961,0.3451
251.05,0.44282,0.76931,13.064,0.69531,0.37109,0.52549
251.06,0.44184,0.78397,13.025,0.48047,0.46094,0.6451
251.06,0.44086,0.79472,12.947,0.41602,0.53906,0.69608
251.07,0.43988,0.80156,12.907,0.42969,0.57031,0.7
251.08,0.43891,0.80841,12.907,0.45508,0.625,0.68627
251.09,0.43891,0.81232,12.907,0.46484,0.65039,0.69608
251.1,0.43793,0.81525,12.947,0.4707,0.66992,0.72157
251.1,0.43793,0.81623,13.025,0.44922,0.67578,0.69608
251.11,0.43891,0.81427,13.025,0.46484,0.68555,0.6902
251.12,0.43891,0.80938,13.064,0.44531,0.67578,0.72157
251.13,0.43891,0.80352,13.181,0.48438,0.67578,0.66471
251.14,0.43891,0.7957,13.338,0.46094,0.67578,0.6902
251.14,0.43891,0.78592,13.455,0.44922,0.67578,0.7098
251.15,0.43891,0.77322,13.494,0.4707,0.67578,0.6902
251.16,0.43891,0.76051,13.572,0.46484,0.67969,0.7
