Time [s], II, PLETH, RESP, V, AVR
279.93,0.23438,0.49071,0.13038,0.92157,0.68555
279.94,0.24609,0.48192,0.13407,0.91569,0.67969
279.94,0.25586,0.4741,0.13776,0.91569,0.67578
279.95,0.25977,0.46725,0.14145,0.91569,0.66406
279.96,0.26562,0.46041,0.14514,0.91569,0.66992
279.97,0.27539,0.45455,0.14883,0.91569,0.66016
279.98,0.2793,0.4477,0.15252,0.92157,0.6543
279.98,0.28516,0.44282,0.15744,0.92157,0.65039
279.99,0.29102,0.43793,0.16113,0.92549,0.6543
280,0.29492,0.43304,0.16605,0.93137,0.6543
280.01,0.2793,0.42717,0.16974,0.93725,0.66992
280.02,0.27539,0.42131,0.17343,0.94118,0.67578
280.02,0.25586,0.41642,0.17712,0.94118,0.68945
280.03,0.24023,0.41056,0.18081,0.94118,0.69922
280.04,0.2207,0.40567,0.18327,0.94118,0.7207
280.05,0.19531,0.3998,0.18573,0.93725,0.73438
280.06,0.17578,0.39492,0.18819,0.92549,0.74414
280.06,0.16602,0.38905,0.18942,0.91176,0.74414
280.07,0.16602,0.38416,0.19065,0.89608,0.74023
280.08,0.17969,0.38025,0.19311,0.88627,0.72461
280.09,0.18945,0.37634,0.19311,0.87059,0.71484
280.1,0.20508,0.37439,0.19434,0.87059,0.70508
280.1,0.21484,0.37048,0.19557,0.86667,0.69922
280.11,0.2207,0.36657,0.1968,0.86667,0.68945
280.12,0.23047,0.36266,0.1968,0.86667,0.68555
280.13,0.23047,0.35973,0.1968,0.86667,0.68555
280.14,0.23438,0.35679,0.19557,0.86078,0.67969
280.14,0.23047,0.35582,0.19434,0.86667,0.68555
280.15,0.23047,0.35582,0.19311,0.85686,0.68555
280.16,0.23047,0.35875,0.19188,0.85686,0.68555
280.17,0.23047,0.36266,0.18942,0.85686,0.67969
280.18,0.23438,0.3695,0.18696,0.85098,0.68555
280.18,0.24023,0.37537,0.1845,0.86078,0.67578
280.19,0.24023,0.38221,0.18204,0.86078,0.67578
280.2,0.24023,0.38905,0.17958,0.86667,0.67578
280.21,0.23438,0.39589,0.17835,0.86667,0.67969
280.22,0.23438,0.40176,0.17466,0.87059,0.67969
280.22,0.23438,0.40762,0.17097,0.86667,0.68555
280.23,0.23438,0.41153,0.16728,0.87059,0.68555
280.24,0.23438,0.41447,0.16359,0.87059,0.67969
280.25,0.2793,0.4174,0.1599,0.8902,0.65039
280.26,0.30078,0.41935,0.15621,0.91176,0.64062
280.26,0.30469,0.42326,0.15375,0.91569,0.625
280.27,0.33008,0.42815,0.15006,0.92157,0.60938
280.28,0.36523,0.43597,0.14883,0.94118,0.5957
280.29,0.375,0.44477,0.1476,0.93725,0.58008
280.3,0.34961,0.45552,0.1476,0.92157,0.59961
280.3,0.33594,0.47116,0.14637,0.89608,0.60547
280.31,0.28516,0.49267,0.1476,0.86667,0.625
280.32,0.27539,0.51808,0.14883,0.86078,0.62891
280.33,0.30078,0.54643,0.15006,0.87059,0.61914
280.34,0.25586,0.57674,0.15252,0.85686,0.6543
280.34,0.21094,0.60704,0.15375,0.85686,0.68555
280.35,0.18555,0.63734,0.15621,0.8451,0.69922
280.36,0.17578,0.66569,0.15867,0.8451,0.71484
280.37,0.16602,0.69208,0.16113,0.84118,0.7207
280.38,0.16602,0.71652,0.16482,0.8451,0.7207
280.38,0.15625,0.73412,0.16728,0.8451,0.72461
280.39,0.15039,0.7478,0.1722,0.8451,0.73438
280.4,0.15625,0.76149,0.17589,0.8451,0.73047
280.41,0.16016,0.77419,0.18081,0.8451,0.73438
280.42,0.16602,0.78495,0.1845,0.8451,0.7207
280.42,0.16602,0.79374,0.18942,0.8451,0.72461
280.43,0.17578,0.80059,0.19434,0.85686,0.7207
280.44,0.21484,0.80645,0.19926,0.8902,0.70898
280.45,0.3457,0.80938,0.20418,0.92157,0.62891
280.46,0.44922,0.80938,0.21033,0.85686,0.50586
280.46,0.53906,0.80743,0.21525,0.7549,0.36523
280.47,0.38086,0.80352,0.22263,0.56078,0.32031
280.48,0.060547,0.7957,0.23001,0.47451,0.58398
280.49,0.12109,0.78592,0.23739,0.83529,0.78906
280.5,0.16992,0.77419,0.246,0.88627,0.75391
280.5,0.17578,0.75953,0.25338,0.88039,0.73047
280.51,0.18945,0.74291,0.26076,0.88627,0.7207
280.52,0.19531,0.72336,0.26814,0.89608,0.71484
280.53,0.18945,0.70283,0.27552,0.89608,0.7207
280.54,0.20117,0.68035,0.2829,0.89608,0.70898
280.54,0.20508,0.65689,0.29151,0.89608,0.69922
280.55,0.20508,0.63245,0.30012,0.8902,0.70508
280.56,0.20508,0.60802,0.30873,0.8902,0.70508
280.57,0.21094,0.58358,0.31734,0.89608,0.69922
280.58,0.21094,0.56012,0.32472,0.90196,0.69922
280.58,0.2207,0.53959,0.3321,0.90196,0.69531
280.59,0.2207,0.52199,0.33948,0.90196,0.69922
280.6,0.23047,0.50342,0.34932,0.90196,0.68945
280.61,0.23438,0.48485,0.35793,0.90196,0.68555
280.62,0.24023,0.46823,0.36777,0.90196,0.67969
280.62,0.23438,0.45357,0.37761,0.90196,0.67969
280.63,0.25,0.43891,0.38868,0.89608,0.67578
280.64,0.25586,0.42522,0.39975,0.90588,0.66992
280.65,0.25977,0.41251,0.41205,0.90588,0.66406
280.66,0.26562,0.3998,0.42312,0.90588,0.66016
280.66,0.27539,0.38905,0.43419,0.91176,0.66016
280.67,0.27539,0.3783,0.44649,0.91569,0.66406
280.68,0.26953,0.36852,0.45633,0.91569,0.66992
280.69,0.25586,0.3607,0.4674,0.92157,0.67969
280.7,0.25,0.35288,0.47847,0.93137,0.68945
280.7,0.22461,0.34506,0.48954,0.93725,0.70898
280.71,0.20117,0.33724,0.50062,0.93137,0.72461
280.72,0.17969,0.32942,0.51169,0.93137,0.74023
280.73,0.16016,0.32258,0.52153,0.91569,0.75
280.74,0.15039,0.31574,0.53137,0.90588,0.75391
280.74,0.14453,0.30987,0.54121,0.8902,0.74414
280.75,0.16016,0.30303,0.55105,0.87647,0.73438
280.76,0.16992,0.29717,0.56089,0.86667,0.72461
280.77,0.18945,0.29228,0.57073,0.86078,0.70898
280.78,0.20117,0.28739,0.58057,0.86078,0.70508
280.78,0.20508,0.28446,0.59041,0.85686,0.69922
280.79,0.20508,0.2825,0.60025,0.85098,0.69531
280.8,0.21484,0.27957,0.61009,0.85686,0.68945
280.81,0.21094,0.27566,0.61993,0.85098,0.69531
280.82,0.22461,0.27175,0.62977,0.85098,0.68945
280.82,0.21094,0.26882,0.63715,0.8451,0.69531
280.83,0.21484,0.26588,0.64576,0.85098,0.68945
280.84,0.21484,0.26295,0.65314,0.85686,0.68945
280.85,0.23047,0.26002,0.66052,0.86078,0.68555
280.86,0.23047,0.25709,0.66667,0.86667,0.68555
280.86,0.23047,0.25513,0.67159,0.86667,0.67969
280.87,0.22461,0.2522,0.67651,0.86667,0.68555
280.88,0.23047,0.25024,0.68143,0.85686,0.67969
280.89,0.23047,0.24927,0.68635,0.86078,0.67578
280.9,0.23047,0.24731,0.69004,0.86667,0.67969
280.9,0.23047,0.24536,0.69373,0.86078,0.68555
280.91,0.23438,0.2434,0.69742,0.86667,0.67578
280.92,0.26953,0.24047,0.69988,0.88627,0.65039
280.93,0.30078,0.23949,0.70357,0.90196,0.63477
280.94,0.30469,0.23851,0.70603,0.90588,0.625
280.94,0.32422,0.23851,0.70849,0.91569,0.61523
280.95,0.35938,0.24242,0.71218,0.93725,0.5957
280.96,0.37109,0.24927,0.71587,0.92549,0.58984
280.97,0.35547,0.26295,0.71956,0.91176,0.59961
280.98,0.33984,0.28152,0.72325,0.88627,0.60547
280.98,0.28516,0.30205,0.72694,0.85098,0.63477
280.99,0.27539,0.32551,0.73186,0.8451,0.64062
281,0.30469,0.35582,0.73555,0.86667,0.625
281.01,0.25977,0.39003,0.73924,0.85098,0.6543
281.02,0.22461,0.42522,0.74539,0.8451,0.68555
281.02,0.19531,0.46041,0.75154,0.83529,0.70508
281.03,0.17969,0.49365,0.75769,0.83529,0.70898
281.04,0.17578,0.52395,0.76507,0.83529,0.7207
281.05,0.16992,0.55132,0.77122,0.84118,0.72461
281.06,0.17578,0.5738,0.77737,0.83529,0.7207
281.06,0.16992,0.59335,0.78352,0.84118,0.7207
281.07,0.16016,0.60997,0.78844,0.83529,0.73438
281.08,0.16016,0.6217,0.79582,0.84118,0.73047
281.09,0.16992,0.62952,0.80197,0.8451,0.7207
281.1,0.16016,0.63734,0.81058,0.83529,0.73047
281.1,0.16992,0.64223,0.81796,0.84118,0.72461
281.11,0.21484,0.64614,0.82657,0.88039,0.71484
281.12,0.35547,0.64907,0.83518,0.91176,0.61914
281.13,0.46094,0.65005,0.84379,0.85098,0.50586
281.14,0.58008,0.64907,0.8524,0.76667,0.35938
281.14,0.41016,0.64712,0.86101,0.56471,0.31445
281.15,0.095703,0.64418,0.86839,0.4902,0.58984
281.16,0.15625,0.6393,0.87577,0.85686,0.7793
281.17,0.18555,0.63245,0.88315,0.89608,0.75
281.18,0.16016,0.62366,0.89053,0.87647,0.74023
281.18,0.17578,0.61388,0.89791,0.88627,0.73438
281.19,0.16992,0.60313,0.90652,0.88039,0.73438
281.2,0.17969,0.59042,0.91513,0.88627,0.72461
281.21,0.16992,0.57576,0.92251,0.88039,0.73047
281.22,0.17578,0.56012,0.92989,0.88627,0.72461
281.22,0.17969,0.5435,0.93604,0.88039,0.7207
281.23,0.18555,0.52786,0.94219,0.88627,0.71484
281.24,0.19531,0.51222,0.9508,0.8902,0.69922
281.25,0.20508,0.49756,0.95818,0.89608,0.69922
281.26,0.20508,0.48289,0.96802,0.89608,0.69922
281.26,0.21484,0.47019,0.97663,0.8902,0.70508
281.27,0.2207,0.45846,0.9877,0.89608,0.69922
281.28,0.21484,0.44868,0.99877,0.90196,0.69922
281.29,0.22461,0.44086,1.0098,0.89608,0.69922
281.3,0.22461,0.43304,1.0221,0.89608,0.68945
281.3,0.23438,0.4262,1.032,0.90196,0.68555
281.31,0.23438,0.42033,1.0431,0.90588,0.68555
281.32,0.24023,0.41349,1.0517,0.91176,0.68555
281.33,0.23438,0.40762,1.0615,0.91176,0.67969
281.34,0.25586,0.40176,1.0713,0.91569,0.67578
281.34,0.25586,0.39589,1.0812,0.92157,0.67969
281.35,0.24023,0.39003,1.0923,0.91569,0.68555
281.36,0.23047,0.38416,1.1033,0.92549,0.69531
281.37,0.22461,0.3783,1.1132,0.93137,0.69922
281.38,0.20117,0.37341,1.123,0.93137,0.7207
281.38,0.17578,0.3695,1.1267,0.92549,0.73438
281.39,0.15625,0.36559,1.1292,0.92157,0.74414
281.4,0.13477,0.36168,1.1292,0.91176,0.75977
281.41,0.12109,0.35679,1.1292,0.89608,0.76953
281.42,0.13477,0.35191,1.1292,0.87647,0.75
281.42,0.13477,0.34702,1.1292,0.87059,0.74414
281.43,0.15625,0.34213,1.1292,0.86078,0.73047
281.44,0.16992,0.33627,1.1292,0.85098,0.7207
281.45,0.18555,0.33138,1.1292,0.85098,0.69922
281.46,0.20117,0.32649,1.1292,0.8451,0.69531
281.46,0.20508,0.3216,1.1292,0.8451,0.68945
281.47,0.20508,0.31769,1.1292,0.8451,0.68945
281.48,0.20508,0.31476,1.1292,0.8451,0.68555
281.49,0.21094,0.31281,1.1292,0.8451,0.68945
281.5,0.21484,0.31085,1.1292,0.8451,0.68555
281.5,0.20508,0.30792,1.1292,0.8451,0.68945
281.51,0.20508,0.30596,1.1292,0.8451,0.68945
281.52,0.21094,0.30401,1.1292,0.8451,0.69531
281.53,0.20508,0.30205,1.1292,0.8451,0.69922
281.54,0.20508,0.29912,1.1292,0.84118,0.68945
281.54,0.21094,0.29619,1.1292,0.8451,0.69531
281.55,0.2207,0.29326,1.1292,0.8451,0.68555
281.56,0.21484,0.29032,1.1292,0.8451,0.68945
281.57,0.21094,0.28739,1.1292,0.8451,0.68945
281.58,0.20508,0.28446,1.1292,0.8451,0.69922
281.58,0.21484,0.2825,1.1292,0.85098,0.68945
281.59,0.24609,0.28152,1.1292,0.86078,0.66406
281.6,0.27539,0.27957,1.1292,0.88039,0.65039
281.61,0.27539,0.27761,1.1292,0.88039,0.64453
281.62,0.30078,0.27664,1.1292,0.8902,0.62891
281.62,0.33008,0.27761,1.1292,0.92157,0.61914
281.63,0.3457,0.28152,1.1292,0.92549,0.60547
281.64,0.32422,0.29032,1.1292,0.89608,0.61914
281.65,0.30078,0.30401,1.1292,0.86667,0.62891
281.66,0.25977,0.32356,1.1292,0.83529,0.65039
281.66,0.25,0.348,1.1292,0.83137,0.6543
281.67,0.27539,0.37634,1.1292,0.8451,0.63477
281.68,0.24023,0.40274,1.1292,0.84118,0.66406
281.69,0.18945,0.42815,1.1292,0.82549,0.69922
281.7,0.16602,0.4565,1.1292,0.82157,0.7207
281.7,0.16016,0.48387,1.1292,0.82157,0.73047
281.71,0.15039,0.51026,1.1292,0.82157,0.73438
281.72,0.14453,0.53372,1.1292,0.82549,0.74023
281.73,0.13477,0.55327,1.1292,0.83529,0.74414
281.74,0.13477,0.57087,1.1292,0.83137,0.74414
281.74,0.13477,0.58456,1.1292,0.83137,0.74414
281.75,0.14062,0.59629,1.1292,0.83137,0.74023
281.76,0.14453,0.60508,1.1292,0.84118,0.74414
281.77,0.15039,0.6129,1.1292,0.83529,0.74023
281.78,0.14453,0.61877,1.1292,0.84118,0.74023
281.78,0.19531,0.6217,1.1292,0.87647,0.72461
281.79,0.32422,0.62268,1.1292,0.91569,0.64453
281.8,0.44922,0.62366,1.1292,0.85686,0.51953
281.81,0.54492,0.62366,1.1292,0.76078,0.39062
281.82,0.39062,0.6217,1.1292,0.5451,0.33008
281.82,0.050781,0.61779,1.1292,0.4549,0.58008
281.83,0.035156,0.6129,1.1292,0.81176,0.80469
281.84,0.13477,0.60606,1.1292,0.87059,0.78516
281.85,0.15625,0.59824,1.1292,0.87059,0.75391
281.86,0.16992,0.58847,1.1292,0.88627,0.74023
281.86,0.17578,0.57674,1.1292,0.88627,0.73047
281.87,0.17969,0.56403,1.1292,0.8902,0.72461
281.88,0.18945,0.5523,1.1292,0.8902,0.7207
281.89,0.19531,0.53959,1.1292,0.8902,0.7207
281.9,0.18945,0.5259,1.1292,0.89608,0.7207
281.9,0.20117,0.51124,1.1292,0.89608,0.71484
281.91,0.20117,0.49658,1.1255,0.89608,0.71484
281.92,0.20117,0.48289,1.1218,0.89608,0.71484
281.93,0.20508,0.46921,1.1119,0.90196,0.71484
281.94,0.21094,0.4565,1.1033,0.90196,0.70898
281.94,0.21484,0.44575,1.0947,0.90196,0.71484
281.95,0.2207,0.43597,1.0861,0.90196,0.69922
281.96,0.23047,0.42717,1.0787,0.90196,0.69531
281.97,0.23438,0.41935,1.0701,0.91176,0.68555
281.98,0.24023,0.41251,1.0603,0.91176,0.67969
281.98,0.25,0.40665,1.0504,0.91569,0.67578
281.99,0.25586,0.40176,1.0406,0.92157,0.67578
282,0.25977,0.39687,1.0308,0.92157,0.67578
282.01,0.26562,0.39198,1.0209,0.92549,0.66406
282.02,0.27539,0.3871,1.0111,0.93137,0.66406
282.02,0.25977,0.38221,1.0025,0.94118,0.67578
282.03,0.25586,0.37732,0.99385,0.94118,0.67969
282.04,0.24023,0.37146,0.98278,0.94118,0.69531
282.05,0.22461,0.36657,0.97294,0.95098,0.70898
282.06,0.20117,0.36168,0.96187,0.94706,0.72461
282.06,0.17969,0.35679,0.9508,0.94118,0.74023
282.07,0.16016,0.35191,0.9385,0.93725,0.75
282.08,0.15039,0.34897,0.9262,0.91569,0.75977
282.09,0.14453,0.34604,0.91144,0.90588,0.75977
282.1,0.15625,0.34213,0.89791,0.89608,0.74414
282.1,0.16602,0.33822,0.88561,0.87647,0.73047
282.11,0.17969,0.33431,0.87208,0.87647,0.7207
282.12,0.19531,0.3304,0.85978,0.87059,0.71484
282.13,0.20508,0.32649,0.84748,0.87059,0.70898
282.14,0.21094,0.32356,0.83395,0.87059,0.69922
282.14,0.21094,0.32063,0.82165,0.87059,0.69922
282.15,0.21484,0.31672,0.80689,0.87059,0.69531
282.16,0.21094,0.31378,0.79213,0.87059,0.69922
282.17,0.21484,0.31085,0.7786,0.87059,0.69922
282.18,0.20508,0.30792,0.76507,0.87059,0.69922
282.18,0.21484,0.30499,0.75154,0.87059,0.69531
282.19,0.2207,0.30401,0.73801,0.87059,0.69531
282.2,0.22461,0.30108,0.72202,0.87059,0.68555
282.21,0.22461,0.29912,0.70603,0.87059,0.68945
282.22,0.23047,0.29717,0.68758,0.87059,0.68555
282.22,0.23047,0.29423,0.66913,0.87059,0.68945
282.23,0.23438,0.29228,0.64822,0.87647,0.68555
282.24,0.23438,0.28935,0.62731,0.87647,0.68945
282.25,0.23438,0.28739,0.6064,0.88039,0.69531
282.26,0.23047,0.28446,0.58426,0.88627,0.68945
282.26,0.25586,0.28152,0.56335,0.89608,0.66992
282.27,0.2793,0.27859,0.54367,0.91569,0.65039
282.28,0.29492,0.27664,0.52522,0.92549,0.64453
282.29,0.30469,0.27664,0.50677,0.92157,0.62891
282.3,0.33984,0.27761,0.48708,0.94118,0.60938
282.3,0.36523,0.2825,0.46863,0.95098,0.59961
282.31,0.37109,0.29228,0.45018,0.93725,0.5957
282.32,0.33008,0.30694,0.43173,0.90588,0.61523
282.33,0.30078,0.32649,0.41451,0.88039,0.62891
282.34,0.26562,0.35191,0.39852,0.86078,0.65039
282.34,0.2793,0.38221,0.38376,0.87059,0.64062
282.35,0.26562,0.41349,0.369,0.87059,0.65039
282.36,0.2207,0.44673,0.35424,0.86078,0.69531
282.37,0.18555,0.47898,0.34071,0.8451,0.70898
282.38,0.16992,0.50929,0.32718,0.8451,0.72461
282.38,0.16992,0.53372,0.31365,0.8451,0.73047
282.39,0.16016,0.55425,0.30012,0.8451,0.73438
282.4,0.15039,0.5738,0.28659,0.8451,0.74414
282.41,0.14453,0.5914,0.27306,0.8451,0.74414
282.42,0.15625,0.60704,0.26076,0.85098,0.74414
282.42,0.15625,0.61975,0.24969,0.8451,0.74023
282.43,0.16016,0.6305,0.23862,0.8451,0.74023
282.44,0.16016,0.6393,0.22878,0.8451,0.74023
282.45,0.16016,0.64614,0.21894,0.85098,0.73438
282.46,0.17969,0.65005,0.2091,0.86667,0.73047
282.46,0.28516,0.65298,0.19926,0.92549,0.68555
282.47,0.41602,0.65494,0.19065,0.93137,0.57031
282.48,0.49414,0.65396,0.18204,0.81176,0.46484
282.49,0.51562,0.652,0.17466,0.62941,0.33594
282.5,0.15625,0.64907,0.16728,0.42941,0.42578
282.5,0.03125,0.64516,0.1599,0.67059,0.74023
282.51,0.125,0.6393,0.15375,0.85686,0.79883
282.52,0.15625,0.63245,0.1476,0.87647,0.75977
282.53,0.17969,0.62463,0.14145,0.8902,0.73438
282.54,0.18945,0.61584,0.13407,0.89608,0.73047
282.54,0.18945,0.60606,0.12792,0.90196,0.72461
282.55,0.19531,0.59726,0.12054,0.90196,0.7207
282.56,0.19531,0.58847,0.11439,0.90196,0.72461
282.57,0.20508,0.57869,0.10824,0.90588,0.7207
282.58,0.20508,0.57087,0.10209,0.90588,0.71484
282.58,0.2207,0.56305,0.097171,0.90588,0.69922
282.59,0.2207,0.55621,0.092251,0.91176,0.69922
282.6,0.23047,0.55034,0.088561,0.91569,0.69531
282.61,0.22461,0.54643,0.084871,0.91569,0.69531
282.62,0.24023,0.54545,0.081181,0.91569,0.68555
282.62,0.24023,0.54643,0.078721,0.91569,0.68555
282.63,0.25,0.54936,0.076261,0.91569,0.67578
282.64,0.25586,0.55327,0.073801,0.91569,0.67578
282.65,0.27539,0.55621,0.071341,0.92157,0.66406
282.66,0.27539,0.55816,0.070111,0.92157,0.66016
282.66,0.2793,0.55718,0.068881,0.92549,0.6543
282.67,0.28516,0.55425,0.066421,0.93137,0.6543
282.68,0.29492,0.54839,0.065191,0.92157,0.6543
282.69,0.29492,0.54154,0.062731,0.93137,0.65039
282.7,0.29492,0.53372,0.061501,0.93725,0.6543
282.7,0.29102,0.52395,0.059041,0.94118,0.66016
282.71,0.2793,0.51515,0.057811,0.94118,0.66992
282.72,0.25977,0.50635,0.056581,0.94706,0.68555
282.73,0.23047,0.49756,0.055351,0.95098,0.70508
282.74,0.21484,0.48876,0.054121,0.94706,0.7207
282.74,0.19531,0.47996,0.052891,0.94118,0.73047
282.75,0.17578,0.47214,0.052891,0.93137,0.74023
282.76,0.16602,0.46432,0.052891,0.91176,0.74414
282.77,0.16992,0.45748,0.052891,0.89608,0.73438
282.78,0.17969,0.45064,0.052891,0.88627,0.72461
282.78,0.19531,0.44575,0.051661,0.87059,0.70508
282.79,0.20508,0.44086,0.051661,0.87059,0.69922
282.8,0.21484,0.43597,0.050431,0.86078,0.68945
282.81,0.2207,0.43206,0.0492,0.86078,0.67969
282.82,0.23047,0.42815,0.0492,0.86078,0.67578
282.82,0.23047,0.42424,0.04797,0.86078,0.67578
282.83,0.23047,0.42131,0.04674,0.86078,0.67578
282.84,0.23047,0.4174,0.04551,0.86078,0.67578
282.85,0.23047,0.41447,0.04428,0.85686,0.67578
282.86,0.23047,0.41056,0.04182,0.85686,0.67578
282.86,0.23047,0.40665,0.03936,0.86078,0.67578
282.87,0.23047,0.40176,0.03567,0.86078,0.67578
282.88,0.23047,0.39687,0.03198,0.86078,0.67578
282.89,0.23047,0.39296,0.02706,0.86078,0.67578
282.9,0.23047,0.38612,0.02214,0.86667,0.67578
282.9,0.23047,0.37928,0.01722,0.85686,0.67969
282.91,0.23047,0.37146,0.01353,0.87059,0.67969
282.92,0.23047,0.36266,0.0086101,0.87059,0.67969
282.93,0.23047,0.35386,0.00492,0.87059,0.67969
282.94,0.23047,0.34506,0.00123,0.87059,0.67969
282.94,0.25,0.33627,-0.00246,0.88039,0.67578
282.95,0.28516,0.32845,-0.0073801,0.8902,0.65039
282.96,0.30078,0.3216,-0.0123,0.91176,0.64062
282.97,0.31055,0.31672,-0.01599,0.91569,0.62891
282.98,0.33594,0.31476,-0.01968,0.92157,0.61523
282.98,0.37109,0.31672,-0.02337,0.93137,0.58984
282.99,0.36523,0.32258,-0.02583,0.92549,0.5957
283,0.33594,0.33333,-0.02829,0.8902,0.60547
283.01,0.31445,0.34995,-0.03075,0.86667,0.61914
283.02,0.27539,0.37243,-0.03198,0.8451,0.64062
283.02,0.28516,0.39785,-0.03321,0.85686,0.62891
283.03,0.27539,0.42522,-0.03321,0.85686,0.63477
283.04,0.24023,0.45357,-0.03321,0.85098,0.67578
283.05,0.20117,0.48094,-0.03321,0.8451,0.69922
283.06,0.17969,0.50635,-0.03198,0.8451,0.71484
283.06,0.17969,0.52884,-0.03075,0.84118,0.7207
283.07,0.17578,0.54741,-0.02952,0.8451,0.7207
283.08,0.16992,0.56207,-0.02829,0.83529,0.7207
283.09,0.16602,0.57283,-0.02583,0.84118,0.7207
283.1,0.16992,0.5826,-0.02337,0.83529,0.72461
283.1,0.17578,0.59042,-0.02214,0.83529,0.7207
283.11,0.16992,0.59726,-0.01968,0.8451,0.7207
283.12,0.17578,0.60313,-0.01722,0.8451,0.7207
283.13,0.17969,0.60704,-0.01476,0.8451,0.7207
283.14,0.18945,0.60899,-0.0123,0.86078,0.71484
283.14,0.26562,0.60997,-0.0098401,0.91176,0.68945
283.15,0.40039,0.60997,-0.0073801,0.93725,0.58984
283.16,0.48047,0.60802,-0.00492,0.83529,0.48047
283.17,0.51953,0.60606,-0.00123,0.69608,0.34961
283.18,0.25,0.60215,0.00123,0.47059,0.32031
283.18,0.025391,0.59726,0.00369,0.44902,0.67578
283.19,0.12109,0.59042,0.0061501,0.83529,0.78516
283.2,0.16016,0.58162,0.0086101,0.87059,0.75
283.21,0.18555,0.57283,0.01107,0.8902,0.72461
283.22,0.20508,0.56207,0.01476,0.8902,0.7207
283.22,0.20508,0.54936,0.01722,0.89608,0.71484
283.23,0.21094,0.53666,0.01968,0.89608,0.70508
283.24,0.21484,0.52297,0.02214,0.89608,0.70508
283.25,0.2207,0.50831,0.0246,0.89608,0.69922
283.26,0.22461,0.49365,0.02706,0.89608,0.69922
283.26,0.22461,0.47898,0.03075,0.90196,0.69531
283.27,0.23047,0.4653,0.03321,0.90196,0.69531
283.28,0.23047,0.45357,0.0369,0.90196,0.68945
283.29,0.23438,0.44379,0.04059,0.90196,0.68945
283.3,0.24023,0.43402,0.04428,0.90588,0.67969
283.3,0.25,0.42424,0.04797,0.90588,0.67969
283.31,0.25586,0.41642,0.051661,0.90196,0.67578
283.32,0.25977,0.40958,0.055351,0.91176,0.66992
283.33,0.26562,0.40274,0.059041,0.91569,0.66992
283.34,0.26953,0.39687,0.063961,0.91569,0.66992
283.34,0.26953,0.39198,0.067651,0.91569,0.66406
283.35,0.2793,0.38612,0.071341,0.91569,0.6543
283.36,0.28516,0.38123,0.075031,0.91176,0.65039
283.37,0.29102,0.37634,0.078721,0.91569,0.65039
283.38,0.28516,0.37243,0.082411,0.91569,0.6543
283.38,0.2793,0.3695,0.086101,0.93137,0.66016
283.39,0.26953,0.36657,0.089791,0.92549,0.67578
283.4,0.25586,0.36266,0.093481,0.93725,0.67969
283.41,0.23047,0.35875,0.097171,0.94118,0.69922
283.42,0.21094,0.35484,0.10086,0.94118,0.71484
283.42,0.18555,0.35093,0.10332,0.93137,0.73047
283.43,0.17578,0.34702,0.10578,0.92157,0.74414
283.44,0.16016,0.34311,0.10824,0.91176,0.74414
283.45,0.16016,0.34018,0.1107,0.89608,0.74023
283.46,0.16602,0.33724,0.11316,0.88039,0.73047
283.46,0.18555,0.33333,0.11439,0.87059,0.71484
283.47,0.20117,0.3304,0.11685,0.86667,0.70508
283.48,0.20508,0.32747,0.11808,0.86078,0.69531
283.49,0.21094,0.32551,0.11931,0.86078,0.69531
283.5,0.21484,0.32258,0.11931,0.85686,0.68555
283.5,0.2207,0.31965,0.11931,0.85098,0.68555
283.51,0.22461,0.31672,0.11931,0.85098,0.67969
283.52,0.2207,0.31476,0.11808,0.85098,0.68555
283.53,0.2207,0.31183,0.11562,0.85686,0.68555
283.54,0.23047,0.30987,0.11439,0.85686,0.67969
283.54,0.23047,0.30694,0.11193,0.85686,0.67578
283.55,0.23438,0.30499,0.10947,0.86667,0.67578
283.56,0.23438,0.29814,0.10578,0.86078,0.67578
283.57,0.23438,0.28935,0.10332,0.86078,0.67578
283.58,0.23047,0.28543,0.10086,0.86667,0.67969
283.58,0.23438,0.2825,0.097171,0.86078,0.67578
283.59,0.23438,0.28055,0.093481,0.86667,0.67578
283.6,0.23438,0.27664,0.089791,0.87059,0.67578
283.61,0.23438,0.2737,0.086101,0.87059,0.67578
283.62,0.23438,0.26979,0.082411,0.87059,0.67578
283.62,0.25,0.26686,0.078721,0.87647,0.66406
283.63,0.29102,0.26491,0.076261,0.90196,0.63477
283.64,0.30469,0.26295,0.073801,0.91569,0.62891
283.65,0.31445,0.26393,0.071341,0.91176,0.625
283.66,0.33594,0.26882,0.068881,0.92157,0.60547
283.66,0.36523,0.27859,0.066421,0.93137,0.58984
283.67,0.37109,0.29619,0.065191,0.91569,0.58398
283.68,0.32422,0.31672,0.063961,0.8902,0.60938
283.69,0.30469,0.34115,0.063961,0.86667,0.625
283.7,0.26953,0.37439,0.063961,0.8451,0.65039
283.7,0.28516,0.41447,0.063961,0.8451,0.625
283.71,0.26953,0.45846,0.063961,0.8451,0.64062
283.72,0.23438,0.50342,0.063961,0.8451,0.67969
283.73,0.20117,0.54839,0.065191,0.84118,0.69922
283.74,0.18555,0.59042,0.066421,0.83529,0.70898
283.74,0.17969,0.62952,0.067651,0.84118,0.7207
283.75,0.16992,0.66276,0.070111,0.84118,0.72461
283.76,0.16016,0.6911,0.072571,0.84118,0.73438
283.77,0.16016,0.71457,0.073801,0.84118,0.73438
283.78,0.16016,0.73118,0.076261,0.84118,0.74023
