Time [s], RESP, PLETH, II, V, AVR, CVP, ART
233.98,0.049853,0.74096,0.52956,0.59961,0.62941,12.751,69.622
233.98,0.052786,0.73607,0.69951,0.57422,0.47059,12.712,69.231
233.99,0.056696,0.72825,0.91502,0.52539,0.26471,12.751,68.644
234,0.059629,0.72043,1,0.42578,0.15882,12.947,68.057
234.01,0.062561,0.70968,0.83005,0.33984,0.2902,13.142,67.471
234.02,0.066471,0.69892,0.56527,0.36523,0.5451,13.259,66.884
234.02,0.069404,0.68719,0.40517,0.46484,0.72157,13.259,66.297
234.03,0.072336,0.67546,0.36453,0.55078,0.77647,13.181,65.711
234.04,0.075269,0.65689,0.36946,0.60547,0.78039,13.142,65.319
234.05,0.078201,0.63539,0.37562,0.625,0.78039,13.064,64.733
234.06,0.081134,0.61486,0.38547,0.63477,0.78039,13.142,64.342
234.06,0.083089,0.59531,0.39039,0.64062,0.77647,13.259,63.755
234.07,0.086022,0.57478,0.39532,0.64453,0.76667,13.338,63.364
234.08,0.088954,0.55327,0.40517,0.65039,0.76078,13.259,62.973
234.09,0.091887,0.53275,0.41502,0.65039,0.7549,13.142,62.386
234.1,0.095797,0.5132,0.41995,0.65039,0.75098,12.947,61.995
234.1,0.098729,0.49462,0.4298,0.6543,0.7451,12.907,61.408
234.11,0.10362,0.47703,0.43473,0.6543,0.73529,12.947,61.213
234.12,0.10753,0.46237,0.44458,0.6543,0.73137,13.181,60.821
234.13,0.11144,0.45161,0.44951,0.6543,0.72549,13.572,60.43
234.14,0.11535,0.44282,0.46059,0.66016,0.72157,13.768,60.039
234.14,0.11828,0.43402,0.46552,0.66406,0.71569,13.69,59.648
234.15,0.12219,0.42717,0.4803,0.66992,0.70588,13.455,59.257
234.16,0.12708,0.42229,0.49507,0.66992,0.6902,13.181,58.67
234.17,0.13196,0.41838,0.50985,0.67969,0.67647,12.947,58.279
234.18,0.13881,0.41447,0.53448,0.68555,0.6549,12.829,58.083
234.18,0.14467,0.41251,0.56034,0.68945,0.63529,12.634,57.888
234.19,0.15152,0.40958,0.5899,0.69922,0.61569,12.516,58.279
234.2,0.15738,0.40762,0.61946,0.69922,0.58431,12.399,59.648
234.21,0.16325,0.40567,0.64532,0.70508,0.56471,12.399,62.777
234.22,0.16911,0.40274,0.6601,0.70508,0.5549,12.516,67.471
234.22,0.17498,0.40078,0.6601,0.69922,0.5549,12.516,73.729
234.23,0.18084,0.39883,0.65025,0.69531,0.5549,12.438,80.769
234.24,0.18475,0.39589,0.62438,0.68555,0.57059,12.203,88.005
234.25,0.18964,0.39296,0.5899,0.67969,0.6,11.969,95.241
234.26,0.19355,0.38905,0.55542,0.66992,0.62941,11.773,101.89
234.26,0.19746,0.38416,0.52463,0.66406,0.66078,11.499,107.56
234.27,0.20039,0.38025,0.49015,0.6543,0.68627,11.343,112.06
234.28,0.20332,0.37439,0.46059,0.64453,0.70588,11.147,115.19
234.29,0.20528,0.3695,0.44458,0.64062,0.72157,11.03,116.95
234.3,0.20723,0.36364,0.43473,0.63477,0.73137,10.952,117.54
234.3,0.20821,0.35777,0.4298,0.625,0.73137,10.874,117.34
234.31,0.20919,0.35191,0.4298,0.625,0.73137,10.874,116.56
234.32,0.20723,0.34604,0.42488,0.625,0.73137,10.834,115.19
234.33,0.20528,0.34115,0.4298,0.625,0.73137,10.717,113.62
234.34,0.20137,0.33724,0.4298,0.625,0.73137,10.521,111.67
234.34,0.19746,0.33236,0.43473,0.625,0.73137,10.404,109.71
234.35,0.19257,0.32747,0.43473,0.625,0.73137,10.326,107.56
234.36,0.18768,0.3216,0.43966,0.625,0.72549,10.404,105.41
234.37,0.18182,0.31672,0.44458,0.625,0.72157,10.443,103.26
234.38,0.17595,0.31085,0.44951,0.625,0.71569,10.639,101.11
234.38,0.17204,0.30596,0.44951,0.62891,0.71569,10.952,99.348
234.39,0.16716,0.3001,0.45443,0.62891,0.71569,11.382,97.588
234.4,0.16325,0.29521,0.45443,0.62891,0.71569,11.969,95.828
234.41,0.16031,0.2913,0.44951,0.63477,0.72157,12.282,93.872
234.42,0.1564,0.28641,0.44458,0.63477,0.72549,12.282,91.917
234.42,0.15347,0.28348,0.44458,0.62891,0.72157,12.086,89.765
234.43,0.14956,0.28152,0.44951,0.62891,0.72157,11.812,87.419
234.44,0.14663,0.27761,0.44951,0.625,0.72157,11.695,85.072
234.45,0.14467,0.27273,0.44458,0.62891,0.72157,11.695,82.725
234.46,0.1437,0.26686,0.44458,0.62891,0.72549,11.773,80.378
234.46,0.1437,0.26197,0.45443,0.63477,0.71569,11.89,78.227
234.47,0.14272,0.25709,0.47044,0.65039,0.70588,11.969,76.467
234.48,0.1437,0.25806,0.48522,0.66016,0.69608,11.969,74.902
234.49,0.1437,0.26491,0.49507,0.66406,0.68627,11.969,73.729
234.5,0.14467,0.2825,0.5197,0.67578,0.67059,11.969,72.555
234.5,0.14565,0.30987,0.55542,0.68945,0.65098,11.969,71.773
234.51,0.14761,0.348,0.5702,0.69531,0.64118,11.969,70.991
234.52,0.14956,0.3871,0.5702,0.66992,0.63529,12.008,70.404
234.53,0.15152,0.42717,0.56034,0.66016,0.63529,12.086,70.209
234.54,0.15445,0.47507,0.53941,0.64453,0.6451,12.086,70.209
234.54,0.15738,0.52199,0.51478,0.62891,0.66471,12.008,70.209
234.55,0.16031,0.56696,0.4803,0.61914,0.69608,11.969,70.404
234.56,0.16227,0.60606,0.44458,0.61523,0.72157,11.969,70.795
234.57,0.16422,0.6393,0.4298,0.61523,0.73529,12.008,71.382
234.58,0.16618,0.66569,0.41995,0.61523,0.74118,12.282,71.773
234.58,0.16813,0.68719,0.41502,0.60938,0.7451,12.712,71.969
234.59,0.17009,0.70381,0.41502,0.60938,0.74118,13.064,71.773
234.6,0.17204,0.71652,0.41502,0.60938,0.74118,13.181,71.382
234.61,0.17302,0.72532,0.4101,0.60938,0.7451,13.064,70.795
234.62,0.17498,0.73118,0.4101,0.60547,0.75098,12.751,70.404
234.62,0.17595,0.73314,0.41502,0.61523,0.7451,12.595,70.209
234.63,0.17791,0.73216,0.43473,0.61914,0.73137,12.438,70.209
234.64,0.17889,0.73021,0.49015,0.61523,0.67647,12.438,70.013
234.65,0.18084,0.7263,0.61453,0.5957,0.5549,12.516,69.818
234.66,0.18182,0.72043,0.82512,0.56445,0.35882,12.634,69.231
234.66,0.1828,0.71261,0.99507,0.47461,0.18431,12.829,68.84
234.67,0.18573,0.70479,1,0.37109,0.16863,13.025,68.253
234.68,0.18768,0.69501,0.66995,0.3457,0.4451,13.259,67.666
234.69,0.19062,0.68328,0.46059,0.41992,0.66078,13.377,67.275
234.7,0.19355,0.67155,0.37562,0.51953,0.7549,13.494,66.688
234.7,0.19648,0.65689,0.36946,0.5957,0.77647,13.572,66.102
234.71,0.19941,0.64223,0.38054,0.62891,0.77647,13.494,65.711
234.72,0.20235,0.62659,0.38547,0.64453,0.77647,13.494,65.124
234.73,0.20626,0.61193,0.39039,0.6543,0.77647,13.455,64.537
234.74,0.21114,0.59433,0.39532,0.66016,0.77059,13.455,64.146
234.74,0.21603,0.57478,0.4101,0.66016,0.76667,13.455,63.559
234.75,0.22287,0.55523,0.41502,0.66016,0.76078,13.572,63.168
234.76,0.22972,0.53568,0.41995,0.66016,0.7549,13.807,62.777
234.77,0.23656,0.51613,0.4298,0.66406,0.75098,14.276,62.19
234.78,0.2434,0.49853,0.43966,0.66406,0.74118,14.589,61.799
234.78,0.25024,0.48192,0.44951,0.66992,0.73529,14.589,61.408
234.79,0.25806,0.46823,0.45443,0.66992,0.73137,14.315,61.017
234.8,0.26784,0.4565,0.46059,0.66992,0.72157,14.003,60.626
234.81,0.27761,0.44575,0.47537,0.67578,0.71569,13.768,60.235
234.82,0.29032,0.43793,0.48522,0.67969,0.7098,13.572,59.844
234.82,0.30303,0.43206,0.5,0.68555,0.69608,13.494,59.452
234.83,0.31867,0.42717,0.5197,0.68945,0.68627,13.494,59.061
234.84,0.33431,0.42326,0.54557,0.69922,0.66471,13.455,58.67
234.85,0.35191,0.42033,0.5702,0.70508,0.6451,13.338,58.475
234.86,0.37048,0.4174,0.59975,0.70898,0.61961,13.259,58.67
234.86,0.38807,0.41447,0.63054,0.71484,0.59608,13.377,59.648
234.87,0.40567,0.41251,0.65517,0.7207,0.57451,13.651,62.19
234.88,0.42424,0.40958,0.66995,0.72461,0.56078,13.807,66.688
234.89,0.44282,0.40665,0.6798,0.71484,0.55098,13.807,73.142
234.9,0.46334,0.40371,0.6798,0.70898,0.5451,13.651,80.769
234.9,0.48387,0.40078,0.6601,0.70508,0.56078,13.377,88.788
234.91,0.50733,0.39687,0.63054,0.69531,0.58431,13.181,96.61
234.92,0.52981,0.39394,0.5899,0.68945,0.61569,13.064,104.04
234.93,0.55034,0.39101,0.55542,0.67969,0.64118,12.947,110.1
234.94,0.57087,0.3871,0.5197,0.66992,0.66471,12.907,114.8
234.94,0.59042,0.38221,0.49015,0.66016,0.6902,12.712,117.93
234.95,0.60899,0.37732,0.47044,0.65039,0.70588,12.595,119.49
234.96,0.62952,0.37243,0.46059,0.64062,0.71569,12.516,119.88
234.97,0.65005,0.36755,0.44951,0.63477,0.72157,12.595,119.49
234.98,0.67155,0.36168,0.44951,0.63477,0.72549,12.907,118.12
234.98,0.69306,0.35679,0.44458,0.63477,0.72549,13.377,116.56
234.99,0.71359,0.35093,0.44458,0.62891,0.72157,13.807,114.6
235,0.73412,0.34506,0.44951,0.62891,0.72157,14.003,112.45
235.01,0.75269,0.3392,0.45443,0.62891,0.71569,14.003,110.3
235.02,0.77224,0.33431,0.45443,0.62891,0.71569,13.807,108.15
235.02,0.78886,0.32942,0.45443,0.63477,0.71569,13.572,105.8
235.03,0.8045,0.32551,0.46059,0.63477,0.71569,13.338,103.46
235.04,0.81916,0.32063,0.46059,0.63477,0.7098,13.142,101.3
235.05,0.83284,0.31574,0.46552,0.63477,0.7098,13.142,99.544
235.06,0.84653,0.31085,0.46552,0.63477,0.7098,13.181,97.784
235.06,0.86119,0.30596,0.46552,0.63477,0.7098,13.377,96.219
235.07,0.8739,0.30108,0.46552,0.64062,0.7098,13.494,94.459
235.08,0.88759,0.29717,0.46552,0.64062,0.7098,13.572,92.699
235.09,0.89932,0.29326,0.46552,0.64062,0.7098,13.494,90.743
235.1,0.91202,0.28935,0.46552,0.64062,0.71569,13.494,88.788
235.1,0.92278,0.28543,0.47044,0.64062,0.7098,13.455,86.441
235.11,0.93353,0.28055,0.47537,0.63477,0.7098,13.455,84.094
235.12,0.94526,0.27664,0.47537,0.64062,0.7098,13.494,81.747
235.13,0.95699,0.2737,0.47537,0.64062,0.70588,13.651,79.596
235.14,0.9697,0.26979,0.4803,0.65039,0.69608,13.69,77.64
235.14,0.9824,0.26882,0.5,0.66406,0.68627,13.807,75.88
235.15,0.9912,0.2737,0.51478,0.66992,0.68627,13.807,74.707
235.16,1,0.28739,0.5197,0.67969,0.68039,13.807,73.729
235.17,1,0.31085,0.53941,0.68945,0.66078,13.768,72.947
235.18,1,0.34604,0.5702,0.69922,0.64118,13.768,72.555
235.18,1,0.39101,0.58005,0.68555,0.63529,13.807,72.36
235.19,1,0.44184,0.5702,0.66406,0.63529,14.003,72.36
235.2,1,0.49462,0.56527,0.6543,0.64118,14.394,72.36
235.21,1,0.54545,0.54557,0.64453,0.65098,14.824,72.555
235.22,1,0.5914,0.5197,0.64062,0.67059,15.215,72.947
235.22,1,0.62659,0.48522,0.62891,0.69608,15.372,73.142
235.23,1,0.65396,0.46059,0.625,0.71569,15.372,73.338
235.24,1,0.6784,0.44458,0.625,0.73137,15.215,73.338
235.25,1,0.69892,0.43473,0.61914,0.73137,15.02,73.338
235.26,1,0.71554,0.43473,0.61523,0.73529,14.824,73.338
235.26,1,0.72825,0.43473,0.61523,0.73137,14.707,72.947
235.27,1,0.73705,0.43473,0.61523,0.73137,14.628,72.751
235.28,1,0.74291,0.4298,0.60938,0.73137,14.707,72.36
235.29,1,0.74487,0.4298,0.61523,0.73137,14.941,71.578
235.3,1,0.74389,0.43966,0.625,0.72157,15.332,70.991
235.3,1,0.74096,0.4803,0.62891,0.68627,15.88,70.404
235.31,1,0.73607,0.57512,0.61523,0.59608,16.31,70.013
235.32,1,0.72923,0.75493,0.59961,0.43922,16.506,69.622
235.33,1,0.72141,0.98522,0.54492,0.23922,16.271,69.035
235.34,1,0.71163,1.0603,0.43555,0.15882,15.841,68.449
235.34,1,0.70186,0.85961,0.36523,0.3098,15.372,67.862
235.35,1,0.69013,0.58005,0.39453,0.56078,15.137,67.08
235.36,1,0.6784,0.41995,0.48438,0.71569,15.02,66.493
235.37,1,0.66569,0.37562,0.56445,0.76078,15.059,65.906
235.38,1,0.65103,0.37562,0.61523,0.77059,15.137,65.515
235.38,1,0.63539,0.37562,0.63477,0.77059,15.137,64.928
235.39,1,0.61779,0.37562,0.64062,0.77647,15.02,64.537
235.4,1,0.59922,0.38547,0.64453,0.77059,14.902,64.146
235.41,1,0.57967,0.39039,0.64453,0.76667,14.824,63.559
235.42,1,0.56012,0.39532,0.64453,0.76078,14.746,63.168
235.42,1,0.54252,0.40517,0.65039,0.7549,14.511,62.582
235.43,1,0.5259,0.41502,0.6543,0.75098,14.12,62.19
235.44,1,0.50929,0.41995,0.66016,0.7451,13.651,61.604
235.45,1,0.49365,0.42488,0.66016,0.73529,13.259,61.017
235.46,1,0.47898,0.43473,0.66016,0.73137,13.064,60.43
235.46,1,0.46628,0.43966,0.66016,0.73137,13.064,59.844
235.47,1,0.45552,0.44458,0.66406,0.72549,13.064,59.452
235.48,1,0.44673,0.45443,0.66992,0.71569,13.064,58.866
235.49,1,0.43988,0.46552,0.66992,0.70588,12.947,58.475
235.5,1,0.435,0.4803,0.67578,0.69608,12.829,57.888
235.5,1,0.43109,0.49507,0.67969,0.68039,12.712,57.497
235.51,1,0.42815,0.5197,0.68555,0.66078,12.712,57.106
235.52,1,0.4262,0.54557,0.68945,0.64118,12.907,56.91
235.53,1,0.42424,0.58005,0.69922,0.61569,13.025,57.106
235.54,1,0.42229,0.60961,0.69922,0.59608,12.907,58.866
235.54,1,0.42033,0.63054,0.70508,0.57451,12.438,62.582
235.55,1,0.41838,0.64039,0.69922,0.56078,11.969,68.644
235.56,1,0.41544,0.64532,0.69922,0.56078,11.499,76.271
235.57,1,0.41153,0.63547,0.68945,0.57059,11.265,84.485
235.58,1,0.40762,0.60961,0.68945,0.58431,11.147,92.894
235.58,1,0.40274,0.58005,0.68555,0.61569,11.069,100.91
235.59,1,0.39785,0.53941,0.67969,0.64118,11.03,108.15
235.6,1,0.39296,0.50985,0.66406,0.67059,10.952,114.02
235.61,1,0.3871,0.47537,0.6543,0.6902,10.874,118.12
235.62,1,0.38123,0.44951,0.64453,0.7098,10.952,120.27
235.62,1,0.37634,0.4298,0.64062,0.73137,11.147,120.86
235.63,1,0.37146,0.41995,0.63477,0.73529,11.343,120.27
235.64,1,0.36559,0.41502,0.625,0.74118,11.382,118.9
235.65,1,0.35973,0.41502,0.625,0.74118,11.147,116.95
235.66,1,0.35386,0.41502,0.61914,0.74118,10.756,114.99
235.66,1,0.348,0.41502,0.61914,0.74118,10.404,112.84
235.67,1,0.34115,0.41502,0.61914,0.74118,10.091,110.5
235.68,1,0.33529,0.41502,0.61914,0.73529,9.9348,108.34
235.69,1,0.3304,0.41995,0.625,0.73529,9.9348,106
235.7,1,0.32454,0.4298,0.625,0.73529,10.091,103.65
235.7,1,0.31867,0.4298,0.625,0.73137,10.326,101.5
235.71,1,0.31281,0.43473,0.625,0.73137,10.561,99.739
235.72,1,0.3089,0.43473,0.62891,0.73137,10.834,98.175
235.73,1,0.30499,0.43473,0.63477,0.73137,11.265,96.61
235.74,1,0.29912,0.43473,0.63477,0.73137,11.773,95.046
235.74,1,0.29326,0.4298,0.63477,0.73137,12.086,93.481
235.75,1,0.28739,0.4298,0.63477,0.73529,12.321,91.721
235.76,1,0.28152,0.4298,0.63477,0.73529,12.399,89.765
235.77,1,0.27468,0.4298,0.62891,0.73529,12.399,87.419
235.78,1,0.26784,0.4298,0.625,0.73529,12.399,84.876
235.78,1,0.26002,0.4298,0.625,0.73529,12.321,82.334
235.79,0.9912,0.2522,0.43473,0.625,0.73137,12.203,79.596
235.8,0.98338,0.24438,0.44458,0.64062,0.72157,12.086,77.249
235.81,0.96872,0.23851,0.46552,0.6543,0.7098,12.008,75.098
235.82,0.95406,0.23851,0.47537,0.66016,0.7,12.086,73.142
235.82,0.94135,0.24536,0.49015,0.66992,0.6902,12.203,71.578
235.83,0.92864,0.261,0.52463,0.68555,0.66471,12.321,70.6
235.84,0.91789,0.28837,0.55049,0.68945,0.65098,12.399,70.209
235.85,0.90616,0.32942,0.55542,0.67969,0.6451,12.399,70.013
235.86,0.89345,0.38025,0.54557,0.66406,0.6451,12.282,70.013
235.86,0.88074,0.43597,0.53448,0.6543,0.65098,12.203,70.013
235.87,0.86608,0.49365,0.50985,0.64062,0.66471,12.086,70.209
235.88,0.85239,0.54741,0.4803,0.625,0.6902,12.008,70.209
235.89,0.83969,0.59531,0.44458,0.61523,0.71569,12.008,70.209
235.9,0.82698,0.63441,0.41995,0.61523,0.73529,12.008,70.404
235.9,0.81427,0.66471,0.4101,0.60938,0.74118,11.969,70.991
235.91,0.80254,0.68915,0.40025,0.60547,0.7451,11.89,71.578
235.92,0.78788,0.70479,0.40025,0.60547,0.75098,11.812,72.164
235.93,0.77224,0.71457,0.40025,0.60547,0.75098,11.812,72.36
235.94,0.75464,0.72239,0.40025,0.60547,0.75098,11.969,72.36
235.94,0.73705,0.72825,0.40025,0.60547,0.7451,12.282,72.164
235.95,0.7175,0.73118,0.40025,0.60938,0.7451,12.595,71.578
235.96,0.69697,0.73118,0.4101,0.61914,0.74118,12.751,70.795
235.97,0.67546,0.72923,0.43966,0.61523,0.70588,12.712,70.404
235.98,0.65396,0.72532,0.53941,0.59961,0.6098,12.595,70.209
235.98,0.63343,0.71945,0.7303,0.57422,0.43922,12.516,70.013
235.99,0.61388,0.71163,0.93966,0.51562,0.23922,12.516,69.622
236,0.59433,0.70283,0.99507,0.41016,0.17843,12.634,69.035
236.01,0.57478,0.69404,0.77463,0.33984,0.3451,12.829,68.449
236.02,0.55425,0.68328,0.5197,0.38477,0.5902,12.947,67.862
236.02,0.5347,0.67351,0.38547,0.48047,0.73529,13.064,67.275
236.03,0.51417,0.66276,0.35468,0.56055,0.77647,13.181,66.688
236.04,0.49365,0.65005,0.36453,0.60938,0.78039,13.377,66.297
236.05,0.47507,0.63539,0.36946,0.625,0.78039,13.885,65.711
236.06,0.45748,0.61975,0.36946,0.63477,0.78039,14.511,65.319
236.06,0.44086,0.60215,0.37562,0.64062,0.77647,14.941,64.733
236.07,0.42424,0.5826,0.38054,0.64453,0.77647,14.941,64.146
236.08,0.40762,0.56109,0.38547,0.64453,0.76667,14.511,63.559
236.09,0.39101,0.54154,0.39532,0.65039,0.76078,13.963,62.973
236.1,0.37439,0.52395,0.40025,0.6543,0.7549,13.494,62.386
236.1,0.35777,0.5044,0.4101,0.6543,0.75098,13.181,61.995
236.11,0.34213,0.48583,0.41502,0.6543,0.7451,13.025,61.604
236.12,0.32649,0.47116,0.42488,0.66016,0.73529,12.947,61.213
236.13,0.31281,0.45846,0.43473,0.66016,0.73137,12.907,60.821
236.14,0.29814,0.44673,0.44458,0.66016,0.72157,12.907,60.235
236.14,0.28543,0.43695,0.45443,0.66406,0.71569,12.907,59.844
236.15,0.2737,0.42913,0.46552,0.66406,0.7098,12.947,59.452
236.16,0.26295,0.42326,0.4803,0.66992,0.69608,12.947,58.866
236.17,0.2522,0.41935,0.5,0.67969,0.67647,13.025,58.475
236.18,0.24242,0.41642,0.52463,0.68555,0.6549,13.025,58.083
236.18,0.23167,0.41544,0.56034,0.68945,0.63529,12.947,57.888
236.19,0.2219,0.41447,0.58498,0.68945,0.6098,12.712,58.279
236.2,0.21114,0.41447,0.61453,0.69531,0.58431,12.438,60.039
236.21,0.20235,0.41349,0.63547,0.69922,0.56471,12.203,63.559
236.22,0.19453,0.41251,0.64532,0.69922,0.56078,11.969,69.035
236.22,0.18671,0.41153,0.65025,0.68945,0.5549,11.812,75.88
236.23,0.17889,0.41056,0.63547,0.68945,0.56078,11.773,83.507
236.24,0.17204,0.4086,0.60961,0.68555,0.58039,11.773,91.134
236.25,0.16422,0.40665,0.58005,0.68555,0.6098,11.89,98.37
236.26,0.15738,0.40371,0.53941,0.67969,0.64118,12.125,105.02
236.26,0.14956,0.3998,0.5,0.66992,0.67059,12.516,110.3
236.27,0.14174,0.39589,0.47044,0.6543,0.69608,12.712,114.41
236.28,0.13294,0.39198,0.44951,0.64453,0.7098,12.595,116.75
236.29,0.12414,0.3871,0.43473,0.63477,0.72549,12.125,118.12
236.3,0.11535,0.38221,0.41995,0.625,0.73137,11.656,118.32
236.3,0.10753,0.37732,0.41502,0.625,0.73529,11.265,117.73
236.31,0.098729,0.37146,0.41502,0.61914,0.74118,11.069,116.56
236.32,0.091887,0.36755,0.41502,0.61914,0.74118,11.03,114.99
236.33,0.084066,0.36364,0.41502,0.625,0.73529,10.952,113.04
236.34,0.076246,0.35875,0.41502,0.625,0.73529,10.952,110.89
236.34,0.068426,0.35386,0.41502,0.625,0.74118,10.952,108.74
236.35,0.060606,0.348,0.41995,0.625,0.74118,10.874,106.58
236.36,0.051808,0.34213,0.41995,0.625,0.73529,10.874,104.43
236.37,0.044966,0.33724,0.42488,0.625,0.73529,10.874,102.28
236.38,0.037146,0.33138,0.4298,0.625,0.73137,10.952,100.33
236.38,0.031281,0.32551,0.43473,0.625,0.73137,10.952,98.37
236.39,0.024438,0.32063,0.43473,0.625,0.73137,10.952,96.61
236.4,0.018573,0.31476,0.43473,0.625,0.72549,10.952,94.655
236.41,0.01173,0.30987,0.43966,0.62891,0.72549,10.952,92.894
236.42,0.0058651,0.30596,0.43966,0.62891,0.72549,11.03,90.939
236.42,0,0.30401,0.43473,0.62891,0.72549,11.069,88.788
236.43,0,0.3001,0.43473,0.625,0.72549,11.186,86.441
236.44,0,0.29521,0.43473,0.625,0.72549,11.265,84.094
236.45,0,0.28935,0.43966,0.625,0.72549,11.382,81.552
236.46,0,0.28348,0.43473,0.625,0.73137,11.578,79.205
236.46,0,0.27664,0.44458,0.62891,0.72157,11.773,77.249
236.47,0,0.27273,0.46059,0.64062,0.7098,12.125,75.293
236.48,0,0.27273,0.47537,0.6543,0.7,12.595,73.924
236.49,0,0.28055,0.48522,0.66016,0.6902,12.829,72.947
236.5,0,0.29814,0.5,0.67578,0.68039,12.829,71.773
236.5,0,0.32747,0.53941,0.68945,0.6549,12.595,70.991
236.51,0,0.36657,0.56034,0.69531,0.64118,12.282,70.404
236.52,0,0.40665,0.56034,0.66992,0.63529,12.008,70.209
236.53,0,0.44673,0.55049,0.66016,0.63529,11.89,70.209
236.54,0,0.49365,0.53448,0.65039,0.6451,11.89,70.209
236.54,0,0.54154,0.50493,0.63477,0.66471,11.89,70.209
236.55,0,0.58456,0.47537,0.625,0.6902,11.89,70.209
236.56,0,0.6217,0.43966,0.61914,0.71569,11.89,70.209
236.57,0,0.65298,0.41995,0.61523,0.73529,11.89,70.209
236.58,0,0.67742,0.41502,0.61523,0.74118,11.812,70.209
236.58,0,0.69697,0.4101,0.60938,0.74118,11.89,70.209
236.59,0,0.71163,0.4101,0.60547,0.74118,11.969,70.209
236.6,0,0.72336,0.4101,0.60547,0.74118,12.282,70.209
236.61,0,0.73021,0.4101,0.60547,0.74118,12.595,70.209
236.62,0,0.73314,0.4101,0.60938,0.74118,12.751,70.209
236.62,0,0.73412,0.4101,0.61914,0.7451,12.829,70.209
236.63,0,0.73216,0.42488,0.625,0.73137,12.712,70.013
236.64,0,0.72923,0.47537,0.61914,0.68039,12.595,69.622
236.65,0,0.72434,0.59483,0.60547,0.56471,12.516,69.231
236.66,0,0.7175,0.80049,0.57422,0.37059,12.516,68.84
236.66,0,0.70968,0.99015,0.49023,0.18431,12.634,68.253
236.67,0,0.70088,1.0099,0.38477,0.1549,12.829,67.666
236.68,0,0.69013,0.70443,0.3457,0.40392,12.947,67.275
236.69,0,0.67937,0.47537,0.41016,0.64118,13.064,66.688
236.7,0,0.66667,0.37562,0.51562,0.75098,13.142,66.102
236.7,0,0.65298,0.35961,0.58398,0.77647,13.181,65.515
236.71,0,0.63734,0.36453,0.61914,0.78039,13.259,65.124
236.72,0,0.62268,0.37562,0.64062,0.77647,13.572,64.537
236.73,0,0.60802,0.38054,0.64453,0.77647,14.081,64.146
236.74,0,0.59042,0.38547,0.6543,0.77647,14.707,63.559
236.74,0,0.57185,0.39532,0.6543,0.76667,14.941,63.168
236.75,0,0.5523,0.40025,0.6543,0.76078,14.746,62.777
236.76,0,0.53275,0.4101,0.6543,0.7549,14.276,62.19
236.77,0,0.5132,0.41502,0.6543,0.75098,13.69,61.799
236.78,0,0.49658,0.42488,0.6543,0.7451,13.259,61.408
236.78,0,0.48094,0.43473,0.6543,0.74118,13.025,60.821
236.79,0,0.46725,0.43966,0.66016,0.73529,12.907,60.43
236.8,0,0.45552,0.44951,0.66406,0.73137,12.829,60.039
236.81,0,0.44673,0.45443,0.66992,0.72157,12.907,59.844
236.82,0,0.43988,0.47044,0.67578,0.7098,12.907,59.257
236.82,0,0.435,0.4803,0.67578,0.69608,12.907,58.866
236.83,0,0.43109,0.5,0.67969,0.68627,12.907,58.475
236.84,0,0.42717,0.5197,0.68555,0.67059,12.829,58.083
236.85,0,0.42424,0.54557,0.68945,0.6451,12.751,57.692
236.86,0,0.42131,0.58005,0.69531,0.62549,12.634,57.692
236.86,0.0029325,0.41838,0.60468,0.69922,0.6,12.516,58.475
236.87,0.0058651,0.41642,0.62438,0.70508,0.58039,12.282,60.821
236.88,0.0097752,0.41349,0.64039,0.70508,0.56471,12.008,64.928
236.89,0.014663,0.41153,0.65025,0.70508,0.56078,11.773,70.6
236.9,0.01955,0.4086,0.65025,0.70508,0.56078,11.578,77.445
236.9,0.02346,0.40469,0.63547,0.69922,0.56471,11.46,84.876
236.91,0.028348,0.40176,0.60468,0.68945,0.5902,11.343,92.112
236.92,0.032258,0.39883,0.5702,0.68555,0.61961,11.265,99.153
236.93,0.036168,0.39589,0.53448,0.67578,0.65098,11.147,105.41
236.94,0.040078,0.39198,0.5,0.66406,0.68039,11.069,110.5
236.94,0.043011,0.3871,0.47537,0.6543,0.7,10.874,114.02
236.95,0.046921,0.38221,0.44951,0.64453,0.71569,10.717,116.36
236.96,0.048876,0.37732,0.43473,0.64062,0.72549,10.561,117.34
236.97,0.051808,0.37243,0.42488,0.63477,0.73137,10.521,117.34
236.98,0.052786,0.36657,0.41995,0.625,0.74118,10.717,116.56
236.98,0.054741,0.36168,0.41502,0.625,0.74118,11.069,115.38
236.99,0.055718,0.35582,0.41502,0.625,0.74118,11.499,113.82
237,0.056696,0.35093,0.41995,0.625,0.73529,11.695,112.06
237.01,0.056696,0.34506,0.41995,0.62891,0.73529,11.578,110.3
237.02,0.056696,0.34115,0.42488,0.625,0.73529,11.186,108.34
237.02,0.056696,0.33822,0.4298,0.625,0.73529,10.874,106
237.03,0.056696,0.33333,0.43473,0.625,0.73137,10.717,103.85
237.04,0.055718,0.32845,0.43966,0.625,0.72157,10.639,101.5
237.05,0.055718,0.32356,0.44951,0.62891,0.72157,10.639,99.739
237.06,0.054741,0.31867,0.44951,0.62891,0.72157,10.717,97.979
237.06,0.053763,0.31378,0.45443,0.62891,0.71569,10.756,96.415
237.07,0.051808,0.3089,0.44951,0.62891,0.71569,10.756,94.655
