Time [s], RESP, PLETH, I, MCL, II
282.19,1.0318,0.31769,0.51569,0.55098,0.67969
282.2,1.0293,0.31378,0.51961,0.57451,0.70508
282.21,1.0244,0.30987,0.51961,0.58431,0.71484
282.22,1.022,0.30792,0.51961,0.57451,0.70898
282.22,1.0171,0.3089,0.51569,0.56471,0.74023
282.23,1.0122,0.31574,0.50588,0.5098,0.75391
282.24,1.0073,0.32747,0.50588,0.47451,0.76562
282.25,1.0049,0.34409,0.51569,0.47451,0.77539
282.26,1,0.36559,0.5098,0.46471,0.76562
282.26,0.99511,0.39101,0.5,0.46471,0.74023
282.27,0.99022,0.41935,0.4902,0.47059,0.69922
282.28,0.98533,0.44868,0.4902,0.48431,0.6543
282.29,0.98044,0.47801,0.47451,0.5,0.58984
282.3,0.97555,0.50342,0.47451,0.49412,0.55469
282.3,0.97066,0.52493,0.47059,0.5,0.55078
282.31,0.96822,0.54839,0.46471,0.4902,0.53906
282.32,0.96577,0.57087,0.46471,0.4902,0.5293
282.33,0.96333,0.5914,0.46471,0.4902,0.53906
282.34,0.96088,0.61095,0.46078,0.48431,0.53906
282.34,0.95844,0.62854,0.4549,0.4902,0.53516
282.35,0.95599,0.64418,0.46078,0.48431,0.54492
282.36,0.9511,0.65787,0.4549,0.4902,0.53906
282.37,0.94621,0.6696,0.4451,0.56078,0.56445
282.38,0.94132,0.67937,0.43922,0.6451,0.59961
282.38,0.93643,0.68719,0.52941,0.70588,0.70898
282.39,0.9291,0.69208,0.72157,0.7902,0.75391
282.4,0.92176,0.69404,0.94118,0.92549,0.53516
282.41,0.91198,0.69404,1.002,0.85686,-0.029297
282.42,0.9022,0.69208,0.55098,0.72549,-0.39844
282.42,0.88998,0.68915,0.15882,0.69608,-0.4082
282.43,0.87775,0.68328,0.062745,0.52941,-0.33984
282.44,0.86553,0.67546,0.088235,0.29412,-0.20508
282.45,0.85086,0.66471,0.18824,0.2,0.085938
282.46,0.83863,0.65298,0.3098,0.23333,0.41016
282.46,0.82396,0.6393,0.4,0.3549,0.61523
282.47,0.80929,0.62463,0.43529,0.40392,0.66406
282.48,0.79462,0.60997,0.44902,0.41961,0.67969
282.49,0.77995,0.59531,0.46078,0.42941,0.70508
282.5,0.76284,0.58162,0.46471,0.42941,0.70898
282.5,0.74817,0.56891,0.47059,0.42941,0.7207
282.51,0.73105,0.55816,0.47451,0.42941,0.72461
282.52,0.71394,0.54643,0.47059,0.43529,0.7207
282.53,0.69438,0.5347,0.47451,0.42941,0.74023
282.54,0.67482,0.52395,0.47059,0.42549,0.75
282.54,0.65526,0.5132,0.47059,0.42549,0.75391
282.55,0.6357,0.50244,0.47059,0.42941,0.75391
282.56,0.61614,0.49169,0.47451,0.41961,0.75391
282.57,0.59413,0.48094,0.47451,0.41961,0.75977
282.58,0.57457,0.47019,0.47059,0.42549,0.75977
282.58,0.55501,0.45846,0.46471,0.42549,0.77539
282.59,0.53545,0.4477,0.46471,0.41961,0.78516
282.6,0.51834,0.43695,0.47059,0.41569,0.80469
282.61,0.49878,0.42717,0.47451,0.41569,0.82422
282.62,0.48166,0.41838,0.48039,0.40392,0.86914
282.62,0.46455,0.4086,0.5,0.4,0.91016
282.63,0.44743,0.39785,0.51569,0.39412,0.95508
282.64,0.42787,0.38807,0.52941,0.39412,0.99023
282.65,0.41076,0.37732,0.5451,0.4,1.0137
282.66,0.39364,0.36755,0.56078,0.4,1.0352
282.66,0.37653,0.35777,0.57059,0.40392,1.0488
282.67,0.35941,0.34897,0.57059,0.41961,1.0352
282.68,0.3423,0.34018,0.57451,0.43529,1.0039
282.69,0.32763,0.3304,0.56078,0.46078,0.94922
282.7,0.31051,0.3216,0.5451,0.48039,0.88477
282.7,0.29584,0.31378,0.52549,0.49412,0.82422
282.71,0.27873,0.30694,0.51569,0.5098,0.76953
282.72,0.26406,0.30108,0.5,0.51961,0.72461
282.73,0.24694,0.29326,0.49412,0.52549,0.69531
282.74,0.23227,0.28543,0.4902,0.52941,0.66992
282.74,0.21516,0.27761,0.49412,0.53529,0.68945
282.75,0.20049,0.26979,0.5,0.5549,0.70898
282.76,0.18337,0.26295,0.51569,0.58039,0.73047
282.77,0.1687,0.25806,0.51569,0.59608,0.74414
282.78,0.15159,0.25611,0.51569,0.58431,0.75
282.78,0.13692,0.25806,0.50588,0.57059,0.77539
282.79,0.1198,0.26491,0.5098,0.5098,0.80469
282.8,0.10513,0.27761,0.5098,0.47451,0.81055
282.81,0.08802,0.29619,0.5098,0.47059,0.82422
282.82,0.07335,0.31574,0.5098,0.47059,0.82031
282.82,0.05868,0.33822,0.50588,0.47451,0.79492
282.83,0.041565,0.36461,0.5,0.48431,0.75
282.84,0.02934,0.39394,0.48039,0.5,0.68945
282.85,0.01467,0.42326,0.47059,0.5098,0.62891
282.86,0.002445,0.45259,0.46471,0.5098,0.5957
282.86,-0.00978,0.47996,0.46078,0.5098,0.58984
282.87,-0.022005,0.50538,0.46078,0.5098,0.58008
282.88,-0.03423,0.52786,0.4549,0.50588,0.58398
282.89,-0.046455,0.54839,0.4549,0.50588,0.57031
282.9,-0.05868,0.56696,0.46078,0.5,0.56445
282.9,-0.070905,0.5826,0.46471,0.5,0.57031
282.91,-0.08313,0.59629,0.46471,0.49412,0.56055
282.92,-0.09291,0.60899,0.46078,0.50588,0.56445
282.93,-0.10513,0.61681,0.44902,0.56471,0.58398
282.94,-0.11491,0.62366,0.4451,0.65098,0.61523
282.94,-0.12714,0.62854,0.52549,0.7,0.75
282.95,-0.13692,0.63343,0.7098,0.76667,0.79883
282.96,-0.1467,0.63539,0.91569,0.87647,0.58398
282.97,-0.15648,0.63539,0.97059,0.83137,-0.0097656
282.98,-0.16626,0.63343,0.53529,0.76667,-0.42383
282.98,-0.17359,0.62854,0.17843,0.77059,-0.37891
282.99,-0.18093,0.6217,0.084314,0.61961,-0.27344
283,-0.18582,0.6129,0.1098,0.3902,-0.16992
283.01,-0.19315,0.60215,0.17843,0.2549,0.095703
283.02,-0.19804,0.58944,0.29412,0.2451,0.41016
283.02,-0.20293,0.57576,0.3902,0.3549,0.61914
283.03,-0.20538,0.56403,0.42941,0.4098,0.67578
283.04,-0.21027,0.55327,0.4451,0.42941,0.69531
283.05,-0.21516,0.54057,0.4549,0.42941,0.7207
283.06,-0.22005,0.52786,0.46078,0.42941,0.73438
283.06,-0.22494,0.51613,0.47059,0.42941,0.74023
283.07,-0.22738,0.50538,0.46471,0.43529,0.75
283.08,-0.23472,0.49462,0.47059,0.42549,0.74414
283.09,-0.23961,0.48387,0.46471,0.42549,0.74023
283.1,-0.24694,0.4741,0.46471,0.42549,0.74414
283.1,-0.25183,0.46432,0.46471,0.42941,0.75391
283.11,-0.25917,0.45552,0.46078,0.42549,0.75977
283.12,-0.2665,0.44673,0.46078,0.41961,0.76562
283.13,-0.27139,0.43695,0.4549,0.41961,0.76953
283.14,-0.27873,0.42913,0.46078,0.41569,0.77539
283.14,-0.28606,0.42131,0.46078,0.41569,0.78516
283.15,-0.2934,0.41153,0.46078,0.4098,0.79883
283.16,-0.29829,0.40274,0.46471,0.39412,0.83008
283.17,-0.30562,0.39296,0.47451,0.3902,0.85547
283.18,-0.31051,0.38319,0.47451,0.37451,0.88867
283.18,-0.3154,0.37439,0.49412,0.37059,0.93555
283.19,-0.32029,0.36461,0.51961,0.35882,0.98438
283.2,-0.32274,0.35679,0.52549,0.3549,1.0098
283.21,-0.32518,0.348,0.5451,0.35882,1.0547
283.22,-0.32763,0.34018,0.56078,0.35882,1.0742
283.22,-0.33007,0.33138,0.57059,0.36471,1.084
283.23,-0.33252,0.32258,0.57059,0.38431,1.0586
283.24,-0.33252,0.31672,0.57059,0.4098,1.0137
283.25,-0.33496,0.31085,0.5549,0.42941,0.94922
283.26,-0.33741,0.30401,0.5451,0.46078,0.89453
283.26,-0.33741,0.29717,0.52941,0.48039,0.83984
283.27,-0.33985,0.29032,0.51961,0.5,0.78516
283.28,-0.3423,0.2825,0.50588,0.5098,0.74414
283.29,-0.34474,0.27566,0.5,0.51961,0.7207
283.3,-0.34719,0.26784,0.50588,0.53922,0.70898
283.3,-0.34963,0.261,0.5098,0.56471,0.7207
283.31,-0.35208,0.25318,0.51569,0.59608,0.74023
283.32,-0.35452,0.24731,0.5098,0.6,0.73438
283.33,-0.35697,0.24242,0.5098,0.58039,0.75977
283.34,-0.35697,0.24047,0.5,0.53922,0.7793
283.34,-0.35941,0.24242,0.5,0.49412,0.7793
283.35,-0.35941,0.24829,0.5,0.48431,0.80469
283.36,-0.35941,0.25904,0.5,0.48431,0.82422
283.37,-0.36186,0.27566,0.5,0.48039,0.81055
283.38,-0.36186,0.29717,0.4902,0.4902,0.78516
283.38,-0.36186,0.32258,0.47451,0.5,0.73438
283.39,-0.36186,0.35093,0.47059,0.51569,0.66016
283.4,-0.35941,0.38123,0.46471,0.51961,0.59961
283.41,-0.35941,0.41153,0.46471,0.51569,0.5957
283.42,-0.35697,0.44086,0.46471,0.51569,0.58398
283.42,-0.35697,0.46823,0.46471,0.51569,0.57031
283.43,-0.35452,0.49365,0.4549,0.51569,0.57031
283.44,-0.35208,0.51613,0.4549,0.51569,0.57031
283.45,-0.34963,0.53372,0.46078,0.51569,0.55469
283.46,-0.34719,0.54839,0.46078,0.51569,0.56055
283.46,-0.34474,0.56207,0.46078,0.5098,0.56445
283.47,-0.3423,0.57576,0.46471,0.52549,0.58008
283.48,-0.33985,0.58749,0.4451,0.6098,0.5957
283.49,-0.33741,0.59726,0.46471,0.68039,0.66406
283.5,-0.33496,0.60508,0.59608,0.72549,0.80469
283.5,-0.33007,0.61193,0.7902,0.82549,0.83008
283.51,-0.32763,0.61584,0.93725,0.87647,0.33984
283.52,-0.32518,0.61779,0.75098,0.79608,-0.26367
283.53,-0.32518,0.61681,0.34902,0.76078,-0.44336
283.54,-0.32274,0.61388,0.11373,0.71569,-0.34961
283.54,-0.31785,0.60899,0.098039,0.51961,-0.26953
283.55,-0.3154,0.60313,0.13333,0.31961,-0.070312
283.56,-0.31051,0.59531,0.2451,0.2549,0.25977
283.57,-0.30562,0.58553,0.34902,0.3098,0.51953
283.58,-0.30318,0.57478,0.41569,0.39412,0.64453
283.58,-0.29829,0.56207,0.43922,0.42549,0.68945
283.59,-0.2934,0.54936,0.44902,0.43529,0.69922
283.6,-0.29095,0.53666,0.46078,0.43922,0.70898
283.61,-0.28851,0.52493,0.46078,0.43922,0.71484
283.62,-0.28606,0.5132,0.46471,0.43922,0.70898
283.62,-0.28362,0.50342,0.46471,0.43922,0.71484
283.63,-0.28362,0.49462,0.46471,0.43529,0.73438
283.64,-0.28362,0.48583,0.47059,0.43529,0.74414
283.65,-0.28362,0.47703,0.47059,0.43529,0.73047
283.66,-0.28362,0.47019,0.47059,0.42941,0.75391
283.66,-0.28362,0.46334,0.47059,0.42549,0.75391
283.67,-0.28606,0.4565,0.46078,0.41961,0.75391
283.68,-0.28606,0.4477,0.46471,0.42549,0.75391
283.69,-0.28851,0.44184,0.46471,0.4098,0.75977
283.7,-0.28851,0.43597,0.46078,0.41569,0.78516
283.7,-0.28851,0.42815,0.46471,0.40392,0.80469
283.71,-0.28851,0.41935,0.47451,0.3902,0.82031
283.72,-0.28851,0.41056,0.47059,0.3902,0.85938
283.73,-0.28851,0.40176,0.4902,0.37059,0.90039
283.74,-0.28606,0.39394,0.50588,0.35882,0.94922
283.74,-0.28606,0.38514,0.51961,0.35882,0.99414
283.75,-0.28362,0.37732,0.53529,0.3549,1.0254
283.76,-0.28117,0.3695,0.55098,0.3549,1.0449
283.77,-0.27873,0.36364,0.56078,0.35882,1.0586
283.78,-0.27384,0.35875,0.57059,0.37059,1.0645
283.78,-0.26895,0.35288,0.56471,0.3902,1.0195
283.79,-0.2665,0.34604,0.5549,0.41569,0.97461
283.8,-0.26161,0.34018,0.5451,0.43529,0.91406
283.81,-0.25917,0.33333,0.53922,0.46078,0.84375
283.82,-0.25428,0.32747,0.51961,0.48039,0.77539
283.82,-0.25183,0.32063,0.51569,0.5,0.73047
283.83,-0.24939,0.31378,0.5,0.5098,0.69531
283.84,-0.24694,0.30694,0.5,0.51961,0.67578
283.85,-0.2445,0.29912,0.50588,0.52941,0.66992
283.86,-0.24205,0.29228,0.50588,0.5549,0.66406
283.86,-0.23716,0.28641,0.5098,0.58039,0.7207
283.87,-0.23472,0.28152,0.50588,0.5902,0.72461
283.88,-0.22983,0.27859,0.5098,0.58039,0.71484
283.89,-0.22738,0.27664,0.5,0.5549,0.75977
283.9,-0.22249,0.27957,0.50588,0.49412,0.7793
283.9,-0.2176,0.28641,0.5,0.47059,0.79492
283.91,-0.21271,0.29912,0.5098,0.47059,0.80469
283.92,-0.20782,0.31769,0.50588,0.46078,0.79883
283.93,-0.20293,0.34115,0.5,0.46471,0.76953
283.94,-0.19804,0.36755,0.48431,0.47451,0.73047
283.94,-0.19071,0.39687,0.47451,0.49412,0.67578
283.95,-0.18582,0.4262,0.46471,0.5098,0.60547
283.96,-0.17848,0.45455,0.46471,0.5098,0.58398
283.97,-0.17115,0.48192,0.47059,0.5098,0.57422
283.98,-0.16381,0.5044,0.46471,0.5098,0.56055
283.98,-0.15648,0.52297,0.46078,0.5098,0.55469
283.99,-0.14914,0.54154,0.46078,0.5098,0.55078
284,-0.14181,0.55816,0.46078,0.50588,0.53906
284.01,-0.13447,0.5738,0.4549,0.5,0.53906
284.02,-0.12714,0.58749,0.46078,0.5,0.53906
284.02,-0.1198,0.6002,0.4549,0.50588,0.53516
284.03,-0.11491,0.60997,0.44902,0.57059,0.56445
284.04,-0.10758,0.61877,0.4549,0.6549,0.61523
284.05,-0.10024,0.62659,0.5451,0.7,0.77539
284.06,-0.09291,0.63245,0.72549,0.77647,0.83008
284.06,-0.085575,0.63539,0.91569,0.87059,0.58984
284.07,-0.07824,0.63734,0.94118,0.81569,-0.054688
284.08,-0.070905,0.63636,0.49412,0.7549,-0.45312
284.09,-0.061125,0.63343,0.17451,0.76667,-0.41406
284.1,-0.051345,0.62854,0.10392,0.58431,-0.33008
284.1,-0.041565,0.6217,0.13333,0.35882,-0.18945
284.11,-0.031785,0.6129,0.2098,0.2451,0.095703
284.12,-0.022005,0.60215,0.31961,0.23922,0.4043
284.13,-0.00978,0.59042,0.4,0.36471,0.5957
284.14,0,0.57771,0.43922,0.4098,0.64453
284.14,0.00978,0.56598,0.44902,0.42549,0.66406
284.15,0.017115,0.55425,0.46078,0.42941,0.68555
284.16,0.026895,0.54252,0.46471,0.42941,0.68945
284.17,0.03423,0.53177,0.46471,0.43529,0.69531
284.18,0.041565,0.52199,0.46471,0.42941,0.69922
284.18,0.0489,0.51417,0.46471,0.42941,0.70508
284.19,0.056235,0.50733,0.46471,0.42549,0.70898
284.2,0.06357,0.50049,0.47059,0.42549,0.70898
284.21,0.070905,0.49365,0.46471,0.42941,0.70898
284.22,0.07824,0.4868,0.46078,0.42549,0.71484
284.22,0.08313,0.47898,0.46471,0.41569,0.73047
284.23,0.090465,0.47116,0.46078,0.41569,0.73438
284.24,0.095355,0.46334,0.46078,0.41569,0.73438
284.25,0.10024,0.45455,0.47059,0.40392,0.75391
284.26,0.10758,0.44575,0.46471,0.39412,0.76953
284.26,0.11491,0.43597,0.47059,0.3902,0.78906
284.27,0.12225,0.42717,0.47451,0.38431,0.82031
284.28,0.13203,0.41838,0.48039,0.37059,0.85938
284.29,0.14181,0.41153,0.5,0.36471,0.9043
284.3,0.14914,0.40469,0.51961,0.35882,0.95508
284.3,0.15892,0.39785,0.53529,0.3549,0.98438
284.31,0.17115,0.39198,0.5451,0.3549,1.0098
284.32,0.18337,0.38514,0.56471,0.34902,1.0352
284.33,0.1956,0.3783,0.57451,0.35882,1.0391
284.34,0.21027,0.37243,0.57059,0.38039,1.0195
284.34,0.22249,0.36559,0.57059,0.4,0.97461
284.35,0.23716,0.35973,0.55098,0.42549,0.91406
284.36,0.24939,0.35386,0.53922,0.4549,0.85547
284.37,0.26406,0.348,0.52549,0.47451,0.79492
284.38,0.27628,0.34115,0.51569,0.49412,0.73438
284.38,0.28851,0.33529,0.50588,0.50588,0.69531
284.39,0.30073,0.3304,0.5,0.5098,0.66016
284.4,0.31296,0.32551,0.4902,0.51569,0.64062
284.41,0.32274,0.31965,0.49412,0.51961,0.63477
284.42,0.33496,0.31378,0.49412,0.52941,0.64062
284.42,0.34474,0.3089,0.5,0.55098,0.66016
284.43,0.35452,0.30499,0.5,0.57451,0.68555
284.44,0.36675,0.30499,0.50588,0.59608,0.69922
284.45,0.37653,0.3089,0.50588,0.58039,0.70508
284.46,0.38631,0.31769,0.50588,0.57059,0.74023
284.46,0.39853,0.33236,0.50588,0.51961,0.75391
284.47,0.40831,0.35288,0.5,0.47451,0.75977
284.48,0.41809,0.37732,0.5,0.47451,0.76953
284.49,0.42787,0.40567,0.5,0.46471,0.77539
284.5,0.43765,0.43109,0.5,0.47059,0.75
284.5,0.44988,0.4565,0.4902,0.48039,0.70898
284.51,0.45966,0.48387,0.48039,0.48431,0.65039
284.52,0.47188,0.51222,0.47059,0.5,0.58984
284.53,0.48166,0.53959,0.47059,0.49412,0.55469
284.54,0.49389,0.565,0.46471,0.49412,0.53516
284.54,0.50611,0.58847,0.46471,0.49412,0.5293
284.55,0.51834,0.60997,0.46078,0.49412,0.51953
284.56,0.53056,0.62854,0.46471,0.5,0.51953
284.57,0.54279,0.64614,0.4549,0.49412,0.51562
284.58,0.55501,0.6608,0.46078,0.49412,0.51562
284.58,0.56724,0.67449,0.46471,0.49412,0.51562
284.59,0.58191,0.68622,0.46471,0.5,0.51953
284.6,0.59413,0.69404,0.44902,0.56471,0.54492
284.61,0.60636,0.6999,0.46078,0.65098,0.58984
284.62,0.61614,0.70479,0.55098,0.7,0.73438
284.62,0.62836,0.7087,0.73529,0.78627,0.80469
284.63,0.64059,0.70968,0.94118,0.90588,0.58008
284.64,0.65281,0.70968,0.99216,0.82549,0.0058594
284.65,0.66504,0.70577,0.53922,0.72157,-0.39844
284.66,0.67482,0.70088,0.16863,0.7,-0.41406
284.66,0.68704,0.69306,0.088235,0.52941,-0.35938
284.67,0.69927,0.68231,0.10392,0.29412,-0.22852
284.68,0.71149,0.67155,0.2,0.20392,0.060547
284.69,0.72372,0.65885,0.31373,0.23922,0.375
284.7,0.7335,0.64614,0.39412,0.36471,0.57422
284.7,0.74572,0.63441,0.42941,0.41569,0.625
284.71,0.75795,0.62268,0.4451,0.42941,0.64453
284.72,0.76773,0.61095,0.44902,0.43529,0.66016
284.73,0.77995,0.59922,0.4549,0.43922,0.66406
284.74,0.78973,0.58847,0.4549,0.43529,0.67578
284.74,0.79951,0.57869,0.46471,0.43529,0.68555
284.75,0.80929,0.56891,0.46078,0.43529,0.68555
284.76,0.81663,0.56012,0.46471,0.43529,0.68945
284.77,0.82396,0.55034,0.47059,0.43529,0.69922
284.78,0.8313,0.54154,0.47059,0.43529,0.70508
284.78,0.83619,0.53275,0.47059,0.42549,0.70508
284.79,0.84352,0.52297,0.47451,0.42941,0.70898
284.8,0.84841,0.51417,0.47059,0.41961,0.71484
284.81,0.85575,0.50538,0.47059,0.41569,0.7207
284.82,0.86064,0.49756,0.46471,0.41961,0.73047
284.82,0.86797,0.48876,0.47059,0.41569,0.74023
284.83,0.87531,0.47996,0.47059,0.41569,0.75391
284.84,0.88509,0.47116,0.47451,0.41569,0.78516
284.85,0.89242,0.46237,0.47451,0.40392,0.81445
284.86,0.89976,0.45357,0.49412,0.4,0.85547
284.86,0.90709,0.44575,0.50588,0.39412,0.88867
284.87,0.91443,0.43695,0.52549,0.39412,0.92969
284.88,0.91932,0.42815,0.53922,0.39412,0.95508
284.89,0.92665,0.42033,0.55098,0.4,0.97461
284.9,0.93643,0.41153,0.56471,0.4,0.98438
284.9,0.94377,0.40371,0.57059,0.41569,0.96484
284.91,0.95355,0.39589,0.57059,0.42941,0.92969
284.92,0.96088,0.39003,0.56078,0.44902,0.88477
284.93,0.96822,0.38514,0.53922,0.47059,0.82422
284.94,0.97311,0.3783,0.51961,0.48431,0.76953
284.94,0.98044,0.37146,0.51569,0.50588,0.7207
284.95,0.98533,0.36461,0.5,0.5098,0.67578
284.96,0.99022,0.35679,0.49412,0.5098,0.64453
284.97,0.99267,0.34995,0.48431,0.51569,0.62891
284.98,0.99756,0.34213,0.49412,0.52941,0.625
284.98,1,0.33529,0.5,0.5451,0.64062
284.99,1.0024,0.3304,0.5,0.57059,0.66016
285,1.0049,0.32747,0.5,0.59608,0.68555
285.01,1.0073,0.32845,0.50588,0.58039,0.69531
285.02,1.0098,0.33529,0.5098,0.57451,0.70898
285.02,1.0098,0.34409,0.5,0.53529,0.74414
285.03,1.0122,0.35777,0.50588,0.48431,0.75391
285.04,1.0122,0.37634,0.5,0.47451,0.75977
285.05,1.0147,0.3998,0.5,0.47451,0.76562
285.06,1.0147,0.42717,0.5,0.46471,0.74414
285.06,1.0171,0.45552,0.48039,0.47451,0.71484
285.07,1.0171,0.48583,0.47451,0.48431,0.66016
285.08,1.0196,0.51613,0.46078,0.5,0.5957
285.09,1.0196,0.54448,0.4549,0.50588,0.55078
285.1,1.022,0.57087,0.46078,0.49412,0.5293
285.1,1.0244,0.59629,0.44902,0.5,0.51953
285.11,1.0244,0.61975,0.44902,0.5,0.51953
285.12,1.0269,0.64027,0.44902,0.49412,0.51953
285.13,1.0293,0.65689,0.44902,0.49412,0.51562
285.14,1.0318,0.6696,0.4549,0.4902,0.51562
285.14,1.0342,0.68426,0.46078,0.48431,0.51953
285.15,1.0367,0.69795,0.4549,0.48431,0.51953
285.16,1.0391,0.71065,0.44902,0.52941,0.53516
285.17,1.0416,0.72239,0.43922,0.62549,0.55469
285.18,1.044,0.73118,0.4902,0.68039,0.6543
285.18,1.0465,0.739,0.65098,0.75098,0.74414
285.19,1.0489,0.74389,0.87059,0.89608,0.66016
285.2,1.0513,0.74585,0.99608,0.92549,0.13086
285.21,1.0538,0.74487,0.7,0.7549,-0.31445
285.22,1.0562,0.74194,0.2549,0.71569,-0.39844
285.22,1.0587,0.73607,0.068627,0.60588,-0.35352
285.23,1.0636,0.72727,0.062745,0.35882,-0.28906
285.24,1.066,0.7175,0.1549,0.21373,-0.048828
285.25,1.0685,0.70577,0.26863,0.20392,0.29102
285.26,1.0709,0.69306,0.37059,0.32353,0.53516
285.26,1.0733,0.67742,0.41961,0.40392,0.62891
285.27,1.0758,0.66178,0.4451,0.41961,0.66016
285.28,1.0782,0.64614,0.4549,0.42549,0.67969
285.29,1.0782,0.63148,0.46078,0.42549,0.68555
285.3,1.0782,0.61681,0.46471,0.42549,0.69922
285.3,1.0807,0.60411,0.46471,0.42941,0.70898
285.31,1.0807,0.5914,0.47059,0.42941,0.70898
285.32,1.0807,0.57869,0.46471,0.42941,0.7207
285.33,1.0807,0.56794,0.46471,0.42941,0.7207
285.34,1.0807,0.55718,0.46078,0.42941,0.72461
285.34,1.0807,0.54839,0.46078,0.42941,0.73047
285.35,1.0807,0.53861,0.46078,0.42549,0.73047
285.36,1.0782,0.52884,0.46471,0.41961,0.73438
285.37,1.0782,0.51808,0.46078,0.41961,0.74023
285.38,1.0782,0.50831,0.46471,0.41961,0.75391
285.38,1.0807,0.49756,0.46471,0.41961,0.75391
285.39,1.0807,0.4868,0.46078,0.41569,0.76953
285.4,1.0807,0.47605,0.46471,0.4098,0.79492
285.41,1.0831,0.46628,0.47451,0.40392,0.82031
285.42,1.0856,0.45552,0.4902,0.39412,0.86523
285.42,1.088,0.44477,0.5098,0.3902,0.90039
285.43,1.088,0.435,0.52549,0.3902,0.93555
285.44,1.0905,0.42717,0.53529,0.3902,0.96484
285.45,1.0905,0.42033,0.55098,0.39412,0.99023
285.46,1.0929,0.41153,0.57059,0.4,1
285.46,1.0929,0.40371,0.57059,0.41569,0.99023
285.47,1.0929,0.39492,0.57451,0.42549,0.96484
285.48,1.0929,0.3871,0.56471,0.4451,0.91406
285.49,1.0929,0.3783,0.5451,0.46471,0.85938
285.5,1.0905,0.3695,0.53922,0.48431,0.81055
285.5,1.0905,0.36168,0.51961,0.5,0.75
285.51,1.0905,0.35288,0.5098,0.50588,0.70898
285.52,1.0905,0.34506,0.5,0.5098,0.67969
285.53,1.088,0.33627,0.5,0.5098,0.6543
285.54,1.088,0.32845,0.5,0.51961,0.65039
285.54,1.0856,0.32258,0.50588,0.53529,0.66016
285.55,1.0831,0.31769,0.5098,0.5549,0.67578
285.56,1.0807,0.31378,0.51569,0.58431,0.69922
285.57,1.0807,0.31085,0.51961,0.5902,0.70898
285.58,1.0758,0.31281,0.51961,0.58039,0.7207
285.58,1.0733,0.31867,0.51569,0.55098,0.75391
285.59,1.0685,0.32942,0.51569,0.4902,0.76562
285.6,1.0636,0.34604,0.51569,0.47451,0.7793
285.61,1.0587,0.36755,0.51961,0.47059,0.78516
285.62,1.0538,0.39198,0.5098,0.46471,0.76953
285.62,1.0489,0.41935,0.4902,0.47451,0.73438
285.63,1.044,0.4477,0.48039,0.47059,0.68945
285.64,1.0391,0.47605,0.47059,0.5,0.625
285.65,1.0367,0.50049,0.46078,0.50588,0.57422
285.66,1.0342,0.52199,0.46471,0.49412,0.54492
285.66,1.0318,0.54448,0.46078,0.49412,0.54492
285.67,1.0318,0.56696,0.46078,0.4902,0.53516
285.68,1.0293,0.58749,0.46471,0.4902,0.5293
285.69,1.0293,0.60606,0.46078,0.4902,0.52539
285.7,1.0293,0.62268,0.46078,0.4902,0.5293
285.7,1.0269,0.63734,0.46078,0.4902,0.52539
285.71,1.0269,0.64907,0.46078,0.4902,0.5293
285.72,1.0244,0.65982,0.44902,0.51569,0.53906
285.73,1.0244,0.6696,0.4451,0.60588,0.56055
285.74,1.0244,0.6784,0.47059,0.67647,0.625
285.74,1.022,0.68426,0.6098,0.73529,0.74023
285.75,1.022,0.68622,0.82549,0.87059,0.70508
285.76,1.022,0.68622,1.002,0.93137,0.24609
285.77,1.0196,0.68524,0.81176,0.78627,-0.24414
285.78,1.0196,0.68231,0.33529,0.71569,-0.38867
285.78,1.0171,0.67546,0.078431,0.62941,-0.34961
285.79,1.0171,0.66764,0.058824,0.40392,-0.29883
285.8,1.0147,0.65689,0.12941,0.21961,-0.10352
285.81,1.0147,0.64418,0.24902,0.2,0.23438
285.82,1.0147,0.6305,0.34902,0.29412,0.51562
285.82,1.0147,0.61584,0.41569,0.3902,0.62891
285.83,1.0122,0.60117,0.43529,0.41569,0.66406
285.84,1.0122,0.58651,0.44902,0.42549,0.68555
285.85,1.0122,0.57185,0.44902,0.42941,0.69531
285.86,1.0122,0.55914,0.4549,0.43529,0.70898
285.86,1.0098,0.54741,0.46078,0.42549,0.70898
285.87,1.0098,0.53568,0.4549,0.42549,0.7207
285.88,1.0073,0.52493,0.46078,0.42941,0.72461
285.89,1.0049,0.5132,0.46078,0.42941,0.7207
285.9,1.0024,0.50244,0.46471,0.42549,0.73438
285.9,1,0.49169,0.46078,0.42549,0.74023
285.91,0.99756,0.48094,0.46471,0.42549,0.74414
285.92,0.99267,0.47116,0.46078,0.41961,0.74023
285.93,0.99022,0.46041,0.46471,0.41569,0.75391
285.94,0.98778,0.45064,0.46078,0.41569,0.75391
285.94,0.98533,0.43988,0.46078,0.41569,0.76562
285.95,0.98533,0.42913,0.46078,0.4098,0.77539
285.96,0.98533,0.41935,0.47059,0.41569,0.79883
285.97,0.98533,0.40958,0.47451,0.4,0.82422
285.98,0.98533,0.40176,0.4902,0.40392,0.85938
285.98,0.98533,0.39296,0.5,0.39412,0.89453
285.99,0.98533,0.38416,0.5098,0.3902,0.92969
286,0.98289,0.37537,0.53529,0.3902,0.96484
286.01,0.98289,0.36657,0.55098,0.3902,0.99023
286.02,0.98044,0.35875,0.56078,0.40392,1.0039
