Time [s], RESP, PLETH, I, MCL, II
183.57,0.64907,0.66276,0.78516,0.38039,0.14902
183.58,0.69599,0.6608,0.77539,0.38431,0.12941
183.58,0.75073,0.65787,0.76953,0.37451,0.11961
183.59,0.80645,0.65494,0.77539,0.35882,0.11373
183.6,0.85435,0.65103,0.7793,0.35882,0.1098
183.61,0.90323,0.64712,0.76562,0.3549,0.11373
183.62,0.9433,0.64321,0.76562,0.34902,0.10392
183.62,0.98338,0.63832,0.76953,0.33922,0.10392
183.63,0.99218,0.63245,0.75977,0.33922,0.098039
183.64,1,0.62463,0.74023,0.3549,0.084314
183.65,1,0.61486,0.70898,0.35882,0.07451
183.66,1,0.60411,0.84375,0.36471,0.22353
183.66,1,0.59238,1.2051,0.21373,0.57059
183.67,1,0.58162,1.4238,0.062745,0.6902
183.68,1,0.57185,1.084,0.033333,0.22941
183.69,1,0.56305,0.74023,0.13333,-0.011765
183.7,1,0.55523,0.73438,0.23333,-0.031373
183.7,1,0.55034,0.75977,0.30392,-0.041176
183.71,1,0.54643,0.73047,0.32941,-0.031373
183.72,1,0.54448,0.71484,0.3,-0.027451
183.73,1,0.54448,0.72461,0.30392,-0.015686
183.74,1,0.54448,0.73047,0.28431,0.0078431
183.74,1,0.54545,0.7207,0.2549,0.017647
183.75,1,0.54643,0.70898,0.30392,0.013725
183.76,1,0.54839,0.72461,0.33529,0.033333
183.77,1,0.54936,0.73047,0.31373,0.039216
183.78,1,0.5523,0.74023,0.31373,0.029412
183.78,1,0.55523,0.73047,0.31961,0.023529
183.79,1,0.55914,0.70898,0.29412,0.017647
183.8,1,0.56207,0.70508,0.31961,0.033333
183.81,1,0.56598,0.75391,0.33922,0.052941
183.82,1,0.56891,0.72461,0.33922,0.033333
183.82,1,0.57185,0.75977,0.31961,0.023529
183.83,1,0.57283,0.7793,0.33922,0.04902
183.84,1,0.5738,0.69531,0.36471,-0.05098
183.85,1,0.57478,0.68555,0.3,-0.076471
183.86,0.94819,0.57478,0.7207,0.28431,0.052941
183.86,0.89638,0.57478,0.70508,0.33922,0.11961
183.87,0.82991,0.5738,0.77539,0.36471,0.11373
183.88,0.76246,0.5738,0.78516,0.34902,0.14314
183.89,0.68915,0.5738,0.79883,0.3098,0.14902
183.9,0.61486,0.5738,0.83008,0.31373,0.15882
183.9,0.53666,0.57283,0.83398,0.3549,0.17451
183.91,0.45846,0.57185,0.82031,0.38431,0.15882
183.92,0.38514,0.57087,0.81055,0.34902,0.13922
183.93,0.31085,0.56891,0.85547,0.32353,0.22353
183.94,0.2434,0.56598,0.84961,0.31961,0.20392
183.94,0.17595,0.56109,0.83398,0.36471,0.16471
183.95,0.12903,0.55523,0.83008,0.35882,0.17843
183.96,0.082111,0.54741,0.82031,0.3549,0.2
183.97,0.054741,0.54057,0.81445,0.3451,0.20392
183.98,0.028348,0.53372,0.81055,0.3451,0.2098
183.98,0.025415,0.52688,0.80469,0.33922,0.19412
183.99,0.022483,0.51906,0.79883,0.33922,0.17451
184,0.040078,0.51026,0.81055,0.33529,0.15882
184.01,0.056696,0.50244,0.79883,0.32941,0.13922
184.02,0.086022,0.49462,0.78906,0.33529,0.12941
184.02,0.11632,0.48583,0.79492,0.32353,0.11961
184.03,0.15543,0.47801,0.80469,0.31961,0.11373
184.04,0.19355,0.47019,0.79492,0.32941,0.10392
184.05,0.23949,0.46139,0.79883,0.31961,0.11373
184.06,0.28446,0.45357,0.78516,0.31373,0.11373
184.06,0.33431,0.44673,0.78516,0.31373,0.1098
184.07,0.38416,0.44086,0.78516,0.3098,0.098039
184.08,0.43304,0.43304,0.77539,0.31373,0.10392
184.09,0.48192,0.4262,0.77539,0.3098,0.088235
184.1,0.52884,0.41838,0.78516,0.31373,0.084314
184.1,0.57576,0.41251,0.76953,0.32353,0.078431
184.11,0.61486,0.40762,0.75977,0.31373,0.10392
184.12,0.65396,0.40371,0.76562,0.31373,0.12941
184.13,0.68622,0.40176,0.76562,0.3098,0.13333
184.14,0.71945,0.40176,0.77539,0.2902,0.13922
184.14,0.74682,0.40567,0.76953,0.30392,0.11373
184.15,0.77419,0.41056,0.77539,0.31373,0.078431
184.16,0.79765,0.41838,0.7793,0.31373,0.07451
184.17,0.82111,0.42717,0.76953,0.31373,0.062745
184.18,0.83969,0.43695,0.76562,0.3098,0.062745
184.18,0.85924,0.44868,0.75977,0.3098,0.084314
184.19,0.8739,0.46237,0.75977,0.3,0.098039
184.2,0.88856,0.47703,0.75977,0.27451,0.10392
184.21,0.89541,0.49365,0.75977,0.29412,0.088235
184.22,0.90323,0.51124,0.75977,0.3098,0.098039
184.22,0.90323,0.52786,0.76953,0.30392,0.10392
184.23,0.90323,0.5435,0.76562,0.3098,0.078431
184.24,0.88856,0.55816,0.76953,0.3,0.078431
184.25,0.87488,0.57087,0.78516,0.27451,0.068627
184.26,0.84946,0.5826,0.7793,0.25882,0.062745
184.26,0.82307,0.59238,0.79492,0.29412,0.07451
184.27,0.78397,0.6002,0.79492,0.31961,0.078431
184.28,0.74487,0.60802,0.78516,0.31961,0.07451
184.29,0.69501,0.61584,0.75391,0.33529,0.043137
184.3,0.64614,0.62268,0.75977,0.32353,0.04902
184.3,0.59433,0.62757,0.75391,0.32353,0.043137
184.31,0.54154,0.63343,0.74414,0.33529,0.043137
184.32,0.48974,0.63734,0.74414,0.31373,0.039216
184.33,0.43793,0.64125,0.75391,0.31373,0.052941
184.34,0.39687,0.64321,0.74414,0.33922,0.033333
184.34,0.35679,0.64418,0.73438,0.34902,0.033333
184.35,0.32747,0.64321,0.74414,0.31373,0.033333
184.36,0.29912,0.64027,0.75391,0.3098,0.043137
184.37,0.28348,0.63539,0.75391,0.32941,0.039216
184.38,0.26784,0.62854,0.74414,0.32353,0.039216
184.38,0.26393,0.62072,0.68555,0.3451,0.033333
184.39,0.25904,0.61193,0.76953,0.3549,0.11373
184.4,0.25806,0.60215,1.0996,0.2,0.35882
184.41,0.25709,0.5914,1.375,0.017647,0.47059
184.42,0.25904,0.58065,1.1797,-0.021569,0.10392
184.42,0.26002,0.56989,0.74023,0.1098,-0.12745
184.43,0.261,0.55914,0.70898,0.22941,-0.05098
184.44,0.26197,0.54839,0.73438,0.30392,0.017647
184.45,0.261,0.53861,0.73438,0.32353,0.04902
184.46,0.261,0.52981,0.72461,0.31373,0.04902
184.46,0.25709,0.52297,0.73438,0.29412,0.052941
184.47,0.25415,0.51808,0.73047,0.32941,0.04902
184.48,0.24731,0.5132,0.7207,0.3549,0.033333
184.49,0.24145,0.51026,0.73438,0.35882,0.04902
184.5,0.23265,0.50929,0.73438,0.36471,0.062745
184.5,0.22483,0.50831,0.73047,0.33529,0.062745
184.51,0.21505,0.50733,0.73438,0.3549,0.052941
184.52,0.2043,0.50733,0.74023,0.35882,0.052941
184.53,0.19355,0.50733,0.73438,0.32353,0.062745
184.54,0.18377,0.50733,0.74023,0.30392,0.052941
184.54,0.17204,0.50538,0.75,0.33529,0.062745
184.55,0.16129,0.50342,0.75977,0.32353,0.07451
184.56,0.15054,0.50049,0.75977,0.31373,0.068627
184.57,0.13881,0.49853,0.75977,0.34902,0.078431
184.58,0.12805,0.49658,0.76953,0.34902,0.07451
184.58,0.1173,0.49365,0.75977,0.35882,0.07451
184.59,0.10753,0.49071,0.75977,0.33922,0.068627
184.6,0.098729,0.4868,0.76953,0.35882,0.078431
184.61,0.089932,0.48289,0.77539,0.3549,0.078431
184.62,0.081134,0.47801,0.7793,0.3451,0.084314
184.62,0.072336,0.4741,0.78906,0.33922,0.094118
184.63,0.064516,0.46921,0.78516,0.32941,0.10392
184.64,0.054741,0.4653,0.78906,0.3098,0.10392
184.65,0.045943,0.46041,0.79492,0.2902,0.1098
184.66,0.036168,0.45552,0.81055,0.3,0.12353
184.66,0.026393,0.45259,0.81055,0.2902,0.1098
184.67,0.01564,0.44966,0.79883,0.3451,0.10392
184.68,0.0058651,0.4477,0.81055,0.37059,0.1098
184.69,0.0029325,0.44477,0.81055,0.35882,0.10392
184.7,0,0.44184,0.79883,0.33922,0.094118
184.7,0,0.43988,0.79492,0.32941,0.078431
184.71,0,0.43695,0.78516,0.34902,0.078431
184.72,0,0.435,0.78516,0.3549,0.07451
184.73,0,0.43304,0.78516,0.34902,0.07451
184.74,0,0.43206,0.7793,0.33529,0.052941
184.74,0,0.43206,0.76562,0.32353,0.058824
184.75,0,0.43109,0.77539,0.29412,0.062745
184.76,0,0.43109,0.76953,0.26471,0.062745
184.77,0,0.43109,0.77539,0.31373,0.058824
184.78,0,0.43109,0.7793,0.3549,0.068627
184.78,0,0.43109,0.77539,0.32353,0.07451
184.79,0,0.43109,0.76953,0.31373,0.078431
184.8,0.0078201,0.43109,0.77539,0.32941,0.07451
184.81,0.016618,0.43109,0.76562,0.3451,0.07451
184.82,0.026393,0.43109,0.77539,0.33922,0.078431
184.82,0.037146,0.43206,0.75977,0.34902,0.07451
184.83,0.047898,0.43206,0.76953,0.34902,0.078431
184.84,0.059629,0.43206,0.75977,0.33922,0.07451
184.85,0.071359,0.43304,0.75391,0.33529,0.068627
184.86,0.083089,0.43402,0.75977,0.32941,0.078431
184.86,0.095797,0.43597,0.75977,0.31961,0.078431
184.87,0.1085,0.43793,0.75977,0.31373,0.084314
184.88,0.12317,0.44184,0.75977,0.31373,0.094118
184.89,0.13783,0.44673,0.76562,0.3098,0.088235
184.9,0.15347,0.45357,0.75391,0.31373,0.088235
184.9,0.17009,0.46139,0.75,0.31373,0.088235
184.91,0.18671,0.47116,0.75,0.31373,0.10392
184.92,0.2043,0.48094,0.75391,0.31373,0.11373
184.93,0.2219,0.49169,0.76562,0.31373,0.12353
184.94,0.23949,0.50244,0.75977,0.31961,0.12941
184.94,0.25709,0.51222,0.76562,0.31373,0.12941
184.95,0.27566,0.52102,0.76562,0.31961,0.12353
184.96,0.29423,0.52981,0.76562,0.32353,0.10392
184.97,0.31183,0.53568,0.76562,0.31961,0.10392
184.98,0.32942,0.54057,0.77539,0.31961,0.084314
184.98,0.34604,0.54545,0.7793,0.31373,0.088235
184.99,0.36168,0.54936,0.80469,0.31373,0.098039
185,0.37732,0.5523,0.81055,0.31373,0.10392
185.01,0.39198,0.55523,0.7793,0.31373,0.094118
185.02,0.40665,0.55621,0.75,0.32941,0.07451
185.02,0.41935,0.55621,0.74414,0.33922,0.07451
185.03,0.43206,0.55523,0.75,0.33922,0.062745
185.04,0.44282,0.55425,0.73438,0.33922,0.058824
185.05,0.45455,0.5523,0.73438,0.33922,0.058824
185.06,0.46432,0.55132,0.74023,0.33922,0.052941
185.06,0.47312,0.54936,0.74414,0.34902,0.058824
185.07,0.48192,0.54643,0.75,0.33922,0.062745
185.08,0.49169,0.5435,0.75,0.3451,0.058824
185.09,0.49951,0.53861,0.75,0.34902,0.062745
185.1,0.50831,0.5347,0.74023,0.33922,0.062745
185.1,0.51515,0.53079,0.73047,0.34902,0.068627
185.11,0.52297,0.5259,0.67578,0.38039,0.043137
185.12,0.52981,0.52199,0.7793,0.38431,0.11961
185.13,0.53666,0.51711,1.1348,0.21373,0.37451
185.14,0.54252,0.51222,1.3887,0.017647,0.47451
185.14,0.54839,0.50733,1.1035,-0.0058823,0.043137
185.15,0.55425,0.50244,0.69922,0.1549,-0.13137
185.16,0.56012,0.49658,0.68945,0.2549,-0.031373
185.17,0.565,0.49169,0.73438,0.3098,0.039216
185.18,0.57087,0.4868,0.73438,0.33922,0.052941
185.18,0.57576,0.48289,0.73047,0.33922,0.068627
185.19,0.58065,0.47996,0.7207,0.3451,0.062745
185.2,0.58358,0.47801,0.73438,0.35882,0.078431
185.21,0.58651,0.47605,0.72461,0.35882,0.07451
185.22,0.58847,0.47605,0.7207,0.35882,0.068627
185.22,0.58944,0.47605,0.72461,0.3549,0.068627
185.23,0.58847,0.47703,0.72461,0.3549,0.068627
185.24,0.58847,0.47703,0.73438,0.3549,0.068627
185.25,0.58651,0.47605,0.73438,0.35882,0.07451
185.26,0.58358,0.47507,0.73438,0.33922,0.07451
185.26,0.58162,0.4741,0.74023,0.3451,0.07451
185.27,0.57869,0.47312,0.74414,0.34902,0.078431
185.28,0.57576,0.47214,0.75391,0.33922,0.078431
185.29,0.5738,0.47116,0.75,0.33922,0.078431
185.3,0.57185,0.46921,0.75,0.3451,0.088235
185.3,0.56989,0.46823,0.74414,0.34902,0.084314
185.31,0.56891,0.46725,0.75,0.33922,0.088235
185.32,0.56794,0.46628,0.76562,0.33529,0.098039
185.33,0.56598,0.46432,0.75977,0.33922,0.098039
185.34,0.56403,0.46334,0.75977,0.31961,0.098039
185.34,0.56109,0.46139,0.76953,0.31961,0.10392
185.35,0.55914,0.46041,0.7793,0.33922,0.11373
185.36,0.55523,0.45846,0.7793,0.33529,0.10392
185.37,0.5523,0.45748,0.77539,0.32941,0.10392
185.38,0.54839,0.4565,0.78906,0.32353,0.1098
185.38,0.54448,0.45552,0.78516,0.32941,0.11373
185.39,0.53959,0.45455,0.78906,0.31373,0.11373
185.4,0.5347,0.45259,0.79883,0.31961,0.11373
185.41,0.52884,0.45161,0.78906,0.33529,0.1098
185.42,0.52395,0.44868,0.78516,0.33529,0.10392
185.42,0.51906,0.44673,0.79492,0.32941,0.10392
185.43,0.51515,0.44477,0.79492,0.32353,0.088235
185.44,0.51124,0.44282,0.78906,0.32941,0.088235
185.45,0.50831,0.44086,0.78516,0.31373,0.078431
185.46,0.5044,0.43988,0.7793,0.31373,0.078431
185.46,0.50147,0.43793,0.76953,0.31373,0.078431
185.47,0.49756,0.43695,0.76562,0.31373,0.07451
185.48,0.49462,0.435,0.76953,0.28431,0.07451
185.49,0.49267,0.43206,0.76953,0.3,0.078431
185.5,0.49071,0.42913,0.77539,0.31961,0.078431
185.5,0.48974,0.4262,0.77539,0.32941,0.078431
185.51,0.48876,0.42326,0.7793,0.33529,0.088235
185.52,0.48778,0.42131,0.76953,0.32353,0.088235
185.53,0.4868,0.41935,0.76562,0.32941,0.084314
185.54,0.48583,0.41838,0.76953,0.31373,0.088235
185.54,0.48485,0.41642,0.76953,0.31961,0.088235
185.55,0.48485,0.41447,0.75977,0.32941,0.084314
185.56,0.48485,0.41251,0.75977,0.33529,0.088235
185.57,0.48485,0.41153,0.75977,0.33922,0.094118
185.58,0.48583,0.41056,0.76562,0.32353,0.094118
185.58,0.48583,0.40958,0.75977,0.31961,0.094118
185.59,0.4868,0.40958,0.76953,0.32941,0.10392
185.6,0.48778,0.41056,0.76562,0.32941,0.10392
185.61,0.48876,0.41349,0.76562,0.31373,0.10392
185.62,0.48974,0.4174,0.75977,0.32353,0.10392
185.62,0.49071,0.42424,0.76562,0.31373,0.11373
185.63,0.49267,0.43206,0.75977,0.31373,0.12353
185.64,0.49365,0.44086,0.77539,0.31961,0.13333
185.65,0.4956,0.45064,0.7793,0.32353,0.14902
185.66,0.49756,0.46041,0.78516,0.32353,0.14902
185.66,0.50049,0.46921,0.78516,0.30392,0.1549
185.67,0.50244,0.47703,0.78516,0.31373,0.14314
185.68,0.5044,0.48387,0.78516,0.31961,0.13922
185.69,0.50635,0.49169,0.78906,0.32353,0.12353
185.7,0.50831,0.49951,0.78906,0.31373,0.10392
185.7,0.50929,0.50635,0.79883,0.31373,0.10392
185.71,0.51026,0.51222,0.81055,0.3,0.10392
185.72,0.51124,0.51711,0.81055,0.2902,0.1098
185.73,0.51124,0.52102,0.79883,0.3098,0.11373
185.74,0.51222,0.52297,0.76953,0.32353,0.094118
185.74,0.51222,0.5259,0.76562,0.33529,0.088235
185.75,0.5132,0.52688,0.76562,0.32941,0.084314
185.76,0.5132,0.52884,0.75391,0.33529,0.078431
185.77,0.5132,0.52981,0.75977,0.31373,0.078431
185.78,0.5132,0.53079,0.75977,0.32353,0.078431
185.78,0.51417,0.53079,0.75977,0.32941,0.068627
185.79,0.51515,0.52981,0.76562,0.33922,0.068627
185.8,0.51613,0.52786,0.75977,0.35882,0.068627
185.81,0.51711,0.52493,0.76562,0.33922,0.062745
185.82,0.51808,0.52199,0.76562,0.33529,0.07451
185.82,0.51906,0.51711,0.75391,0.32941,0.068627
185.83,0.52004,0.51222,0.70508,0.35882,0.04902
185.84,0.52199,0.50635,0.69922,0.36471,0.043137
185.85,0.52297,0.50147,1.0703,0.23333,0.32353
185.86,0.52493,0.4956,1.3789,0.052941,0.48431
185.86,0.5259,0.48974,1.4141,0.017647,0.14314
185.87,0.52688,0.48485,0.75391,0.13333,-0.13725
185.88,0.52786,0.47996,0.71484,0.2451,-0.05098
185.89,0.52884,0.47507,0.75391,0.3098,0.023529
185.9,0.52981,0.47019,0.75,0.31961,0.058824
185.9,0.53079,0.4653,0.74023,0.31373,0.062745
185.91,0.53177,0.46041,0.73438,0.32353,0.068627
185.92,0.53275,0.45552,0.74414,0.33922,0.062745
185.93,0.53372,0.45161,0.74414,0.35882,0.062745
185.94,0.53568,0.44673,0.74414,0.3549,0.068627
185.94,0.53763,0.44282,0.74023,0.35882,0.07451
185.95,0.53959,0.43891,0.74023,0.34902,0.068627
185.96,0.54154,0.43695,0.75,0.36471,0.07451
185.97,0.5435,0.435,0.75391,0.3549,0.078431
185.98,0.54545,0.43304,0.75,0.34902,0.07451
185.98,0.54643,0.43206,0.75,0.33922,0.078431
185.99,0.54839,0.43109,0.75,0.34902,0.078431
186,0.55034,0.43011,0.75977,0.3549,0.088235
186.01,0.5523,0.42913,0.75391,0.33922,0.078431
186.02,0.55425,0.42717,0.75977,0.34902,0.078431
186.02,0.55621,0.42522,0.76953,0.35882,0.084314
186.03,0.55816,0.42326,0.75977,0.32941,0.088235
186.04,0.56012,0.42033,0.75977,0.3451,0.094118
186.05,0.56109,0.41838,0.76953,0.3549,0.10392
186.06,0.56207,0.41642,0.77539,0.33922,0.10392
186.06,0.56305,0.41447,0.78516,0.32353,0.11961
186.07,0.56403,0.41447,0.78516,0.31373,0.11961
186.08,0.56403,0.41251,0.78516,0.31373,0.12353
186.09,0.56403,0.41056,0.79883,0.32941,0.12941
186.1,0.56207,0.4086,0.79492,0.33529,0.12941
186.1,0.56109,0.40665,0.81055,0.33922,0.13922
186.11,0.55816,0.40567,0.81445,0.33922,0.14314
186.12,0.55523,0.40469,0.79883,0.34902,0.12941
186.13,0.5523,0.40371,0.80469,0.33922,0.12353
186.14,0.55034,0.40274,0.79883,0.31373,0.12353
186.14,0.54839,0.40176,0.79883,0.3098,0.11961
186.15,0.54545,0.40078,0.78516,0.31373,0.10392
186.16,0.5435,0.3998,0.78906,0.27843,0.10392
186.17,0.54154,0.3998,0.78516,0.31373,0.10392
186.18,0.53861,0.39883,0.78906,0.3549,0.10392
186.18,0.53666,0.39785,0.78516,0.35882,0.094118
186.19,0.53372,0.39687,0.78516,0.34902,0.10392
186.2,0.53177,0.39589,0.78906,0.32353,0.098039
186.21,0.52884,0.39589,0.7793,0.31961,0.098039
186.22,0.5259,0.39589,0.77539,0.33529,0.098039
186.22,0.52493,0.39589,0.78516,0.3451,0.098039
186.23,0.52297,0.39492,0.7793,0.31373,0.10392
186.24,0.52199,0.39394,0.77539,0.31373,0.098039
186.25,0.52102,0.39198,0.76562,0.33922,0.10392
186.26,0.52102,0.39101,0.75977,0.32941,0.10392
186.26,0.52102,0.39003,0.75391,0.32353,0.094118
186.27,0.52102,0.38905,0.76562,0.31373,0.10392
186.28,0.52199,0.38807,0.75977,0.31961,0.10392
186.29,0.52199,0.3871,0.75391,0.29412,0.10392
186.3,0.52297,0.38612,0.75,0.32353,0.11373
186.3,0.52395,0.38612,0.76953,0.35882,0.12941
186.31,0.52493,0.37146,0.75391,0.34902,0.1098
186.32,0.52786,0.34995,0.75977,0.3549,0.11373
186.33,0.52981,0.34018,0.76953,0.32353,0.12941
186.34,0.53275,0.33822,0.75977,0.29412,0.12941
186.34,0.53568,0.34213,0.75977,0.33922,0.13922
186.35,0.53763,0.34995,0.77539,0.35882,0.1549
186.36,0.53959,0.35973,0.77539,0.3549,0.16471
186.37,0.54057,0.37146,0.7793,0.3549,0.17451
186.38,0.54154,0.38319,0.78906,0.32941,0.16863
186.38,0.54252,0.39687,0.77539,0.31373,0.15882
186.39,0.5435,0.41056,0.78516,0.30392,0.14902
186.4,0.54448,0.42522,0.78516,0.31373,0.14314
186.41,0.54643,0.43793,0.78906,0.29412,0.12941
186.42,0.54839,0.45064,0.81055,0.32353,0.13333
186.42,0.55034,0.46041,0.81055,0.34902,0.12941
186.43,0.5523,0.47019,0.81445,0.33529,0.13922
186.44,0.55523,0.47801,0.78516,0.33922,0.12941
186.45,0.55914,0.48387,0.76953,0.34902,0.1098
186.46,0.56305,0.48974,0.77539,0.31373,0.10392
186.46,0.56891,0.49365,0.76953,0.37059,0.10392
186.47,0.5738,0.49756,0.75391,0.34902,0.084314
186.48,0.57967,0.50049,0.75,0.32353,0.078431
186.49,0.58553,0.50244,0.75,0.33922,0.078431
186.5,0.59238,0.50342,0.75391,0.35882,0.078431
186.5,0.6002,0.50342,0.74414,0.3549,0.07451
186.51,0.60802,0.50244,0.75391,0.35882,0.084314
186.52,0.61584,0.49951,0.75977,0.3451,0.078431
186.53,0.62463,0.4956,0.75391,0.31373,0.078431
186.54,0.63343,0.49267,0.7207,0.3451,0.07451
186.54,0.64418,0.48876,0.68945,0.4098,0.058824
186.55,0.65494,0.48485,0.87891,0.3549,0.2
186.56,0.66667,0.48094,1.2637,0.14902,0.4451
186.57,0.6784,0.47605,1.4141,0.017647,0.46471
186.58,0.69013,0.47116,0.92969,0.0039216,-0.072549
186.58,0.70186,0.4653,0.68555,0.2098,-0.15098
186.59,0.71359,0.45943,0.73047,0.2902,-0.0058823
186.6,0.72532,0.45259,0.74023,0.33529,0.04902
186.61,0.73803,0.44673,0.73438,0.36471,0.068627
186.62,0.74976,0.44086,0.73438,0.38431,0.07451
186.62,0.76246,0.435,0.7207,0.38039,0.068627
186.63,0.77419,0.43011,0.72461,0.31373,0.062745
186.64,0.78592,0.4262,0.73047,0.31373,0.068627
186.65,0.79668,0.42229,0.72461,0.35882,0.078431
186.66,0.80645,0.41838,0.74414,0.4098,0.078431
186.66,0.8172,0.41349,0.75977,0.4,0.088235
186.67,0.826,0.41056,0.73438,0.39412,0.068627
186.68,0.83578,0.40665,0.74023,0.38039,0.07451
186.69,0.84555,0.40274,0.73438,0.33922,0.068627
186.7,0.85435,0.3998,0.73438,0.3098,0.07451
186.7,0.86315,0.39785,0.74023,0.33529,0.078431
186.71,0.87195,0.39589,0.75391,0.4,0.084314
186.72,0.87977,0.39394,0.75977,0.4098,0.088235
186.73,0.88759,0.39198,0.75391,0.3549,0.094118
186.74,0.89443,0.39003,0.76562,0.34902,0.10392
186.74,0.90127,0.38905,0.76953,0.37059,0.10392
186.75,0.90811,0.38612,0.76562,0.30392,0.10392
186.76,0.91398,0.38416,0.75977,0.2902,0.10392
186.77,0.91984,0.38319,0.77539,0.3451,0.11373
186.78,0.92473,0.38123,0.78516,0.36471,0.12941
186.78,0.92962,0.37928,0.76953,0.38431,0.11961
186.79,0.93451,0.3783,0.78516,0.3902,0.12353
186.8,0.93744,0.37634,0.79492,0.35882,0.12941
186.81,0.94037,0.37537,0.78516,0.32353,0.12941
186.82,0.94233,0.37341,0.78906,0.3549,0.13333
186.82,0.94428,0.37243,0.79492,0.32353,0.13333
186.83,0.94526,0.37146,0.79883,0.31373,0.13922
186.84,0.94624,0.37146,0.78906,0.36471,0.12353
186.85,0.94721,0.37146,0.79883,0.3098,0.12353
186.86,0.94917,0.37146,0.79492,0.32941,0.11373
186.86,0.95112,0.37146,0.78906,0.33529,0.11961
186.87,0.95406,0.37243,0.78516,0.32941,0.10392
186.88,0.95699,0.37146,0.77539,0.32353,0.098039
186.89,0.95992,0.3695,0.78516,0.3549,0.10392
186.9,0.96285,0.36755,0.78516,0.35882,0.10392
186.9,0.96676,0.36657,0.76953,0.31961,0.094118
186.91,0.9697,0.36559,0.77539,0.2902,0.098039
186.92,0.97361,0.36559,0.75977,0.33922,0.094118
186.93,0.97752,0.36559,0.77539,0.37059,0.098039
186.94,0.98143,0.36559,0.76562,0.33529,0.094118
186.94,0.98534,0.36559,0.77539,0.31373,0.098039
186.95,0.98925,0.36461,0.75977,0.31373,0.094118
186.96,0.99316,0.36266,0.75391,0.3,0.094118
186.97,0.99707,0.3607,0.74414,0.3549,0.094118
186.98,0.99804,0.35777,0.75,0.36471,0.094118
186.98,1,0.35484,0.74023,0.3451,0.098039
186.99,1,0.35191,0.75,0.37059,0.088235
187,1,0.34995,0.75977,0.38431,0.10392
187.01,1,0.34897,0.74414,0.33529,0.098039
187.02,1,0.34897,0.73438,0.31961,0.098039
187.02,1,0.34995,0.75977,0.3451,0.11373
187.03,1,0.35288,0.75977,0.3549,0.13333
187.04,1,0.35679,0.76562,0.28431,0.14902
187.05,1,0.36364,0.76562,0.31961,0.15882
187.06,1,0.37243,0.77539,0.3549,0.16863
187.06,1,0.38123,0.78516,0.34902,0.17451
187.07,1,0.38905,0.80469,0.32941,0.16863
187.08,1,0.3998,0.80469,0.3098,0.15882
187.09,1,0.41153,0.82422,0.33922,0.16471
187.1,1,0.42424,0.83398,0.31961,0.16863
187.1,1,0.43891,0.78906,0.34902,0.13333
187.11,1,0.45161,0.76562,0.35882,0.12941
187.12,1,0.46432,0.75391,0.36471,0.12353
187.13,1,0.47605,0.75977,0.34902,0.10392
187.14,1,0.4868,0.74414,0.32941,0.084314
187.14,1,0.49462,0.74023,0.36471,0.084314
187.15,1,0.50147,0.74414,0.33529,0.07451
187.16,1,0.50635,0.74023,0.32941,0.068627
187.17,1,0.50831,0.74414,0.34902,0.078431
187.18,1,0.50929,0.75,0.33529,0.07451
187.18,1,0.51026,0.73438,0.35882,0.068627
187.19,1,0.50929,0.75391,0.3451,0.078431
187.2,1,0.50929,0.74414,0.32941,0.084314
187.21,1,0.50929,0.74023,0.3549,0.068627
187.22,1,0.50831,0.73438,0.37451,0.062745
187.22,1,0.50635,0.68555,0.3902,0.062745
187.23,1,0.50342,1.0391,0.26471,0.3
187.24,1,0.50049,1.1641,0.2,0.38431
187.25,1,0.49658,1.3945,0.068627,0.46078
187.26,1,0.49267,1.3984,0.033333,0.088235
187.26,1,0.48876,0.70898,0.13922,-0.15686
187.27,1,0.48485,0.67578,0.29412,-0.056863
187.28,1,0.47996,0.74414,0.34902,0.029412
187.29,1,0.47507,0.73047,0.3451,0.052941
187.3,1,0.46823,0.7207,0.32941,0.062745
187.3,1,0.46041,0.72461,0.4,0.058824
187.31,1,0.45357,0.71484,0.4098,0.058824
187.32,1,0.4477,0.73438,0.40392,0.062745
187.33,1,0.44086,0.73047,0.37059,0.062745
187.34,1,0.43597,0.72461,0.32353,0.07451
187.34,1,0.43109,0.72461,0.38431,0.068627
187.35,1,0.4262,0.74414,0.37451,0.07451
187.36,1,0.42326,0.73438,0.37059,0.068627
187.37,1,0.42131,0.74414,0.40392,0.078431
187.38,1,0.4174,0.75391,0.37059,0.07451
187.38,1,0.41349,0.75,0.33922,0.078431
187.39,1,0.4086,0.75977,0.3098,0.088235
187.4,1,0.40469,0.75,0.32353,0.084314
187.41,1,0.40078,0.75,0.37059,0.078431
187.42,1,0.39687,0.75,0.37451,0.088235
187.42,1,0.39492,0.74414,0.32941,0.088235
187.43,1,0.39198,0.76562,0.38039,0.10392
187.44,1,0.39003,0.78516,0.39412,0.1098
187.45,1,0.39003,0.78516,0.35882,0.11373
187.46,1,0.38905,0.7793,0.3549,0.10392
187.46,1,0.38905,0.78906,0.32353,0.12941
187.47,1,0.38905,0.78516,0.31373,0.12941
187.48,1,0.38905,0.78906,0.37059,0.12941
187.49,1,0.38905,0.79492,0.37451,0.12941
187.5,1,0.38905,0.81055,0.3549,0.13333
187.5,1,0.38905,0.81055,0.33922,0.13922
187.51,1,0.38905,0.80469,0.36471,0.12941
