Time [s], RESP, ABP, PLETH, II, V, AVR, CVP
172.42,0.093842,54.563,0.45259,0.32353,0.46078,0.56471,19.635
172.42,0.093842,54.172,0.44966,0.32353,0.46471,0.56078,19.83
172.43,0.093842,53.781,0.4477,0.32941,0.46078,0.5549,19.752
172.44,0.093842,53.585,0.44673,0.33529,0.46078,0.5549,19.322
172.45,0.093842,53.39,0.44575,0.3451,0.46078,0.5549,18.579
172.46,0.094819,52.999,0.44575,0.34902,0.4549,0.55098,17.718
172.46,0.095797,52.608,0.44477,0.3549,0.44902,0.53922,16.897
172.47,0.096774,52.412,0.44477,0.35882,0.4549,0.53922,16.271
172.48,0.097752,52.216,0.44575,0.35882,0.4451,0.53529,15.841
172.49,0.099707,52.803,0.44575,0.37059,0.44902,0.52941,15.45
172.5,0.10166,54.759,0.44575,0.38039,0.43529,0.51961,15.215
172.5,0.10362,59.648,0.44575,0.3902,0.43529,0.51961,15.02
172.51,0.10557,68.057,0.44575,0.4,0.42941,0.50588,14.707
172.52,0.1085,79.4,0.44477,0.41569,0.41961,0.5,14.394
172.53,0.11046,91.721,0.44379,0.42941,0.4098,0.48039,14.081
172.54,0.11339,103.26,0.44379,0.43922,0.40392,0.48039,13.768
172.54,0.1173,112.65,0.44379,0.4549,0.3902,0.47059,13.494
172.55,0.12023,119.88,0.44379,0.47059,0.3902,0.47059,13.377
172.56,0.12317,124.97,0.44282,0.47059,0.3902,0.46471,13.338
172.57,0.12512,127.71,0.44086,0.46471,0.39412,0.47059,13.338
172.58,0.12708,127.9,0.43891,0.44902,0.40392,0.48039,13.338
172.58,0.12708,126.14,0.43597,0.4451,0.4098,0.48431,13.377
172.59,0.12805,123.01,0.435,0.42549,0.4098,0.5,13.377
172.6,0.12903,119.1,0.43304,0.41569,0.4098,0.50588,13.377
172.61,0.12903,114.99,0.43109,0.40392,0.4098,0.51569,13.455
172.62,0.12903,111.08,0.42815,0.4,0.40392,0.51961,13.651
172.62,0.12903,107.76,0.4262,0.38431,0.3902,0.52941,13.963
172.63,0.12805,105.02,0.42326,0.38039,0.3902,0.52941,14.394
172.64,0.1261,103.06,0.42033,0.37451,0.3902,0.53529,15.02
172.65,0.12317,101.69,0.41838,0.37451,0.38431,0.53529,15.645
172.66,0.12023,100.91,0.41544,0.37059,0.3902,0.53922,16.193
172.66,0.11828,100.33,0.41251,0.37059,0.38431,0.53529,16.78
172.67,0.11535,99.739,0.41056,0.36471,0.3902,0.5451,17.249
172.68,0.11241,99.153,0.40958,0.35882,0.3902,0.5451,17.718
172.69,0.10948,98.566,0.4086,0.37059,0.3902,0.55098,18.07
172.7,0.10557,97.979,0.40762,0.37059,0.3902,0.5451,18.383
172.7,0.10264,97.393,0.40665,0.36471,0.39412,0.55098,18.657
172.71,0.097752,96.61,0.40469,0.35882,0.39412,0.5451,18.774
172.72,0.093842,95.632,0.40176,0.3549,0.39412,0.5549,18.814
172.73,0.088954,94.655,0.3998,0.3549,0.4,0.55098,18.814
172.74,0.084066,93.481,0.39785,0.35882,0.4,0.55098,18.97
172.74,0.079179,92.308,0.39687,0.3549,0.39412,0.55098,19.126
172.75,0.074291,90.939,0.3998,0.3549,0.39412,0.55098,19.4
172.76,0.070381,89.179,0.40665,0.3549,0.3902,0.5549,19.635
172.77,0.066471,87.223,0.4174,0.3549,0.3902,0.5549,19.635
172.78,0.063539,84.876,0.43206,0.3549,0.39412,0.5451,19.596
172.78,0.060606,82.334,0.44966,0.35882,0.3902,0.55098,19.322
172.79,0.058651,79.4,0.46628,0.35882,0.39412,0.55098,19.087
172.8,0.057674,76.271,0.48387,0.36471,0.3902,0.5451,18.774
172.81,0.055718,73.338,0.50244,0.37059,0.4,0.53922,18.344
172.82,0.054741,70.404,0.52004,0.37451,0.40392,0.52941,17.836
172.82,0.054741,67.862,0.53666,0.3902,0.41569,0.52941,17.327
172.83,0.054741,65.906,0.54936,0.4,0.41961,0.52549,16.897
172.84,0.055718,64.537,0.55914,0.40392,0.39412,0.51961,16.389
172.85,0.055718,63.559,0.565,0.40392,0.34902,0.52549,15.958
172.86,0.057674,62.973,0.56891,0.4098,0.33922,0.51961,15.528
172.86,0.059629,62.386,0.56989,0.41569,0.32353,0.51569,15.137
172.87,0.062561,62.19,0.56989,0.3902,0.32941,0.52549,14.746
172.88,0.064516,62.386,0.57087,0.37451,0.33529,0.51961,14.433
172.89,0.069404,62.582,0.56989,0.35882,0.3451,0.52941,14.12
172.9,0.073314,63.168,0.56989,0.35882,0.36471,0.53922,13.885
172.9,0.078201,63.755,0.56989,0.34902,0.38431,0.5549,13.69
172.91,0.084066,64.537,0.56989,0.32941,0.3902,0.56078,13.572
172.92,0.088954,65.515,0.56891,0.32353,0.3902,0.57451,13.455
172.93,0.093842,66.297,0.56696,0.31961,0.3902,0.57451,13.338
172.94,0.098729,66.884,0.565,0.32353,0.3902,0.57451,13.338
172.94,0.10459,67.471,0.56305,0.31961,0.39412,0.57451,13.338
172.95,0.10948,67.666,0.56012,0.28431,0.48431,0.59608,13.494
172.96,0.11535,67.862,0.55718,0.25882,0.57059,0.6098,13.768
172.97,0.12023,67.666,0.55327,0.39412,0.5098,0.5098,14.198
172.98,0.1261,67.275,0.55034,0.7098,-0.015686,0.30392,14.746
172.98,0.13099,66.884,0.54643,0.92549,-0.50196,0.16863,15.45
172.99,0.1349,66.102,0.54252,0.99216,-0.50196,0.1549,16.193
173,0.13881,65.515,0.53763,0.62941,-0.43725,0.4451,16.819
173.01,0.14272,64.733,0.53275,0.42941,-0.096078,0.56078,17.327
173.02,0.14565,63.95,0.52884,0.3549,0.18431,0.57451,17.562
173.02,0.14956,63.168,0.52493,0.31373,0.36471,0.5902,17.64
173.03,0.15249,62.386,0.52102,0.29412,0.43922,0.6,17.562
173.04,0.15445,61.604,0.51808,0.2902,0.47059,0.59608,17.523
173.05,0.1564,61.017,0.51417,0.28431,0.48039,0.59608,17.445
173.06,0.15738,60.235,0.51026,0.28431,0.48431,0.6,17.445
173.06,0.15738,59.648,0.50538,0.28431,0.48431,0.59608,17.445
173.07,0.15836,59.061,0.49951,0.28431,0.4902,0.6,17.523
173.08,0.15836,58.475,0.49365,0.2902,0.48039,0.5902,17.562
173.09,0.15836,57.888,0.48778,0.29412,0.48039,0.5902,17.64
173.1,0.15738,57.301,0.48094,0.3,0.47451,0.5902,17.757
173.1,0.15738,56.91,0.47312,0.29412,0.47451,0.5902,17.875
173.11,0.1564,56.519,0.46432,0.29412,0.47059,0.58431,18.031
173.12,0.15543,56.128,0.45748,0.30392,0.47059,0.5902,18.188
173.13,0.15445,55.541,0.45259,0.30392,0.46078,0.58431,18.462
173.14,0.15249,55.346,0.44868,0.3098,0.46471,0.58039,18.774
173.14,0.15152,54.954,0.44673,0.31373,0.46078,0.57451,19.126
173.15,0.15054,54.563,0.44575,0.31961,0.46078,0.57451,19.596
173.16,0.14956,54.368,0.44575,0.31961,0.4549,0.57451,19.909
173.17,0.14858,54.172,0.44477,0.32353,0.4549,0.57451,19.948
173.18,0.14761,53.781,0.44477,0.32941,0.44902,0.56078,19.596
173.18,0.14663,53.585,0.44575,0.33922,0.44902,0.56078,18.814
173.19,0.14565,53.39,0.44575,0.33922,0.44902,0.5549,17.875
173.2,0.14467,52.999,0.44575,0.3451,0.4451,0.5549,17.093
173.21,0.14565,52.608,0.44575,0.34902,0.4451,0.5451,16.467
173.22,0.14663,52.412,0.44575,0.3549,0.4451,0.53922,15.997
173.22,0.14858,52.608,0.44575,0.36471,0.44902,0.53529,15.645
173.23,0.15054,53.977,0.44477,0.37451,0.43529,0.52941,15.332
173.24,0.15347,57.888,0.44379,0.38431,0.43529,0.51961,14.941
173.25,0.15543,65.319,0.44282,0.4,0.42941,0.5098,14.628
173.26,0.15836,75.88,0.44086,0.4,0.42549,0.50588,14.276
173.26,0.16129,88.005,0.43891,0.41961,0.41961,0.49412,13.963
173.27,0.16422,99.935,0.43695,0.42941,0.41569,0.4902,13.69
173.28,0.16813,110.1,0.43597,0.4451,0.4,0.48039,13.494
173.29,0.17204,117.93,0.43402,0.4451,0.3902,0.47451,13.377
173.3,0.17595,123.79,0.43304,0.46078,0.38431,0.46471,13.338
173.3,0.17889,126.92,0.43109,0.4549,0.38431,0.47059,13.338
173.31,0.1828,127.9,0.42815,0.4451,0.3902,0.48039,13.338
173.32,0.18475,126.73,0.4262,0.43922,0.4,0.4902,13.259
173.33,0.18768,123.99,0.42326,0.42549,0.40392,0.5,13.259
173.34,0.18964,120.47,0.42131,0.4098,0.4098,0.5098,13.338
173.34,0.19062,116.56,0.42033,0.39412,0.4,0.51961,13.455
173.35,0.19159,113.04,0.42033,0.38039,0.39412,0.52941,13.651
173.36,0.19257,109.71,0.41935,0.38039,0.3902,0.52941,13.885
173.37,0.19159,106.98,0.41935,0.37451,0.3902,0.53922,14.276
173.38,0.19062,104.63,0.4174,0.37059,0.38431,0.53922,14.746
173.38,0.18866,102.87,0.41544,0.36471,0.38039,0.5451,15.372
173.39,0.18768,101.3,0.41447,0.36471,0.38039,0.55098,15.958
173.4,0.18573,100.13,0.41251,0.35882,0.38039,0.55098,16.467
173.41,0.18377,99.153,0.41153,0.35882,0.38039,0.5451,16.936
173.42,0.18182,98.37,0.41056,0.35882,0.38039,0.5451,17.405
173.42,0.17986,97.784,0.40958,0.3549,0.38431,0.55098,17.836
173.43,0.17693,97.197,0.40958,0.35882,0.38431,0.55098,18.188
173.44,0.174,96.806,0.4086,0.3549,0.3902,0.55098,18.579
173.45,0.16911,96.61,0.40665,0.35882,0.3902,0.55098,18.814
173.46,0.1652,96.024,0.40469,0.3549,0.3902,0.5549,18.97
173.46,0.16227,95.437,0.40371,0.3549,0.38431,0.55098,18.97
173.47,0.15836,94.459,0.40371,0.3549,0.3902,0.5549,19.009
173.48,0.15543,93.481,0.40567,0.35882,0.3902,0.55098,19.126
173.49,0.15249,92.112,0.40762,0.34902,0.3902,0.5549,19.322
173.5,0.15054,90.548,0.41153,0.34902,0.3902,0.55098,19.518
173.5,0.14761,88.592,0.41838,0.34902,0.3902,0.55098,19.713
173.51,0.14467,86.441,0.42717,0.34902,0.3902,0.55098,19.713
173.52,0.14272,83.898,0.43891,0.34902,0.3902,0.5549,19.635
173.53,0.14076,80.965,0.45357,0.3451,0.38431,0.5549,19.439
173.54,0.13881,77.836,0.47116,0.34902,0.3902,0.5549,19.126
173.54,0.13783,74.707,0.48974,0.34902,0.3902,0.55098,18.774
173.55,0.13783,71.773,0.50929,0.35882,0.39412,0.55098,18.383
173.56,0.13783,69.035,0.52786,0.37451,0.4,0.53922,17.875
173.57,0.13783,66.688,0.5435,0.38431,0.41961,0.53529,17.405
173.58,0.13881,65.124,0.55718,0.4,0.42549,0.52941,16.936
173.58,0.14076,63.95,0.56696,0.40392,0.38431,0.52941,16.506
173.59,0.14272,63.168,0.57283,0.4,0.34902,0.52549,16.154
173.6,0.14565,62.582,0.57674,0.4,0.33922,0.52549,15.645
173.61,0.14858,62.19,0.57967,0.3902,0.33922,0.52549,15.215
173.62,0.15152,62.19,0.57869,0.38039,0.33922,0.52549,14.824
173.62,0.15543,62.386,0.57771,0.36471,0.3451,0.52549,14.511
173.63,0.15836,62.777,0.57576,0.35882,0.35882,0.52941,14.315
173.64,0.16227,63.559,0.57283,0.34902,0.38039,0.5549,14.12
173.65,0.16618,64.342,0.56989,0.33922,0.3902,0.56078,14.003
173.66,0.17009,65.319,0.56598,0.32353,0.4,0.57059,13.885
173.66,0.17498,66.297,0.56305,0.31961,0.3902,0.57059,13.807
173.67,0.17986,67.08,0.56012,0.31373,0.39412,0.57451,13.768
173.68,0.18573,67.666,0.55816,0.31961,0.39412,0.57451,13.768
173.69,0.19159,68.253,0.55523,0.3098,0.41569,0.58039,13.885
173.7,0.19844,68.449,0.5523,0.25882,0.52941,0.6,14.003
173.7,0.20528,68.449,0.55034,0.2549,0.57451,0.58039,14.315
173.71,0.21212,68.253,0.54839,0.48039,0.40392,0.44902,14.824
173.72,0.21896,67.666,0.54643,0.78039,-0.16275,0.24902,15.372
173.73,0.22483,67.08,0.54545,0.97647,-0.50196,0.14902,16.076
173.74,0.23167,66.493,0.55034,0.99216,-0.50196,0.25882,16.819
173.74,0.23754,65.711,0.55523,0.56078,-0.29804,0.4902,17.523
173.75,0.24438,64.928,0.55718,0.4098,0.0078431,0.57059,17.953
173.76,0.2522,64.146,0.55523,0.33922,0.26471,0.58039,18.188
173.77,0.25904,63.364,0.55132,0.31373,0.4,0.58431,18.188
173.78,0.26686,62.777,0.54643,0.29412,0.4549,0.5902,18.149
173.78,0.27566,61.995,0.54057,0.2902,0.47451,0.5902,18.031
173.79,0.28348,61.213,0.53372,0.2902,0.48431,0.58431,17.953
173.8,0.29228,60.43,0.52297,0.28431,0.4902,0.58431,17.953
173.81,0.30108,59.844,0.51417,0.2902,0.48431,0.5902,18.031
173.82,0.31183,59.257,0.5044,0.2902,0.4902,0.58431,18.07
173.82,0.3216,58.67,0.4956,0.2902,0.48431,0.5902,18.149
173.83,0.33431,58.083,0.4868,0.29412,0.48039,0.58039,18.188
173.84,0.34604,57.497,0.47801,0.29412,0.48039,0.58431,18.266
173.85,0.35973,57.106,0.46921,0.3,0.48039,0.57451,18.462
173.86,0.37243,56.715,0.46237,0.30392,0.48039,0.57451,18.579
173.86,0.38612,56.323,0.4565,0.3098,0.47059,0.57059,18.774
173.87,0.40078,55.932,0.45161,0.31961,0.46471,0.56471,19.009
173.88,0.41349,55.541,0.4477,0.32353,0.46078,0.56078,19.322
173.89,0.42717,55.15,0.44575,0.32353,0.46078,0.56078,19.713
173.9,0.44086,54.954,0.44379,0.32941,0.46078,0.5549,20.222
173.9,0.45455,54.563,0.44379,0.33529,0.46078,0.5549,20.574
173.91,0.47019,54.368,0.44282,0.3451,0.46078,0.5451,20.652
173.92,0.48583,53.977,0.44379,0.3451,0.46078,0.55098,20.378
173.93,0.50342,53.781,0.44575,0.3451,0.44902,0.5451,19.752
173.94,0.52102,53.585,0.4477,0.34902,0.4451,0.55098,19.087
173.94,0.53666,53.194,0.4477,0.3549,0.4451,0.53529,18.383
173.95,0.55327,52.999,0.44868,0.36471,0.4451,0.53529,17.836
173.96,0.56891,52.803,0.44868,0.36471,0.43922,0.52941,17.405
173.97,0.58456,53.39,0.44868,0.38039,0.43529,0.52549,16.936
173.98,0.60215,55.346,0.44868,0.38431,0.43529,0.51569,16.584
173.98,0.61975,60.235,0.44868,0.39412,0.42941,0.5098,16.193
173.99,0.6393,69.035,0.44868,0.40392,0.43529,0.50588,15.763
174,0.65982,80.574,0.44868,0.41569,0.42549,0.5,15.332
174.01,0.68035,93.286,0.44868,0.42549,0.41961,0.48431,15.02
174.02,0.70088,105.22,0.4477,0.43922,0.41569,0.48039,14.707
174.02,0.72141,114.99,0.44673,0.4451,0.40392,0.47059,14.589
174.03,0.74291,122.43,0.44575,0.46078,0.3902,0.46471,14.433
174.04,0.76149,127.31,0.44379,0.46471,0.3902,0.46471,14.394
174.05,0.78006,129.86,0.44086,0.46078,0.3902,0.47059,14.315
174.06,0.7957,129.66,0.43793,0.44902,0.39412,0.48039,14.315
174.06,0.81232,127.71,0.43597,0.43922,0.4,0.48431,14.315
174.07,0.82893,124.38,0.43402,0.42941,0.40392,0.49412,14.315
174.08,0.84457,120.27,0.43109,0.41961,0.4,0.50588,14.315
174.09,0.86022,116.17,0.42913,0.4098,0.40392,0.5098,14.315
174.1,0.87586,112.45,0.42815,0.4,0.39412,0.51569,14.315
174.1,0.88954,108.93,0.4262,0.4,0.39412,0.51961,14.433
174.11,0.90225,106,0.42424,0.39412,0.3902,0.51961,14.707
174.12,0.91398,103.65,0.42326,0.38431,0.3902,0.52941,15.059
174.13,0.92473,101.89,0.42424,0.38431,0.38431,0.52941,15.645
174.14,0.93451,100.52,0.42424,0.38039,0.3902,0.52941,16.271
174.14,0.94526,99.739,0.42522,0.37451,0.3902,0.52941,16.897
174.15,0.95503,99.153,0.42522,0.37451,0.3902,0.52941,17.445
174.16,0.96481,98.957,0.4262,0.37451,0.3902,0.52941,18.031
174.17,0.97361,98.761,0.4262,0.37451,0.3902,0.53529,18.383
174.18,0.9824,98.566,0.42522,0.37059,0.3902,0.53922,18.696
174.18,0.99022,98.175,0.42522,0.37059,0.3902,0.53529,18.97
174.19,0.99902,97.784,0.42424,0.37451,0.3902,0.53529,19.126
174.2,0.99902,97.197,0.42131,0.36471,0.3902,0.53922,19.205
174.21,1,96.415,0.42033,0.36471,0.39412,0.53529,19.322
174.22,1,95.632,0.41935,0.35882,0.3902,0.53529,19.439
174.22,1,94.459,0.41935,0.35882,0.39412,0.5451,19.635
174.23,1,93.09,0.42131,0.35882,0.3902,0.53922,19.83
174.24,1,91.33,0.42717,0.37059,0.3902,0.53529,20.026
174.25,1,89.179,0.43695,0.37059,0.3902,0.53529,20.065
174.26,1,86.832,0.44868,0.36471,0.3902,0.53529,20.065
174.26,1,84.094,0.4653,0.36471,0.3902,0.53922,20.026
174.27,1,81.16,0.48485,0.36471,0.3902,0.5451,19.948
174.28,1,77.836,0.50635,0.36471,0.39412,0.53529,19.83
174.29,1,74.707,0.5259,0.36471,0.39412,0.53922,19.596
174.3,1,71.969,0.5435,0.37059,0.39412,0.53922,19.283
174.3,1,69.231,0.56305,0.37059,0.4,0.53529,18.97
174.31,1,67.275,0.5826,0.38431,0.40392,0.52941,18.579
174.32,1,65.906,0.59922,0.4,0.41569,0.52549,18.188
174.33,1,64.733,0.61193,0.40392,0.4098,0.51961,17.836
174.34,1,63.95,0.62072,0.41961,0.37059,0.51569,17.523
174.34,1,63.559,0.62463,0.41569,0.33922,0.5098,17.093
174.35,1,63.168,0.62561,0.41961,0.33529,0.51569,16.701
174.36,1,63.168,0.62463,0.4,0.32353,0.51961,16.31
174.37,1,63.559,0.6217,0.38431,0.32941,0.51961,15.958
174.38,1,64.146,0.61975,0.37451,0.33529,0.51961,15.645
174.38,1,64.733,0.61681,0.37059,0.3451,0.52941,15.332
174.39,1,65.711,0.61388,0.35882,0.37451,0.53922,15.137
174.4,1,66.493,0.61095,0.34902,0.38431,0.5549,15.02
174.41,1,67.471,0.60704,0.33922,0.3902,0.56078,14.941
174.42,1,68.057,0.60411,0.32941,0.3902,0.56471,14.902
174.42,1,68.644,0.60117,0.32941,0.3902,0.56471,14.824
174.43,1,69.035,0.6002,0.32353,0.3902,0.56471,14.902
174.44,1,69.035,0.59922,0.30392,0.43922,0.57451,14.941
174.45,1,69.035,0.59824,0.25882,0.5451,0.6,15.137
174.46,1,68.84,0.59824,0.31961,0.5549,0.5549,15.372
174.46,1,68.253,0.59824,0.5902,0.2451,0.38431,15.763
174.47,1,67.666,0.59824,0.85098,-0.27647,0.21373,16.271
174.48,1,67.08,0.59726,1.0157,-0.50196,0.14902,16.897
174.49,1,66.297,0.59433,0.81569,-0.50196,0.32353,17.562
174.5,1,65.515,0.59042,0.52549,-0.19216,0.51569,18.149
174.5,1,64.733,0.58358,0.40392,0.10392,0.56471,18.657
174.51,1,63.95,0.57576,0.3451,0.3098,0.57451,18.892
174.52,1,62.973,0.56696,0.31373,0.41569,0.58039,18.97
174.53,1,62.19,0.55816,0.3,0.4549,0.58039,18.814
174.54,1,61.408,0.54936,0.29412,0.47451,0.5902,18.579
174.54,1,60.626,0.54252,0.28431,0.47451,0.59608,18.383
174.55,1,59.844,0.53568,0.28431,0.48039,0.5902,18.266
174.56,1,59.257,0.52884,0.28431,0.48039,0.59608,18.188
174.57,1,58.67,0.52199,0.28431,0.48039,0.5902,18.188
174.58,1,58.279,0.51515,0.2902,0.47451,0.58431,18.188
174.58,1,57.692,0.50831,0.2902,0.47451,0.58431,18.266
174.59,1,57.301,0.50342,0.29412,0.47451,0.58039,18.344
174.6,1,56.91,0.49756,0.29412,0.47059,0.58431,18.383
174.61,1,56.519,0.49169,0.3,0.46078,0.57451,18.462
174.62,1,56.128,0.48583,0.30392,0.46078,0.57451,18.657
174.62,1,55.541,0.47996,0.30392,0.4549,0.57059,18.814
174.63,1,55.346,0.47312,0.3098,0.44902,0.57451,19.126
174.64,1,54.954,0.46823,0.3098,0.4549,0.57451,19.596
174.65,1,54.563,0.46432,0.31373,0.4549,0.57059,19.948
174.66,1,54.172,0.46334,0.3098,0.46078,0.57451,20.261
174.66,1,53.781,0.46237,0.31961,0.44902,0.56471,20.339
174.67,1,53.585,0.46139,0.32353,0.4451,0.56471,19.948
174.68,1,53.39,0.46139,0.32353,0.43922,0.56078,19.283
174.69,1,53.194,0.46139,0.32353,0.43922,0.56078,18.462
174.7,1,52.999,0.46041,0.33922,0.43529,0.5549,17.64
174.7,1,52.608,0.45846,0.3451,0.43529,0.5549,17.014
174.71,1,52.803,0.4565,0.34902,0.42941,0.5451,16.584
174.72,1,53.781,0.45552,0.3549,0.42941,0.55098,16.271
174.73,1,56.91,0.45455,0.36471,0.41961,0.53922,15.958
174.74,1,63.559,0.45259,0.37059,0.41961,0.53922,15.645
174.74,1,73.533,0.44966,0.37451,0.41569,0.52941,15.332
174.75,1,86.05,0.4477,0.3902,0.4098,0.51961,15.059
174.76,1,98.566,0.44673,0.40392,0.4,0.50588,14.707
174.77,1,109.32,0.44575,0.41961,0.3902,0.50588,14.394
174.78,1,118.12,0.44379,0.42941,0.38039,0.4902,14.198
174.78,1,124.38,0.44379,0.43922,0.37451,0.4902,14.081
174.79,1,128.29,0.44379,0.43922,0.38039,0.4902,14.003
174.8,1,129.66,0.44379,0.4451,0.38431,0.49412,13.963
174.81,1,128.68,0.44379,0.42941,0.3902,0.5,13.885
174.82,1,126.14,0.44379,0.4098,0.4,0.51569,13.807
174.82,1,122.43,0.44379,0.4,0.40392,0.52549,13.69
174.83,1,118.32,0.44282,0.38431,0.3902,0.53529,13.572
174.84,1,114.21,0.44086,0.37451,0.3902,0.53922,13.572
174.85,1,110.5,0.43988,0.37059,0.3902,0.5451,13.651
174.86,0.98827,107.17,0.43793,0.35882,0.3902,0.55098,13.885
174.86,0.97556,104.63,0.43695,0.3549,0.3902,0.5549,14.276
174.87,0.95601,102.67,0.435,0.34902,0.38431,0.56078,14.824
174.88,0.93646,101.3,0.43402,0.34902,0.38039,0.5549,15.528
174.89,0.91593,100.72,0.43304,0.34902,0.38431,0.56078,16.193
174.9,0.89541,100.33,0.43109,0.33922,0.37451,0.56471,16.897
174.9,0.87488,100.13,0.42815,0.33922,0.38039,0.57059,17.445
174.91,0.85533,99.935,0.4262,0.33529,0.38431,0.56471,17.875
174.92,0.83578,99.544,0.42424,0.32941,0.38431,0.57451,18.266
174.93,0.81623,99.348,0.42326,0.33529,0.38431,0.57451,18.579
174.94,0.7957,98.957,0.42522,0.32941,0.38431,0.57451,18.814
174.94,0.77517,98.37,0.42717,0.32941,0.3902,0.56471,18.97
174.95,0.75367,97.588,0.42913,0.33529,0.3902,0.57059,19.126
174.96,0.73216,96.61,0.43011,0.33922,0.39412,0.56471,19.322
174.97,0.70968,95.241,0.43109,0.33922,0.3902,0.57059,19.439
174.98,0.68817,93.872,0.43304,0.33922,0.3902,0.56471,19.635
174.98,0.66667,92.308,0.43597,0.33529,0.3902,0.57059,19.83
174.99,0.64418,90.352,0.44184,0.33529,0.39412,0.57059,19.948
175,0.62561,88.201,0.44966,0.33922,0.3902,0.56471,19.948
175.01,0.60606,85.658,0.46139,0.33922,0.3902,0.56471,19.83
175.02,0.58944,82.921,0.47801,0.33922,0.3902,0.56471,19.596
175.02,0.57283,79.791,0.49853,0.33529,0.3902,0.57451,19.322
175.03,0.55718,76.662,0.52102,0.32941,0.3902,0.57059,19.009
175.04,0.54057,73.533,0.54252,0.33922,0.3902,0.57059,18.657
175.05,0.52493,70.6,0.56403,0.3451,0.3902,0.56471,18.149
175.06,0.51026,68.253,0.5826,0.3451,0.4,0.56078,17.562
175.06,0.49658,66.102,0.59922,0.3549,0.39412,0.5549,17.014
175.07,0.48289,64.733,0.6129,0.37059,0.4098,0.55098,16.584
175.08,0.47116,63.755,0.6217,0.38039,0.41569,0.53922,16.154
175.09,0.45943,63.168,0.62659,0.38431,0.37059,0.53529,15.841
175.1,0.44868,62.777,0.62952,0.3902,0.33922,0.53529,15.45
175.1,0.43891,62.582,0.62952,0.3902,0.33529,0.53922,15.059
175.11,0.42815,62.582,0.62757,0.37451,0.32941,0.53529,14.746
175.12,0.41838,62.973,0.62561,0.36471,0.32941,0.5451,14.433
175.13,0.40958,63.559,0.6217,0.34902,0.33529,0.53922,14.198
175.14,0.3998,64.537,0.61779,0.3451,0.3549,0.5549,14.003
175.14,0.39101,65.319,0.61388,0.33529,0.37059,0.56471,13.885
175.15,0.38221,66.297,0.61095,0.32353,0.38431,0.58039,13.69
175.16,0.37439,67.08,0.60802,0.3098,0.3902,0.5902,13.651
175.17,0.36559,67.666,0.60508,0.30392,0.3902,0.5902,13.572
175.18,0.35875,68.253,0.60508,0.30392,0.3902,0.5902,13.572
175.18,0.35093,68.644,0.60508,0.30392,0.3902,0.59608,13.651
175.19,0.34409,68.644,0.60606,0.2902,0.41569,0.59608,13.768
175.2,0.33724,68.449,0.60704,0.24902,0.53922,0.61961,14.003
175.21,0.3304,68.057,0.60704,0.2451,0.57059,0.58431,14.315
175.22,0.32454,67.471,0.60606,0.5098,0.34902,0.43529,14.824
175.22,0.31867,66.884,0.60313,0.7902,-0.21765,0.2451,15.45
175.23,0.31183,66.102,0.6002,0.97059,-0.50196,0.16471,16.193
175.24,0.30596,65.319,0.59433,0.83529,-0.50196,0.3,16.936
175.25,0.3001,64.537,0.58749,0.51961,-0.28824,0.51961,17.64
175.26,0.29326,63.755,0.57869,0.38431,0.023529,0.58039,18.07
175.26,0.28641,62.973,0.56989,0.31961,0.26863,0.5902,18.266
175.27,0.27957,62.19,0.56109,0.29412,0.4,0.6,18.266
175.28,0.27175,61.604,0.55327,0.27843,0.4451,0.6,18.149
175.29,0.26393,60.821,0.54741,0.27843,0.46078,0.6,18.07
175.3,0.25611,60.039,0.54154,0.27843,0.47059,0.6,18.031
175.3,0.24829,59.452,0.5347,0.27843,0.48039,0.6,18.031
175.31,0.24047,58.866,0.52884,0.27843,0.48039,0.59608,18.07
175.32,0.23363,58.279,0.52297,0.27843,0.47451,0.6,18.07
175.33,0.22581,57.692,0.51711,0.27843,0.47059,0.6,18.149
175.34,0.21994,57.301,0.51026,0.27843,0.47059,0.6,18.149
175.34,0.2131,56.91,0.5044,0.27843,0.46471,0.59608,18.266
175.35,0.20626,56.323,0.49756,0.2902,0.46471,0.59608,18.383
175.36,0.20039,55.932,0.48974,0.29412,0.46078,0.5902,18.501
175.37,0.19355,55.541,0.48094,0.29412,0.46471,0.5902,18.774
175.38,0.18671,55.346,0.4741,0.3,0.46078,0.58039,19.087
175.38,0.18084,54.954,0.46823,0.3,0.46078,0.58039,19.439
175.39,0.17498,54.759,0.46334,0.30392,0.46078,0.58039,19.909
175.4,0.17107,54.368,0.45748,0.31373,0.46078,0.57451,20.261
175.41,0.16618,54.172,0.45357,0.31373,0.4549,0.57451,20.535
175.42,0.16129,53.781,0.45064,0.31961,0.44902,0.57059,20.378
175.42,0.15738,53.585,0.44966,0.32353,0.4549,0.57451,19.909
175.43,0.15249,53.39,0.44868,0.32353,0.44902,0.57059,19.126
175.44,0.14761,52.999,0.4477,0.32941,0.4451,0.56471,18.344
175.45,0.1437,52.608,0.44868,0.33529,0.4451,0.56078,17.562
175.46,0.13978,52.216,0.44868,0.33529,0.43922,0.56471,16.936
175.46,0.13587,52.216,0.44868,0.34902,0.43922,0.5549,16.467
175.47,0.13196,52.608,0.44868,0.34902,0.43529,0.55098,15.958
175.48,0.13001,54.759,0.44868,0.35882,0.42941,0.53529,15.528
175.49,0.12708,59.844,0.44868,0.37059,0.42549,0.52941,15.059
