Time [s], PLETH, RESP, II, V, AVR, CVP
238.6,2.4604,0.74371,0.56982,0.22483,0.39014,10.56
238.61,2.4418,0.73467,0.625,0.15494,0.31006,10.501
238.62,2.4125,0.72563,0.63477,0.13978,0.30029,10.247
238.62,2.3754,0.71659,0.62012,0.1349,0.30518,9.8078
238.63,2.3402,0.70706,0.66504,0.14956,0.2749,9.3683
238.64,2.3069,0.69778,0.65479,0.15982,0.29004,8.997
238.65,2.2717,0.68581,0.64502,0.17986,0.31006,8.8114
238.66,2.2356,0.67408,0.66504,0.18475,0.31006,8.6844
238.66,2.2023,0.66015,0.625,0.16471,0.33008,8.5574
238.67,2.1701,0.64623,0.60986,0.13978,0.33984,8.3718
238.68,2.1378,0.6323,0.64014,0.14467,0.28516,8.2448
238.69,2.1056,0.61837,0.64014,0.1349,0.28516,8.2448
238.7,2.0743,0.6042,0.62012,0.14467,0.30518,8.3132
238.7,2.0479,0.59003,0.65479,0.17498,0.31006,8.4305
238.71,2.0264,0.5744,0.7002,0.18964,0.2251,8.4988
238.72,2.0049,0.559,0.61475,0.1696,0.34521,8.1862
238.73,1.9844,0.54215,0.60498,0.18964,0.375,7.4926
238.74,1.9629,0.52553,0.64014,0.19501,0.31982,6.6818
238.74,1.9423,0.50745,0.66016,0.13978,0.26514,5.9296
238.75,1.9189,0.48937,0.62012,0.094819,0.25488,5.4314
238.76,1.8935,0.47056,0.62988,0.089932,0.22998,5.0602
238.77,1.87,0.45175,0.62012,0.094819,0.24023,4.4936
238.78,1.8485,0.43513,0.59521,0.10459,0.24512,3.9368
238.78,1.827,0.41876,0.63477,0.11486,0.2002,3.6242
238.79,1.8055,0.4041,0.64502,0.1349,0.19531,3.8098
238.8,1.784,0.38945,0.62012,0.1696,0.24023,4.1224
238.81,1.7683,0.37479,0.60986,0.19501,0.29004,4.181
238.82,1.7586,0.36013,0.58496,0.2346,0.31982,3.8684
238.82,1.7478,0.34571,0.60498,0.22483,0.29004,3.3702
238.83,1.7351,0.3313,0.61475,0.22972,0.2749,3.0576
238.84,1.7204,0.31786,0.625,0.24487,0.27002,3.1846
238.85,1.7077,0.30467,0.6001,0.23998,0.31494,3.6242
238.86,1.696,0.29172,0.6001,0.26002,0.3501,3.9954
238.86,1.6852,0.27901,0.60498,0.28983,0.39502,4.1224
238.87,1.6745,0.26484,0.58008,0.26979,0.41016,3.9954
238.88,1.6637,0.25067,0.59521,0.26002,0.38525,3.6828
238.89,1.651,0.23504,0.56982,0.23998,0.38525,3.5558
238.9,1.6334,0.2194,0.5752,0.2346,0.37012,3.7512
238.9,1.6197,0.2023,0.59521,0.2346,0.375,4.181
238.91,1.608,0.18544,0.58984,0.24487,0.38525,4.562
238.92,1.5934,0.16785,0.62012,0.26002,0.35986,4.689
238.93,1.5787,0.15026,0.62988,0.24976,0.375,4.689
238.94,1.563,0.13462,0.59521,0.27468,0.41504,4.6206
238.94,1.5474,0.11898,0.58496,0.26002,0.40479,4.6206
238.95,1.5318,0.10481,0.56982,0.23998,0.40479,4.9332
238.96,1.5191,0.090643,0.5752,0.23998,0.3999,5.3728
238.97,1.5073,0.076961,0.58984,0.21994,0.37988,5.8124
238.98,1.4956,0.063279,0.59521,0.22483,0.375,5.871
238.98,1.4878,0.05033,0.62012,0.23998,0.3501,5.6854
238.99,1.4809,0.037381,0.61475,0.24487,0.35986,5.4314
239,1.4721,0.027119,0.60986,0.25464,0.36523,5.2458
239.01,1.4653,0.016858,0.63477,0.27468,0.35986,5.0016
239.02,1.4594,0.0087955,0.61475,0.29472,0.38525,4.4936
239.02,1.4506,0.00097728,0.66992,0.33969,0.33984,3.9368
239.03,1.4409,0.00024432,0.70508,0.35973,0.31006,3.4386
239.04,1.436,-0.00048864,0.60498,0.3001,0.3999,3.1846
239.05,1.4389,-0.00048864,0.61475,0.25464,0.36523,3.2432
239.06,1.4487,-0.00048864,0.58984,0.20968,0.375,3.4972
239.06,1.4663,-0.00048864,0.56982,0.19501,0.38525,3.4972
239.07,1.4966,-0.00048864,0.58008,0.21457,0.38525,3.3702
239.08,1.5386,-0.00048864,0.58496,0.22483,0.38525,2.999
239.09,1.5904,-0.00048864,0.59521,0.22972,0.38525,2.6864
239.1,1.653,-0.00048864,0.60986,0.25464,0.39502,2.4324
239.1,1.7107,-0.00048864,0.62012,0.27468,0.38525,2.3738
239.11,1.7634,-0.00048864,0.58496,0.24487,0.38525,2.3738
239.12,1.8211,-0.00048864,0.56982,0.21457,0.375,2.5008
239.13,1.8817,-0.00048864,0.5752,0.20968,0.35986,2.6864
239.14,1.9433,-0.00048864,0.54492,0.20479,0.40479,3.0576
239.14,2.0029,-0.00048864,0.56006,0.21994,0.40479,3.5558
239.15,2.0596,-0.00048864,0.54492,0.22972,0.41992,4.181
239.16,2.1144,-0.00048864,0.54492,0.22483,0.41016,4.6206
239.17,2.1623,-0.00048864,0.50977,0.3348,0.43994,4.8062
239.18,2.2023,-0.00048864,0.375,0.54008,0.50977,4.8062
239.18,2.2356,-0.00048864,0.30029,0.65005,0.52002,4.9332
239.19,2.26,-0.00048864,0.52002,0.45015,0.31982,5.1188
239.2,2.2776,-0.00048864,0.74512,0.21457,0.27002,5.3728
239.21,2.2864,-0.00048864,0.75488,0.039589,0.26514,5.6854
239.22,2.2854,-0.00048864,0.7002,0.27468,0.46484,6.0566
239.22,2.2825,-0.00048864,0.52979,0.65005,0.68994,6.2422
239.23,2.2805,-0.00048864,0.25,0.88514,0.94971,6.0566
239.24,2.2776,-0.00048864,0.024902,1.0254,1.1299,5.4998
239.25,2.2708,-0.00048864,0.015137,0.89052,0.96973,4.8062
239.26,2.262,0.0017102,0.38525,0.47996,0.625,4.2494
239.26,2.2493,0.0041534,0.54004,0.26002,0.43018,3.8684
239.27,2.2297,0.0090398,0.58984,0.19501,0.35986,3.7512
239.28,2.2043,0.013926,0.60498,0.17986,0.34521,3.5558
239.29,2.1711,0.018813,0.63477,0.17498,0.35498,3.2432
239.3,2.13,0.023943,0.64014,0.16471,0.3501,2.8134
239.3,2.0968,0.02883,0.59521,0.14467,0.3501,2.4324
239.31,2.0694,0.03396,0.60986,0.1349,0.33496,2.2468
239.32,2.043,0.038358,0.63477,0.12952,0.31006,2.1198
239.33,2.0186,0.043,0.60986,0.14467,0.30518,1.9928
239.34,1.9961,0.047154,0.60498,0.13978,0.31982,1.8756
239.34,1.9687,0.051551,0.64502,0.12463,0.28516,1.8072
239.35,1.9345,0.055949,0.63477,0.13978,0.27002,1.7486
239.36,1.8964,0.060347,0.61475,0.10948,0.29492,1.8072
239.37,1.8612,0.064745,0.60986,0.099707,0.31494,1.8756
239.38,1.8309,0.069142,0.625,0.11975,0.29492,1.6216
239.38,1.8025,0.073052,0.60986,0.12463,0.31494,0.99641
239.39,1.7801,0.077205,0.60498,0.14956,0.33496,0
239.4,1.7664,0.08087,0.62012,0.16471,0.33496,-1.1332
239.41,1.7576,0.084535,0.61475,0.1696,0.34521,-1.8756
239.42,1.7478,0.087711,0.60498,0.11975,0.30518,-2.1296
239.42,1.737,0.091131,0.63477,0.069892,0.24512,-2.071
239.43,1.7263,0.094063,0.64502,0.054741,0.20508,-2.0026
239.44,1.7165,0.097239,0.60498,0.044477,0.22998,-2.1296
239.45,1.7058,0.099927,0.58496,0.064516,0.25,-2.5008
239.46,1.695,0.10286,0.60498,0.094819,0.2251,-2.999
239.46,1.6843,0.10555,0.61475,0.14956,0.25,-2.999
239.47,1.6716,0.10823,0.60986,0.1696,0.26514,-2.999
239.48,1.6569,0.11068,0.62012,0.18964,0.24512,-2.999
239.49,1.6442,0.11312,0.60986,0.19501,0.26025,-2.999
239.5,1.6305,0.11532,0.6001,0.21457,0.29492,-2.999
239.5,1.6188,0.11776,0.62012,0.23998,0.31006,-2.999
239.51,1.61,0.11996,0.65479,0.26491,0.28027,-2.9404
239.52,1.6002,0.12216,0.64014,0.27468,0.31494,-2.8818
239.53,1.5894,0.12411,0.59521,0.26491,0.41504,-2.6278
239.54,1.5787,0.12631,0.56494,0.28983,0.45508,-2.2566
239.54,1.5689,0.12778,0.54492,0.28006,0.44482,-1.8756
239.55,1.5582,0.12949,0.56982,0.23998,0.3999,-1.563
239.56,1.5474,0.13047,0.6001,0.21457,0.35498,-1.5044
239.57,1.5367,0.13169,0.61475,0.22483,0.34521,-1.5044
239.58,1.5269,0.13291,0.6001,0.23998,0.36523,-1.4458
239.58,1.5161,0.13413,0.61475,0.24976,0.35986,-1.2504
239.59,1.5054,0.13535,0.64502,0.23998,0.3501,-0.9378
239.6,1.4976,0.13682,0.65479,0.28495,0.33984,-0.50798
239.61,1.4888,0.13828,0.59521,0.25464,0.41016,0
239.62,1.4731,0.13975,0.5752,0.21994,0.41504,0.3126
239.62,1.4575,0.14097,0.56494,0.19501,0.39502,0.42983
239.63,1.4448,0.14244,0.5752,0.19501,0.375,0.24422
239.64,1.436,0.14317,0.59521,0.20479,0.36523,0.18561
239.65,1.4311,0.14415,0.61475,0.20968,0.375,0.49821
239.66,1.4291,0.14488,0.65479,0.21994,0.31982,1.055
239.66,1.4282,0.14561,0.66016,0.24976,0.33496,1.563
239.67,1.4272,0.14684,0.62988,0.27468,0.34521,1.8756
239.68,1.4272,0.1483,0.6499,0.27468,0.3252,1.9342
239.69,1.4272,0.15026,0.66504,0.26979,0.31982,1.7486
239.7,1.4272,0.15221,0.625,0.26002,0.39014,1.6216
239.7,1.4272,0.15514,0.59521,0.25464,0.41504,1.6802
239.71,1.4272,0.15807,0.58496,0.23998,0.41016,1.8756
239.72,1.4291,0.1615,0.56982,0.2346,0.4248,2.2468
239.73,1.436,0.16516,0.56006,0.23998,0.43018,2.618
239.74,1.4497,0.16858,0.55518,0.2346,0.44482,2.8134
239.74,1.4751,0.172,0.56982,0.21457,0.39502,2.9306
239.75,1.5112,0.17542,0.58496,0.21994,0.37012,2.9306
239.76,1.5562,0.17909,0.62012,0.20479,0.33008,2.9306
239.77,1.6051,0.183,0.60986,0.22972,0.34521,3.0576
239.78,1.6608,0.1869,0.58984,0.22972,0.36523,3.3702
239.78,1.7195,0.19106,0.58008,0.23998,0.38525,3.8684
239.79,1.7781,0.19546,0.5752,0.28983,0.41016,4.435
239.8,1.8309,0.19985,0.50488,0.43011,0.45508,4.9332
239.81,1.8807,0.20425,0.4248,0.65005,0.4248,5.4998
239.82,1.9374,0.20865,0.37988,0.70528,0.33496,6.0566
239.82,1.9951,0.21329,0.58984,0.37977,0.29004,6.5548
239.83,2.045,0.2172,0.66504,0.10459,0.31494,6.9358
239.84,2.086,0.22135,0.63477,0.0097752,0.4248,7.2484
239.85,2.1222,0.22477,0.59521,0.39003,0.6001,7.434
239.86,2.1535,0.22844,0.37012,0.77517,0.84473,7.561
239.86,2.1769,0.23113,0.13525,0.96041,1.04,7.6196
239.87,2.1935,0.23406,-0.024902,1.0254,1.1196,7.6196
239.88,2.2072,0.23601,0.21484,0.67009,0.81982,7.6196
239.89,2.2141,0.23821,0.45508,0.34995,0.5249,7.561
239.9,2.2121,0.23968,0.56494,0.21994,0.39502,7.434
239.9,2.2063,0.24139,0.60986,0.1696,0.35498,7.18
239.91,2.1975,0.24261,0.62012,0.18475,0.36523,6.8674
239.92,2.1887,0.24383,0.6499,0.18964,0.31982,6.4962
239.93,2.173,0.2453,0.66504,0.1696,0.28027,6.2422
239.94,2.1496,0.24676,0.68994,0.15982,0.23486,6.2422
239.94,2.1222,0.24847,0.7002,0.14956,0.22021,6.3692
239.95,2.0958,0.25018,0.66992,0.15494,0.27002,6.4376
239.96,2.0694,0.2514,0.63477,0.15982,0.31982,6.3692
239.97,2.043,0.25287,0.6001,0.14956,0.3501,6.125
239.98,2.0186,0.25385,0.625,0.15494,0.3252,5.9296
239.98,1.9961,0.25507,0.66504,0.1696,0.2749,6.125
239.99,1.9746,0.25678,0.64502,0.15982,0.29492,6.6818
240,1.956,0.25873,0.64014,0.14467,0.29004,7.307
240.01,1.9413,0.26142,0.66016,0.12952,0.2749,7.561
240.02,1.9257,0.26411,0.62012,0.14467,0.31006,7.1214
240.02,1.9071,0.26777,0.6499,0.17498,0.30518,6.0566
240.03,1.8876,0.27144,0.61475,0.18964,0.37012,5.1188
240.04,1.8671,0.27584,0.6001,0.1349,0.3252,5.0016
240.05,1.8436,0.28048,0.61475,0.11486,0.28516,5.6854
240.06,1.8133,0.28512,0.62988,0.10459,0.24023,6.4962
240.06,1.783,0.28976,0.64014,0.094819,0.20996,6.8088
240.07,1.7576,0.29465,0.63477,0.079668,0.18506,6.4376
240.08,1.737,0.29954,0.68994,0.11975,0.13525,5.6854
240.09,1.7214,0.30589,0.70508,0.14956,0.125,5.0602
240.1,1.7087,0.31224,0.64014,0.1696,0.21484,5.0016
240.1,1.6999,0.31957,0.60986,0.21457,0.29004,5.3728
240.11,1.6921,0.32714,0.60498,0.24976,0.31006,5.871
240.12,1.6833,0.33398,0.64014,0.27468,0.29492,6.3106
240.13,1.6764,0.34107,0.68506,0.28983,0.24512,6.4376
240.14,1.6696,0.34767,0.68994,0.28495,0.22998,6.3692
240.14,1.6637,0.35451,0.6499,0.26491,0.29492,6.4376
240.15,1.6588,0.36281,0.58984,0.26979,0.37988,6.7502
240.16,1.651,0.37112,0.58496,0.26002,0.38525,7.2484
240.17,1.6413,0.38065,0.5752,0.23998,0.38525,7.7466
240.18,1.6315,0.39042,0.59521,0.24976,0.37012,8.0592
240.18,1.6217,0.4002,0.60498,0.26002,0.35986,8.1179
240.19,1.609,0.40997,0.61475,0.26491,0.36523,8.0592
240.2,1.5943,0.4195,0.60986,0.28006,0.375,8.0006
240.21,1.5816,0.42903,0.62012,0.28495,0.36523,8.1179
240.22,1.565,0.43733,0.58984,0.27468,0.40479,8.3718
240.22,1.5455,0.44588,0.6001,0.28006,0.40479,8.8114
240.23,1.5308,0.45346,0.6001,0.26979,0.3999,9.251
240.24,1.5181,0.46128,0.62012,0.27468,0.37012,9.6809
240.25,1.5064,0.46909,0.62012,0.25464,0.34521,10.247
240.26,1.4985,0.47716,0.625,0.21457,0.31006,10.746
240.26,1.4946,0.48522,0.59521,0.19501,0.34521,11
240.27,1.4897,0.49328,0.62012,0.21994,0.3501,10.746
240.28,1.4848,0.50061,0.63477,0.2346,0.3252,10.189
240.29,1.479,0.50794,0.62012,0.22483,0.34521,9.8078
240.3,1.4712,0.51478,0.62012,0.2346,0.3501,9.8762
240.3,1.4653,0.52162,0.6001,0.2346,0.34521,10.306
240.31,1.4594,0.52944,0.60498,0.23998,0.36523,10.873
240.32,1.4506,0.53726,0.60498,0.24487,0.35986,11.312
240.33,1.4409,0.54605,0.6001,0.26002,0.35986,11.498
240.34,1.434,0.55485,0.61475,0.26491,0.36523,11.439
240.34,1.4301,0.56462,0.62012,0.26491,0.35498,11.312
240.35,1.4311,0.57464,0.64014,0.28495,0.33984,11.312
240.36,1.4418,0.58539,0.64502,0.31476,0.375,11.498
240.37,1.4663,0.59614,0.60986,0.3348,0.40479,11.683
240.38,1.5015,0.60665,0.62012,0.30987,0.37012,11.752
240.38,1.5513,0.61715,0.625,0.29472,0.3501,11.556
240.39,1.6129,0.62766,0.62012,0.26979,0.33496,11.244
240.4,1.6725,0.63816,0.63477,0.26002,0.33984,11
240.41,1.7283,0.65038,0.64014,0.26491,0.33496,10.873
240.42,1.7879,0.66259,0.62988,0.24976,0.35986,10.873
240.42,1.8495,0.67579,0.62012,0.24976,0.3501,11
240.43,1.912,0.68923,0.60498,0.24976,0.35986,11.058
240.44,1.9746,0.7012,0.62012,0.24487,0.34521,11.127
240.45,2.0323,0.71341,0.56006,0.2346,0.3999,11.127
240.46,2.0792,0.72441,0.5498,0.22972,0.41016,11.244
240.46,2.1163,0.7354,0.58008,0.23998,0.37988,11.498
240.47,2.1427,0.74664,0.5752,0.26002,0.39502,11.81
240.48,2.1584,0.75812,0.58008,0.24976,0.38525,12.25
240.49,2.1632,0.76961,0.56982,0.24976,0.39014,12.748
240.5,2.1603,0.78133,0.60498,0.26491,0.36523,13.246
240.5,2.1535,0.79135,0.55518,0.25464,0.41992,13.686
240.51,2.1457,0.80137,0.52979,0.31965,0.43994,13.93
240.52,2.131,0.80968,0.41016,0.50489,0.49512,13.93
240.53,2.1105,0.81798,0.2749,0.71017,0.51514,13.745
240.54,2.0899,0.8236,0.35986,0.59531,0.35498,13.559
240.54,2.0684,0.82946,0.58008,0.3651,0.33496,13.559
240.55,2.042,0.83289,0.69482,0.1349,0.30029,13.745
240.56,2.0078,0.83631,0.7251,0.10948,0.39014,13.999
240.57,1.9697,0.83802,0.53516,0.58993,0.64502,13.93
240.58,1.9296,0.83997,0.24023,0.8651,0.92969,13.432
240.58,1.8886,0.84046,-0.040039,1.0005,1.165,12.807
240.59,1.8465,0.84095,-0.060059,0.82502,1.0098,12.309
240.6,1.8104,0.83997,0.36523,0.45992,0.6499,12.182
240.61,1.7791,0.83899,0.5498,0.27468,0.4248,12.25
240.62,1.7478,0.83679,0.66016,0.22483,0.29492,12.25
240.62,1.7165,0.8346,0.68994,0.1999,0.26025,11.996
240.63,1.6872,0.83142,0.62012,0.15982,0.33496,11.556
240.64,1.6647,0.82849,0.62988,0.16471,0.33008,11.127
240.65,1.6481,0.82482,0.625,0.16471,0.33008,10.873
240.66,1.6344,0.82116,0.66016,0.17498,0.30029,10.873
240.66,1.6452,0.81749,0.66504,0.17498,0.29004,11.058
240.67,1.6667,0.81383,0.68506,0.17986,0.27002,11.244
240.68,1.6745,0.81016,0.66992,0.17498,0.29004,11.244
240.69,1.6784,0.8065,0.7251,0.22972,0.23486,11.185
240.7,1.6804,0.80332,0.72998,0.23998,0.29492,11.312
240.7,1.6843,0.80039,0.61475,0.1696,0.33984,11.683
240.71,1.6862,0.79795,0.6001,0.14956,0.3501,11.996
240.72,1.6813,0.7955,0.63477,0.16471,0.30029,11.937
240.73,1.6764,0.79428,0.6499,0.1696,0.28516,11.312
240.74,1.6706,0.79331,0.66504,0.1696,0.26514,10.501
240.74,1.6657,0.79306,0.66992,0.18964,0.2749,9.9935
240.75,1.6657,0.79306,0.69482,0.19501,0.23486,10.12
240.76,1.6716,0.79331,0.71484,0.18964,0.20508,10.746
240.77,1.6804,0.79379,0.68018,0.19501,0.23486,11.498
240.78,1.6901,0.79453,0.6499,0.1349,0.24023,11.869
240.78,1.7009,0.79526,0.64014,0.12463,0.24512,11.625
240.79,1.7116,0.79697,0.66016,0.12952,0.20508,10.746
240.8,1.7224,0.79892,0.65479,0.13978,0.2002,9.8762
240.81,1.7341,0.80186,0.66016,0.15494,0.20508,9.4952
240.82,1.7449,0.80479,0.68506,0.1999,0.19531,9.7492
240.82,1.7566,0.80845,0.70996,0.23998,0.18506,10.433
240.83,1.7654,0.81212,0.71484,0.25464,0.22998,10.931
240.84,1.7693,0.81627,0.61475,0.2346,0.29004,11.058
240.85,1.7713,0.82043,0.60498,0.2346,0.29492,10.814
240.86,1.7722,0.82385,0.625,0.22972,0.28027,10.501
240.86,1.7703,0.82751,0.63477,0.26491,0.31006,10.247
240.87,1.7634,0.83044,0.62988,0.27468,0.31982,10.374
240.88,1.7546,0.83362,0.625,0.28006,0.33496,10.746
240.89,1.7439,0.83606,0.64014,0.27468,0.3252,11.185
240.9,1.7331,0.83875,0.6499,0.28495,0.31006,11.556
240.9,1.7253,0.84095,0.63477,0.27468,0.33984,11.683
240.91,1.7185,0.84315,0.62012,0.26491,0.35986,11.625
240.92,1.7087,0.84461,0.64502,0.26491,0.33008,11.556
240.93,1.7019,0.84608,0.66016,0.26979,0.31982,11.625
240.94,1.7009,0.84681,0.64014,0.28006,0.34521,11.752
240.94,1.7058,0.84754,0.62012,0.26979,0.37012,11.996
240.95,1.7087,0.8473,0.62012,0.26002,0.375,12.309
240.96,1.7067,0.84706,0.62988,0.26002,0.35498,12.494
240.97,1.7058,0.84608,0.63477,0.26491,0.35986,12.69
240.98,1.7028,0.84535,0.64502,0.27468,0.3501,12.807
240.98,1.696,0.84437,0.65479,0.26491,0.31494,13.061
240.99,1.6891,0.84339,0.66016,0.24976,0.30029,13.246
241,1.6862,0.84241,0.6748,0.27468,0.30518,13.246
241.01,1.6843,0.84144,0.68506,0.28983,0.29492,13.002
241.02,1.6833,0.84022,0.65479,0.28983,0.33496,12.621
241.02,1.6804,0.83924,0.66504,0.31965,0.34521,12.377
241.03,1.6784,0.83826,0.6748,0.34995,0.34521,12.377
241.04,1.6833,0.83728,0.66992,0.31965,0.33496,12.563
241.05,1.694,0.83728,0.6748,0.3001,0.31006,12.748
241.06,1.7136,0.83728,0.68018,0.28983,0.29004,12.807
241.06,1.7468,0.83802,0.66992,0.26491,0.30029,12.807
241.07,1.7889,0.83899,0.66504,0.23998,0.31006,12.748
241.08,1.8319,0.84046,0.68506,0.25464,0.28516,12.69
241.09,1.8817,0.84217,0.7002,0.28006,0.28027,12.748
241.1,1.9433,0.84412,0.6001,0.24487,0.38525,12.807
241.1,2.0059,0.84632,0.56982,0.25464,0.43018,12.807
241.11,2.0714,0.84925,0.59521,0.26491,0.39502,12.748
241.12,2.1466,0.85219,0.58496,0.23998,0.3999,12.563
241.13,2.2239,0.85585,0.6001,0.24976,0.36523,12.436
241.14,2.3021,0.85976,0.60498,0.23998,0.34521,12.494
241.14,2.3812,0.86391,0.66016,0.24487,0.28027,12.807
241.15,2.4585,0.86831,0.625,0.26002,0.3252,13.305
241.16,2.5279,0.87271,0.58984,0.23998,0.37988,13.872
241.17,2.5885,0.87735,0.5498,0.25464,0.43018,14.37
241.18,2.6413,0.88126,0.52979,0.32991,0.46484,14.624
241.18,2.6872,0.88517,0.43506,0.5,0.50977,14.751
241.19,2.7243,0.88835,0.30518,0.70039,0.5249,14.751
241.2,2.7488,0.89177,0.29492,0.60997,0.33008,14.809
241.21,2.7664,0.89445,0.62012,0.39492,0.2749,14.868
241.22,2.781,0.89739,0.7251,0.1696,0.25488,14.995
241.22,2.7889,0.89958,0.78516,0.12952,0.33984,15.063
241.23,2.7928,0.90203,0.59521,0.60508,0.61475,14.868
241.24,2.7947,0.90349,0.22021,0.92522,0.97998,14.438
241.25,2.7957,0.90496,-0.089844,1.0655,1.2397,13.93
241.26,2.7928,0.90569,0.075195,0.84506,1,13.432
241.26,2.7889,0.90667,0.41016,0.43011,0.6001,13.246
241.27,2.781,0.90691,0.58008,0.24487,0.38525,13.119
241.28,2.7654,0.9074,0.66016,0.18964,0.29004,13.002
241.29,2.7468,0.90716,0.70996,0.1696,0.24023,12.748
241.3,2.7263,0.90716,0.7251,0.1696,0.2251,12.436
241.3,2.7048,0.90667,0.71484,0.17498,0.24023,12.25
241.31,2.6794,0.90643,0.6748,0.15982,0.28027,12.123
241.32,2.6471,0.90569,0.68506,0.1696,0.28516,12.182
241.33,2.6109,0.9052,0.66016,0.1696,0.31494,12.309
241.34,2.5758,0.90447,0.65479,0.17986,0.3252,12.377
241.34,2.5406,0.90374,0.6748,0.16471,0.28516,12.309
241.35,2.5064,0.90276,0.68994,0.15982,0.26514,12.123
241.36,2.4692,0.90203,0.68994,0.15494,0.25,12.064
241.37,2.4282,0.90154,0.70508,0.14956,0.2251,12.182
241.38,2.3871,0.90129,0.7002,0.1696,0.24023,12.621
241.38,2.35,0.90105,0.70996,0.17986,0.23486,13.002
241.39,2.3138,0.90105,0.7251,0.18475,0.22021,13.188
241.4,2.2815,0.90105,0.68994,0.20968,0.29004,12.748
241.41,2.2512,0.90129,0.66504,0.21457,0.31006,12.064
241.42,2.219,0.90178,0.66992,0.17986,0.27002,11.439
241.42,2.1857,0.90227,0.7002,0.14467,0.20508,11.371
241.43,2.1525,0.90325,0.70996,0.1349,0.18506,11.81
241.44,2.1212,0.90447,0.69482,0.1349,0.19531,12.436
241.45,2.0948,0.90618,0.68994,0.13978,0.18994,12.807
241.46,2.0704,0.90814,0.68994,0.12952,0.18018,12.748
241.46,2.0469,0.91009,0.68994,0.16471,0.18506,12.182
241.47,2.0235,0.91229,0.69482,0.18475,0.18018,11.498
241.48,2,0.91449,0.68994,0.20968,0.19531,11.127
241.49,1.9775,0.91693,0.69482,0.23998,0.20508,11.185
241.5,1.958,0.9184,0.65479,0.24487,0.25488,11.556
241.5,1.9394,0.92011,0.64014,0.23998,0.28027,11.869
241.51,1.9189,0.92108,0.62988,0.26491,0.31494,11.996
241.52,1.8993,0.92206,0.62012,0.27468,0.33984,11.869
241.53,1.8817,0.92304,0.61475,0.26002,0.3501,11.752
241.54,1.8671,0.92402,0.6499,0.23998,0.29004,11.752
241.54,1.8602,0.92475,0.66016,0.25464,0.29492,11.937
241.55,1.8534,0.92573,0.64502,0.24487,0.31982,12.309
241.56,1.8446,0.92548,0.62012,0.23998,0.3501,12.69
241.57,1.8348,0.92524,0.62988,0.25464,0.35986,12.875
241.58,1.824,0.92426,0.64014,0.24976,0.33984,12.934
241.58,1.8133,0.92328,0.63477,0.24487,0.35986,12.875
241.59,1.8016,0.92157,0.62012,0.26002,0.36523,12.807
241.6,1.7937,0.92011,0.64502,0.26491,0.33984,12.807
241.61,1.7869,0.91791,0.6499,0.26002,0.33496,12.875
241.62,1.7771,0.91595,0.62012,0.25464,0.35498,13.002
241.62,1.7664,0.91327,0.6001,0.24976,0.37012,13.188
241.63,1.7556,0.91082,0.61475,0.26491,0.35986,13.5
241.64,1.7449,0.90814,0.62012,0.26491,0.3501,13.93
241.65,1.737,0.90545,0.66016,0.26979,0.31006,14.311
241.66,1.7302,0.90301,0.66504,0.28495,0.31982,14.438
241.66,1.7204,0.90056,0.64014,0.26491,0.33496,14.243
241.67,1.7097,0.89836,0.61475,0.26002,0.35986,13.872
241.68,1.6989,0.89616,0.6001,0.26491,0.37988,13.559
241.69,1.6911,0.89421,0.64014,0.29472,0.35986,13.373
241.7,1.6872,0.89226,0.65479,0.31476,0.33984,13.373
241.7,1.6882,0.8903,0.6499,0.30987,0.34521,13.5
241.71,1.694,0.88859,0.65479,0.31476,0.33496,13.559
241.72,1.7028,0.88688,0.68994,0.30987,0.30518,13.559
241.73,1.7126,0.88517,0.7002,0.28006,0.29004,13.432
241.74,1.7292,0.8837,0.6499,0.24976,0.33496,13.432
241.74,1.7595,0.88224,0.63477,0.24976,0.35986,13.5
241.75,1.8035,0.88175,0.62012,0.2346,0.33984,13.618
241.76,1.8563,0.88151,0.62012,0.22483,0.33008,13.745
241.77,1.9198,0.88199,0.64014,0.2346,0.31006,13.813
241.78,1.9941,0.88248,0.59521,0.2346,0.37012,13.813
241.78,2.0714,0.88322,0.5752,0.23998,0.40479,13.745
241.79,2.1437,0.88395,0.60986,0.26002,0.36523,13.686
241.8,2.2023,0.88468,0.59521,0.24976,0.38525,13.745
241.81,2.2522,0.88541,0.60986,0.24487,0.35986,13.93
241.82,2.305,0.88639,0.59521,0.2346,0.35986,14.243
241.82,2.3597,0.88737,0.58984,0.23998,0.37012,14.682
241.83,2.4164,0.88835,0.60986,0.2346,0.34521,15.063
241.84,2.4731,0.88957,0.56006,0.29472,0.3999,15.308
241.85,2.5269,0.89103,0.41504,0.45992,0.50488,15.493
241.86,2.5758,0.89274,0.29004,0.68524,0.52979,15.62
241.86,2.6178,0.89445,0.2749,0.71017,0.38525,15.747
241.87,2.65,0.89641,0.56006,0.41007,0.35498,15.874
241.88,2.6745,0.89763,0.6748,0.18964,0.35986,16.001
241.89,2.6901,0.89885,0.75977,0.12463,0.31006,15.933
241.9,2.6921,0.89958,0.60986,0.56989,0.5752,15.689
241.9,2.6813,0.90032,0.29492,0.88514,0.87012,15.249
241.91,2.6647,0.90105,-0.014648,1.0552,1.1348,14.682
241.92,2.6452,0.90178,0.125,0.89052,0.94482,14.184
241.93,2.6237,0.90252,0.4248,0.49511,0.60986,13.93
241.94,2.6022,0.90349,0.56006,0.26491,0.41992,13.872
