Time [s], RESP, PLETH, I, V, II, ABP
195.82,0.23851,0.38221,0.0039216,0.64453,0.43473,124.38
195.83,0.23754,0.4174,0.0039216,0.64453,0.43473,122.82
195.84,0.23558,0.45846,0.0039216,0.64453,0.43473,121.06
195.85,0.23363,0.50147,0.0039216,0.64453,0.43966,118.51
195.86,0.23265,0.54448,0.0039216,0.64453,0.43966,115.58
195.86,0.23167,0.58456,0.0039216,0.64453,0.43473,112.06
195.87,0.23069,0.61877,0.0078431,0.64453,0.43473,108.15
195.88,0.22972,0.64516,0.0078431,0.64453,0.43966,103.65
195.89,0.22874,0.66276,0.0078431,0.64453,0.43966,98.957
195.9,0.22874,0.67351,0.0078431,0.64453,0.43966,94.459
195.9,0.22776,0.68035,0.0078431,0.64453,0.43966,90.157
195.91,0.22776,0.68328,0.0078431,0.64453,0.43966,86.636
195.92,0.22776,0.68231,0.0078431,0.64453,0.43966,84.289
195.93,0.22776,0.67937,0.0078431,0.64453,0.43966,82.921
195.94,0.22776,0.67449,0.013725,0.64453,0.43966,82.725
195.94,0.22776,0.66862,0.017647,0.65039,0.45443,83.312
195.95,0.22776,0.66471,0.023529,0.66016,0.47044,84.485
195.96,0.22776,0.6608,0.029412,0.66406,0.4803,85.854
195.97,0.22776,0.65787,0.033333,0.66992,0.49507,87.223
195.98,0.22776,0.65396,0.043137,0.67969,0.50985,88.396
195.98,0.22874,0.65103,0.052941,0.68555,0.52463,88.983
195.99,0.22874,0.64809,0.068627,0.66016,0.52463,89.374
196,0.22874,0.64516,0.07451,0.64453,0.51478,89.374
196.01,0.22874,0.64321,0.068627,0.64062,0.50985,89.179
196.02,0.22874,0.64125,0.058824,0.63477,0.49507,88.788
196.02,0.22776,0.64027,0.043137,0.625,0.47044,88.201
196.03,0.22776,0.63832,0.023529,0.61914,0.44458,87.614
196.04,0.22678,0.63539,0.0078431,0.61914,0.4298,87.027
196.05,0.22678,0.6305,0.0039216,0.61914,0.41502,86.441
196.06,0.22581,0.62561,0.0039216,0.61523,0.41502,85.658
196.06,0.22581,0.61877,0.0039216,0.61523,0.41502,84.681
196.07,0.22581,0.61095,0.0078431,0.61523,0.41502,83.703
196.08,0.22581,0.60117,0.0078431,0.61914,0.41502,82.529
196.09,0.22581,0.59238,0.0078431,0.61914,0.41502,81.356
196.1,0.22581,0.58162,0.0039216,0.62891,0.42488,80.183
196.1,0.22581,0.56891,0.017647,0.63477,0.44458,79.205
196.11,0.22581,0.55425,0.10392,0.60547,0.50493,78.227
196.12,0.22581,0.53861,0.28431,0.54492,0.63547,77.445
196.13,0.22581,0.52297,0.52941,0.42578,0.81034,76.662
196.14,0.22581,0.50733,0.67647,0.2793,0.87438,76.076
196.14,0.22678,0.49267,0.55098,0.24023,0.73522,75.293
196.15,0.22678,0.47898,0.26471,0.36523,0.53941,74.902
196.16,0.22678,0.46725,0.068627,0.50586,0.4298,74.316
196.17,0.22678,0.45748,0.0078431,0.5957,0.41502,73.729
196.18,0.22776,0.45064,-0.0019608,0.64062,0.41995,73.142
196.18,0.22776,0.44575,-0.011765,0.6543,0.4298,72.751
196.19,0.22776,0.44184,-0.011765,0.66406,0.4298,72.36
196.2,0.22776,0.43891,-0.011765,0.66406,0.43473,71.969
196.21,0.22874,0.43695,-0.011765,0.66992,0.43473,71.578
196.22,0.22874,0.435,-0.011765,0.66992,0.43473,71.382
196.22,0.22874,0.43206,-0.011765,0.67578,0.43966,71.186
196.23,0.22874,0.43011,-0.0058823,0.67578,0.44458,70.991
196.24,0.22972,0.42815,-0.0019608,0.66992,0.44951,70.795
196.25,0.22972,0.42424,-0.0019608,0.66992,0.44951,70.404
196.26,0.22972,0.42033,0.0039216,0.66992,0.45443,70.209
196.26,0.23069,0.41544,0.0078431,0.67578,0.46059,69.818
196.27,0.23167,0.41153,0.0078431,0.67578,0.46552,69.622
196.28,0.23265,0.40958,0.017647,0.67578,0.47537,69.231
196.29,0.23363,0.40665,0.023529,0.66992,0.4803,69.035
196.3,0.2346,0.40371,0.029412,0.66992,0.48522,69.035
196.3,0.23656,0.40078,0.029412,0.66992,0.49015,68.84
196.31,0.23754,0.39687,0.039216,0.66992,0.5,68.644
196.32,0.23949,0.39296,0.04902,0.66992,0.50493,68.449
196.33,0.24145,0.38807,0.052941,0.66992,0.5197,68.057
196.34,0.24242,0.38416,0.062745,0.66992,0.52956,67.666
196.34,0.24438,0.37928,0.07451,0.66992,0.54557,67.471
196.35,0.24633,0.37341,0.088235,0.67578,0.56034,67.471
196.36,0.24829,0.36852,0.11373,0.66992,0.57512,68.644
196.37,0.25024,0.36266,0.13333,0.66992,0.59483,71.969
196.38,0.25318,0.35777,0.1549,0.66992,0.61946,78.031
196.38,0.25513,0.35386,0.17451,0.66406,0.64039,87.614
196.39,0.25709,0.35093,0.19412,0.66406,0.65517,100.33
196.4,0.25806,0.34897,0.21373,0.66406,0.67488,115.58
196.41,0.26002,0.34702,0.22941,0.66406,0.68966,131.42
196.42,0.261,0.34506,0.23922,0.66016,0.69951,145.89
196.42,0.26295,0.34311,0.2451,0.66016,0.70443,157.24
196.43,0.26393,0.34213,0.21961,0.66016,0.68966,163.89
196.44,0.26491,0.34018,0.19412,0.66406,0.66502,165.84
196.45,0.26491,0.3392,0.15882,0.66992,0.63547,163.49
196.46,0.26588,0.33724,0.11961,0.67969,0.59483,158.41
196.46,0.26588,0.33627,0.078431,0.67969,0.55542,151.96
196.47,0.26588,0.33431,0.043137,0.67969,0.51478,145.89
196.48,0.26588,0.33333,0.017647,0.66992,0.4803,140.81
196.49,0.26491,0.33236,0.0039216,0.66406,0.45443,137.48
196.5,0.26491,0.3304,-0.0058823,0.66016,0.43473,135.53
196.5,0.26393,0.32845,-0.011765,0.65039,0.42488,134.55
196.51,0.26393,0.32551,-0.015686,0.64453,0.41995,134.16
196.52,0.26295,0.32356,-0.015686,0.64062,0.41502,133.57
196.53,0.26197,0.3216,-0.015686,0.64062,0.41502,132.99
196.54,0.261,0.31965,-0.015686,0.63477,0.41502,132.01
196.54,0.26002,0.31769,-0.011765,0.63477,0.4101,130.64
196.55,0.25904,0.31574,-0.011765,0.63477,0.41502,129.47
196.56,0.25709,0.31378,-0.011765,0.63477,0.41502,128.49
196.57,0.25611,0.31281,-0.011765,0.63477,0.41995,127.51
196.58,0.25415,0.31476,-0.011765,0.64062,0.41995,126.92
196.58,0.2522,0.31867,-0.011765,0.64062,0.42488,126.34
196.59,0.25024,0.32747,-0.011765,0.64453,0.42488,125.75
196.6,0.24731,0.34409,-0.0058823,0.64453,0.4298,125.16
196.61,0.24438,0.36852,-0.0058823,0.64453,0.4298,124.19
196.62,0.24242,0.40176,-0.0058823,0.65039,0.4298,122.82
196.62,0.23949,0.44086,-0.0019608,0.6543,0.4298,121.25
196.63,0.23656,0.48289,-0.0019608,0.65039,0.4298,119.1
196.64,0.2346,0.5259,-0.0019608,0.64453,0.43473,116.56
196.65,0.23167,0.56696,-0.0058823,0.64453,0.43473,113.43
196.66,0.22972,0.60215,-0.0019608,0.64453,0.43473,109.71
196.66,0.22874,0.63148,-0.0019608,0.64453,0.43473,105.41
196.67,0.22678,0.65396,-0.0019608,0.64062,0.43473,100.91
196.68,0.22581,0.66862,-0.0019608,0.64062,0.43473,96.024
196.69,0.22581,0.67742,-0.0019608,0.64062,0.43473,91.33
196.7,0.22581,0.68231,-0.0019608,0.64062,0.43473,87.419
196.7,0.22581,0.68328,-0.0019608,0.64062,0.43473,84.485
196.71,0.22678,0.68133,0.0039216,0.64062,0.43966,82.725
196.72,0.22678,0.67742,0.0039216,0.64062,0.43966,81.943
196.73,0.22776,0.67253,0.0078431,0.64453,0.45443,82.334
196.74,0.22776,0.66764,0.017647,0.6543,0.46552,83.507
196.74,0.22776,0.66178,0.023529,0.66016,0.4803,85.072
196.75,0.22874,0.65591,0.029412,0.66406,0.49015,86.636
196.76,0.22972,0.65103,0.033333,0.67578,0.50493,87.81
196.77,0.23069,0.64712,0.043137,0.67969,0.52463,88.788
196.78,0.23265,0.64418,0.052941,0.66016,0.52956,89.374
196.78,0.2346,0.64125,0.062745,0.64453,0.52463,89.57
196.79,0.23656,0.6393,0.062745,0.63477,0.51478,89.374
196.8,0.23949,0.63832,0.052941,0.62891,0.5,88.983
196.81,0.24242,0.63734,0.043137,0.625,0.4803,88.592
196.82,0.24438,0.63636,0.023529,0.61914,0.45443,88.005
196.82,0.24731,0.63539,0.0078431,0.625,0.43473,87.419
196.83,0.25024,0.63245,0.0039216,0.61914,0.42488,86.832
196.84,0.2522,0.62952,0.0039216,0.61914,0.41995,86.05
196.85,0.25513,0.62366,0.0039216,0.61914,0.41502,85.267
196.86,0.25709,0.61681,0.0039216,0.61523,0.41502,84.289
196.86,0.26002,0.60704,0.0039216,0.61523,0.41502,83.116
196.87,0.26197,0.59629,0.0078431,0.61523,0.41995,81.943
196.88,0.26491,0.58456,0.0039216,0.625,0.42488,80.769
196.89,0.26686,0.57185,0.0078431,0.63477,0.44458,79.596
196.9,0.26979,0.55621,0.058824,0.61914,0.48522,78.422
196.9,0.27175,0.54057,0.19412,0.56445,0.58498,77.64
196.91,0.27468,0.52297,0.4098,0.47461,0.76478,76.662
196.92,0.27664,0.50733,0.60588,0.32422,0.89039,76.076
196.93,0.27957,0.49169,0.62941,0.23438,0.8202,75.293
196.94,0.28152,0.47703,0.3451,0.31055,0.61453,74.707
196.94,0.28446,0.46432,0.11373,0.44922,0.46552,74.12
196.95,0.28641,0.45357,0.023529,0.56445,0.41502,73.729
196.96,0.28935,0.44477,-0.0058823,0.62891,0.41502,73.142
196.97,0.2913,0.43793,-0.015686,0.6543,0.41995,72.751
196.98,0.29326,0.43304,-0.021569,0.66406,0.41995,72.36
196.98,0.29619,0.43011,-0.021569,0.66992,0.41995,72.164
196.99,0.29814,0.42815,-0.015686,0.67578,0.42488,71.969
197,0.30108,0.42717,-0.015686,0.67578,0.4298,71.773
197.01,0.30303,0.42522,-0.015686,0.67969,0.4298,71.578
197.02,0.30596,0.42229,-0.015686,0.67969,0.43473,71.578
197.02,0.30987,0.41935,-0.011765,0.67969,0.43966,71.382
197.03,0.31281,0.41544,-0.0058823,0.67969,0.43966,71.186
197.04,0.31574,0.41153,-0.0019608,0.67578,0.44951,70.991
197.05,0.31867,0.4086,0.0039216,0.67578,0.46059,70.795
197.06,0.3216,0.40469,0.0039216,0.67578,0.46552,70.6
197.06,0.32454,0.40176,0.0078431,0.67578,0.47537,70.209
197.07,0.32747,0.39883,0.0078431,0.67578,0.4803,70.013
197.08,0.33138,0.39687,0.017647,0.67578,0.48522,69.818
197.09,0.33529,0.39492,0.023529,0.67578,0.49507,69.622
197.1,0.3392,0.39198,0.029412,0.67578,0.5,69.426
197.1,0.34311,0.38905,0.033333,0.67578,0.50493,69.035
197.11,0.348,0.38514,0.043137,0.67578,0.51478,68.644
197.12,0.35288,0.38221,0.052941,0.67969,0.52463,68.253
197.13,0.35777,0.3783,0.062745,0.67969,0.53941,67.862
197.14,0.36168,0.37439,0.07451,0.67578,0.55542,67.862
197.14,0.36657,0.3695,0.088235,0.67969,0.5702,68.644
197.15,0.37048,0.36559,0.1098,0.67969,0.5899,71.186
197.16,0.37439,0.3607,0.12941,0.67969,0.61453,76.467
197.17,0.3783,0.35582,0.14902,0.67578,0.64039,85.267
197.18,0.38221,0.35191,0.16471,0.67578,0.66502,97.784
197.18,0.38612,0.34897,0.17843,0.66992,0.6798,112.84
197.19,0.39101,0.34702,0.19412,0.66992,0.69458,129.47
197.2,0.39394,0.34506,0.20392,0.66406,0.70443,145.31
197.21,0.39785,0.34311,0.2098,0.66406,0.71552,158.02
197.22,0.40176,0.34115,0.2,0.66406,0.70443,166.23
197.22,0.40469,0.34018,0.17843,0.66992,0.68473,169.17
197.23,0.4086,0.33822,0.14902,0.67578,0.65517,167.41
197.24,0.41153,0.33724,0.11373,0.67969,0.61453,161.93
197.25,0.41544,0.33529,0.078431,0.68555,0.5702,154.89
197.26,0.41935,0.33431,0.043137,0.67969,0.52463,148.04
197.26,0.42229,0.33236,0.023529,0.67578,0.49015,142.18
197.27,0.42522,0.3304,0.0078431,0.66992,0.46059,138.07
197.28,0.42717,0.32845,-0.0019608,0.66406,0.43966,135.72
197.29,0.42913,0.32747,-0.0058823,0.6543,0.42488,134.75
197.3,0.43109,0.32649,-0.011765,0.65039,0.41502,134.16
197.3,0.43206,0.32454,-0.011765,0.64453,0.4101,133.77
197.31,0.43304,0.32356,-0.011765,0.64062,0.4101,133.38
197.32,0.43402,0.3216,-0.011765,0.64062,0.4101,132.4
197.33,0.435,0.31965,-0.0058823,0.63477,0.4101,131.42
197.34,0.43695,0.31769,-0.0019608,0.63477,0.4101,130.05
197.34,0.43793,0.31476,-0.0019608,0.63477,0.4101,129.07
197.35,0.43891,0.31281,-0.0019608,0.64062,0.41502,128.29
197.36,0.43988,0.31281,0.0039216,0.64062,0.41502,127.9
197.37,0.44184,0.31574,0.0039216,0.64062,0.41995,127.51
197.38,0.44184,0.32356,0.0039216,0.64453,0.41995,127.12
197.38,0.44282,0.33724,0.0078431,0.64453,0.42488,126.73
197.39,0.44282,0.35679,0.0078431,0.64453,0.4298,125.75
197.4,0.44379,0.38612,0.0078431,0.64453,0.4298,124.58
197.41,0.44379,0.42229,0.0078431,0.64453,0.43473,122.82
197.42,0.44477,0.4653,0.0078431,0.64453,0.43473,120.67
197.42,0.44575,0.50929,0.013725,0.64453,0.43473,117.93
197.43,0.44673,0.5523,0.017647,0.64453,0.43966,114.8
197.44,0.44868,0.59042,0.017647,0.64453,0.43473,110.89
197.45,0.45064,0.62268,0.017647,0.64453,0.43473,106.78
197.46,0.45259,0.64809,0.017647,0.64062,0.43473,102.28
197.46,0.45455,0.66569,0.013725,0.64062,0.43473,97.588
197.47,0.4565,0.67644,0.013725,0.64062,0.4298,93.286
197.48,0.45846,0.68035,0.017647,0.64062,0.4298,89.179
197.49,0.46041,0.68133,0.017647,0.64062,0.4298,86.05
197.5,0.46237,0.67937,0.017647,0.64062,0.4298,83.898
197.5,0.46432,0.67449,0.023529,0.64062,0.4298,82.725
197.51,0.46628,0.6696,0.023529,0.64062,0.43473,82.725
197.52,0.46725,0.66373,0.029412,0.64453,0.44951,83.507
197.53,0.46921,0.65787,0.033333,0.6543,0.46552,84.876
197.54,0.47019,0.652,0.039216,0.66016,0.47537,86.441
197.54,0.47116,0.64712,0.043137,0.66406,0.48522,88.005
197.55,0.47116,0.64321,0.04902,0.67578,0.50493,89.179
197.56,0.47214,0.64027,0.062745,0.66406,0.51478,90.157
197.57,0.47214,0.63832,0.07451,0.64453,0.51478,90.352
197.58,0.47214,0.63636,0.084314,0.64062,0.50493,90.352
197.58,0.47116,0.63441,0.07451,0.63477,0.49507,89.961
197.59,0.46921,0.63343,0.062745,0.62891,0.47537,89.179
197.6,0.46628,0.63148,0.04902,0.61914,0.44951,88.396
197.61,0.46334,0.6305,0.029412,0.61914,0.4298,87.614
197.62,0.46041,0.62757,0.017647,0.61914,0.41502,86.832
197.62,0.45748,0.62463,0.017647,0.61523,0.4101,86.05
197.63,0.45455,0.61975,0.017647,0.61523,0.4101,85.072
197.64,0.45161,0.6129,0.017647,0.61523,0.40517,84.094
197.65,0.44673,0.60411,0.017647,0.61523,0.40517,82.921
197.66,0.44184,0.59335,0.017647,0.61523,0.4101,81.943
197.66,0.43597,0.58162,0.013725,0.61914,0.41502,80.769
197.67,0.43011,0.56794,0.017647,0.62891,0.4298,79.791
197.68,0.42522,0.55425,0.062745,0.61523,0.46552,78.814
197.69,0.42033,0.54154,0.18824,0.57422,0.56527,77.836
197.7,0.41544,0.52688,0.40392,0.49023,0.74507,77.054
197.7,0.41056,0.51222,0.6098,0.33984,0.88547,76.271
197.71,0.40469,0.49756,0.65098,0.24023,0.83005,75.685
197.72,0.3998,0.48387,0.3902,0.29492,0.63054,75.098
197.73,0.39394,0.47214,0.14902,0.42969,0.47044,74.707
197.74,0.38807,0.46334,0.039216,0.54492,0.41502,74.12
197.74,0.38221,0.45552,0.013725,0.61523,0.41502,73.729
197.75,0.37634,0.45064,0.0039216,0.64062,0.41995,73.338
197.76,0.37146,0.44673,-0.0058823,0.65039,0.41995,72.947
197.77,0.36559,0.44379,-0.0058823,0.6543,0.41995,72.555
197.78,0.36168,0.44184,-0.0058823,0.66016,0.41995,72.164
197.78,0.35679,0.43988,-0.0058823,0.66406,0.4298,71.969
197.79,0.35386,0.43793,-0.0019608,0.66406,0.43473,71.773
197.8,0.34995,0.43402,-0.0019608,0.66406,0.43473,71.578
197.81,0.34702,0.43109,-0.0019608,0.66406,0.43966,71.382
197.82,0.34409,0.42815,0.0039216,0.66406,0.44458,71.186
197.82,0.34018,0.42522,0.0078431,0.66992,0.44951,70.991
197.83,0.33724,0.42131,0.013725,0.66992,0.45443,70.6
197.84,0.33529,0.41838,0.017647,0.66992,0.46059,70.209
197.85,0.33333,0.41349,0.023529,0.66406,0.46552,70.013
197.86,0.33138,0.40958,0.029412,0.66406,0.47537,69.622
197.86,0.32942,0.40665,0.029412,0.66406,0.4803,69.231
197.87,0.32747,0.40371,0.043137,0.66406,0.48522,69.035
197.88,0.32649,0.40078,0.04902,0.66406,0.49507,68.84
197.89,0.32551,0.39883,0.052941,0.66406,0.5,68.644
197.9,0.32454,0.39492,0.062745,0.66406,0.51478,68.253
197.9,0.32356,0.39003,0.07451,0.66406,0.52463,68.057
197.91,0.32258,0.38612,0.084314,0.66406,0.53941,67.666
197.92,0.3216,0.38123,0.088235,0.66406,0.55049,67.666
197.93,0.32063,0.37537,0.1098,0.66406,0.56527,68.449
197.94,0.31965,0.37048,0.12941,0.66406,0.58498,70.6
197.94,0.31965,0.36559,0.14902,0.66406,0.60961,75.489
197.95,0.31867,0.36168,0.16863,0.66406,0.63054,83.703
197.96,0.31867,0.35875,0.18824,0.66406,0.65025,95.437
197.97,0.31769,0.35679,0.20392,0.66406,0.66995,110.1
197.98,0.31769,0.35484,0.22353,0.66016,0.68966,126.34
197.98,0.31672,0.35386,0.23333,0.6543,0.69951,141.98
197.99,0.31672,0.35386,0.23922,0.6543,0.69951,155.28
198,0.31574,0.35288,0.22353,0.6543,0.69458,164.08
198.01,0.31476,0.35093,0.20392,0.66406,0.67488,167.99
198.02,0.31378,0.34995,0.17451,0.66992,0.65025,167.01
198.02,0.31183,0.34995,0.13333,0.67578,0.60961,162.32
198.03,0.30987,0.348,0.094118,0.67969,0.56527,155.87
198.04,0.30792,0.34702,0.062745,0.67969,0.52956,149.02
198.05,0.30499,0.34604,0.033333,0.67578,0.49507,142.96
198.06,0.30205,0.34409,0.017647,0.66406,0.46552,138.66
198.06,0.29912,0.34311,0.0039216,0.66016,0.44458,135.92
198.07,0.29717,0.34115,-0.0058823,0.6543,0.42488,134.55
198.08,0.29423,0.34018,-0.011765,0.64453,0.41502,133.96
198.09,0.2913,0.34018,-0.011765,0.64062,0.4101,133.38
198.1,0.28837,0.3392,-0.011765,0.63477,0.40517,132.99
198.1,0.28641,0.33822,-0.011765,0.63477,0.40517,132.2
198.11,0.28348,0.33627,-0.011765,0.62891,0.40517,131.23
198.12,0.28055,0.33529,-0.0058823,0.62891,0.40517,130.05
198.13,0.27761,0.33333,-0.0019608,0.62891,0.4101,128.88
198.14,0.27566,0.33138,-0.0058823,0.62891,0.4101,128.1
198.14,0.27273,0.3304,-0.0019608,0.63477,0.41502,127.51
198.15,0.27077,0.33333,-0.0019608,0.63477,0.41995,127.12
198.16,0.26784,0.34115,0.0039216,0.64062,0.42488,126.73
198.17,0.26588,0.35679,0.0039216,0.64062,0.4298,126.14
198.18,0.26295,0.37537,0.0039216,0.64062,0.4298,125.36
198.18,0.261,0.40078,0.0039216,0.64453,0.4298,124.19
198.19,0.25806,0.435,0.0039216,0.64453,0.43473,122.62
198.2,0.25611,0.47605,0.0039216,0.64453,0.43473,120.47
198.21,0.25318,0.52004,-0.0019608,0.64453,0.4298,117.93
198.22,0.25122,0.56207,-0.0019608,0.64453,0.4298,114.8
198.22,0.24829,0.60117,-0.0019608,0.64062,0.4298,111.08
198.23,0.24633,0.63441,0.0039216,0.64062,0.4298,106.98
198.24,0.24438,0.6608,0.0039216,0.64062,0.4298,102.48
198.25,0.24242,0.6784,0.0039216,0.63477,0.4298,97.784
198.26,0.24047,0.68915,0.0078431,0.63477,0.4298,93.09
198.26,0.23851,0.69501,0.0078431,0.62891,0.4298,88.983
198.27,0.23754,0.69599,0.0078431,0.62891,0.4298,85.854
198.28,0.23656,0.69404,0.0078431,0.62891,0.4298,83.507
198.29,0.23558,0.68915,0.017647,0.62891,0.4298,82.529
198.3,0.2346,0.68328,0.017647,0.63477,0.43473,82.529
198.3,0.23363,0.6784,0.023529,0.64062,0.44951,83.312
198.31,0.23363,0.67351,0.029412,0.6543,0.46552,84.485
198.32,0.23265,0.67058,0.029412,0.66016,0.47537,86.05
198.33,0.23265,0.66667,0.033333,0.66406,0.4803,87.419
198.34,0.23265,0.66373,0.043137,0.67578,0.50985,88.396
198.34,0.23265,0.6608,0.052941,0.66406,0.5197,88.983
198.35,0.23265,0.65885,0.062745,0.65039,0.51478,89.179
198.36,0.23363,0.65689,0.07451,0.64062,0.51478,88.983
198.37,0.2346,0.65396,0.068627,0.63477,0.5,88.592
198.38,0.23558,0.65103,0.052941,0.625,0.4803,88.201
198.38,0.23558,0.64712,0.039216,0.61914,0.45443,87.614
198.39,0.23656,0.64223,0.017647,0.61914,0.43473,87.027
198.4,0.23754,0.63734,0.0078431,0.61914,0.41502,86.441
198.41,0.23754,0.63245,0.0039216,0.61523,0.4101,85.658
198.42,0.23851,0.62561,0.0078431,0.61523,0.4101,84.876
198.42,0.23851,0.61877,0.0078431,0.60938,0.4101,84.094
198.43,0.23949,0.60997,0.0078431,0.61523,0.4101,83.116
198.44,0.23949,0.6002,0.0078431,0.61523,0.4101,82.138
198.45,0.23949,0.58847,0.0078431,0.61523,0.41502,80.965
198.46,0.23949,0.57478,0.0078431,0.62891,0.42488,79.987
198.46,0.23851,0.56012,0.033333,0.63477,0.45443,78.814
198.47,0.23851,0.54448,0.1549,0.58398,0.53448,78.031
198.48,0.23754,0.52981,0.36471,0.50586,0.68966,77.054
198.49,0.23656,0.51711,0.59608,0.37109,0.84975,76.271
198.5,0.2346,0.50342,0.6549,0.24609,0.86946,75.685
198.5,0.23363,0.48974,0.44902,0.24023,0.6601,75.098
198.51,0.23265,0.47703,0.17843,0.40039,0.48522,74.511
198.52,0.23167,0.46628,0.039216,0.52539,0.4101,73.924
198.53,0.23167,0.45748,-0.0019608,0.60547,0.40517,73.338
198.54,0.23069,0.45064,-0.011765,0.63477,0.41502,72.947
198.54,0.23069,0.44477,-0.015686,0.65039,0.41502,72.36
198.55,0.22972,0.43988,-0.021569,0.66016,0.41995,72.164
198.56,0.22972,0.43597,-0.015686,0.66016,0.41995,71.773
198.57,0.22972,0.43304,-0.015686,0.66016,0.42488,71.578
198.58,0.22972,0.43109,-0.015686,0.66016,0.42488,71.186
198.58,0.22972,0.42913,-0.011765,0.66016,0.4298,70.991
198.59,0.22972,0.42815,-0.0058823,0.66016,0.43473,70.795
198.6,0.22972,0.4262,-0.0058823,0.66406,0.43473,70.6
198.61,0.22972,0.42326,-0.0019608,0.66406,0.43966,70.404
198.62,0.22972,0.42033,0.0039216,0.66406,0.44951,70.013
198.62,0.22972,0.4174,0.0078431,0.66406,0.45443,69.622
198.63,0.23069,0.41349,0.0078431,0.66406,0.46059,69.426
198.64,0.23069,0.40958,0.017647,0.66406,0.46552,69.035
198.65,0.23167,0.40665,0.023529,0.66406,0.47537,68.84
198.66,0.23265,0.40371,0.029412,0.66406,0.4803,68.84
198.66,0.23363,0.3998,0.033333,0.66406,0.49015,68.644
198.67,0.23558,0.39589,0.043137,0.66406,0.5,68.449
198.68,0.23656,0.39296,0.052941,0.66406,0.50985,68.057
198.69,0.23851,0.39003,0.062745,0.66992,0.5197,67.666
198.7,0.24047,0.3871,0.07451,0.66406,0.52956,67.471
198.7,0.24145,0.38221,0.088235,0.66406,0.53941,67.08
198.71,0.24242,0.3783,0.098039,0.66992,0.55542,67.471
198.72,0.2434,0.37439,0.11373,0.66992,0.57512,69.231
198.73,0.24438,0.37048,0.13333,0.66992,0.59975,73.142
198.74,0.24633,0.36657,0.15882,0.66992,0.61946,80.378
198.74,0.24731,0.36364,0.18824,0.66406,0.64532,90.939
198.75,0.24927,0.35973,0.20392,0.66406,0.66502,104.63
198.76,0.25024,0.35777,0.22353,0.66016,0.67488,120.47
198.77,0.25122,0.35484,0.23333,0.6543,0.68473,136.11
198.78,0.2522,0.35386,0.23922,0.6543,0.69458,150
198.78,0.25318,0.35386,0.22941,0.6543,0.69458,160.17
198.79,0.25415,0.35191,0.21373,0.6543,0.67488,165.25
198.8,0.25513,0.34995,0.17843,0.66406,0.65025,165.65
198.81,0.25611,0.348,0.13922,0.66992,0.61453,162.13
198.82,0.25611,0.34506,0.098039,0.67578,0.57512,156.26
198.82,0.25611,0.34213,0.062745,0.67578,0.53448,149.61
198.83,0.25611,0.3392,0.029412,0.67578,0.49507,143.55
198.84,0.25611,0.33627,0.013725,0.66992,0.47044,138.85
198.85,0.25513,0.33431,0.0039216,0.66016,0.44951,135.53
198.86,0.25513,0.33236,-0.0058823,0.65039,0.43473,133.57
198.86,0.25318,0.33138,-0.011765,0.64453,0.41995,132.4
198.87,0.2522,0.32942,-0.011765,0.64062,0.4101,131.62
198.88,0.25122,0.32845,-0.011765,0.63477,0.40517,130.83
198.89,0.24927,0.32845,-0.011765,0.62891,0.40517,130.05
198.9,0.24829,0.32747,-0.011765,0.62891,0.40517,129.07
198.9,0.24633,0.32551,-0.011765,0.62891,0.4101,128.29
198.91,0.24438,0.32258,-0.011765,0.62891,0.4101,127.51
198.92,0.2434,0.31965,-0.011765,0.62891,0.41502,126.92
198.93,0.24145,0.31769,-0.011765,0.62891,0.41995,126.73
198.94,0.23949,0.31769,-0.011765,0.63477,0.41995,126.53
198.94,0.23754,0.32258,-0.0058823,0.63477,0.42488,126.53
198.95,0.23558,0.33431,-0.0058823,0.64062,0.42488,126.34
198.96,0.23363,0.35386,-0.0058823,0.64062,0.42488,125.75
198.97,0.23167,0.38221,-0.0019608,0.64062,0.4298,124.58
198.98,0.22972,0.41251,-0.0019608,0.64062,0.4298,123.01
198.98,0.22874,0.44477,-0.0019608,0.64062,0.43473,121.06
198.99,0.22678,0.48289,-0.0019608,0.64062,0.43473,118.32
199,0.22581,0.52493,-0.0019608,0.64062,0.43473,115.19
199.01,0.22483,0.565,0.0039216,0.63477,0.4298,111.67
199.02,0.22385,0.60117,0.0039216,0.63477,0.4298,107.56
199.02,0.22385,0.63148,0.0039216,0.63477,0.4298,103.26
199.03,0.22287,0.65396,0.0039216,0.63477,0.4298,98.566
199.04,0.22287,0.66862,0.0039216,0.63477,0.4298,94.068
199.05,0.22287,0.67644,0.0039216,0.63477,0.4298,89.961
199.06,0.2219,0.67937,0.0039216,0.63477,0.4298,86.636
199.06,0.2219,0.67937,0.0078431,0.63477,0.4298,84.289
199.07,0.2219,0.67644,0.0078431,0.62891,0.4298,83.116
199.08,0.2219,0.67253,0.0078431,0.62891,0.4298,82.725
199.09,0.2219,0.66667,0.013725,0.64062,0.44458,83.312
