Time [s], ABP, RESP, PLETH, V, II, AVR, CVP
196.3,61.408,0.96579,0.39785,0.5,0.64481,0.37965,23.377
196.3,61.408,0.95406,0.39785,0.5,0.65558,0.36986,23.896
196.31,61.213,0.94135,0.39785,0.5,0.66536,0.36008,24.416
196.32,61.213,0.92864,0.39687,0.5,0.67515,0.35029,24.935
196.33,61.213,0.91496,0.39589,0.49511,0.68493,0.33464,25.325
196.34,61.213,0.90127,0.39394,0.49511,0.70059,0.32485,25.714
196.34,61.408,0.88759,0.39296,0.48532,0.71526,0.31507,25.974
196.35,61.408,0.87292,0.39198,0.48043,0.72505,0.30528,26.364
196.36,61.604,0.85826,0.39003,0.48043,0.72994,0.29941,26.623
196.37,61.799,0.84457,0.38807,0.47456,0.73483,0.29941,26.883
196.38,61.995,0.83089,0.38612,0.46477,0.72994,0.31018,27.013
196.38,62.386,0.81818,0.38416,0.46477,0.72016,0.32485,26.883
196.39,62.777,0.80547,0.38123,0.45988,0.71037,0.33953,26.753
196.4,63.364,0.79374,0.37732,0.45988,0.68982,0.35519,26.494
196.41,64.342,0.78104,0.37439,0.45988,0.67515,0.36497,25.974
196.42,66.102,0.76735,0.37048,0.45988,0.66536,0.37965,25.325
196.42,69.035,0.75464,0.36755,0.46477,0.65558,0.38454,24.416
196.43,73.142,0.74096,0.36461,0.46967,0.63992,0.3953,23.506
196.44,78.814,0.72923,0.36266,0.47456,0.63503,0.4002,22.597
196.45,85.854,0.7175,0.36168,0.48043,0.63014,0.40509,21.948
196.46,93.481,0.70674,0.35973,0.48532,0.63014,0.40509,21.429
196.46,101.5,0.69599,0.35875,0.48532,0.63014,0.40509,21.039
196.47,109.32,0.68426,0.35875,0.48532,0.62524,0.40509,21.169
196.48,116.17,0.67253,0.35875,0.49022,0.62524,0.40509,21.429
196.49,121.64,0.6608,0.35777,0.49511,0.62524,0.4002,22.078
196.5,124.97,0.64809,0.35679,0.49511,0.62524,0.3953,22.727
196.5,126.14,0.63441,0.35484,0.49511,0.63503,0.3953,23.247
196.51,125.36,0.6217,0.35386,0.49511,0.63503,0.38943,23.766
196.52,122.82,0.60802,0.35288,0.5,0.63992,0.38943,24.026
196.53,119.3,0.59433,0.35191,0.50489,0.63992,0.3953,24.026
196.54,114.99,0.58162,0.35191,0.50489,0.63503,0.40509,23.896
196.54,110.5,0.56989,0.35191,0.49511,0.63014,0.40509,23.636
196.55,106.19,0.55816,0.35288,0.48043,0.63014,0.40509,23.636
196.56,101.89,0.54643,0.35386,0.47456,0.62524,0.40509,23.636
196.57,97.979,0.5347,0.35484,0.46967,0.62035,0.41487,23.766
196.58,94.263,0.52199,0.35582,0.46967,0.61546,0.41977,24.026
196.58,90.743,0.50929,0.35582,0.46967,0.61546,0.41977,24.156
196.59,87.223,0.49658,0.35582,0.47456,0.61546,0.41977,24.545
196.6,83.703,0.48583,0.35679,0.47456,0.61546,0.41977,24.675
196.61,80.183,0.4741,0.35875,0.48043,0.61057,0.41977,24.416
196.62,76.662,0.46432,0.36168,0.48532,0.61057,0.42466,24.026
196.62,73.729,0.45455,0.36755,0.48532,0.61546,0.41977,23.636
196.63,71.186,0.44477,0.37732,0.49022,0.61546,0.41487,22.987
196.64,69.231,0.43597,0.38905,0.49022,0.61546,0.41487,22.468
196.65,68.057,0.4262,0.40274,0.49511,0.61546,0.41487,22.078
196.66,67.471,0.4174,0.42229,0.49511,0.62035,0.40998,21.558
196.66,67.471,0.4086,0.44575,0.49511,0.62035,0.40509,21.039
196.67,68.253,0.40078,0.47214,0.5,0.62035,0.4002,20.649
196.68,69.426,0.39198,0.49951,0.50489,0.62524,0.4002,20.26
196.69,71.382,0.38416,0.52688,0.5,0.62524,0.4002,19.87
196.7,73.533,0.37634,0.55327,0.48043,0.64971,0.36986,19.351
196.7,76.076,0.3695,0.57771,0.44031,0.71526,0.31018,18.961
196.71,78.618,0.36364,0.59824,0.37476,0.85519,0.2544,18.571
196.72,80.965,0.35777,0.61486,0.31507,1.001,0.22994,18.182
196.73,82.921,0.35288,0.62854,0.27984,1.001,0.24951,17.922
196.74,84.681,0.34702,0.63734,0.31507,0.9501,0.36008,17.662
196.74,85.854,0.34311,0.64223,0.4002,0.63014,0.51957,17.662
196.75,86.245,0.33822,0.64712,0.46477,0.38943,0.62035,17.532
196.76,86.441,0.33431,0.65103,0.48532,0.33953,0.63014,17.403
196.77,85.854,0.3304,0.652,0.49511,0.43542,0.5499,17.273
196.78,85.072,0.32649,0.652,0.5,0.53523,0.47456,17.143
196.78,83.898,0.32258,0.65005,0.50489,0.59491,0.42466,17.013
196.79,82.529,0.31965,0.64614,0.50489,0.61546,0.40509,16.883
196.8,81.16,0.31574,0.64027,0.50489,0.62524,0.3953,16.753
196.81,79.791,0.31281,0.63245,0.50489,0.63014,0.38943,16.623
196.82,78.422,0.3089,0.6217,0.50489,0.63503,0.38454,16.623
196.82,77.054,0.30596,0.60899,0.50978,0.63992,0.37965,16.623
196.83,75.88,0.30303,0.59629,0.50978,0.64481,0.37476,16.753
196.84,74.707,0.3001,0.58456,0.50978,0.64971,0.37476,16.883
196.85,73.533,0.29717,0.57283,0.50978,0.65558,0.37476,17.273
196.86,72.36,0.29521,0.56305,0.5,0.65558,0.36986,17.662
196.86,71.382,0.29228,0.55327,0.49022,0.66047,0.36497,18.052
196.87,70.404,0.29032,0.54643,0.48532,0.66047,0.36008,18.701
196.88,69.426,0.28935,0.54057,0.48532,0.66536,0.36008,19.481
196.89,68.644,0.28739,0.53666,0.48532,0.67025,0.35519,20.519
196.9,67.862,0.28641,0.53372,0.48532,0.67515,0.35029,21.688
196.9,67.275,0.28543,0.53177,0.48532,0.68493,0.33953,22.987
196.91,66.688,0.28446,0.52981,0.48043,0.68982,0.32975,24.026
196.92,66.102,0.28348,0.52786,0.47456,0.70548,0.31996,25.065
196.93,65.711,0.2825,0.52688,0.46967,0.72016,0.31507,25.584
196.94,65.515,0.28152,0.52395,0.46477,0.72994,0.30528,25.714
196.94,65.124,0.28152,0.52199,0.45988,0.73483,0.30528,25.714
196.95,65.124,0.28055,0.52004,0.46477,0.73483,0.30528,25.714
196.96,65.124,0.28055,0.51711,0.46477,0.72994,0.31018,25.844
196.97,65.124,0.27957,0.51515,0.46477,0.72505,0.31507,26.234
196.98,65.515,0.27957,0.51222,0.46477,0.71037,0.32975,26.623
196.98,65.906,0.27859,0.50831,0.48043,0.68982,0.34442,26.883
196.99,66.297,0.27761,0.50538,0.48532,0.68004,0.36008,26.753
197,67.08,0.27664,0.50147,0.48532,0.66536,0.37476,26.234
197.01,68.253,0.27468,0.49658,0.49022,0.65558,0.38454,25.325
197.02,69.818,0.27273,0.49169,0.49511,0.63992,0.3953,24.156
197.02,72.164,0.27077,0.4868,0.48532,0.63503,0.4002,23.247
197.03,75.293,0.26784,0.48094,0.48043,0.62524,0.40509,22.468
197.04,79.596,0.26491,0.47605,0.48043,0.62524,0.40509,22.078
197.05,84.681,0.261,0.47214,0.47456,0.62524,0.4002,22.078
197.06,90.352,0.25611,0.46725,0.47456,0.62524,0.3953,22.338
197.06,96.415,0.25122,0.46237,0.46477,0.63014,0.3953,22.727
197.07,102.28,0.24633,0.45748,0.46477,0.63014,0.3953,23.247
197.08,107.76,0.24047,0.45259,0.46477,0.63014,0.3953,23.766
197.09,112.26,0.23558,0.4477,0.46477,0.63014,0.3953,23.896
197.1,115.58,0.23069,0.44282,0.47456,0.63503,0.38943,23.766
197.1,117.14,0.22581,0.43891,0.47456,0.63503,0.38943,23.506
197.11,117.14,0.21896,0.435,0.48043,0.63503,0.3953,23.117
197.12,115.78,0.2131,0.43109,0.48043,0.63992,0.38943,22.597
197.13,113.23,0.20528,0.42717,0.48532,0.63503,0.3953,22.468
197.14,110.1,0.19844,0.42424,0.49511,0.63503,0.3953,22.468
197.14,106.19,0.19062,0.42131,0.49511,0.63014,0.3953,22.597
197.15,101.89,0.18377,0.41838,0.5,0.62524,0.4002,23.117
197.16,97.784,0.17595,0.41447,0.5,0.62035,0.40509,23.506
197.17,93.481,0.16911,0.41056,0.50489,0.62035,0.41487,24.026
197.18,89.374,0.16325,0.40665,0.5,0.62035,0.41487,24.416
197.18,85.267,0.15738,0.40371,0.5,0.62524,0.40998,24.545
197.19,81.16,0.15249,0.40078,0.49511,0.62524,0.40509,24.286
197.2,77.249,0.14858,0.3998,0.49511,0.63014,0.40509,23.766
197.21,73.729,0.1437,0.39883,0.48532,0.63014,0.40509,23.117
197.22,70.6,0.13978,0.39883,0.48043,0.62524,0.40509,22.338
197.22,68.253,0.13685,0.3998,0.47456,0.62524,0.40509,21.688
197.23,66.493,0.13294,0.40371,0.45499,0.63992,0.37476,21.039
197.24,65.319,0.13001,0.40958,0.40998,0.72016,0.31507,20.649
197.25,64.733,0.12805,0.4174,0.35029,0.89041,0.26517,20.13
197.26,64.733,0.12708,0.42913,0.28963,1.001,0.24462,19.74
197.26,65.515,0.1261,0.44477,0.26517,1.001,0.27984,19.481
197.27,66.688,0.12512,0.46334,0.31996,0.9002,0.40509,19.221
197.28,68.449,0.12512,0.48289,0.40509,0.59491,0.5499,18.961
197.29,70.404,0.12512,0.50342,0.46477,0.4002,0.62524,18.701
197.3,72.555,0.12512,0.52297,0.48532,0.37476,0.59491,18.442
197.3,74.707,0.12512,0.54154,0.5,0.47456,0.51957,18.182
197.31,76.662,0.1261,0.55816,0.50978,0.56458,0.45499,17.922
197.32,78.618,0.12708,0.57185,0.51957,0.6047,0.41977,17.662
197.33,80.183,0.12805,0.5826,0.51957,0.62035,0.40509,17.532
197.34,81.356,0.12805,0.58944,0.50978,0.62524,0.3953,17.403
197.34,82.138,0.12903,0.59335,0.50489,0.63503,0.38454,17.273
197.35,82.529,0.12903,0.59629,0.50489,0.64481,0.37965,17.143
197.36,82.334,0.13001,0.59726,0.5,0.64481,0.37965,17.013
197.37,81.943,0.13001,0.59629,0.49022,0.64481,0.37476,16.883
197.38,81.356,0.13099,0.59433,0.48532,0.65558,0.36497,16.753
197.38,80.574,0.13196,0.58944,0.48532,0.65558,0.36497,16.753
197.39,79.596,0.13294,0.58162,0.48532,0.66047,0.36497,16.753
197.4,78.422,0.13392,0.57185,0.48043,0.66047,0.36008,16.883
197.41,77.249,0.1349,0.56012,0.48043,0.66536,0.35519,17.273
197.42,76.271,0.13587,0.54643,0.48532,0.67515,0.35029,17.922
197.42,74.902,0.13783,0.53275,0.48532,0.67515,0.34442,18.961
197.43,73.729,0.13881,0.52004,0.48532,0.68004,0.33464,20.519
197.44,72.555,0.13978,0.50929,0.48043,0.68982,0.32975,22.338
197.45,71.578,0.14174,0.50049,0.48043,0.70548,0.31996,24.156
197.46,70.404,0.14272,0.49267,0.47456,0.72016,0.31018,25.844
197.46,69.426,0.14467,0.4868,0.47456,0.72994,0.30528,27.013
197.47,68.449,0.14761,0.48289,0.47456,0.73483,0.30528,27.403
197.48,67.471,0.14956,0.47996,0.47456,0.7407,0.30528,27.403
197.49,66.884,0.15249,0.47801,0.46967,0.73483,0.31018,26.883
197.5,66.297,0.15445,0.47703,0.46477,0.72994,0.31996,26.234
197.5,65.906,0.1564,0.47605,0.45988,0.71526,0.33464,25.714
197.51,65.515,0.15836,0.47605,0.45988,0.70059,0.35029,25.714
197.52,65.515,0.16031,0.47605,0.46477,0.68493,0.36008,25.844
197.53,65.711,0.16227,0.47507,0.46477,0.67025,0.36986,25.844
197.54,66.102,0.16422,0.47507,0.46967,0.65558,0.38454,25.714
197.54,67.08,0.1652,0.4741,0.47456,0.63992,0.3953,25.195
197.55,68.644,0.16716,0.47214,0.47456,0.63503,0.4002,24.545
197.56,71.186,0.16911,0.47019,0.48043,0.63014,0.40509,23.766
197.57,74.707,0.17009,0.46823,0.48043,0.62524,0.40509,22.987
197.58,79.4,0.17107,0.4653,0.48043,0.62524,0.4002,22.468
197.58,85.072,0.17302,0.46334,0.48043,0.62524,0.4002,22.338
197.59,91.33,0.17204,0.45943,0.48043,0.62524,0.4002,22.468
197.6,97.784,0.17204,0.4565,0.48043,0.62524,0.4002,22.857
197.61,104.04,0.17009,0.45259,0.48043,0.62524,0.4002,23.247
197.62,109.91,0.16911,0.44868,0.48043,0.62524,0.4002,23.636
197.62,114.6,0.16618,0.44477,0.48532,0.62524,0.4002,23.896
197.63,117.73,0.16422,0.44086,0.49022,0.62524,0.40509,23.766
197.64,118.9,0.16129,0.43793,0.48532,0.62524,0.41487,23.506
197.65,118.71,0.15738,0.435,0.48043,0.62524,0.41487,23.117
197.66,116.75,0.15445,0.43206,0.47456,0.62035,0.41977,22.597
197.66,114.02,0.15152,0.42815,0.46967,0.61546,0.42466,22.468
197.67,110.3,0.14858,0.42424,0.46477,0.61057,0.42466,22.468
197.68,106.19,0.14467,0.42131,0.46477,0.61057,0.42466,22.597
197.69,101.89,0.14174,0.4174,0.46967,0.61546,0.42466,22.987
197.7,97.393,0.13783,0.41349,0.46967,0.61546,0.42466,23.377
197.7,92.894,0.13392,0.40958,0.46967,0.61546,0.41977,23.766
197.71,88.592,0.13001,0.40567,0.47456,0.61546,0.41977,24.026
197.72,84.289,0.12708,0.40274,0.47456,0.61546,0.41487,24.026
197.73,79.987,0.12414,0.3998,0.47456,0.61546,0.40998,23.636
197.74,76.076,0.12219,0.39883,0.47456,0.61546,0.40998,22.857
197.74,72.751,0.12023,0.39883,0.48043,0.62035,0.40509,22.078
197.75,69.818,0.1173,0.39883,0.48532,0.62035,0.40509,21.299
197.76,67.666,0.11535,0.3998,0.48532,0.62035,0.40509,20.649
197.77,66.102,0.11339,0.40371,0.48532,0.62035,0.40509,19.87
197.78,65.124,0.11144,0.41153,0.48532,0.62524,0.4002,19.351
197.78,64.928,0.11046,0.42229,0.48043,0.62524,0.4002,18.831
197.79,65.319,0.10948,0.43695,0.47456,0.63014,0.4002,18.571
197.8,66.102,0.11046,0.45455,0.46967,0.63503,0.4002,18.182
197.81,67.471,0.11046,0.47312,0.46477,0.63503,0.4002,17.922
197.82,69.231,0.11144,0.49267,0.45499,0.63503,0.40509,17.662
197.82,71.186,0.11241,0.51222,0.45499,0.63503,0.40509,17.403
197.83,73.142,0.11339,0.52981,0.45499,0.63503,0.40509,17.143
197.84,75.098,0.11535,0.54448,0.45499,0.63014,0.40509,16.883
197.85,77.054,0.1173,0.55621,0.45988,0.62524,0.40509,16.623
197.86,78.618,0.12023,0.56696,0.45988,0.62524,0.40998,16.364
197.86,79.791,0.12317,0.57771,0.45988,0.62524,0.40509,16.104
197.87,80.574,0.12708,0.58651,0.45499,0.62524,0.3953,15.974
197.88,80.965,0.13099,0.59238,0.42466,0.66047,0.34442,15.714
197.89,80.965,0.1349,0.59629,0.37476,0.76027,0.28474,15.584
197.9,80.769,0.13978,0.59726,0.32485,0.92564,0.24462,15.325
197.9,80.183,0.14467,0.59531,0.29941,1.001,0.2593,15.195
197.91,79.4,0.14956,0.59238,0.31507,1.001,0.33953,15.195
197.92,78.422,0.15445,0.58651,0.38943,0.75049,0.49022,15.065
197.93,77.64,0.15934,0.57771,0.47456,0.45499,0.63014,15.195
197.94,76.467,0.16422,0.56891,0.51468,0.31996,0.67025,15.455
197.94,75.489,0.17107,0.55816,0.51957,0.36008,0.61057,15.974
197.95,74.316,0.17693,0.54741,0.50489,0.47456,0.51957,16.623
197.96,73.338,0.18475,0.5347,0.5,0.56458,0.4501,17.532
197.97,72.164,0.19159,0.52297,0.49022,0.6047,0.40998,18.182
197.98,70.991,0.19844,0.51124,0.48532,0.61546,0.3953,18.831
197.98,70.013,0.2043,0.50049,0.48532,0.62035,0.38943,19.221
197.99,69.035,0.21114,0.49071,0.48043,0.62035,0.38454,19.221
198,68.057,0.21799,0.48289,0.48043,0.62035,0.38454,19.091
198.01,67.08,0.22483,0.47801,0.48043,0.62035,0.38454,18.831
198.02,66.297,0.23265,0.4741,0.48043,0.62524,0.38454,18.571
198.02,65.515,0.24145,0.47214,0.48043,0.61546,0.38943,18.182
198.03,64.733,0.25024,0.47116,0.48043,0.61546,0.3953,18.182
198.04,64.146,0.25904,0.47116,0.48043,0.61546,0.38454,18.442
198.05,63.559,0.26784,0.47019,0.48043,0.62035,0.37965,18.961
198.06,63.168,0.27761,0.46921,0.48043,0.63014,0.37476,19.87
198.06,62.777,0.28641,0.46725,0.48532,0.63992,0.36497,21.039
198.07,62.582,0.29717,0.4653,0.48532,0.64971,0.35519,22.468
198.08,62.19,0.3089,0.46237,0.48043,0.66047,0.35029,24.026
198.09,62.19,0.32063,0.45846,0.47456,0.67515,0.33953,25.584
198.1,61.995,0.33333,0.45455,0.47456,0.68004,0.32975,26.753
198.1,61.995,0.34604,0.44966,0.46477,0.68982,0.31507,27.792
198.11,61.995,0.35875,0.44477,0.45499,0.70548,0.31018,28.442
198.12,62.19,0.37146,0.43891,0.44521,0.71037,0.31018,28.831
198.13,62.386,0.38514,0.435,0.44031,0.72016,0.31018,28.831
198.14,62.582,0.39687,0.43109,0.44031,0.71037,0.31507,28.442
198.14,62.973,0.4086,0.42815,0.43542,0.70059,0.32485,27.532
198.15,63.168,0.41935,0.42424,0.43542,0.68982,0.33464,26.364
198.16,63.559,0.43011,0.42033,0.44031,0.68004,0.34442,24.935
198.17,64.146,0.44184,0.41642,0.44031,0.66536,0.36008,23.636
198.18,64.733,0.45357,0.41349,0.44031,0.64481,0.37476,22.468
198.18,66.102,0.4653,0.40958,0.44521,0.63503,0.38943,21.818
198.19,68.057,0.47703,0.40567,0.45499,0.62035,0.4002,21.688
198.2,71.382,0.48778,0.40078,0.45499,0.61057,0.40998,22.078
198.21,75.685,0.49756,0.39687,0.45988,0.5998,0.41487,22.597
198.22,81.356,0.50733,0.39296,0.46477,0.5998,0.41487,23.377
198.22,88.005,0.51613,0.38905,0.46477,0.59491,0.41487,23.896
198.23,95.241,0.5259,0.38612,0.47456,0.59491,0.41977,24.156
198.24,102.67,0.53568,0.38319,0.48043,0.59491,0.41487,24.026
198.25,109.52,0.54545,0.38123,0.48043,0.5998,0.41487,23.896
198.26,115.38,0.55523,0.3783,0.48043,0.6047,0.41487,23.377
198.26,119.69,0.56598,0.37439,0.48043,0.61057,0.41487,22.987
198.27,122.03,0.57674,0.37048,0.47456,0.5998,0.41977,22.727
198.28,122.43,0.58651,0.36559,0.47456,0.5998,0.41977,22.597
198.29,120.67,0.59726,0.36168,0.47456,0.6047,0.41487,22.727
198.3,117.73,0.60704,0.35777,0.47456,0.61546,0.41487,22.987
198.3,113.82,0.61681,0.35386,0.47456,0.61546,0.41487,23.247
198.31,109.52,0.62659,0.35191,0.47456,0.61546,0.41487,23.506
198.32,104.82,0.63539,0.34995,0.46477,0.61057,0.41977,23.896
198.33,100.52,0.64516,0.348,0.45988,0.61546,0.41977,24.286
198.34,96.219,0.65591,0.348,0.45499,0.62524,0.41487,24.416
198.34,92.112,0.66667,0.34702,0.4501,0.63014,0.40998,24.416
198.35,88.201,0.67742,0.34604,0.4501,0.63014,0.40509,24.156
198.36,84.289,0.68719,0.34506,0.4501,0.62524,0.40509,23.506
198.37,80.378,0.69697,0.34409,0.45499,0.62524,0.40509,22.727
198.38,76.662,0.70674,0.34311,0.45988,0.62524,0.40509,21.948
198.38,73.338,0.71554,0.34311,0.46477,0.62524,0.4002,21.039
198.39,70.404,0.7263,0.34506,0.46967,0.63503,0.4002,20.26
198.4,67.862,0.73803,0.34995,0.47456,0.63503,0.4002,19.481
198.41,65.906,0.74976,0.35777,0.48043,0.63503,0.4002,18.961
198.42,64.733,0.76149,0.37048,0.48532,0.63503,0.4002,18.571
198.42,64.146,0.77419,0.3871,0.48532,0.63503,0.4002,18.182
198.43,64.146,0.78788,0.40371,0.48532,0.63503,0.4002,17.922
198.44,64.733,0.80059,0.42229,0.48043,0.63503,0.4002,17.662
198.45,65.906,0.81427,0.44477,0.48043,0.63503,0.4002,17.273
198.46,67.666,0.82698,0.47019,0.48043,0.63503,0.4002,16.883
198.46,69.818,0.83969,0.49462,0.48532,0.63503,0.4002,16.494
198.47,72.164,0.85142,0.51808,0.49022,0.63503,0.40509,16.104
198.48,74.707,0.86315,0.53959,0.49511,0.63503,0.40998,15.714
198.49,77.054,0.87683,0.55718,0.49511,0.63014,0.41487,15.195
198.5,79.4,0.89052,0.57283,0.49022,0.63014,0.41487,14.805
198.5,81.16,0.90616,0.58456,0.48532,0.63503,0.41487,14.416
198.51,82.725,0.92082,0.59335,0.48043,0.63992,0.4002,14.286
198.52,83.703,0.93451,0.59824,0.4501,0.68004,0.35029,14.156
198.53,84.094,0.94721,0.6002,0.3953,0.78571,0.28963,14.156
198.54,84.289,0.95894,0.60117,0.34442,0.95499,0.24462,14.416
198.54,83.898,0.97165,0.59922,0.31018,1.001,0.2544,14.545
198.55,83.116,0.98534,0.59629,0.32485,1.001,0.33464,14.935
198.56,82.138,0.99902,0.59238,0.40509,0.7407,0.48532,15.584
198.57,80.965,1,0.58553,0.48532,0.44521,0.62524,16.104
198.58,79.596,1,0.57674,0.51468,0.31996,0.66047,17.013
198.58,78.227,1,0.56598,0.50489,0.38454,0.5998,17.922
198.59,76.858,1,0.5523,0.5,0.50978,0.50978,18.831
198.6,75.489,1,0.53763,0.49511,0.5998,0.4501,19.481
198.61,74.12,1,0.52297,0.49511,0.63503,0.41487,20
198.62,72.947,1,0.50929,0.49511,0.64481,0.4002,20.26
198.62,71.773,1,0.49756,0.49511,0.65558,0.38454,20.13
198.63,70.795,1,0.48778,0.49511,0.66047,0.37965,19.87
198.64,69.818,1,0.48094,0.49511,0.66536,0.37965,19.61
198.65,69.035,1,0.47605,0.49511,0.67025,0.37965,19.351
198.66,68.253,1,0.47214,0.5,0.67025,0.37965,19.221
198.66,67.666,1,0.47019,0.5,0.67025,0.37965,19.351
198.67,67.08,1,0.46823,0.50489,0.67515,0.37965,19.74
198.68,66.688,1,0.46628,0.50978,0.67515,0.37965,20.26
198.69,66.297,1,0.46432,0.51468,0.67515,0.37476,21.169
198.7,65.906,1,0.46237,0.51957,0.67515,0.37476,22.208
198.7,65.711,1,0.46041,0.51957,0.68004,0.36986,23.377
198.71,65.515,1,0.45748,0.52544,0.68004,0.36497,24.805
198.72,65.319,1,0.45455,0.52544,0.68493,0.36008,26.364
198.73,65.319,1,0.45259,0.51957,0.68982,0.35519,27.662
198.74,65.319,1,0.45064,0.50978,0.70548,0.35029,28.831
198.74,65.319,1,0.4477,0.49022,0.71526,0.33953,29.221
198.75,65.515,1,0.44575,0.46967,0.72505,0.32975,29.221
198.76,65.515,1,0.44282,0.45988,0.72994,0.31996,28.961
198.77,65.906,1,0.43891,0.45988,0.72994,0.31996,28.312
198.78,65.906,1,0.435,0.45499,0.73483,0.31996,27.792
198.78,66.297,1,0.43011,0.45499,0.72994,0.31996,27.273
198.79,66.688,1,0.42522,0.45499,0.72016,0.33464,27.143
198.8,67.08,1,0.41935,0.45499,0.70548,0.34442,27.273
198.81,67.471,1,0.41349,0.45988,0.68982,0.36008,27.532
198.82,67.862,1,0.40762,0.46967,0.67515,0.36986,27.662
198.82,68.644,1,0.40274,0.48043,0.66536,0.37965,27.403
198.83,69.818,1,0.39785,0.48532,0.65558,0.38454,26.623
198.84,71.578,1,0.39296,0.49022,0.64971,0.3953,25.455
198.85,74.511,1,0.38905,0.49511,0.64481,0.3953,24.156
198.86,78.227,1,0.38319,0.5,0.63992,0.3953,22.727
198.86,82.921,1,0.3783,0.50489,0.63992,0.3953,21.688
198.87,88.592,1,0.37341,0.50978,0.63992,0.4002,20.909
198.88,94.459,1,0.36852,0.51468,0.63503,0.4002,20.39
198.89,100.52,1,0.36364,0.51468,0.63503,0.4002,20.39
198.9,106.39,1,0.35973,0.51957,0.63503,0.40509,20.779
198.9,111.28,0.98338,0.35582,0.50978,0.63992,0.40509,21.299
198.91,114.8,0.96676,0.35288,0.50489,0.63503,0.40998,22.078
198.92,116.95,0.94624,0.34897,0.5,0.63503,0.40998,22.727
198.93,117.54,0.92473,0.34506,0.49511,0.63503,0.41487,23.377
198.94,116.36,0.90518,0.34311,0.49022,0.62524,0.41977,23.766
198.94,114.02,0.88661,0.34115,0.49022,0.62035,0.41977,23.896
198.95,110.69,0.86901,0.33822,0.48532,0.61546,0.41977,24.026
198.96,106.98,0.85142,0.33627,0.48043,0.61057,0.42466,24.026
198.97,102.67,0.83382,0.33333,0.47456,0.61057,0.42466,24.156
198.98,98.37,0.81623,0.33138,0.48043,0.61057,0.42955,24.156
198.98,94.068,0.79961,0.3304,0.48043,0.61057,0.42466,24.156
198.99,89.961,0.78201,0.32845,0.48532,0.61057,0.42466,24.156
199,85.854,0.76637,0.32747,0.49022,0.61057,0.41977,24.286
199.01,81.747,0.75073,0.32649,0.49511,0.6047,0.41487,24.416
199.02,77.836,0.73705,0.32454,0.48532,0.61546,0.38943,24.286
199.02,74.316,0.72336,0.32454,0.44521,0.68004,0.33464,24.026
199.03,71.186,0.70968,0.32551,0.3953,0.83072,0.28474,23.896
199.04,68.644,0.69599,0.32747,0.33464,1.001,0.24951,23.636
199.05,66.493,0.68231,0.33236,0.29941,1.001,0.27006,23.247
199.06,65.319,0.66862,0.34018,0.32975,0.94031,0.37476,22.857
199.06,64.537,0.65591,0.34995,0.40998,0.63992,0.52544,22.468
199.07,64.537,0.64321,0.36364,0.46967,0.42466,0.61546,21.818
199.08,64.928,0.63148,0.38221,0.49511,0.38454,0.62035,21.169
199.09,65.906,0.61877,0.40274,0.50978,0.46477,0.53523,20.649
199.1,67.471,0.60802,0.42424,0.51957,0.5499,0.46967,20
199.1,69.426,0.59824,0.4477,0.51957,0.5998,0.42466,19.351
199.11,71.578,0.58847,0.47019,0.51957,0.61546,0.40509,18.831
199.12,73.924,0.57869,0.49169,0.50978,0.62035,0.4002,18.312
199.13,76.076,0.56989,0.51124,0.50489,0.62035,0.3953,17.922
199.14,78.031,0.56012,0.5259,0.50489,0.62524,0.38943,17.792
199.14,79.791,0.55132,0.53666,0.50489,0.63503,0.38454,17.792
199.15,81.16,0.54252,0.54741,0.5,0.63992,0.37965,17.792
199.16,82.138,0.5347,0.55425,0.49511,0.63992,0.37965,17.922
199.17,82.529,0.52688,0.56012,0.49511,0.64481,0.37965,18.052
199.18,82.529,0.51906,0.56207,0.49511,0.64481,0.37476,18.182
199.18,81.943,0.51222,0.56207,0.5,0.65558,0.37476,18.052
199.19,81.356,0.5044,0.56109,0.50489,0.65558,0.36497,17.922
199.2,80.378,0.49658,0.55718,0.50489,0.66047,0.36497,17.792
199.21,79.4,0.48876,0.55132,0.50489,0.66536,0.36008,17.662
199.22,78.227,0.48192,0.54252,0.5,0.67025,0.35519,17.662
199.22,77.054,0.4741,0.53275,0.49022,0.68004,0.34442,17.792
199.23,75.88,0.46628,0.52297,0.48043,0.69472,0.33464,18.312
199.24,74.902,0.45846,0.51222,0.47456,0.71037,0.31996,19.221
199.25,73.729,0.45161,0.50147,0.46967,0.72505,0.31018,20.779
199.26,72.555,0.44477,0.48974,0.46967,0.72994,0.31018,22.597
199.26,71.382,0.43793,0.47898,0.47456,0.72994,0.31018,24.416
199.27,70.404,0.43206,0.47019,0.46967,0.72505,0.31507,25.974
199.28,69.426,0.42717,0.46334,0.47456,0.72016,0.32485,26.883
199.29,68.644,0.42131,0.45943,0.47456,0.70548,0.33464,27.013
199.3,67.862,0.41544,0.4565,0.47456,0.68493,0.35029,26.364
199.3,67.275,0.41056,0.45552,0.47456,0.67025,0.36008,25.455
199.31,66.884,0.40567,0.45455,0.47456,0.65558,0.37476,24.286
199.32,66.688,0.40078,0.45552,0.48043,0.64481,0.37965,23.506
