Time [s], RESP, PLETH, II, V, AVR, ART, CVP
248.94,0.25415,0.3695,0.53448,0.66406,0.6549,81.356,11.14
248.95,0.2522,0.36657,0.5,0.66016,0.68039,91.33,11.192
248.96,0.25122,0.36559,0.47537,0.6543,0.69608,100.33,11.503
248.97,0.25024,0.36266,0.46059,0.6543,0.7098,108.34,11.969
248.98,0.24927,0.35973,0.44951,0.64453,0.72157,114.99,12.332
248.98,0.24731,0.35679,0.43966,0.64062,0.72549,119.49,12.435
248.99,0.24633,0.35386,0.43473,0.64062,0.73137,121.64,12.383
249,0.24536,0.34897,0.43473,0.64062,0.73137,121.84,12.073
249.01,0.24536,0.34506,0.43473,0.63477,0.73137,120.86,11.762
249.02,0.2434,0.34018,0.43473,0.63477,0.73137,119.3,11.451
249.02,0.24145,0.33529,0.43966,0.63477,0.72157,117.14,11.347
249.03,0.23949,0.3304,0.44458,0.64062,0.71569,114.41,11.244
249.04,0.23754,0.32454,0.44951,0.64062,0.71569,111.67,11.244
249.05,0.2346,0.32063,0.45443,0.64062,0.71569,108.54,11.347
249.06,0.23167,0.31672,0.45443,0.64062,0.71569,105.61,11.451
249.06,0.22874,0.31183,0.45443,0.64062,0.71569,102.48,11.71
249.07,0.22581,0.30694,0.45443,0.64453,0.71569,99.544,11.865
249.08,0.22385,0.30205,0.45443,0.64453,0.71569,96.806,12.124
249.09,0.2219,0.29619,0.45443,0.64453,0.71569,94.068,12.383
249.1,0.21994,0.29032,0.44951,0.64453,0.71569,91.525,12.591
249.1,0.21799,0.28543,0.44951,0.64453,0.71569,88.788,12.746
249.11,0.21701,0.28055,0.45443,0.64453,0.7098,86.05,12.902
249.12,0.21505,0.27566,0.47044,0.6543,0.69608,83.312,13.005
249.13,0.21408,0.27077,0.48522,0.66016,0.6902,80.378,13.161
249.14,0.21212,0.26491,0.49507,0.66992,0.68627,77.445,13.316
249.14,0.21017,0.26002,0.51478,0.67578,0.67059,74.316,13.472
249.15,0.20919,0.25513,0.53941,0.68555,0.6549,71.382,13.627
249.16,0.20723,0.2522,0.55049,0.66406,0.6451,69.035,13.886
249.17,0.20626,0.24927,0.54557,0.64062,0.6451,66.884,14.249
249.18,0.2043,0.25024,0.53941,0.625,0.6451,64.928,14.508
249.18,0.20332,0.25513,0.5197,0.61914,0.6549,63.364,14.663
249.19,0.20137,0.26882,0.5,0.61914,0.67647,61.995,14.56
249.2,0.20039,0.29228,0.47044,0.61914,0.7,60.821,14.301
249.21,0.19941,0.32454,0.43473,0.625,0.72549,59.844,13.886
249.22,0.19844,0.36559,0.41995,0.62891,0.73529,59.257,13.523
249.22,0.19746,0.41251,0.4101,0.625,0.74118,58.866,13.161
249.23,0.19746,0.46334,0.4101,0.625,0.7451,58.475,12.953
249.24,0.19648,0.5132,0.4101,0.625,0.75098,58.475,12.902
249.25,0.1955,0.55523,0.4101,0.625,0.7451,58.475,12.953
249.26,0.19453,0.5914,0.40517,0.625,0.75098,58.67,13.212
249.26,0.19355,0.62659,0.40517,0.62891,0.75098,58.866,13.472
249.27,0.19355,0.65787,0.42488,0.63477,0.73137,59.061,13.782
249.28,0.19355,0.68426,0.48522,0.60547,0.67647,59.452,14.145
249.29,0.19453,0.71359,0.63547,0.53906,0.5451,59.648,14.56
249.3,0.1955,0.72727,0.88054,0.42578,0.33529,59.844,15.13
249.3,0.19648,0.73607,1.0505,0.25,0.17451,59.844,15.699
249.31,0.19746,0.74389,0.90517,0.16016,0.2549,59.844,16.269
249.32,0.19746,0.74389,0.59483,0.25586,0.51961,59.648,16.684
249.33,0.19844,0.74096,0.40517,0.43945,0.7098,59.452,16.891
249.34,0.20039,0.73607,0.35468,0.58398,0.77647,59.257,16.891
249.34,0.20137,0.72923,0.36453,0.65039,0.78039,58.866,16.684
249.35,0.20332,0.72141,0.37562,0.67578,0.78039,58.475,16.373
249.36,0.20528,0.71163,0.38054,0.67969,0.77647,58.279,15.959
249.37,0.20723,0.6999,0.38547,0.68555,0.77647,57.888,15.596
249.38,0.20919,0.68622,0.39039,0.68945,0.76667,57.301,15.285
249.38,0.21114,0.67058,0.39532,0.68945,0.76667,56.91,15.13
249.39,0.2131,0.65298,0.40517,0.68945,0.76078,56.323,15.078
249.4,0.21505,0.63441,0.41502,0.68555,0.75098,55.932,15.026
249.41,0.21799,0.6129,0.41995,0.68945,0.7451,55.346,14.87
249.42,0.21994,0.5914,0.4298,0.68945,0.73529,54.759,14.663
249.42,0.2219,0.56794,0.43966,0.68945,0.73137,54.368,14.404
249.43,0.22385,0.54545,0.44951,0.68945,0.72549,53.781,14.093
249.44,0.22581,0.5259,0.46059,0.68945,0.71569,53.39,13.886
249.45,0.22776,0.50831,0.47537,0.69531,0.70588,52.999,13.886
249.46,0.22874,0.48876,0.49507,0.69922,0.6902,52.412,14.093
249.46,0.23069,0.47019,0.5197,0.69922,0.67647,52.021,14.456
249.47,0.23265,0.45259,0.55542,0.70508,0.65098,51.63,14.974
249.48,0.2346,0.43695,0.58498,0.70508,0.62549,51.043,15.337
249.49,0.23656,0.42326,0.60961,0.69922,0.60588,50.652,15.648
249.5,0.23754,0.41153,0.63054,0.69531,0.5902,50.065,15.492
249.5,0.23949,0.40274,0.63547,0.68945,0.58039,49.87,14.974
249.51,0.24047,0.39492,0.63054,0.67969,0.58039,50.652,13.938
249.52,0.24145,0.38905,0.61453,0.67969,0.5902,53.194,12.746
249.53,0.2434,0.38416,0.59483,0.67578,0.60588,58.67,11.71
249.54,0.24536,0.38025,0.56527,0.66992,0.63529,66.884,10.933
249.54,0.24829,0.3783,0.53448,0.66406,0.66078,76.858,10.622
249.55,0.25024,0.37634,0.5,0.66016,0.68039,86.636,10.725
249.56,0.2522,0.37439,0.47537,0.6543,0.7,95.828,11.14
249.57,0.25415,0.37146,0.45443,0.65039,0.71569,104.04,11.762
249.58,0.25513,0.36852,0.43966,0.64453,0.72157,111.28,12.332
249.58,0.25709,0.36559,0.43473,0.63477,0.73137,116.56,12.591
249.59,0.25709,0.36266,0.4298,0.63477,0.73529,119.69,12.435
249.6,0.25806,0.35875,0.4298,0.62891,0.73529,120.67,12.073
249.61,0.25806,0.35484,0.4298,0.62891,0.73529,119.88,11.554
249.62,0.25806,0.35093,0.4298,0.625,0.73137,118.51,11.088
249.62,0.25709,0.34702,0.43473,0.625,0.73137,116.36,10.777
249.63,0.25611,0.34213,0.43966,0.625,0.73137,114.02,10.725
249.64,0.25513,0.33822,0.43966,0.625,0.72549,111.28,10.829
249.65,0.25415,0.33529,0.44458,0.62891,0.72157,108.54,11.088
249.66,0.2522,0.3304,0.44951,0.63477,0.72157,105.61,11.399
249.66,0.25024,0.32551,0.44951,0.63477,0.72157,102.87,11.71
249.67,0.24829,0.32063,0.44951,0.63477,0.72157,100.13,11.969
249.68,0.24536,0.31574,0.44951,0.63477,0.72157,97.393,12.124
249.69,0.2434,0.30987,0.44951,0.63477,0.72157,94.655,12.176
249.7,0.24047,0.30499,0.44951,0.63477,0.72157,92.112,12.332
249.7,0.23851,0.3001,0.44951,0.63477,0.72157,89.57,12.487
249.71,0.23656,0.29423,0.44951,0.63477,0.71569,86.832,12.694
249.72,0.23363,0.28935,0.46059,0.64062,0.7098,84.289,12.953
249.73,0.23167,0.28446,0.47537,0.6543,0.7,81.356,13.212
249.74,0.22972,0.27859,0.49507,0.66406,0.6902,78.618,13.472
249.74,0.22776,0.27468,0.5,0.67578,0.68039,75.685,13.679
249.75,0.22581,0.27077,0.52463,0.67969,0.66471,72.947,14.093
249.76,0.22483,0.26686,0.54557,0.66992,0.65098,70.209,14.456
249.77,0.22385,0.26588,0.55049,0.65039,0.6451,67.862,14.819
249.78,0.22287,0.26882,0.53941,0.63477,0.6451,65.711,15.026
249.78,0.22092,0.27859,0.52463,0.625,0.65098,64.146,15.026
249.79,0.21994,0.29717,0.5,0.61914,0.66471,62.582,14.819
249.8,0.21896,0.32454,0.47044,0.61914,0.6902,61.408,14.456
249.81,0.21799,0.36168,0.43966,0.61914,0.71569,60.235,14.093
249.82,0.21701,0.40567,0.42488,0.61914,0.73529,59.648,13.679
249.82,0.21603,0.45357,0.41502,0.61914,0.74118,58.866,13.368
249.83,0.21505,0.50244,0.4101,0.61914,0.7451,58.475,13.212
249.84,0.21505,0.5435,0.40517,0.61914,0.75098,58.279,13.212
249.85,0.21505,0.57967,0.40025,0.61914,0.75098,58.279,13.316
249.86,0.21408,0.61486,0.40025,0.61914,0.75098,58.279,13.523
249.86,0.21408,0.64809,0.40025,0.625,0.75098,58.475,13.782
249.87,0.21408,0.67546,0.41995,0.63477,0.73529,58.67,14.093
249.88,0.21505,0.69795,0.47044,0.61523,0.69608,58.866,14.404
249.89,0.21603,0.71457,0.5899,0.56055,0.58431,59.061,14.767
249.9,0.21701,0.72727,0.81034,0.46094,0.3902,59.257,15.181
249.9,0.21799,0.73509,1.0148,0.29102,0.2,59.452,15.751
249.91,0.21896,0.739,1.0246,0.16602,0.17451,59.452,16.269
249.92,0.22092,0.73998,0.6601,0.16016,0.4549,59.452,16.632
249.93,0.22287,0.73705,0.43966,0.39453,0.67647,59.452,16.839
249.94,0.22483,0.73216,0.36453,0.55469,0.76667,59.257,16.943
249.94,0.22678,0.72141,0.35961,0.64453,0.78039,59.061,16.839
249.95,0.22874,0.71261,0.36946,0.67578,0.78039,58.67,16.632
249.96,0.23069,0.70186,0.37562,0.68555,0.77647,58.475,16.269
249.97,0.23265,0.69013,0.38054,0.68555,0.77647,58.083,15.803
249.98,0.2346,0.67644,0.39039,0.68945,0.77059,57.692,15.492
249.98,0.23754,0.65982,0.39532,0.68945,0.76667,57.301,15.285
249.99,0.23949,0.64223,0.40025,0.68945,0.76078,56.715,15.13
250,0.24145,0.62366,0.4101,0.68945,0.7549,56.323,15.078
250.01,0.2434,0.60215,0.41502,0.68945,0.7451,55.737,15.026
250.02,0.24633,0.58065,0.4298,0.69531,0.74118,55.346,14.819
250.02,0.24829,0.55816,0.43473,0.69531,0.73529,54.759,14.56
250.03,0.25024,0.53861,0.44458,0.69531,0.73137,54.172,14.301
250.04,0.2522,0.52004,0.45443,0.69922,0.72157,53.781,14.145
250.05,0.25415,0.50049,0.47044,0.69922,0.7098,53.194,14.145
250.06,0.25513,0.48094,0.49015,0.69922,0.69608,52.803,14.404
250.06,0.25611,0.46334,0.50985,0.70508,0.67647,52.216,14.767
250.07,0.25806,0.44673,0.53941,0.70508,0.6549,51.825,15.181
250.08,0.26002,0.43304,0.5702,0.70508,0.63529,51.239,15.492
250.09,0.261,0.42033,0.59975,0.70508,0.6098,50.847,15.699
250.1,0.26295,0.41056,0.61946,0.69531,0.59608,50.261,15.648
250.1,0.26393,0.40274,0.63054,0.68945,0.58431,50.065,15.13
250.11,0.26588,0.39589,0.63547,0.68555,0.58431,50.456,14.197
250.12,0.26686,0.39101,0.62438,0.67578,0.5902,52.608,13.005
250.13,0.26784,0.3871,0.60468,0.66992,0.60588,57.497,11.865
250.14,0.26882,0.38416,0.57512,0.66406,0.62549,65.124,11.14
250.14,0.27077,0.38221,0.54557,0.66406,0.65098,74.707,10.725
250.15,0.27175,0.37928,0.50985,0.66016,0.67059,84.485,10.777
250.16,0.2737,0.37634,0.4803,0.6543,0.69608,93.677,11.088
250.17,0.27468,0.37341,0.45443,0.6543,0.7098,102.09,11.658
250.18,0.27566,0.37048,0.43966,0.65039,0.72549,109.52,12.124
250.18,0.27664,0.36755,0.43473,0.64453,0.73529,115.19,12.435
250.19,0.27761,0.36364,0.42488,0.64062,0.73529,118.9,12.435
250.2,0.27761,0.35777,0.41995,0.63477,0.74118,120.27,12.124
250.21,0.27761,0.35288,0.41995,0.63477,0.74118,120.08,11.71
250.22,0.27664,0.34897,0.42488,0.63477,0.73529,118.9,11.244
250.22,0.27664,0.34213,0.4298,0.63477,0.73529,117.34,11.036
250.23,0.27468,0.3392,0.43473,0.63477,0.73137,115.19,10.933
250.24,0.2737,0.33431,0.43966,0.63477,0.73137,112.65,11.088
250.25,0.27077,0.32845,0.43966,0.63477,0.72549,110.1,11.244
250.26,0.26882,0.32356,0.43966,0.63477,0.72157,107.17,11.503
250.26,0.26588,0.31769,0.44951,0.63477,0.72157,104.24,11.71
250.27,0.26393,0.31183,0.44951,0.63477,0.72157,101.11,11.865
250.28,0.261,0.30596,0.44951,0.63477,0.72157,98.37,12.073
250.29,0.25904,0.3001,0.44458,0.63477,0.72157,95.828,12.176
250.3,0.25611,0.29521,0.44458,0.63477,0.72157,93.09,12.28
250.3,0.25415,0.29032,0.44951,0.63477,0.72157,90.352,12.332
250.31,0.2522,0.28543,0.44951,0.64062,0.72157,87.81,12.383
250.32,0.24927,0.27957,0.45443,0.64453,0.71569,85.072,12.487
250.33,0.24731,0.27566,0.46552,0.6543,0.70588,82.138,12.694
250.34,0.24536,0.27273,0.4803,0.66016,0.69608,79.205,12.953
250.34,0.2434,0.26882,0.49015,0.66406,0.6902,76.271,13.212
250.35,0.24145,0.26686,0.51478,0.67969,0.67647,73.338,13.368
250.36,0.23949,0.26784,0.53941,0.68555,0.6549,70.6,13.575
250.37,0.23754,0.27566,0.54557,0.66016,0.65098,68.057,13.886
250.38,0.23656,0.29228,0.53941,0.64062,0.65098,65.906,14.145
250.38,0.23558,0.31769,0.52463,0.63477,0.66078,63.95,14.197
250.39,0.2346,0.35191,0.50985,0.625,0.67647,62.386,13.99
250.4,0.23363,0.39394,0.4803,0.625,0.6902,61.017,13.575
250.41,0.23363,0.44086,0.44951,0.62891,0.72157,59.844,13.005
250.42,0.23265,0.48876,0.41995,0.63477,0.74118,59.061,12.383
250.42,0.23265,0.53079,0.4101,0.63477,0.75098,58.475,11.969
250.43,0.23265,0.56696,0.40517,0.63477,0.7549,58.083,11.658
250.44,0.23167,0.60411,0.40025,0.63477,0.7549,57.888,11.658
250.45,0.23167,0.65298,0.39532,0.62891,0.7549,57.692,11.813
250.46,0.23167,0.67937,0.39532,0.62891,0.7549,57.692,12.176
250.46,0.23167,0.70088,0.39532,0.62891,0.76078,57.888,12.642
250.47,0.23167,0.72434,0.40025,0.63477,0.7549,58.083,13.161
250.48,0.23167,0.73314,0.42488,0.64062,0.73137,58.279,13.627
250.49,0.23363,0.739,0.50985,0.58398,0.64118,58.475,14.145
250.5,0.2346,0.74194,0.68966,0.50977,0.47451,58.67,14.663
250.5,0.23656,0.74096,0.92488,0.38086,0.26471,58.866,15.13
250.51,0.23851,0.73705,0.98522,0.22461,0.2,58.866,15.596
250.52,0.24145,0.73216,0.73522,0.19531,0.38431,58.866,15.907
250.53,0.2434,0.72434,0.47537,0.33984,0.63529,58.67,15.959
250.54,0.24731,0.71554,0.37562,0.50977,0.7549,58.475,15.803
250.54,0.25024,0.70479,0.35961,0.61914,0.78039,58.279,15.699
250.55,0.25415,0.69306,0.36946,0.66406,0.78039,57.888,15.492
250.56,0.25904,0.6784,0.37562,0.67969,0.78039,57.497,15.337
250.57,0.26295,0.66276,0.38054,0.68945,0.77647,57.106,15.181
250.58,0.26784,0.64516,0.38547,0.68945,0.77647,56.715,15.13
250.58,0.27273,0.62659,0.39532,0.68945,0.76667,56.128,15.026
250.59,0.27761,0.60508,0.40025,0.68945,0.76078,55.541,14.87
250.6,0.2825,0.5826,0.40517,0.69531,0.7549,55.15,14.715
250.61,0.28837,0.56012,0.41502,0.68945,0.75098,54.563,14.301
250.62,0.29423,0.53959,0.41995,0.68945,0.74118,53.977,13.886
250.62,0.3001,0.52004,0.4298,0.68945,0.73529,53.585,13.368
250.63,0.30694,0.49951,0.43966,0.69531,0.73137,52.999,13.005
250.64,0.31378,0.47898,0.45443,0.69922,0.72157,52.412,12.694
250.65,0.32063,0.45943,0.46552,0.69922,0.7098,52.021,12.642
250.66,0.32845,0.44184,0.48522,0.69922,0.69608,51.434,12.902
250.66,0.33627,0.4262,0.50985,0.70508,0.68039,51.043,13.472
250.67,0.34409,0.41251,0.53448,0.70508,0.66078,50.652,14.145
250.68,0.35093,0.40078,0.56527,0.70508,0.63529,50.065,14.767
250.69,0.35875,0.39198,0.59483,0.70508,0.61569,49.479,15.078
250.7,0.36559,0.38514,0.61946,0.69922,0.59608,49.087,14.87
250.7,0.37243,0.37928,0.63547,0.69531,0.58431,48.696,14.145
250.71,0.38025,0.37537,0.64039,0.68945,0.58039,48.501,13.005
250.72,0.38807,0.37243,0.63547,0.68945,0.58431,49.087,11.865
250.73,0.39687,0.37048,0.61453,0.68945,0.6,51.63,11.036
250.74,0.40567,0.36755,0.58498,0.68555,0.61961,57.106,10.57
250.74,0.41349,0.36559,0.56034,0.67969,0.64118,65.906,10.57
250.75,0.42229,0.36266,0.52463,0.67578,0.66471,76.467,10.829
250.76,0.43011,0.35973,0.49507,0.66992,0.68627,86.832,11.347
250.77,0.43891,0.35679,0.47537,0.66406,0.70588,96.415,11.762
250.78,0.44673,0.35386,0.45443,0.66016,0.71569,104.63,12.124
250.78,0.45552,0.34995,0.43966,0.6543,0.72157,111.86,12.332
250.79,0.46432,0.34604,0.43473,0.64453,0.73137,117.14,12.28
250.8,0.47214,0.34115,0.43473,0.64453,0.73137,119.88,12.073
250.81,0.48094,0.33627,0.43473,0.64453,0.73137,120.47,11.865
250.82,0.48974,0.33236,0.43473,0.64062,0.72549,119.49,11.658
250.82,0.49853,0.32942,0.43966,0.64062,0.72549,117.93,11.658
250.83,0.50733,0.32454,0.43966,0.64062,0.72157,115.78,11.762
250.84,0.51417,0.31965,0.44951,0.64062,0.72157,113.23,12.073
250.85,0.52199,0.31378,0.44951,0.64062,0.71569,110.3,12.435
250.86,0.52786,0.30792,0.45443,0.64062,0.7098,107.37,12.746
250.86,0.53372,0.30205,0.45443,0.64062,0.7098,104.24,12.953
250.87,0.53959,0.29619,0.46059,0.64062,0.7098,101.11,13.005
250.88,0.54545,0.2913,0.46059,0.64062,0.70588,98.37,13.161
250.89,0.55034,0.28543,0.46552,0.64062,0.70588,95.632,13.316
250.9,0.55523,0.28055,0.46552,0.64062,0.7098,92.894,13.575
250.9,0.56012,0.27566,0.46552,0.64062,0.7098,90.157,13.938
250.91,0.56403,0.27175,0.46552,0.64062,0.7098,87.419,14.456
250.92,0.56794,0.26882,0.47537,0.64453,0.70588,84.681,15.026
250.93,0.57185,0.26393,0.48522,0.66016,0.69608,81.943,15.44
250.94,0.57478,0.25806,0.5,0.66992,0.68627,79.009,15.648
250.94,0.57869,0.25415,0.50493,0.67969,0.68039,76.271,15.699
250.95,0.58162,0.2522,0.52463,0.68555,0.67059,73.338,15.803
250.96,0.58456,0.25611,0.54557,0.67578,0.6549,70.6,16.01
250.97,0.58749,0.26784,0.55049,0.6543,0.6549,68.057,16.373
250.98,0.58944,0.28837,0.54557,0.63477,0.6549,65.711,16.632
250.98,0.59238,0.31867,0.53448,0.62891,0.6549,63.755,16.839
250.99,0.59433,0.35875,0.5197,0.625,0.66471,62.19,16.891
251,0.59629,0.40469,0.5,0.61914,0.68039,60.821,16.943
251.01,0.59824,0.45455,0.47044,0.625,0.70588,59.844,17.098
251.02,0.59922,0.49853,0.44458,0.625,0.72157,59.061,17.15
251.02,0.6002,0.53763,0.4298,0.625,0.73137,58.475,17.15
251.03,0.6002,0.57869,0.42488,0.625,0.73529,58.083,16.943
251.04,0.6002,0.61584,0.41995,0.625,0.73529,58.083,16.58
251.05,0.59922,0.64907,0.41502,0.61914,0.74118,58.083,16.114
251.06,0.59922,0.67644,0.41502,0.61914,0.74118,58.279,15.751
251.06,0.59824,0.69795,0.41502,0.625,0.74118,58.67,15.596
251.07,0.59726,0.71457,0.42488,0.63477,0.73529,59.061,15.44
251.08,0.59629,0.7263,0.47044,0.61914,0.70588,59.452,15.389
251.09,0.59629,0.73412,0.58005,0.58008,0.6098,59.844,15.44
251.1,0.59433,0.73803,0.80542,0.49414,0.42941,60.039,15.751
251.1,0.59335,0.739,1.0603,0.33984,0.21373,60.235,16.321
251.11,0.5914,0.73705,1.1195,0.18945,0.15882,60.43,16.995
251.12,0.59042,0.73216,0.80049,0.16602,0.37451,60.43,17.565
251.13,0.58847,0.7263,0.5,0.34961,0.62549,60.235,17.876
251.14,0.58651,0.71848,0.38054,0.51953,0.7451,60.039,17.927
251.14,0.58358,0.7087,0.36946,0.625,0.77059,59.844,17.772
251.15,0.58162,0.69795,0.37562,0.66016,0.77647,59.452,17.513
251.16,0.57967,0.68426,0.37562,0.67969,0.77059,59.061,17.254
251.17,0.57674,0.6696,0.38547,0.68555,0.77059,58.475,17.098
251.18,0.5738,0.65298,0.39039,0.68555,0.76667,58.279,16.891
251.18,0.57185,0.63441,0.39532,0.68555,0.76078,57.692,16.684
251.19,0.56891,0.61388,0.40025,0.68555,0.7549,57.301,16.58
251.2,0.56598,0.59238,0.41502,0.68555,0.75098,56.715,16.373
251.21,0.56305,0.57087,0.41995,0.68555,0.7451,56.128,16.269
251.22,0.56109,0.55034,0.4298,0.68555,0.73529,55.737,16.062
251.22,0.55816,0.53177,0.43473,0.68555,0.73137,55.15,15.803
251.23,0.55523,0.51222,0.44458,0.68555,0.72549,54.759,15.648
251.24,0.5523,0.49267,0.45443,0.68555,0.72157,54.172,15.389
251.25,0.54936,0.4741,0.46552,0.68945,0.7098,53.781,15.285
251.26,0.54643,0.45748,0.48522,0.69531,0.7,53.194,15.181
251.26,0.5435,0.44379,0.50985,0.69922,0.68627,52.803,15.285
251.27,0.54057,0.43206,0.53448,0.69922,0.66471,52.216,15.44
251.28,0.53763,0.42229,0.56527,0.69922,0.64118,51.63,15.596
251.29,0.5347,0.41447,0.59483,0.70508,0.61569,51.043,15.751
251.3,0.53177,0.4086,0.61946,0.69531,0.6,50.456,15.907
251.3,0.52884,0.40469,0.63054,0.68945,0.58431,50.065,15.803
251.31,0.5259,0.40176,0.63547,0.68555,0.58431,50.261,15.44
251.32,0.52297,0.3998,0.62438,0.67969,0.58431,52.021,14.87
251.33,0.52004,0.39883,0.59975,0.66992,0.6,56.323,14.197
251.34,0.51711,0.39687,0.5702,0.66406,0.62549,63.95,13.575
251.34,0.51417,0.39589,0.53941,0.66016,0.65098,73.729,13.161
251.35,0.51124,0.39394,0.50985,0.66016,0.67647,84.289,12.953
251.36,0.50831,0.39101,0.4803,0.6543,0.69608,93.872,12.902
251.37,0.5044,0.38905,0.45443,0.65039,0.71569,102.48,13.005
251.38,0.50147,0.38514,0.43473,0.64453,0.72549,110.3,13.212
251.38,0.49853,0.38123,0.42488,0.64453,0.73137,116.36,13.264
251.39,0.49462,0.37732,0.41995,0.64062,0.73529,120.27,13.212
251.4,0.49071,0.37243,0.41995,0.64062,0.73529,121.84,12.953
251.41,0.4868,0.36755,0.41502,0.63477,0.74118,121.64,12.694
251.42,0.47996,0.36364,0.41995,0.62891,0.73529,120.47,12.435
251.42,0.4741,0.35973,0.41995,0.62891,0.73529,118.51,12.176
251.43,0.46628,0.35582,0.42488,0.62891,0.73529,116.17,11.969
251.44,0.45943,0.35093,0.4298,0.63477,0.73137,113.43,11.813
251.45,0.44966,0.34506,0.43473,0.63477,0.72157,110.5,11.71
251.46,0.43988,0.34018,0.43473,0.63477,0.72157,107.56,11.658
251.46,0.43011,0.33529,0.43966,0.63477,0.72157,104.24,11.71
251.47,0.41935,0.3304,0.44458,0.63477,0.72157,101.3,11.762
251.48,0.40958,0.32454,0.44458,0.64062,0.72157,98.566,11.813
251.49,0.39883,0.31965,0.44951,0.64062,0.72157,96.024,11.865
251.5,0.39003,0.31378,0.44458,0.64062,0.72157,93.481,12.021
251.5,0.38025,0.30792,0.43966,0.64062,0.72157,90.939,12.124
251.51,0.37048,0.30401,0.43966,0.64062,0.72157,88.396,12.332
251.52,0.3607,0.3001,0.43966,0.64062,0.72157,85.658,12.435
251.53,0.35191,0.29423,0.44951,0.64062,0.71569,82.921,12.591
251.54,0.34213,0.28837,0.47044,0.65039,0.70588,79.987,12.694
251.54,0.33333,0.28446,0.48522,0.66016,0.69608,77.054,12.85
251.55,0.32454,0.28348,0.49507,0.66406,0.68627,74.12,12.902
251.56,0.31672,0.28935,0.51478,0.67578,0.67059,71.186,12.953
251.57,0.3089,0.30303,0.53941,0.67969,0.66078,68.84,13.057
251.58,0.30205,0.32649,0.53941,0.65039,0.6549,66.688,13.212
251.58,0.29521,0.35875,0.52956,0.63477,0.66078,64.928,13.472
251.59,0.28837,0.3998,0.5197,0.625,0.66471,63.364,13.679
251.6,0.2825,0.44673,0.50493,0.61914,0.67059,61.995,13.886
251.61,0.27566,0.4956,0.47537,0.61914,0.6902,60.821,13.938
251.62,0.26979,0.53861,0.44458,0.61914,0.72157,60.039,13.886
251.62,0.26393,0.57576,0.41995,0.625,0.73529,59.257,13.679
251.63,0.25904,0.61388,0.4101,0.625,0.7451,58.866,13.575
251.64,0.25415,0.64907,0.40517,0.625,0.75098,58.475,13.472
251.65,0.24927,0.6784,0.40025,0.625,0.75098,58.475,13.368
251.66,0.24438,0.70283,0.40025,0.625,0.75098,58.67,13.316
251.66,0.24047,0.72141,0.40025,0.61914,0.75098,58.67,13.264
251.67,0.23754,0.73412,0.40025,0.625,0.75098,58.866,13.316
251.68,0.2346,0.74389,0.4101,0.63477,0.74118,59.061,13.472
251.69,0.23265,0.74878,0.44951,0.61523,0.7098,59.257,13.575
251.7,0.23069,0.75073,0.55542,0.56445,0.6098,59.452,13.886
251.7,0.22874,0.74976,0.77463,0.47461,0.42549,59.648,14.301
251.71,0.22678,0.74585,1.0099,0.31055,0.21373,59.648,14.87
251.72,0.22581,0.73998,1.0505,0.16992,0.16863,59.648,15.596
251.73,0.22483,0.73314,0.72044,0.15625,0.4098,59.452,16.269
251.74,0.22385,0.72434,0.46059,0.36523,0.6549,59.257,16.839
251.74,0.22385,0.71457,0.35961,0.53516,0.76667,59.061,17.254
251.75,0.22287,0.70283,0.34975,0.62891,0.78627,58.866,17.409
251.76,0.22287,0.69013,0.36453,0.66406,0.78627,58.475,17.202
251.77,0.22287,0.67449,0.36946,0.67969,0.78039,58.083,16.788
251.78,0.22287,0.65787,0.37562,0.68555,0.78039,57.692,16.114
251.78,0.22287,0.63832,0.38547,0.68555,0.77647,57.301,15.596
251.79,0.22287,0.61779,0.39039,0.68945,0.76667,56.715,15.181
251.8,0.22287,0.59629,0.39532,0.68945,0.76078,56.323,14.974
251.81,0.22287,0.57283,0.40517,0.68945,0.7549,55.737,14.819
251.82,0.22287,0.5523,0.4101,0.68555,0.7549,55.346,14.715
251.82,0.22287,0.53275,0.41995,0.68555,0.75098,54.759,14.56
251.83,0.22287,0.51222,0.4298,0.68555,0.74118,54.172,14.456
251.84,0.22385,0.49169,0.43966,0.68945,0.73529,53.781,14.249
251.85,0.22385,0.47116,0.44951,0.68945,0.73137,53.194,14.093
251.86,0.22385,0.45357,0.46059,0.68945,0.71569,52.803,13.938
251.86,0.22385,0.43695,0.4803,0.69922,0.70588,52.216,13.99
251.87,0.22483,0.42326,0.5,0.69922,0.6902,51.825,14.197
251.88,0.22483,0.41153,0.52956,0.70508,0.66471,51.434,14.456
251.89,0.22483,0.40176,0.56034,0.70508,0.64118,50.847,14.767
251.9,0.22483,0.39296,0.5899,0.70508,0.61961,50.456,15.13
251.9,0.22581,0.3871,0.60961,0.69922,0.6,49.87,15.337
251.91,0.22581,0.38319,0.62438,0.69531,0.5902,49.674,15.181
251.92,0.22581,0.38025,0.63054,0.68945,0.58431,49.87,14.56
251.93,0.22678,0.37732,0.61946,0.68555,0.5902,51.434,13.523
251.94,0.22776,0.37439,0.59975,0.67969,0.60588,55.737,12.383
