Time [s], RESP, ABP, CVP, PLETH, II, V, AVR
170.92,1,61.995,15.215,0.65787,0.43922,0.58398,0.7098
170.93,1,61.604,15.137,0.64516,0.43529,0.58398,0.71569
170.94,1,61.017,15.059,0.63148,0.43529,0.58008,0.7098
170.94,1,60.43,15.02,0.61779,0.43922,0.5957,0.72157
170.95,1,59.844,15.02,0.60411,0.44902,0.60547,0.70588
170.96,1,59.257,14.941,0.58944,0.43529,0.65039,0.6902
170.97,1,58.866,14.941,0.57478,0.48431,0.76562,0.61961
170.98,1,58.279,14.941,0.55914,0.57059,0.95508,0.52549
170.98,1,57.692,14.941,0.54154,0.66471,1.1289,0.41961
170.99,1,57.301,14.941,0.52493,0.58039,1.0137,0.41569
171,1,56.715,15.02,0.50733,0.47451,0.75977,0.61569
171.01,1,56.323,15.059,0.48974,0.42941,0.5957,0.7
171.02,1,55.737,15.215,0.4741,0.42549,0.54492,0.71569
171.02,1,55.346,15.332,0.46041,0.42941,0.55469,0.71569
171.03,1,54.954,15.45,0.44575,0.43529,0.56055,0.72157
171.04,1,54.563,15.567,0.43109,0.43529,0.55469,0.72549
171.05,1,54.172,15.645,0.4174,0.43922,0.56055,0.72157
171.06,1,53.977,15.684,0.40567,0.4451,0.56055,0.72157
171.06,1,53.781,15.763,0.39492,0.44902,0.56445,0.71569
171.07,1,53.39,15.88,0.38612,0.44902,0.57031,0.71569
171.08,1,52.999,15.958,0.37928,0.44902,0.57422,0.7098
171.09,1,52.803,15.958,0.37341,0.44902,0.57031,0.70588
171.1,1,52.412,15.958,0.36852,0.4549,0.58398,0.7098
171.1,1,52.216,15.958,0.36461,0.4549,0.58984,0.70588
171.11,1,52.021,15.958,0.36266,0.46078,0.5957,0.70588
171.12,1,51.63,15.958,0.36168,0.46471,0.59961,0.70588
171.13,0.98631,51.434,15.88,0.35973,0.46471,0.60547,0.70588
171.14,0.97263,51.239,15.88,0.35777,0.47451,0.59961,0.69608
171.14,0.95797,50.847,15.88,0.35679,0.47451,0.60938,0.7
171.15,0.9433,50.652,15.88,0.35484,0.48039,0.61914,0.6902
171.16,0.9306,50.261,15.841,0.35288,0.47451,0.62891,0.6902
171.17,0.91789,49.87,15.763,0.35093,0.4902,0.62891,0.68039
171.18,0.90616,49.674,15.684,0.34897,0.49412,0.64453,0.67647
171.18,0.89541,49.283,15.567,0.34604,0.5,0.6543,0.66078
171.19,0.88465,49.087,15.45,0.34311,0.50588,0.66992,0.6549
171.2,0.8739,49.283,15.372,0.34018,0.51569,0.68555,0.6451
171.21,0.86413,51.043,15.332,0.33724,0.51961,0.69922,0.64118
171.22,0.85435,55.346,15.254,0.33431,0.52941,0.71484,0.62941
171.22,0.84555,62.973,15.215,0.33138,0.53529,0.7207,0.62941
171.23,0.83675,72.164,15.137,0.32747,0.53922,0.72461,0.62549
171.24,0.82893,81.16,15.02,0.32258,0.5451,0.7207,0.62941
171.25,0.82209,89.179,14.824,0.31867,0.52549,0.69922,0.63529
171.26,0.81329,96.024,14.707,0.31378,0.50588,0.67578,0.6549
171.26,0.80547,101.89,14.589,0.3089,0.48431,0.65039,0.66471
171.27,0.79668,106.39,14.433,0.30401,0.47059,0.625,0.68039
171.28,0.7869,108.93,14.315,0.3001,0.46078,0.59961,0.69608
171.29,0.77713,109.71,14.198,0.29521,0.4451,0.58008,0.70588
171.3,0.76637,108.74,14.081,0.2913,0.43922,0.56055,0.71569
171.3,0.75464,106.98,14.003,0.28739,0.43529,0.56055,0.7098
171.31,0.74291,104.24,13.885,0.28446,0.42941,0.55469,0.72157
171.32,0.73216,101.5,13.768,0.2825,0.43529,0.55078,0.71569
171.33,0.72043,98.761,13.651,0.28055,0.42941,0.55078,0.72549
171.34,0.7087,96.219,13.494,0.27761,0.43529,0.55078,0.71569
171.34,0.69697,93.677,13.377,0.27566,0.42549,0.55469,0.72157
171.35,0.68328,91.525,13.338,0.27273,0.42549,0.55469,0.72157
171.36,0.6696,89.374,13.181,0.27077,0.42549,0.56055,0.72549
171.37,0.65494,87.614,13.064,0.26882,0.42941,0.56055,0.72157
171.38,0.64027,85.854,12.947,0.26784,0.42549,0.56055,0.72549
171.38,0.62659,84.289,12.907,0.26686,0.43529,0.56055,0.7098
171.39,0.61193,82.921,12.751,0.26588,0.43922,0.56055,0.71569
171.4,0.59824,81.552,12.712,0.26491,0.43922,0.56055,0.71569
171.41,0.58553,80.378,12.712,0.26491,0.42941,0.56445,0.72157
171.42,0.57087,79.009,12.712,0.26491,0.42941,0.57031,0.72157
171.42,0.55718,77.64,12.712,0.26491,0.42941,0.57031,0.72157
171.43,0.5435,76.076,12.751,0.26295,0.43529,0.57031,0.72157
171.44,0.52981,74.511,12.829,0.261,0.43529,0.58008,0.72549
171.45,0.51613,72.751,12.947,0.26002,0.43922,0.58008,0.71569
171.46,0.50244,70.795,13.142,0.26197,0.4451,0.58008,0.7098
171.46,0.48876,69.035,13.259,0.26882,0.44902,0.58008,0.71569
171.47,0.47507,67.275,13.377,0.28348,0.44902,0.58008,0.7098
171.48,0.46334,65.711,13.572,0.3089,0.44902,0.58984,0.71569
171.49,0.45259,64.537,13.69,0.34409,0.44902,0.58398,0.7098
171.5,0.44184,63.364,13.807,0.38807,0.44902,0.58984,0.72157
171.5,0.43206,62.386,13.963,0.43793,0.46078,0.59961,0.7098
171.51,0.42326,61.799,14.003,0.48387,0.47451,0.61914,0.7
171.52,0.41349,61.213,14.081,0.5259,0.49412,0.62891,0.6902
171.53,0.40567,60.821,14.12,0.56989,0.4902,0.63477,0.69608
171.54,0.39785,60.626,14.198,0.61193,0.51569,0.64453,0.67647
171.54,0.39101,60.626,14.198,0.64712,0.56471,0.67969,0.65098
171.55,0.38416,60.821,14.12,0.67449,0.57451,0.68555,0.64118
171.56,0.3783,61.017,14.081,0.69404,0.5549,0.67578,0.65098
171.57,0.37243,61.213,14.081,0.70674,0.55098,0.67578,0.6451
171.58,0.36852,61.408,14.003,0.71261,0.52941,0.66992,0.66078
171.58,0.36364,61.799,14.003,0.71261,0.51569,0.6543,0.66471
171.59,0.3607,61.995,13.885,0.7087,0.47451,0.63477,0.69608
171.6,0.35679,62.19,13.807,0.70186,0.44902,0.60938,0.7098
171.61,0.35288,62.19,13.69,0.69208,0.42941,0.5957,0.72549
171.62,0.34897,62.19,13.572,0.68133,0.43529,0.58984,0.72549
171.62,0.34506,62.19,13.494,0.6696,0.42941,0.58398,0.72549
171.63,0.34018,61.995,13.455,0.65787,0.42941,0.58398,0.72549
171.64,0.33627,61.799,13.377,0.64418,0.42941,0.58398,0.72157
171.65,0.33138,61.408,13.338,0.6305,0.42941,0.58398,0.72549
171.66,0.32747,61.017,13.259,0.61681,0.42549,0.58398,0.72157
171.66,0.32258,60.626,13.181,0.60313,0.42941,0.58398,0.72549
171.67,0.31769,60.235,13.181,0.58944,0.43529,0.5957,0.72549
171.68,0.31378,59.648,13.181,0.57478,0.43922,0.60547,0.71569
171.69,0.3089,59.257,13.259,0.56012,0.42941,0.64453,0.7
171.7,0.30401,58.67,13.338,0.54448,0.47451,0.75,0.63529
171.7,0.3001,58.279,13.455,0.52884,0.5549,0.92383,0.52941
171.71,0.29521,57.692,13.572,0.51417,0.63529,1.0938,0.43529
171.72,0.2913,57.106,13.69,0.49951,0.64118,0.97461,0.42549
171.73,0.28739,56.715,13.807,0.48289,0.47059,0.75391,0.62941
171.74,0.28348,56.128,14.003,0.4653,0.4451,0.60938,0.7098
171.74,0.27957,55.737,14.198,0.4477,0.42549,0.56055,0.73137
171.75,0.27566,55.346,14.394,0.43011,0.43529,0.56055,0.72549
171.76,0.27175,54.759,14.589,0.41349,0.43922,0.57031,0.72549
171.77,0.26784,54.368,14.746,0.39785,0.4451,0.57422,0.72549
171.78,0.26393,53.977,14.902,0.38319,0.43529,0.57031,0.73137
171.78,0.261,53.585,14.941,0.37048,0.4451,0.57422,0.72549
171.79,0.25709,53.194,15.059,0.35875,0.43922,0.58008,0.72549
171.8,0.25513,52.999,15.137,0.34995,0.4549,0.58008,0.72157
171.81,0.25318,52.608,15.254,0.34213,0.44902,0.58008,0.72549
171.82,0.2522,52.216,15.332,0.33627,0.4549,0.58398,0.71569
171.82,0.25122,52.021,15.372,0.33236,0.44902,0.58984,0.72157
171.83,0.25024,51.63,15.45,0.32942,0.46078,0.59961,0.70588
171.84,0.24927,51.434,15.528,0.32747,0.46471,0.5957,0.70588
171.85,0.24927,51.239,15.528,0.32551,0.46078,0.59961,0.7
171.86,0.24829,50.847,15.528,0.32454,0.47059,0.60547,0.70588
171.86,0.24829,50.652,15.528,0.32454,0.47451,0.60547,0.69608
171.87,0.24829,50.456,15.528,0.32356,0.48039,0.60938,0.69608
171.88,0.24731,50.065,15.567,0.32356,0.48431,0.61914,0.6902
171.89,0.24731,49.674,15.567,0.32258,0.4902,0.625,0.68627
171.9,0.24731,49.479,15.645,0.32258,0.5,0.64062,0.68039
171.9,0.24829,49.087,15.567,0.32063,0.50588,0.65039,0.67647
171.91,0.24927,48.696,15.528,0.31965,0.5098,0.66406,0.66471
171.92,0.25024,48.501,15.45,0.31965,0.51961,0.67578,0.6549
171.93,0.25122,48.892,15.372,0.31769,0.52549,0.69922,0.6451
171.94,0.2522,50.456,15.332,0.31574,0.52941,0.71484,0.64118
171.94,0.25318,54.563,15.215,0.31281,0.53529,0.72461,0.63529
171.95,0.25513,61.799,15.137,0.30987,0.53922,0.73438,0.62549
171.96,0.25611,70.991,14.941,0.30694,0.53922,0.73438,0.62941
171.97,0.25709,79.987,14.746,0.30303,0.53529,0.73047,0.62941
171.98,0.25806,87.81,14.589,0.29912,0.52549,0.70898,0.64118
171.98,0.25904,94.655,14.394,0.29521,0.51961,0.68945,0.6451
171.99,0.25806,100.52,14.276,0.2913,0.5,0.66016,0.66078
172,0.25806,105.02,14.12,0.28739,0.49412,0.62891,0.67647
172.01,0.25611,107.76,14.003,0.28348,0.47059,0.60938,0.6902
172.02,0.25513,108.54,13.807,0.28055,0.46471,0.5957,0.7
172.02,0.2522,107.76,13.69,0.27761,0.44902,0.57422,0.70588
172.03,0.25024,106,13.572,0.27468,0.44902,0.56445,0.7098
172.04,0.24731,103.46,13.377,0.27175,0.43922,0.56055,0.71569
172.05,0.24438,100.91,13.181,0.26882,0.43922,0.56055,0.72157
172.06,0.23949,98.175,13.064,0.26491,0.43529,0.56055,0.71569
172.06,0.2346,95.632,12.907,0.26197,0.43922,0.56055,0.7098
172.07,0.22776,93.286,12.751,0.26002,0.4451,0.55469,0.7098
172.08,0.2219,90.939,12.634,0.25709,0.43922,0.56055,0.71569
172.09,0.21505,88.983,12.595,0.25513,0.43922,0.56055,0.71569
172.1,0.20723,87.223,12.595,0.25415,0.43922,0.56055,0.72157
172.1,0.19941,85.463,12.516,0.2522,0.43922,0.56055,0.7098
172.11,0.19159,84.094,12.438,0.2522,0.4451,0.56055,0.71569
172.12,0.18475,82.529,12.399,0.25318,0.44902,0.56445,0.70588
172.13,0.17791,81.16,12.399,0.25318,0.43922,0.57031,0.71569
172.14,0.17204,79.791,12.438,0.25415,0.4451,0.57031,0.7098
172.14,0.16618,78.422,12.516,0.25318,0.4451,0.57031,0.71569
172.15,0.16031,77.054,12.634,0.25318,0.4451,0.57422,0.7098
172.16,0.15445,75.489,12.751,0.25122,0.43922,0.58008,0.72157
172.17,0.14956,73.924,12.907,0.25024,0.44902,0.58008,0.7098
172.18,0.1437,72.36,13.064,0.24927,0.44902,0.58398,0.71569
172.18,0.13978,70.6,13.259,0.2522,0.4549,0.58984,0.70588
172.19,0.1349,68.644,13.455,0.26002,0.44902,0.58984,0.7098
172.2,0.13196,67.08,13.572,0.27664,0.4549,0.58984,0.70588
172.21,0.12805,65.515,13.768,0.30303,0.4549,0.5957,0.7098
172.22,0.12512,64.146,13.885,0.33333,0.46078,0.58984,0.70588
172.22,0.12219,62.973,14.003,0.36852,0.44902,0.59961,0.7098
172.23,0.11926,62.19,14.081,0.41447,0.46078,0.60547,0.70588
172.24,0.11632,61.604,14.081,0.46628,0.47451,0.60938,0.7
172.25,0.11535,61.017,14.12,0.52004,0.5,0.62891,0.68039
172.26,0.11339,60.821,14.12,0.57185,0.50588,0.63477,0.68039
172.26,0.11241,60.626,14.12,0.61681,0.5,0.64062,0.68627
172.27,0.11144,60.626,14.12,0.65591,0.53529,0.66016,0.66078
172.28,0.11144,60.821,14.081,0.68524,0.58039,0.69531,0.62941
172.29,0.11144,61.017,14.081,0.70674,0.57451,0.68555,0.62941
172.3,0.11241,61.213,14.003,0.72043,0.57059,0.67969,0.64118
172.3,0.11241,61.408,13.963,0.7263,0.56078,0.67969,0.63529
172.31,0.11339,61.799,13.885,0.72727,0.53922,0.67578,0.6549
172.32,0.11437,61.995,13.768,0.72336,0.51569,0.6543,0.67059
172.33,0.11535,62.19,13.651,0.71652,0.48431,0.63477,0.69608
172.34,0.11632,62.386,13.494,0.70674,0.46471,0.60547,0.70588
172.34,0.11828,62.386,13.377,0.69501,0.44902,0.60547,0.72157
172.35,0.11926,62.19,13.338,0.68231,0.44902,0.58984,0.71569
172.36,0.12121,61.995,13.181,0.6696,0.43922,0.58984,0.72157
172.37,0.12219,61.799,13.142,0.65494,0.4451,0.58984,0.7098
172.38,0.12414,61.408,13.064,0.64125,0.43529,0.58984,0.72157
172.38,0.12512,61.017,13.064,0.62659,0.4451,0.5957,0.71569
172.39,0.12708,60.626,13.025,0.61193,0.42941,0.5957,0.72549
172.4,0.12805,60.039,13.025,0.59726,0.43922,0.5957,0.71569
172.41,0.12903,59.648,13.064,0.58456,0.4451,0.59961,0.71569
172.42,0.13099,59.061,13.064,0.57087,0.44902,0.61914,0.7
172.42,0.13099,58.475,13.142,0.55621,0.4451,0.66406,0.68039
172.43,0.13196,58.083,13.259,0.54057,0.5,0.79492,0.59608
172.44,0.13294,57.497,13.377,0.52493,0.5902,0.98047,0.4902
172.45,0.13392,56.91,13.455,0.50733,0.66078,1.1035,0.41569
172.46,0.1349,56.323,13.572,0.48974,0.53922,0.9043,0.5098
172.46,0.13685,55.932,13.768,0.47116,0.47451,0.70508,0.6549
172.47,0.13881,55.346,13.885,0.45259,0.4451,0.5957,0.71569
172.48,0.14076,54.954,14.081,0.435,0.43529,0.56445,0.72549
172.49,0.14272,54.563,14.276,0.41838,0.43922,0.57031,0.72157
172.5,0.14467,53.977,14.394,0.40274,0.43529,0.58008,0.72549
172.5,0.14663,53.781,14.589,0.38807,0.4451,0.58008,0.72549
172.51,0.14858,53.39,14.628,0.37634,0.43922,0.58008,0.72549
172.52,0.15054,52.999,14.746,0.36755,0.44902,0.58008,0.72549
172.53,0.15249,52.608,14.902,0.35875,0.44902,0.58984,0.72549
172.54,0.15543,52.216,14.941,0.35093,0.4549,0.58984,0.71569
172.54,0.15738,52.021,15.02,0.34409,0.4549,0.58984,0.72157
172.55,0.16031,51.63,15.059,0.33822,0.4549,0.58984,0.71569
172.56,0.16325,51.434,15.059,0.33431,0.4549,0.59961,0.72157
172.57,0.16618,51.239,15.059,0.33236,0.46078,0.59961,0.7098
172.58,0.17009,51.043,15.137,0.3304,0.4549,0.60547,0.71569
172.58,0.174,50.847,15.137,0.32942,0.47451,0.60547,0.70588
172.59,0.17791,50.652,15.137,0.32845,0.47059,0.60938,0.70588
172.6,0.18084,50.261,15.215,0.32845,0.47451,0.61523,0.69608
172.61,0.18475,50.065,15.254,0.32942,0.47451,0.61914,0.7
172.62,0.18866,49.674,15.332,0.32942,0.48431,0.625,0.68627
172.62,0.19159,49.283,15.372,0.32942,0.4902,0.62891,0.68627
172.63,0.1955,49.087,15.372,0.32845,0.5,0.64453,0.67647
172.64,0.19844,48.696,15.332,0.32747,0.5,0.6543,0.67647
172.65,0.20235,48.501,15.215,0.32649,0.50588,0.67578,0.6549
172.66,0.20528,48.305,15.059,0.32454,0.51961,0.68945,0.65098
172.66,0.20821,48.892,14.941,0.3216,0.52941,0.70508,0.63529
172.67,0.21017,51.043,14.824,0.31965,0.53922,0.7207,0.62941
172.68,0.21212,55.932,14.707,0.31672,0.5451,0.73047,0.61961
172.69,0.21505,63.95,14.628,0.31281,0.5451,0.73438,0.61961
172.7,0.21603,73.142,14.433,0.30987,0.5451,0.74023,0.61569
172.7,0.21799,81.943,14.276,0.30499,0.53922,0.72461,0.61961
172.71,0.21896,89.374,14.003,0.30205,0.51961,0.70898,0.62941
172.72,0.21994,96.024,13.69,0.29912,0.5098,0.67969,0.65098
172.73,0.21994,101.69,13.377,0.29619,0.49412,0.6543,0.67059
172.74,0.22092,105.8,13.025,0.2913,0.47451,0.625,0.68039
172.74,0.21994,108.15,12.634,0.28739,0.46078,0.60938,0.7
172.75,0.21896,108.54,12.321,0.2825,0.44902,0.5957,0.70588
172.76,0.21799,107.56,12.086,0.27859,0.43922,0.58008,0.7098
172.77,0.21603,105.61,11.812,0.27468,0.43922,0.57031,0.7098
172.78,0.21505,103.06,11.695,0.27077,0.43529,0.56445,0.71569
172.78,0.2131,100.33,11.695,0.26784,0.43922,0.56055,0.7098
172.79,0.21017,97.784,12.125,0.26491,0.43529,0.56055,0.71569
172.8,0.20723,95.046,13.025,0.26197,0.43529,0.56055,0.71569
172.81,0.20332,92.699,14.081,0.26002,0.43922,0.56055,0.71569
172.82,0.19941,90.548,15.02,0.25904,0.43922,0.56055,0.70588
172.82,0.1955,88.592,15.684,0.25806,0.43922,0.56055,0.7098
172.83,0.19062,86.832,15.958,0.25709,0.43922,0.56445,0.7098
172.84,0.18671,85.072,15.88,0.25513,0.43529,0.56445,0.71569
172.85,0.1828,83.507,15.645,0.25513,0.4451,0.57031,0.70588
172.86,0.17889,82.138,15.528,0.25415,0.44902,0.58008,0.7098
172.86,0.174,80.769,15.567,0.25415,0.4451,0.58008,0.71569
172.87,0.17009,79.4,15.841,0.25415,0.4451,0.57422,0.7098
172.88,0.1652,78.031,16.193,0.25415,0.44902,0.58008,0.70588
172.89,0.16031,76.662,16.506,0.25318,0.44902,0.58008,0.70588
172.9,0.15543,75.098,16.701,0.2522,0.44902,0.58398,0.70588
172.9,0.15054,73.533,16.897,0.25122,0.44902,0.58984,0.70588
172.91,0.14565,71.773,17.093,0.25122,0.44902,0.5957,0.7098
172.92,0.14272,69.818,17.327,0.25415,0.46078,0.5957,0.70588
172.93,0.13881,68.057,17.64,0.26197,0.4549,0.59961,0.70588
172.94,0.13587,66.297,17.836,0.27664,0.46471,0.5957,0.70588
172.94,0.13294,64.733,17.875,0.30108,0.46471,0.59961,0.70588
172.95,0.13001,63.559,17.836,0.33529,0.46471,0.5957,0.70588
172.96,0.12805,62.386,17.718,0.37928,0.46078,0.59961,0.7
172.97,0.1261,61.604,17.718,0.43011,0.47451,0.60938,0.69608
172.98,0.12512,60.821,17.757,0.48387,0.4902,0.625,0.68627
172.98,0.12414,60.43,17.836,0.53763,0.50588,0.63477,0.68039
172.99,0.12317,60.039,17.875,0.58749,0.5,0.64062,0.68039
173,0.12317,60.039,17.836,0.63148,0.52549,0.65039,0.66078
173.01,0.12317,60.039,17.836,0.66373,0.56471,0.68555,0.64118
173.02,0.12317,60.235,17.836,0.68622,0.58431,0.69922,0.62941
173.02,0.12317,60.43,17.836,0.70479,0.56471,0.69531,0.64118
173.03,0.12414,60.821,17.875,0.71848,0.56078,0.68945,0.6451
173.04,0.12512,61.213,17.953,0.72532,0.53922,0.67969,0.6549
173.05,0.12708,61.408,17.875,0.7263,0.51961,0.66992,0.67059
173.06,0.12805,61.799,17.64,0.72239,0.4902,0.6543,0.68039
173.06,0.13001,61.995,17.327,0.71554,0.46078,0.625,0.7
173.07,0.13196,62.19,17.014,0.70674,0.44902,0.60547,0.71569
173.08,0.1349,62.19,16.78,0.69501,0.4451,0.59961,0.72157
173.09,0.13783,62.19,16.506,0.68231,0.43529,0.5957,0.71569
173.1,0.14076,62.19,16.389,0.6696,0.43529,0.5957,0.72157
173.1,0.1437,61.995,16.584,0.65591,0.43529,0.5957,0.71569
173.11,0.14663,61.604,16.819,0.64223,0.42941,0.60547,0.72157
173.12,0.14956,61.213,17.014,0.62952,0.43922,0.59961,0.7098
173.13,0.15249,60.821,17.014,0.61681,0.42941,0.60547,0.72157
173.14,0.15543,60.43,16.936,0.60215,0.4451,0.60547,0.71569
173.14,0.15934,59.844,16.936,0.58749,0.44902,0.61914,0.70588
173.15,0.16227,59.452,17.014,0.57283,0.4451,0.64453,0.6902
173.16,0.1652,58.866,17.249,0.55718,0.46471,0.74414,0.64118
173.17,0.16911,58.279,17.523,0.54057,0.55098,0.91016,0.53922
173.18,0.174,57.888,17.562,0.52297,0.64118,1.1035,0.4451
173.18,0.17889,57.301,17.562,0.50538,0.66078,1.1387,0.41961
173.19,0.18573,56.715,17.523,0.4868,0.4902,0.81445,0.5902
173.2,0.19159,56.323,17.64,0.46823,0.46078,0.6543,0.68627
173.21,0.19941,55.737,17.953,0.45161,0.43529,0.58008,0.72157
173.22,0.20626,55.346,18.344,0.43793,0.43922,0.58008,0.71569
173.22,0.21505,54.954,18.657,0.42229,0.43922,0.58984,0.72549
173.23,0.22385,54.368,18.97,0.40665,0.4451,0.5957,0.72549
173.24,0.23167,53.977,19.126,0.39198,0.4451,0.58984,0.72549
173.25,0.24047,53.585,19.205,0.37928,0.4549,0.5957,0.71569
173.26,0.24829,53.39,19.283,0.36755,0.46078,0.5957,0.72157
173.26,0.25709,52.999,19.4,0.35777,0.4549,0.60547,0.7098
173.27,0.26686,52.803,19.596,0.34995,0.46078,0.60547,0.71569
173.28,0.27664,52.412,19.752,0.34409,0.44902,0.60547,0.7098
173.29,0.28837,52.216,19.909,0.34018,0.46471,0.60547,0.70588
173.3,0.3001,52.021,20.026,0.33724,0.46078,0.60938,0.7098
173.3,0.31183,51.825,20.222,0.33529,0.47059,0.61523,0.70588
173.31,0.32356,51.63,20.456,0.33529,0.47451,0.62891,0.69608
173.32,0.33627,51.434,20.691,0.33529,0.47451,0.62891,0.6902
173.33,0.348,51.239,20.887,0.33627,0.47451,0.63477,0.69608
173.34,0.36266,50.847,20.887,0.33724,0.48431,0.62891,0.68627
173.34,0.37634,50.652,20.887,0.33724,0.4902,0.64062,0.68039
173.35,0.39296,50.456,20.965,0.33822,0.5,0.65039,0.67647
173.36,0.4086,50.261,20.887,0.33822,0.50588,0.66016,0.67059
173.37,0.42717,49.87,20.847,0.33724,0.51961,0.67578,0.66078
173.38,0.44477,49.674,20.769,0.33627,0.52549,0.68945,0.6549
173.38,0.46432,49.479,20.691,0.33529,0.53529,0.70508,0.6451
173.39,0.48289,49.87,20.691,0.33333,0.5451,0.72461,0.63529
173.4,0.50049,51.434,20.691,0.3304,0.5549,0.74414,0.61961
173.41,0.51808,55.346,20.691,0.32845,0.5549,0.75391,0.61961
173.42,0.5347,62.582,20.574,0.32649,0.56078,0.76953,0.6098
173.42,0.55132,71.578,20.339,0.32356,0.56078,0.77539,0.6098
173.43,0.56891,80.574,20.065,0.32063,0.56078,0.76953,0.6098
173.44,0.58651,88.396,20.065,0.31769,0.55098,0.74414,0.62549
173.45,0.60411,95.241,20.261,0.31378,0.5451,0.73047,0.62941
173.46,0.62268,101.5,20.339,0.30987,0.51961,0.69531,0.6549
173.46,0.63832,106,20.222,0.30499,0.50588,0.66992,0.66078
173.47,0.65494,108.93,20.026,0.30108,0.4902,0.64453,0.68039
173.48,0.6696,109.71,19.948,0.29619,0.48039,0.625,0.68039
173.49,0.68426,109.13,19.948,0.29228,0.47059,0.60547,0.69608
173.5,0.69795,107.37,19.948,0.28837,0.46078,0.5957,0.70588
173.5,0.71261,105.02,19.909,0.28446,0.4549,0.58984,0.7
173.51,0.7263,102.48,19.635,0.2825,0.44902,0.58984,0.70588
173.52,0.74096,99.739,19.283,0.28152,0.4549,0.58398,0.70588
173.53,0.75367,97.393,19.009,0.27957,0.4451,0.58984,0.7098
173.54,0.76735,95.046,18.774,0.27761,0.44902,0.58984,0.71569
173.54,0.78006,92.894,18.501,0.27566,0.4451,0.58984,0.70588
173.55,0.79374,90.939,18.344,0.27468,0.44902,0.58984,0.70588
173.56,0.8045,88.983,18.149,0.2737,0.44902,0.5957,0.70588
173.57,0.81525,87.223,17.875,0.27273,0.44902,0.5957,0.70588
173.58,0.82405,85.658,17.562,0.2737,0.44902,0.5957,0.70588
173.58,0.83382,84.094,17.132,0.2737,0.46078,0.5957,0.70588
173.59,0.8436,82.725,16.936,0.27566,0.4549,0.5957,0.70588
173.6,0.85337,81.356,17.014,0.27664,0.46471,0.59961,0.70588
173.61,0.86413,79.987,17.405,0.27859,0.46078,0.5957,0.7
173.62,0.87488,78.422,17.757,0.28055,0.47059,0.59961,0.69608
173.62,0.88563,77.054,17.953,0.28152,0.4549,0.60547,0.70588
173.63,0.89638,75.489,17.836,0.28152,0.46471,0.60938,0.69608
173.64,0.90616,73.924,17.718,0.28152,0.46471,0.61523,0.7
173.65,0.91593,72.164,17.64,0.28348,0.47059,0.61914,0.69608
173.66,0.92766,70.6,17.757,0.29032,0.46471,0.61523,0.7
173.66,0.93939,68.84,18.07,0.30401,0.47451,0.61914,0.69608
173.67,0.95112,67.275,18.344,0.32747,0.47059,0.61523,0.7
173.68,0.96383,65.906,18.501,0.35973,0.47451,0.61914,0.69608
173.69,0.97849,64.928,18.696,0.40274,0.47451,0.61914,0.69608
173.7,0.99316,64.146,18.97,0.45161,0.47451,0.62891,0.7
173.7,0.99609,63.559,19.126,0.50538,0.48431,0.62891,0.68627
173.71,1,63.168,19.205,0.5523,0.5098,0.65039,0.67647
173.72,1,62.777,19.205,0.59335,0.51961,0.6543,0.67647
173.73,1,62.777,19.087,0.63441,0.51961,0.6543,0.68039
173.74,1,62.973,19.009,0.67253,0.53922,0.67578,0.6549
173.74,1,63.168,19.283,0.70283,0.58039,0.70898,0.63529
173.75,1,63.364,19.596,0.72532,0.58431,0.71484,0.62941
173.76,1,63.755,19.948,0.74096,0.56471,0.69922,0.6451
173.77,1,63.95,20.026,0.74878,0.57059,0.69922,0.64118
173.78,1,64.146,19.909,0.75073,0.5451,0.69531,0.6549
173.78,1,64.537,19.635,0.74878,0.52549,0.67969,0.66078
173.79,1,64.537,19.439,0.74194,0.48431,0.66016,0.6902
173.8,1,64.537,19.518,0.73314,0.46078,0.62891,0.70588
173.81,1,64.537,19.713,0.72239,0.43922,0.61914,0.72549
173.82,1,64.342,19.752,0.71163,0.43529,0.60547,0.72157
173.82,1,64.146,19.635,0.69892,0.42941,0.60547,0.72549
173.83,1,63.755,19.4,0.68524,0.43529,0.60547,0.72157
173.84,1,63.168,19.126,0.67155,0.42941,0.60547,0.72157
173.85,1,62.777,19.009,0.65787,0.42941,0.60547,0.72549
173.86,1,61.995,19.009,0.64418,0.42549,0.60547,0.73137
173.86,1,61.408,19.126,0.62952,0.42941,0.60547,0.72549
173.87,1,60.626,19.205,0.61486,0.43529,0.60547,0.72549
173.88,1,60.039,19.283,0.59922,0.4451,0.625,0.70588
173.89,1,59.452,19.126,0.58358,0.43529,0.68555,0.6902
173.9,1,58.866,18.97,0.56794,0.49412,0.83008,0.6098
173.9,1,58.279,18.696,0.55132,0.58431,1.0195,0.50588
173.91,1,57.497,18.696,0.53568,0.66078,1.1738,0.41961
173.92,1,56.91,18.814,0.52102,0.5451,0.96875,0.51569
173.93,1,56.323,19.126,0.5044,0.46471,0.73438,0.66078
173.94,1,55.932,19.4,0.4868,0.42549,0.5957,0.72157
173.94,1,55.541,19.518,0.47019,0.41961,0.56055,0.73137
173.95,1,55.15,19.635,0.45357,0.42549,0.56055,0.72549
173.96,1,54.759,19.713,0.43793,0.42941,0.57031,0.73137
173.97,1,54.368,19.83,0.42326,0.42941,0.57422,0.73529
173.98,1,53.977,19.83,0.41056,0.42941,0.57031,0.73137
